# Time-averaged data for fix thermo_detailed
# TimeStep v_temp v_press v_pe v_ke v_vol v_dens
600100 300.479 -381.395 -20846.9 3361.45 55019.3 1.03687
600200 303.86 440.94 -20864.4 3399.27 54481.8 1.0471
600300 299.815 245.985 -20961.4 3354.03 54517.2 1.04642
600400 295.595 -135.978 -20960.3 3306.81 54946.1 1.03825
600500 299.716 -374.131 -20856.7 3352.91 54921.4 1.03872
600600 301.985 553.731 -20864.7 3378.3 54609.5 1.04464
600700 297.477 -450.449 -20903.4 3327.87 54829.1 1.04046
600800 302.292 -70.8635 -20904.5 3381.73 54710.7 1.04271
600900 299.29 279.703 -20892.8 3348.16 54521.7 1.04633
601000 297.343 83.3515 -20879.4 3326.37 54754 1.04189
601100 302.604 -186.814 -20859.4 3385.22 55145.1 1.0345
601200 295.792 -284.957 -20832.2 3309.02 55156.9 1.03428
601300 303.23 220.972 -20802.5 3392.23 54774.4 1.0415
601400 300.537 102.669 -20857.5 3362.1 54652.1 1.04383
601500 297.809 -132.516 -20838.4 3331.59 54620.3 1.04444
601600 304.422 188.638 -20824.2 3405.57 54569.5 1.04541
601700 299.533 -71.8624 -20827.8 3350.87 54640.5 1.04405
601800 298.115 -240.734 -20884 3335 54594.1 1.04494
601900 299.813 365.149 -20944.9 3354 54435 1.04799
602000 299.334 -205.328 -20872.5 3348.64 54566.4 1.04547
602100 302.057 -106.875 -20798.4 3379.1 54625.5 1.04434
602200 299.012 60.937 -20880.3 3345.04 54573.1 1.04534
602300 295.317 -110.024 -20894.1 3303.71 54654.6 1.04378
602400 299.835 125.53 -20834.2 3354.25 54726.9 1.0424
602500 301.164 -192.857 -20756.9 3369.12 54862.9 1.03982
602600 297.4 215.899 -20809.7 3327.01 54765.7 1.04167
602700 298.135 117.491 -20832.5 3335.23 55045.9 1.03637
602800 300.922 -432.899 -20746.3 3366.41 55479.2 1.02827
602900 301.681 -266.855 -20810.2 3374.9 55447.2 1.02886
603000 294.078 -29.285 -20913.5 3289.85 55013.2 1.03699
603100 296.479 516.348 -20885.3 3316.7 54637.8 1.0441
603200 300.742 -52.165 -20794.5 3364.39 54871.5 1.03966
603300 301.105 -385.225 -20794 3368.46 55090.1 1.03553
603400 300.041 97.4926 -20858.8 3356.55 54925.9 1.03863
603500 297.132 12.1614 -20867.6 3324.01 54759.2 1.04179
603600 301.238 208.712 -20842.2 3369.94 54701.5 1.04289
603700 300.291 -68.5151 -20824.2 3359.34 54800.8 1.041
603800 298.441 -118.923 -20896.1 3338.65 54844 1.04018
603900 299.35 -169.203 -20858.2 3348.82 54776.6 1.04146
604000 301.564 366.691 -20838.7 3373.59 54635.2 1.04415
604100 297.676 -157.974 -20893.2 3330.1 54869.2 1.0397
604200 298.952 -232.673 -20806.9 3344.37 54951.6 1.03814
604300 299.631 -106.833 -20745.7 3351.96 54740.8 1.04214
604400 303.03 261.976 -20772.7 3389.99 54458.4 1.04754
604500 298.627 -198.201 -20851.6 3340.73 54336.8 1.04989
604600 301.267 172.886 -20842.5 3370.27 53932.3 1.05777
604700 302.954 522.063 -20831.3 3389.14 53767.9 1.061
604800 296.013 -164.771 -20825.3 3311.49 54185.5 1.05282
604900 301.659 -211.545 -20802 3374.65 54322.4 1.05017
605000 302.435 347.514 -20904.7 3383.34 54270.7 1.05117
605100 299.182 -81.6949 -20927.4 3346.94 54660 1.04369
605200 302.07 -174.174 -20846.2 3379.25 54941.2 1.03834
605300 303.288 -59.1408 -20831.7 3392.87 54934.5 1.03846
605400 300.398 -73.6032 -20899.9 3360.55 54843.1 1.04019
605500 296.722 -183.613 -20954.5 3319.42 54688 1.04314
605600 298.323 161.481 -21049.6 3337.33 54496.8 1.0468
605700 299.064 -25.7321 -20897.8 3345.62 54481.9 1.04709
605800 300.494 -1.83386 -20845.4 3361.62 54585.8 1.0451
605900 303.165 73.2291 -20816.6 3391.5 54578 1.04525
606000 299.943 -118.349 -20864.7 3355.46 54680 1.0433
606100 299.276 90.1456 -20878.7 3348 54682.4 1.04325
606200 299.599 165.575 -20836.8 3351.61 54716.1 1.04261
606300 299.367 -348.218 -20913.6 3349.01 54876 1.03957
