# Time-averaged data for fix rdf_CO_avg
# TimeStep Number-of-rows
# Row c_rdf_CO[1] c_rdf_CO[2] c_rdf_CO[3]
610000 150
133 10.8731 0.979829 171.506
134 10.9552 1.03077 175.683
135 11.0372 1.01391 179.854
136 11.1193 1.02345 184.128
137 11.2014 1.01749 188.439
138 11.2834 1.02333 192.838
139 11.3655 1.0306 197.334
140 11.4476 1.03599 201.919
141 11.5296 1.04509 206.611
142 11.6117 1.03249 211.312
143 11.6937 1.0328 216.081
144 11.7758 1.03076 220.908
145 11.8579 1.0291 225.795
146 11.9399 1.00964 230.656
147 12.022 1.0299 235.682
148 12.104 1.01055 240.682
149 12.1861 1.0336 245.865
150 12.2682 1.01563 251.027
630000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0 0
35 2.83112 0.00616543 0.00166667
36 2.91318 0.0271775 0.00944444
37 2.99524 0.0533384 0.0255556
38 3.0773 0.207145 0.0916667
39 3.15936 0.348562 0.208889
40 3.24142 0.511587 0.39
41 3.32348 0.670316 0.639444
42 3.40555 0.719518 0.920556
43 3.48761 0.728132 1.21889
44 3.56967 0.784187 1.55556
45 3.65173 0.750767 1.89278
46 3.73379 0.720185 2.23111
47 3.81585 0.721593 2.585
48 3.89791 0.684968 2.93556
49 3.97997 0.647663 3.28111
50 4.06204 0.678601 3.65833
51 4.1441 0.687801 4.05611
52 4.22616 0.700679 4.47778
53 4.30822 0.723211 4.93
54 4.39028 0.742647 5.41222
55 4.47234 0.753469 5.92
56 4.5544 0.719691 6.42278
57 4.63647 0.714257 6.94
58 4.71853 0.766772 7.515
59 4.80059 0.698436 8.05722
60 4.88265 0.718711 8.63444
61 4.96471 0.705905 9.22056
62 5.04677 0.716889 9.83556
63 5.12883 0.707114 10.4622
64 5.21089 0.694167 11.0972
65 5.29296 0.740593 11.7961
66 5.37502 0.682137 12.46
67 5.45708 0.713337 13.1756
68 5.53914 0.72621 13.9261
69 5.6212 0.748504 14.7228
70 5.70326 0.773166 15.57
71 5.78532 0.829357 16.505
72 5.86739 0.81014 17.4444
73 5.94945 0.830316 18.4344
74 6.03151 0.920349 19.5622
75 6.11357 0.897454 20.6922
76 6.19563 0.897531 21.8528
77 6.27769 0.91344 23.0656
78 6.35975 0.890474 24.2789
79 6.44181 0.936303 25.5878
80 6.52388 0.946191 26.9444
81 6.60594 0.931539 28.3139
82 6.688 0.966772 29.7706
83 6.77006 0.948856 31.2356
84 6.85212 0.999807 32.8167
85 6.93418 0.978028 34.4006
86 7.01624 1.01536 36.0844
87 7.09831 0.980506 37.7483
88 7.18037 1.01397 39.5094
89 7.26243 0.995592 41.2783
90 7.34449 0.981467 43.0617
91 7.42655 1.00657 44.9317
92 7.50861 1.03349 46.8944
93 7.59067 1.04498 48.9228
94 7.67273 1.0398 50.985
95 7.7548 1.04908 53.11
96 7.83686 1.06605 55.3156
97 7.91892 1.05249 57.5389
98 8.00098 1.06213 59.8294
99 8.08304 1.07132 62.1872
100 8.1651 1.06427 64.5772
101 8.24716 1.0354 66.9494
102 8.32923 1.06233 69.4322
103 8.41129 1.11214 72.0828
104 8.49335 1.11381 74.7894
105 8.57541 1.08777 77.4839
106 8.65747 1.12525 80.325
107 8.73953 1.12596 83.2217
108 8.82159 1.12539 86.1717
109 8.90365 1.12115 89.1656
110 8.98572 1.08555 92.1183
111 9.06778 1.14497 95.2894
112 9.14984 1.10042 98.3928
113 9.2319 1.08928 101.52
114 9.31396 1.10729 104.756
115 9.39602 1.0957 108.014
116 9.47808 1.04373 111.172
117 9.56015 1.04178 114.379
118 9.64221 1.05194 117.674
119 9.72427 1.02511 120.939
120 9.80633 1.03605 124.296
121 9.88839 1.01042 127.624
122 9.97045 1.00459 130.988
123 10.0525 0.997334 134.383
124 10.1346 1.00335 137.854
125 10.2166 0.974133 141.279
126 10.2987 0.976688 144.769
127 10.3808 0.986145 148.348
128 10.4628 0.989835 151.998
129 10.5449 0.993448 155.719
130 10.6269 0.99599 159.508
131 10.709 1.00085 163.375
132 10.7911 1.00874 167.332
133 10.8731 1.02018 171.394
134 10.9552 1.01968 175.517
135 11.0372 1.01591 179.686
136 11.1193 1.01899 183.93
137 11.2014 1.01328 188.213
138 11.2834 1.01985 192.587
139 11.3655 1.04197 197.121
140 11.4476 1.02615 201.651
141 11.5296 1.01947 206.216
142 11.6117 1.03878 210.934
143 11.6937 1.03311 215.693
144 11.7758 1.02383 220.475
145 11.8579 1.02206 225.316
146 11.9399 1.01776 230.204
147 12.022 1.03593 235.247
148 12.104 1.02308 240.296
149 12.1861 1.03955 245.496
150 12.2682 1.03042 250.72
640000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0 0
35 2.83112 0.00205642 0.000555556
36 2.91318 0.0135778 0.00444444
37 2.99524 0.0497211 0.0194444
38 3.0773 0.195198 0.0816667
39 3.15936 0.335715 0.194444
40 3.24142 0.568956 0.395556
41 3.32348 0.639655 0.633333
42 3.40555 0.677382 0.897778
43 3.48761 0.732935 1.19778
44 3.56967 0.759262 1.52333
45 3.65173 0.765157 1.86667
46 3.73379 0.738677 2.21333
47 3.81585 0.712055 2.56222
48 3.89791 0.711807 2.92611
49 3.97997 0.680462 3.28889
50 4.06204 0.670361 3.66111
51 4.1441 0.713272 4.07333
52 4.22616 0.72012 4.50611
53 4.30822 0.71908 4.955
54 4.39028 0.757113 5.44611
55 4.47234 0.712467 5.92556
56 4.5544 0.722698 6.43
57 4.63647 0.7358 6.96222
58 4.71853 0.734835 7.51278
59 4.80059 0.732817 8.08111
60 4.88265 0.754171 8.68611
61 4.96471 0.722749 9.28556
62 5.04677 0.712898 9.89667
63 5.12883 0.650792 10.4728
64 5.21089 0.730702 11.1406
65 5.29296 0.708984 11.8089
66 5.37502 0.699998 12.4894
67 5.45708 0.751207 13.2422
68 5.53914 0.747337 14.0139
69 5.6212 0.734243 14.7944
70 5.70326 0.785322 15.6539
71 5.78532 0.790565 16.5444
72 5.86739 0.816124 17.49
73 5.94945 0.808854 18.4533
74 6.03151 0.840133 19.4817
75 6.11357 0.920826 20.64
76 6.19563 0.92813 21.8389
77 6.27769 0.897079 23.0283
78 6.35975 0.905256 24.2606
79 6.44181 0.897634 25.5139
80 6.52388 0.949645 26.8739
81 6.60594 0.960073 28.2839
82 6.688 0.97917 29.7578
83 6.77006 0.965994 31.2478
84 6.85212 0.987838 32.8083
85 6.93418 0.963545 34.3672
86 7.01624 1.03226 36.0772
87 7.09831 1.00049 37.7733
88 7.18037 1.01703 39.5378
89 7.26243 0.986563 41.2889
90 7.34449 1.00915 43.1206
91 7.42655 1.0108 44.9967
92 7.50861 1.03936 46.9683
93 7.59067 1.03601 48.9772
94 7.67273 1.04335 51.0439
95 7.7548 1.05084 53.1706
96 7.83686 1.03119 55.3017
97 7.91892 1.0533 57.5244
98 8.00098 1.07748 59.8456
99 8.08304 1.0929 62.2483
100 8.1651 1.06833 64.645
101 8.24716 1.09708 67.1561
102 8.32923 1.08438 69.6878
103 8.41129 1.10891 72.3278
104 8.49335 1.10454 75.0089
105 8.57541 1.09099 77.7089
106 8.65747 1.11037 80.5094
107 8.73953 1.11264 83.3689
108 8.82159 1.11831 86.2978
109 8.90365 1.10861 89.255
110 8.98572 1.10664 92.2617
111 9.06778 1.09948 95.3039
112 9.14984 1.12144 98.4633
113 9.2319 1.09548 101.605
114 9.31396 1.09939 104.814
115 9.39602 1.06963 107.992
116 9.47808 1.06601 111.214
117 9.56015 1.07194 114.511
118 9.64221 1.04319 117.775
119 9.72427 1.04576 121.103
120 9.80633 1.01661 124.393
121 9.88839 1.01272 127.725
122 9.97045 1.00759 131.096
123 10.0525 0.995858 134.482
124 10.1346 0.989394 137.901
125 10.2166 0.995017 141.396
126 10.2987 0.991816 144.936
127 10.3808 1.00492 148.58
128 10.4628 0.991298 152.232
129 10.5449 1.01091 156.014
130 10.6269 0.983431 159.752
131 10.709 0.976393 163.52
132 10.7911 0.995705 167.422
133 10.8731 1.02307 171.492
134 10.9552 1.00395 175.547
135 11.0372 1.01173 179.694
136 11.1193 1.02472 183.957
137 11.2014 1.00465 188.199
138 11.2834 1.01563 192.55
139 11.3655 1.00634 196.924
140 11.4476 1.02615 201.449
141 11.5296 1.03142 206.063
142 11.6117 1.02302 210.705
143 11.6937 1.03758 215.479
144 11.7758 1.053 220.393
145 11.8579 1.04602 225.342
146 11.9399 1.03785 230.321
147 12.022 1.03228 235.342
148 12.104 1.03381 240.438
149 12.1861 0.996495 245.418
150 12.2682 1.01402 250.554
650000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0 0
35 2.83112 0 0
36 2.91318 0.0271869 0.00777778
37 2.99524 0.0680459 0.0283333
38 3.0773 0.189798 0.0888889
39 3.15936 0.358513 0.209444
40 3.24142 0.51633 0.392222
41 3.32348 0.588103 0.611111
42 3.40555 0.742045 0.901111
43 3.48761 0.742724 1.20556
44 3.56967 0.723385 1.51611
45 3.65173 0.718318 1.83889
46 3.73379 0.765141 2.19833
47 3.81585 0.72481 2.55389
48 3.89791 0.70631 2.91556
49 3.97997 0.638955 3.25667
50 4.06204 0.680435 3.635
51 4.1441 0.678725 4.02778
52 4.22616 0.683082 4.43889
53 4.30822 0.701786 4.87778
54 4.39028 0.74428 5.36111
55 4.47234 0.719427 5.84611
56 4.5544 0.73998 6.36333
57 4.63647 0.721076 6.88556
58 4.71853 0.759859 7.45556
59 4.80059 0.739011 8.02944
60 4.88265 0.732258 8.61778
61 4.96471 0.70427 9.20278
62 5.04677 0.717196 9.81833
63 5.12883 0.737799 10.4722
64 5.21089 0.721836 11.1328
65 5.29296 0.678468 11.7733
66 5.37502 0.720179 12.4744
67 5.45708 0.732019 13.2089
68 5.53914 0.760791 13.9956
69 5.6212 0.745685 14.7894
70 5.70326 0.753787 15.6156
71 5.78532 0.790137 16.5067
72 5.86739 0.84246 17.4839
73 5.94945 0.876131 18.5289
74 6.03151 0.847068 19.5672
75 6.11357 0.90741 20.71
76 6.19563 0.891597 21.8633
77 6.27769 0.875994 23.0267
78 6.35975 0.939183 24.3067
79 6.44181 0.889954 25.5511
80 6.52388 0.91499 26.8633
81 6.60594 0.942216 28.2489
82 6.688 0.949487 29.68
83 6.77006 0.953942 31.1533
84 6.85212 0.983659 32.7094
85 6.93418 0.982774 34.3017
86 7.01624 1.00238 35.9644
87 7.09831 1.00059 37.6633
88 7.18037 1.00054 39.4017
89 7.26243 1.01505 41.2056
90 7.34449 1.03629 43.0889
91 7.42655 1.0274 44.9983
92 7.50861 1.0369 46.9683
93 7.59067 1.02556 48.9594
94 7.67273 1.02019 50.9833
95 7.7548 1.06491 53.1411
96 7.83686 1.08349 55.3833
97 7.91892 1.04129 57.5839
98 8.00098 1.05563 59.8611
99 8.08304 1.07045 62.2178
100 8.1651 1.0738 64.63
101 8.24716 1.0969 67.1439
102 8.32923 1.12631 69.7767
103 8.41129 1.1339 72.48
104 8.49335 1.08581 75.1194
105 8.57541 1.125 77.9072
106 8.65747 1.114 80.7206
107 8.73953 1.12417 83.6139
108 8.82159 1.13814 86.5983
109 8.90365 1.1064 89.5539
110 8.98572 1.11959 92.6
111 9.06778 1.13035 95.7317
112 9.14984 1.12468 98.9044
113 9.2319 1.10594 102.081
114 9.31396 1.09034 105.268
115 9.39602 1.07308 108.46
116 9.47808 1.0947 111.774
117 9.56015 1.06861 115.065
118 9.64221 1.0418 118.329
119 9.72427 1.04434 121.657
120 9.80633 1.0194 124.96
121 9.88839 1.01881 128.317
122 9.97045 0.991895 131.639
123 10.0525 1.01401 135.092
124 10.1346 0.997673 138.545
125 10.2166 0.985328 142.011
126 10.2987 0.989709 145.548
127 10.3808 0.995412 149.162
128 10.4628 0.986069 152.799
129 10.5449 1.003 156.557
130 10.6269 0.9787 160.282
131 10.709 0.999013 164.142
132 10.7911 1.00228 168.075
133 10.8731 1.0021 172.067
134 10.9552 1.01873 176.187
135 11.0372 1.0171 180.362
136 11.1193 1.02347 184.626
137 11.2014 1.02664 188.967
138 11.2834 1.03936 193.426
139 11.3655 1.02945 197.907
140 11.4476 1.02743 202.443
141 11.5296 1.037 207.088
142 11.6117 1.00733 211.665
143 11.6937 1.04426 216.477
144 11.7758 1.03682 221.321
145 11.8579 1.04756 226.284
146 11.9399 1.03634 231.263
147 12.022 1.02902 236.274
148 12.104 1.03089 241.363
149 12.1861 1.03909 246.563
150 12.2682 1.00669 251.668
660000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0 0
35 2.83112 0.00410399 0.00111111
36 2.91318 0.0194237 0.00666667
37 2.99524 0.0715616 0.0283333
38 3.0773 0.196555 0.0911111
39 3.15936 0.38115 0.219444
40 3.24142 0.544012 0.412222
41 3.32348 0.678587 0.665
42 3.40555 0.701394 0.939444
43 3.48761 0.808374 1.27111
44 3.56967 0.776735 1.605
45 3.65173 0.74475 1.94
46 3.73379 0.704184 2.27111
47 3.81585 0.69908 2.61444
48 3.89791 0.706824 2.97667
49 3.97997 0.699785 3.35056
50 4.06204 0.669787 3.72333
51 4.1441 0.716392 4.13833
52 4.22616 0.667708 4.54056
53 4.30822 0.72062 4.99167
54 4.39028 0.687855 5.43889
55 4.47234 0.738694 5.93722
56 4.5544 0.756598 6.46667
57 4.63647 0.786014 7.03667
58 4.71853 0.718333 7.57611
59 4.80059 0.720539 8.13611
60 4.88265 0.767806 8.75333
61 4.96471 0.728311 9.35889
62 5.04677 0.733316 9.98889
63 5.12883 0.681834 10.5939
64 5.21089 0.729728 11.2622
65 5.29296 0.698264 11.9222
66 5.37502 0.715572 12.6194
67 5.45708 0.717415 13.34
68 5.53914 0.731568 14.0972
69 5.6212 0.763608 14.9111
70 5.70326 0.786478 15.7739
71 5.78532 0.798233 16.675
72 5.86739 0.825722 17.6339
73 5.94945 0.848688 18.6472
74 6.03151 0.895502 19.7461
75 6.11357 0.854044 20.8228
76 6.19563 0.882736 21.9656
77 6.27769 0.934985 23.2083
78 6.35975 0.910451 24.4506
79 6.44181 0.970077 25.8083
80 6.52388 0.916506 27.1239
81 6.60594 0.969648 28.5511
82 6.688 0.974359 30.0211
83 6.77006 0.960992 31.5067
84 6.85212 0.992792 33.0789
85 6.93418 0.962275 34.64
86 7.01624 0.998493 36.2978
87 7.09831 0.991449 37.9828
88 7.18037 1.01052 39.74
89 7.26243 1.00869 41.5344
90 7.34449 1.04636 43.4383
91 7.42655 1.01961 45.335
92 7.50861 1.0604 47.3517
93 7.59067 1.02678 49.3472
94 7.67273 1.03173 51.3961
95 7.7548 1.04423 53.5139
96 7.83686 1.0462 55.6811
97 7.91892 1.06873 57.9417
98 8.00098 1.05964 60.2294
99 8.08304 1.08834 62.6278
100 8.1651 1.06526 65.0233
101 8.24716 1.08144 67.5044
102 8.32923 1.10276 70.085
103 8.41129 1.10463 72.7206
104 8.49335 1.07926 75.3467
105 8.57541 1.12223 78.1306
106 8.65747 1.09906 80.9094
107 8.73953 1.10623 83.7594
108 8.82159 1.11243 86.6794
109 8.90365 1.11472 89.66
110 8.98572 1.11038 92.6839
111 9.06778 1.12104 95.7928
112 9.14984 1.11843 98.9511
113 9.2319 1.10207 102.119
114 9.31396 1.09448 105.322
115 9.39602 1.08162 108.543
116 9.47808 1.04445 111.708
117 9.56015 1.04461 114.928
118 9.64221 1.04449 118.203
119 9.72427 1.05621 121.572
120 9.80633 1.02352 124.892
121 9.88839 1.0223 128.264
122 9.97045 1.00934 131.648
123 10.0525 1.02115 135.129
124 10.1346 0.970926 138.492
125 10.2166 0.974082 141.922
126 10.2987 1.01206 145.542
127 10.3808 0.99261 149.15
128 10.4628 0.9847 152.786
129 10.5449 0.979952 156.461
130 10.6269 0.976002 160.179
131 10.709 0.996432 164.033
132 10.7911 1.00224 167.969
133 10.8731 1.00864 171.992
134 10.9552 1.01631 176.106
135 11.0372 1.03122 180.343
136 11.1193 1.00899 184.551
137 11.2014 1.01877 188.863
138 11.2834 1.03369 193.302
139 11.3655 1.01431 197.721
140 11.4476 1.01059 202.188
141 11.5296 1.00622 206.7
142 11.6117 1.04479 211.451
143 11.6937 1.03966 216.247
144 11.7758 1.02694 221.05
145 11.8579 1.00375 225.81
146 11.9399 1.04631 230.841
147 12.022 1.02975 235.861
148 12.104 1.03754 240.988
149 12.1861 1.0531 246.263
150 12.2682 1.01187 251.399
670000 150
