# Time-averaged data for fix thermo_avg_npt
# TimeStep v_epsilon_co v_temp v_press v_pe v_ke v_etotal v_vol v_dens
101000 0.4 299.522 32.9994 -20825.6 3350.75 -17474.8 54619.3 1.04446
102000 0.4 300.383 -182.271 -20888.7 3360.38 -17528.3 54622.7 1.0444
103000 0.4 299.858 -176.162 -20854.6 3354.5 -17500.1 54765.2 1.04168
104000 0.4 300.132 126.775 -20934.2 3357.57 -17576.6 54242.7 1.05171
105000 0.4 299.547 -14.1012 -20823.4 3351.03 -17472.4 55006.8 1.03712
106000 0.4 300.588 70.0244 -20889.5 3362.67 -17526.8 55104.6 1.03526
107000 0.4 299.773 -71.1869 -20876.4 3353.55 -17522.9 54763.5 1.04172
108000 0.4 301.215 15.4654 -20792.8 3369.69 -17423.1 54412.8 1.04842
109000 0.4 301.279 70.0125 -20865.4 3370.4 -17495 54369 1.04927
110000 0.4 301.341 -119.156 -20816.3 3371.1 -17445.2 54368.1 1.04928
111000 0.4 298.552 -165.693 -20772.4 3339.9 -17432.5 54465.7 1.0474
112000 0.4 298.946 242.966 -20792.5 3344.31 -17448.2 54336.5 1.04989
113000 0.4 299.102 55.1295 -20806 3346.05 -17459.9 54648.7 1.0439
114000 0.4 300.321 -191.917 -20845.4 3359.69 -17485.7 54668.6 1.04352
115000 0.4 298.8 75.0613 -20861.9 3342.67 -17519.2 54551.6 1.04575
116000 0.4 301.671 189.045 -20827.8 3374.79 -17453 54638.8 1.04408
117000 0.4 300.173 142.189 -20822.1 3358.03 -17464.1 54938.6 1.03841
118000 0.4 300.677 -460.597 -20859.4 3363.67 -17495.7 55635.1 1.02539
119000 0.4 301.988 2.69995 -20861.4 3378.33 -17483.1 54876.6 1.03959
120000 0.4 300.147 -328.641 -20965.7 3357.74 -17607.9 54306.8 1.05047
121000 0.4 299.928 -251.536 -20902.1 3355.29 -17546.8 54583.5 1.04515
122000 0.4 300.003 178.963 -20864.2 3356.13 -17508.1 54601 1.04481
123000 0.4 300.749 -40.5702 -20815.3 3364.47 -17450.8 54347.9 1.04967
124000 0.4 301.486 159.801 -20826.8 3372.71 -17454.1 54509.9 1.04656
125000 0.4 300.692 -253.071 -20801.5 3363.83 -17437.6 54742 1.04212
126000 0.4 301.427 122.899 -20816.8 3372.06 -17444.7 54645.3 1.04396
127000 0.4 300.218 -75.7229 -20854.1 3358.54 -17495.6 54881 1.03948
128000 0.4 300.363 2.71192 -20818.7 3360.15 -17458.6 54860.9 1.03986
129000 0.4 300.309 -149.427 -20865.9 3359.56 -17506.3 54413.3 1.04842
130000 0.4 301.996 163.91 -20925.7 3378.42 -17547.3 54342.5 1.04978
131000 0.4 299.51 -140.911 -20869.6 3350.61 -17518.9 54985.2 1.03751
132000 0.4 302.425 -33.166 -20883.3 3383.23 -17500.1 54835.6 1.04035
133000 0.4 300.977 148.453 -20865.2 3367.03 -17498.2 54734.6 1.04226
134000 0.4 300.882 -140.784 -20790.6 3365.96 -17424.7 54906.9 1.03899
135000 0.4 298.592 54.6578 -20919.6 3340.34 -17579.3 54578 1.04525
136000 0.4 299.7 -79.9069 -20926.7 3352.74 -17573.9 54403.1 1.04861
137000 0.4 298.54 -226.472 -20877.2 3339.76 -17537.5 54561.8 1.04556
138000 0.4 302.419 -138.049 -20896.7 3383.16 -17513.6 54768.9 1.0416
139000 0.4 299.252 -77.2913 -20897.3 3347.73 -17549.5 54731 1.04232
