# Time-averaged data for fix thermo_avg
# TimeStep v_epsilon_co v_temp v_press v_pe v_ke v_etotal v_vol v_dens
601000 0.65 297.746 -107.608 -21351.2 3330.87 -18020.3 53733.7 1.06169
602000 0.65 299.842 -237.236 -21400.8 3354.33 -18046.5 53998.3 1.0565
603000 0.65 298.473 89.1635 -21316 3339.02 -17977 53988.1 1.05668
604000 0.65 299.067 -27.2821 -21359.4 3345.66 -18013.7 54075.9 1.05498
605000 0.65 300.245 269.991 -21327.9 3358.83 -17969 53882.2 1.05875
606000 0.65 301.44 -148.516 -21319.4 3372.2 -17947.2 53926.3 1.05791
607000 0.65 298.03 17.0022 -21290.5 3334.06 -17956.5 54243.8 1.0517
608000 0.65 299.85 142.18 -21328.7 3354.41 -17974.3 54100.3 1.05449
609000 0.65 299.465 25.3517 -21359.8 3350.11 -18009.7 54136.7 1.05378
610000 0.65 300.885 32.3634 -21398.6 3366 -18032.6 54193.5 1.05268
611000 0.65 300.984 -121.195 -21327.6 3367.11 -17960.5 54465.1 1.04742
612000 0.65 300.997 -202.133 -21387.9 3367.25 -18020.7 54574.1 1.04534
613000 0.65 301.771 -80.9853 -21364 3375.91 -17988 54261.8 1.05137
614000 0.65 300.764 19.9984 -21322.3 3364.64 -17957.7 54056.5 1.05536
615000 0.65 299.422 -151.583 -21333.3 3349.63 -17983.7 54124.6 1.05402
616000 0.65 300.081 60.6953 -21332.9 3357 -17975.9 54390.2 1.04887
617000 0.65 299.319 -127.664 -21353 3348.47 -18004.5 54137.4 1.05378
618000 0.65 298.932 7.73851 -21358.5 3344.15 -18014.3 54053.8 1.0554
619000 0.65 300.192 53.466 -21362.1 3358.24 -18003.8 53782.6 1.06072
620000 0.65 298.972 -17.6614 -21352.9 3344.59 -18008.3 53815.8 1.06006
621000 0.65 301.937 -169.042 -21352.5 3377.77 -17974.7 54275.1 1.0511
622000 0.65 299.451 -215.962 -21294.9 3349.95 -17944.9 54213.1 1.05232
623000 0.65 298.291 147.942 -21381.4 3336.98 -18044.5 54228.5 1.05198
624000 0.65 300.53 87.016 -21403.4 3362.02 -18041.4 54183.4 1.05289
625000 0.65 301.152 -42.954 -21331.8 3368.98 -17962.8 54335.5 1.04994
626000 0.65 299.134 -80.1227 -21364.8 3346.41 -18018.4 53730 1.06176
627000 0.65 301.623 -190.705 -21358.7 3374.25 -17984.5 53950.5 1.05742
628000 0.65 299.293 90.7984 -21384.3 3348.19 -18036.1 54178 1.05302
629000 0.65 300.683 63.5941 -21429.2 3363.73 -18065.4 54048.9 1.05549
630000 0.65 299.397 -78.3934 -21359.4 3349.35 -18010.1 53991.3 1.05663
631000 0.65 299.158 -214.534 -21394.8 3346.67 -18048.1 54237.1 1.05186
632000 0.65 299.959 69.3421 -21368.4 3355.63 -18012.7 54139.4 1.05373
633000 0.65 300.822 -116.024 -21371.2 3365.29 -18005.9 53829.2 1.05981
634000 0.65 300.937 118.998 -21364.3 3366.57 -17997.8 53867.4 1.05904
635000 0.65 299.788 -108.996 -21298.3 3353.73 -17944.6 54126.4 1.05399
636000 0.65 299.368 373.449 -21270 3349.02 -17920.9 54029.1 1.05589
637000 0.65 300.59 97.4081 -21301.1 3362.69 -17938.5 54081.3 1.05486
638000 0.65 300.249 -77.4599 -21319.8 3358.87 -17960.9 54123.3 1.05404
639000 0.65 300.924 -61.8085 -21325.7 3366.43 -17959.2 53992.2 1.0566
640000 0.65 299.621 -120.365 -21415.8 3351.85 -18063.9 53800.4 1.06036
641000 0.65 298.896 -31.8126 -21396 3343.74 -18052.2 54134.9 1.05385
642000 0.65 300.424 -73.9241 -21386.7 3360.84 -18025.8 53985.5 1.05673
643000 0.65 298.475 138.738 -21364.1 3339.03 -18025 53954.2 1.05735
644000 0.65 297.946 137.979 -21400.4 3333.11 -18067.2 54016 1.05615
645000 0.65 300.847 22.0094 -21423.1 3365.57 -18057.5 53969 1.05706
646000 0.65 298.546 22.2529 -21428.8 3339.83 -18088.9 53967.5 1.0571
647000 0.65 298.426 76.7246 -21397.9 3338.49 -18059.4 54303.5 1.05056
648000 0.65 300.715 -11.1331 -21326.4 3364.09 -17962.3 54384.2 1.04898
649000 0.65 300.901 -81.0678 -21372.4 3366.17 -18006.2 54175 1.05304
650000 0.65 299.151 58.1937 -21334.7 3346.6 -17988.1 53969.8 1.05705
651000 0.65 300.758 -42.8509 -21304.7 3364.57 -17940.1 54429.5 1.04815
652000 0.65 299.759 -20.3238 -21357.6 3353.4 -18004.2 54392.6 1.04882
653000 0.65 300.362 40.9514 -21383.8 3360.14 -18023.7 54089.7 1.0547
654000 0.65 300.515 41.1691 -21370 3361.86 -18008.2 53963.8 1.05715
655000 0.65 298.58 17.2286 -21364.1 3340.21 -18023.8 54330.5 1.05002
656000 0.65 299.235 3.62493 -21298.2 3347.53 -17950.6 54090.2 1.0547
657000 0.65 298.913 -26.1157 -21366.5 3343.93 -18022.6 53975.5 1.05693
