# Time-averaged data for fix thermo_avg_npt
# TimeStep v_epsilon_co v_temp v_press v_pe v_ke v_etotal v_vol v_dens
101000 0.65 297.99 -84.9386 -21402.5 3333.61 -18068.9 53951.2 1.05739
102000 0.65 300.332 -194.207 -21403.4 3359.81 -18043.6 54170.5 1.05311
103000 0.65 299.673 126.839 -21417.7 3352.44 -18065.3 53870.6 1.05897
104000 0.65 300.711 222.562 -21341.6 3364.05 -17977.6 54073.9 1.055
105000 0.65 300.351 -232.572 -21351 3360.02 -17990.9 54402.6 1.04862
106000 0.65 300.612 422.105 -21358.7 3362.94 -17995.7 53886.6 1.05867
107000 0.65 298.882 -117.116 -21290.3 3343.59 -17946.7 54047.6 1.05552
108000 0.65 302.545 -126.212 -21255.7 3384.56 -17871.1 54258 1.05142
109000 0.65 300.575 180.532 -21274.6 3362.53 -17912.1 53821.7 1.05994
110000 0.65 300.981 -43.6656 -21298.5 3367.07 -17931.5 53728.2 1.06178
111000 0.65 298.834 20.2809 -21359.2 3343.05 -18016.1 54168.5 1.05317
112000 0.65 299.458 -361.769 -21317.3 3350.03 -17967.3 54749.3 1.04198
113000 0.65 300.069 148.33 -21328.5 3356.86 -17971.7 54396.7 1.04874
114000 0.65 299.394 20.4081 -21305.1 3349.32 -17955.8 54067.9 1.05511
115000 0.65 300.115 269.256 -21445.3 3357.38 -18087.9 53739.3 1.06156
116000 0.65 299.61 -34.8479 -21346.2 3351.73 -17994.5 54294.7 1.05072
117000 0.65 301.251 -398.668 -21342.3 3370.09 -17972.2 54761 1.04176
118000 0.65 300.261 72.9054 -21397.7 3359.01 -18038.6 53769 1.06102
119000 0.65 298.951 301.279 -21347.8 3344.36 -18003.4 53598.2 1.06437
120000 0.65 300.573 -9.25353 -21369.8 3362.5 -18007.3 54193.6 1.05266
121000 0.65 300.202 -71.6147 -21428.6 3358.35 -18070.2 53971.2 1.05701
122000 0.65 300.212 -91.2889 -21353.1 3358.46 -17994.6 53936.3 1.05768
123000 0.65 299.875 311.616 -21295.8 3354.69 -17941.1 53957.6 1.05727
124000 0.65 299.823 -34.0843 -21309 3354.11 -17954.9 54298.8 1.05062
125000 0.65 301.595 104.437 -21350.7 3373.93 -17976.8 54481 1.04711
126000 0.65 300.417 -11.9381 -21374.6 3360.76 -18013.9 54525.2 1.04626
127000 0.65 300.884 136.604 -21364.9 3365.98 -17998.9 54100 1.0545
