# Time-averaged data for fix rdf_CC_avg
# TimeStep Number-of-rows
# Row c_rdf_CC[1] c_rdf_CC[2] c_rdf_CC[3]
610000 150
129 10.5449 1.11826 49.9033
130 10.6269 1.1297 50.3389
131 10.709 1.169 50.7967
132 10.7911 1.22958 51.2856
133 10.8731 1.11176 51.7344
134 10.9552 1.14967 52.2056
135 11.0372 1.24732 52.7244
136 11.1193 1.27891 53.2644
137 11.2014 1.27325 53.81
138 11.2834 1.18827 54.3267
139 11.3655 1.33231 54.9144
140 11.4476 1.28112 55.4878
141 11.5296 1.27252 56.0656
142 11.6117 1.38045 56.7011
143 11.6937 1.28996 57.3033
144 11.7758 1.38695 57.96
145 11.8579 1.40689 58.6356
146 11.9399 1.37642 59.3056
147 12.022 1.45205 60.0222
148 12.104 1.3653 60.7056
149 12.1861 1.49191 61.4622
150 12.2682 1.35313 62.1578
630000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0.0862575 0.00222222
35 2.83112 0.446428 0.0144444
36 2.91318 1.15067 0.0477778
37 2.99524 2.90487 0.136667
38 3.0773 5.12355 0.302222
39 3.15936 10.0466 0.644444
40 3.24142 12.3013 1.08556
41 3.32348 15.47 1.66889
42 3.40555 15.8911 2.29778
43 3.48761 17.8287 3.03778
44 3.56967 17.5561 3.80111
45 3.65173 17.6581 4.60444
46 3.73379 16.2381 5.37667
47 3.81585 16.2781 6.18556
48 3.89791 15.7357 7.00111
49 3.97997 15.8686 7.85889
50 4.06204 15.0924 8.70889
51 4.1441 16.0187 9.64778
52 4.22616 16.1152 10.63
53 4.30822 16.3311 11.6644
54 4.39028 17.8199 12.8367
55 4.47234 17.7633 14.0489
56 4.5544 17.1765 15.2644
57 4.63647 17.1165 16.52
58 4.71853 16.5387 17.7767
59 4.80059 15.585 19.0022
60 4.88265 15.3263 20.2489
61 4.96471 15.4438 21.5478
62 5.04677 14.7375 22.8289
63 5.12883 14.1828 24.1022
64 5.21089 14.6643 25.4611
65 5.29296 14.295 26.8278
66 5.37502 14.1142 28.2189
67 5.45708 13.5156 29.5922
68 5.53914 12.787 30.9311
69 5.6212 12.6042 32.29
70 5.70326 11.7721 33.5967
71 5.78532 11.1002 34.8644
72 5.86739 10.1681 36.0589
73 5.94945 8.76548 37.1178
74 6.03151 7.9214 38.1011
75 6.11357 6.4368 38.9222
76 6.19563 5.55551 39.65
77 6.27769 4.41149 40.2433
78 6.35975 3.24434 40.6911
79 6.44181 3.15491 41.1378
80 6.52388 2.11869 41.4456
81 6.60594 1.8352 41.7189
82 6.688 1.13539 41.8922
83 6.77006 0.980036 42.0456
84 6.85212 0.741828 42.1644
85 6.93418 0.657074 42.2722
86 7.01624 0.522646 42.36
87 7.09831 0.419688 42.4322
88 7.18037 0.441891 42.51
89 7.26243 0.376455 42.5778
90 7.34449 0.404226 42.6522
91 7.42655 0.430954 42.7333
92 7.50861 0.439062 42.8178
93 7.59067 0.446723 42.9056
94 7.67273 0.492186 43.0044
95 7.7548 0.509166 43.1089
96 7.83686 0.535168 43.2211
97 7.91892 0.51888 43.3322
98 8.00098 0.544142 43.4511
99 8.08304 0.572942 43.5789
100 8.1651 0.654627 43.7278
101 8.24716 0.574419 43.8611
102 8.32923 0.638345 44.0122
103 8.41129 0.575351 44.1511
104 8.49335 0.667826 44.3156
105 8.57541 0.682201 44.4867
106 8.65747 0.603704 44.6411
107 8.73953 0.673311 44.8167
108 8.82159 0.744658 45.0144
109 8.90365 0.735573 45.2133
110 8.98572 0.83467 45.4433
111 9.06778 0.843607 45.68
112 9.14984 0.867331 45.9278
113 9.2319 0.921004 46.1956
114 9.31396 0.844423 46.4456
115 9.39602 0.947765 46.7311
116 9.47808 0.851522 46.9922
117 9.56015 1.05773 47.3222
118 9.64221 0.966621 47.6289
119 9.72427 0.995109 47.95
120 9.80633 1.07652 48.3033
121 9.88839 1.07863 48.6633
122 9.97045 1.08761 49.0322
123 10.0525 1.0951 49.41
124 10.1346 1.24537 49.8467
125 10.2166 1.19798 50.2733
126 10.2987 1.19138 50.7044
127 10.3808 1.16628 51.1333
128 10.4628 1.2703 51.6078
129 10.5449 1.2151 52.0689
130 10.6269 1.21958 52.5389
131 10.709 1.2605 53.0322
132 10.7911 1.31676 53.5556
133 10.8731 1.3217 54.0889
134 10.9552 1.32143 54.63
135 11.0372 1.40585 55.2144
136 11.1193 1.32175 55.7722
137 11.2014 1.43502 56.3867
138 11.2834 1.39858 56.9944
139 11.3655 1.35827 57.5933
140 11.4476 1.42608 58.2311
141 11.5296 1.53398 58.9267
142 11.6117 1.43016 59.5844
143 11.6937 1.44315 60.2578
144 11.7758 1.4743 60.9556
145 11.8579 1.46765 61.66
146 11.9399 1.50938 62.3944
147 12.022 1.5187 63.1433
148 12.104 1.50902 63.8978
149 12.1861 1.53704 64.6767
150 12.2682 1.49298 65.4433
640000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0 0
35 2.83112 0.323907 0.00888889
36 2.91318 1.75557 0.06
37 2.99524 3.21557 0.158889
38 3.0773 6.98143 0.385556
39 3.15936 10.1293 0.732222
40 3.24142 12.676 1.18889
41 3.32348 15.6681 1.78222
42 3.40555 16.4045 2.43444
43 3.48761 18.008 3.18556
44 3.56967 18.0179 3.97222
45 3.65173 17.6403 4.77889
46 3.73379 16.1313 5.55
47 3.81585 17.0072 6.39889
48 3.89791 14.9502 7.17778
49 3.97997 14.8551 7.98444
50 4.06204 15.5762 8.86556
51 4.1441 15.4759 9.77667
52 4.22616 17.0051 10.8178
53 4.30822 18.4159 11.99
54 4.39028 17.5169 13.1478
55 4.47234 17.6845 14.36
56 4.5544 18.1735 15.6522
57 4.63647 17.2333 16.9222
58 4.71853 16.5385 18.1844
59 4.80059 15.3837 19.4
60 4.88265 15.17 20.64
61 4.96471 14.4668 21.8622
62 5.04677 14.5562 23.1333
63 5.12883 15.0829 24.4933
64 5.21089 14.4301 25.8367
65 5.29296 14.1001 27.1911
66 5.37502 14.1424 28.5922
67 5.45708 13.849 30.0056
68 5.53914 12.9289 31.3656
69 5.6212 12.0314 32.6689
70 5.70326 11.5579 33.9578
71 5.78532 10.1145 35.1189
72 5.86739 9.39467 36.2278
73 5.94945 8.36946 37.2433
74 6.03151 7.81526 38.2178
75 6.11357 6.33375 39.0289
76 6.19563 5.28689 39.7244
77 6.27769 4.38271 40.3167
78 6.35975 3.34387 40.78
79 6.44181 2.71833 41.1667
80 6.52388 1.94144 41.45
81 6.60594 1.48663 41.6722
82 6.688 1.21793 41.8589
83 6.77006 0.96129 42.01
84 6.85212 0.621357 42.11
85 6.93418 0.505537 42.1933
86 7.01624 0.492656 42.2767
87 7.09831 0.372903 42.3411
88 7.18037 0.414655 42.4144
89 7.26243 0.393304 42.4856
90 7.34449 0.33663 42.5478
91 7.42655 0.375567 42.6189
92 7.50861 0.413124 42.6989
93 7.59067 0.444755 42.7867
94 7.67273 0.352411 42.8578
95 7.7548 0.388134 42.9378
96 7.83686 0.475028 43.0378
97 7.91892 0.547402 43.1556
98 8.00098 0.470266 43.2589
99 8.08304 0.491399 43.3689
100 8.1651 0.510461 43.4856
101 8.24716 0.547806 43.6133
102 8.32923 0.541885 43.7422
103 8.41129 0.595558 43.8867
104 8.49335 0.646637 44.0467
105 8.57541 0.6519 44.2111
106 8.65747 0.700812 44.3911
107 8.73953 0.691552 44.5722
108 8.82159 0.695409 44.7578
109 8.90365 0.792935 44.9733
110 8.98572 0.726324 45.1744
111 9.06778 0.804287 45.4011
112 9.14984 0.878411 45.6533
113 9.2319 0.885785 45.9122
114 9.31396 0.867234 46.17
115 9.39602 0.92139 46.4489
116 9.47808 0.897951 46.7256
117 9.56015 0.904316 47.0089
118 9.64221 1.11504 47.3644
119 9.72427 0.969827 47.6789
120 9.80633 1.06161 48.0289
121 9.88839 0.998172 48.3633
122 9.97045 1.02371 48.7122
123 10.0525 1.12209 49.1011
124 10.1346 1.05368 49.4722
125 10.2166 1.13323 49.8778
126 10.2987 1.33192 50.3622
127 10.3808 1.21191 50.81
128 10.4628 1.14288 51.2389
129 10.5449 1.25043 51.7156
130 10.6269 1.22816 52.1911
131 10.709 1.32593 52.7122
132 10.7911 1.22686 53.2022
133 10.8731 1.28248 53.7222
134 10.9552 1.33634 54.2722
135 11.0372 1.31679 54.8222
136 11.1193 1.28453 55.3667
137 11.2014 1.4181 55.9767
138 11.2834 1.37977 56.5789
139 11.3655 1.51537 57.25
140 11.4476 1.43383 57.8944
141 11.5296 1.50373 58.58
142 11.6117 1.46624 59.2578
143 11.6937 1.45064 59.9378
144 11.7758 1.55944 60.6789
145 11.8579 1.46361 61.3844
146 11.9399 1.50711 62.1211
147 12.022 1.4214 62.8256
148 12.104 1.43992 63.5489
149 12.1861 1.53238 64.3289
150 12.2682 1.47947 65.0922
650000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0.128773 0.00333333
35 2.83112 0.485305 0.0166667
36 2.91318 1.7188 0.0666667
37 2.99524 3.03334 0.16
38 3.0773 4.92853 0.32
39 3.15936 9.09141 0.631111
40 3.24142 10.2697 1.00111
41 3.32348 13.9901 1.53111
42 3.40555 16.1769 2.17444
43 3.48761 17.1301 2.88889
44 3.56967 16.3233 3.60222
45 3.65173 17.4186 4.39889
46 3.73379 16.1971 5.17333
47 3.81585 15.0618 5.92556
48 3.89791 16.783 6.8
49 3.97997 14.5459 7.59
50 4.06204 15.5042 8.46778
51 4.1441 14.2052 9.30444
52 4.22616 16.7212 10.3289
53 4.30822 16.6173 11.3867
54 4.39028 16.6961 12.49
55 4.47234 17.7055 13.7044
56 4.5544 16.9789 14.9122
57 4.63647 16.6205 16.1378
58 4.71853 15.8454 17.3478
59 4.80059 15.5845 18.58
60 4.88265 14.9348 19.8011
61 4.96471 15.3149 21.0956
62 5.04677 14.8076 22.3889
63 5.12883 14.3742 23.6856
64 5.21089 14.3168 25.0189
65 5.29296 13.8391 26.3489
66 5.37502 13.1096 27.6478
67 5.45708 13.3291 29.0089
68 5.53914 13.2186 30.4
69 5.6212 11.9453 31.6944
70 5.70326 11.433 32.97
71 5.78532 10.1339 34.1333
72 5.86739 9.51043 35.2567
73 5.94945 8.83271 36.3289
74 6.03151 8.0472 37.3333
75 6.11357 7.02033 38.2333
76 6.19563 5.7461 38.99
77 6.27769 5.25915 39.7011
78 6.35975 4.08394 40.2678
79 6.44181 2.89665 40.68
80 6.52388 2.51082 41.0467
81 6.60594 1.99687 41.3456
82 6.688 1.54989 41.5833
83 6.77006 1.18646 41.77
84 6.85212 0.773028 41.8944
85 6.93418 0.693582 42.0089
86 7.01624 0.361886 42.07
87 7.09831 0.373248 42.1344
88 7.18037 0.320422 42.1911
89 7.26243 0.319512 42.2489
90 7.34449 0.228113 42.2911
91 7.42655 0.229027 42.3344
92 7.50861 0.298947 42.3922
93 7.59067 0.2478 42.4411
94 7.67273 0.291601 42.5
95 7.7548 0.264279 42.5544
96 7.83686 0.269044 42.6111
97 7.91892 0.346248 42.6856
98 8.00098 0.334071 42.7589
99 8.08304 0.371657 42.8422
100 8.1651 0.418011 42.9378
101 8.24716 0.367145 43.0233
102 8.32923 0.430104 43.1256
103 8.41129 0.430182 43.23
104 8.49335 0.404266 43.33
105 8.57541 0.449419 43.4433
106 8.65747 0.467368 43.5633
107 8.73953 0.525898 43.7011
108 8.82159 0.562194 43.8511
109 8.90365 0.670452 44.0333
110 8.98572 0.630341 44.2078
111 9.06778 0.677764 44.3989
112 9.14984 0.627123 44.5789
113 9.2319 0.608646 44.7567
114 9.31396 0.713082 44.9689
115 9.39602 0.829569 45.22
116 9.47808 0.732472 45.4456
117 9.56015 0.772752 45.6878
118 9.64221 0.812544 45.9467
119 9.72427 0.812211 46.21
120 9.80633 0.869421 46.4967
121 9.88839 0.775537 46.7567
122 9.97045 0.951905 47.0811
123 10.0525 0.968178 47.4167
124 10.1346 1.00954 47.7722
125 10.2166 0.968183 48.1189
126 10.2987 1.03878 48.4967
127 10.3808 0.91689 48.8356
128 10.4628 0.997748 49.21
129 10.5449 1.03492 49.6044
130 10.6269 1.03265 50.0044
131 10.709 1.09622 50.4356
132 10.7911 1.07724 50.8656
133 10.8731 1.18114 51.3444
134 10.9552 1.0986 51.7967
135 11.0372 1.10373 52.2578
136 11.1193 1.18468 52.76
137 11.2014 1.24778 53.2967
138 11.2834 1.16545 53.8056
139 11.3655 1.20161 54.3378
140 11.4476 1.22428 54.8878
141 11.5296 1.23557 55.4511
142 11.6117 1.2665 56.0367
143 11.6937 1.21348 56.6056
144 11.7758 1.31539 57.2311
145 11.8579 1.30653 57.8611
146 11.9399 1.40408 58.5478
147 12.022 1.2957 59.19
148 12.104 1.31408 59.85
149 12.1861 1.47056 60.5989
150 12.2682 1.33271 61.2867
660000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0.0432455 0.00111111
35 2.83112 0.363885 0.0111111
36 2.91318 1.45034 0.0533333
37 2.99524 4.00757 0.176667
38 3.0773 6.19316 0.377778
39 3.15936 9.38648 0.698889
40 3.24142 12.1913 1.13778
41 3.32348 13.9406 1.66556
42 3.40555 15.4225 2.27889
43 3.48761 17.2563 2.99889
44 3.56967 18.1521 3.79222
45 3.65173 16.6764 4.55444
46 3.73379 16.5978 5.34778
47 3.81585 16.2621 6.16
48 3.89791 16.6349 7.02667
49 3.97997 14.9553 7.83889
50 4.06204 15.8702 8.73667
51 4.1441 15.7735 9.66556
52 4.22616 16.0157 10.6467
53 4.30822 17.1604 11.7389
54 4.39028 17.1832 12.8744
55 4.47234 16.3099 13.9933
56 4.5544 17.7651 15.2567
57 4.63647 16.6841 16.4867
58 4.71853 16.8962 17.7767
59 4.80059 15.8785 19.0311
60 4.88265 15.9672 20.3367
61 4.96471 15.2476 21.6256
62 5.04677 14.2622 22.8711
63 5.12883 14.9301 24.2178
64 5.21089 13.9989 25.5211
65 5.29296 14.6999 26.9333
66 5.37502 12.9734 28.2189
67 5.45708 12.9363 29.54
68 5.53914 12.2611 30.83
69 5.6212 12.3066 32.1633
70 5.70326 11.2488 33.4178
71 5.78532 10.449 34.6167
72 5.86739 9.11674 35.6933
73 5.94945 8.90359 36.7744
74 6.03151 7.55371 37.7167
75 6.11357 6.82081 38.5911
76 6.19563 5.74547 39.3478
77 6.27769 4.65377 39.9767
78 6.35975 3.58606 40.4744
79 6.44181 2.966 40.8967
80 6.52388 2.11281 41.2056
81 6.60594 1.55803 41.4389
82 6.688 1.26664 41.6333
83 6.77006 0.812654 41.7611
84 6.85212 0.510008 41.8433
85 6.93418 0.296277 41.8922
86 7.01624 0.216513 41.9289
87 7.09831 0.147324 41.9544
88 7.18037 0.0690771 41.9667
89 7.26243 0.0612194 41.9778
90 7.34449 0.0480026 41.9867
91 7.42655 0.0647646 41.9989
92 7.50861 0.0171521 42.0022
93 7.59067 0.0112826 42.0044
94 7.67273 0.0219173 42.0089
95 7.7548 0.0108222 42.0111
96 7.83686 0.0211355 42.0156
97 7.91892 0.0260129 42.0211
98 8.00098 0.0407435 42.03
99 8.08304 0.0299299 42.0367
100 8.1651 0.053746 42.0489
101 8.24716 0.0814228 42.0678
102 8.32923 0.0516518 42.08
103 8.41129 0.0825287 42.1
104 8.49335 0.0992266 42.1244
105 8.57541 0.0884435 42.1467
106 8.65747 0.17813 42.1922
107 8.73953 0.22117 42.25
108 8.82159 0.192436 42.3011
109 8.90365 0.213195 42.3589
110 8.98572 0.245566 42.4267
111 9.06778 0.244487 42.4956
112 9.14984 0.287326 42.5778
113 9.2319 0.366033 42.6844
114 9.31396 0.303413 42.7744
115 9.39602 0.36431 42.8844
116 9.47808 0.41576 43.0122
117 9.56015 0.376819 43.13
118 9.64221 0.4395 43.27
119 9.72427 0.49086 43.4289
120 9.80633 0.486247 43.5889
121 9.88839 0.581032 43.7833
122 9.97045 0.519017 43.96
123 10.0525 0.513891 44.1378
124 10.1346 0.57213 44.3389
125 10.2166 0.568367 44.5422
126 10.2987 0.697297 44.7956
127 10.3808 0.665332 45.0411
128 10.4628 0.690529 45.3
129 10.5449 0.679604 45.5589
130 10.6269 0.749814 45.8489
131 10.709 0.738665 46.1389
132 10.7911 0.744328 46.4356
133 10.8731 0.724703 46.7289
134 10.9552 0.832339 47.0711
135 11.0372 0.753659 47.3856
136 11.1193 0.87115 47.7544
137 11.2014 0.855761 48.1222
