# Time-averaged data for fix thermo_detailed
# TimeStep v_temp v_press v_pe v_ke v_vol v_dens
617300 297.774 -101.778 -21751.3 3331.19 54115.5 1.05418
617400 300.801 353.994 -21714.6 3365.05 53941.7 1.05758
617500 303.453 314.248 -21680.7 3394.73 54043.7 1.05559
617600 300.5 -226.449 -21698 3361.69 54491.3 1.04691
617700 299.145 -316.014 -21809.6 3346.53 54571.1 1.04538
617800 297.413 145.357 -21750.2 3327.16 54419.7 1.04829
617900 300.721 -22.7153 -21732.6 3364.15 54483.6 1.04706
618000 299.023 -479.331 -21773.2 3345.17 54487.9 1.04698
618100 298.872 414.222 -21772.2 3343.47 54085 1.05478
618200 302.107 208.988 -21705.9 3379.66 54038.7 1.05568
618300 300.89 -334.065 -21658.4 3366.05 54145.4 1.0536
618400 300.632 288.944 -21696.1 3363.16 53904.2 1.05831
618500 297.872 176.481 -21790.3 3332.29 53953 1.05736
618600 299.596 -232.71 -21780.2 3351.57 54189.6 1.05274
618700 304.156 -72.4281 -21682.5 3402.58 54216.7 1.05221
618800 300.618 156.486 -21734 3363.01 54028 1.05589
618900 298.553 139.169 -21766.6 3339.9 53965.6 1.05711
619000 299.412 -103.232 -21708.4 3349.52 54051.1 1.05544
619100 305.989 26.8381 -21662.4 3423.09 54167.4 1.05317
619200 299.443 -482.628 -21696.1 3349.86 54383.1 1.04899
619300 297.503 167.222 -21778.4 3328.15 54128.4 1.05393
619400 300.318 220.619 -21802.2 3359.65 54037.2 1.05571
619500 299.855 -170.835 -21743.9 3354.47 54245.5 1.05166
619600 304.458 -72.3506 -21707.5 3405.97 54374 1.04917
619700 298.855 -105.292 -21724.9 3343.29 54305.1 1.0505
619800 299.134 308.626 -21737.9 3346.4 53991.4 1.05661
619900 301.611 334.681 -21790.8 3374.12 53916.3 1.05808
620000 297.417 -355.04 -21769.6 3327.19 54267.9 1.05122
620100 301.475 -175.329 -21744.1 3372.59 54319.9 1.05021
620200 296.199 63.87 -21737.5 3313.57 54175.6 1.05301
620300 298.034 29.1537 -21854.6 3334.1 53985.9 1.05671
620400 299.292 355.918 -21852.2 3348.17 53846.5 1.05945
620500 301.105 -395.694 -21792.4 3368.45 54160.9 1.0533
620600 298.194 -54.9363 -21861.9 3335.89 54062.9 1.05521
620700 295.479 237.566 -21867.3 3305.51 53829.5 1.05978
620800 299.154 215.287 -21774 3346.63 53945.6 1.0575
620900 301.276 -113.074 -21691.5 3370.37 54174.6 1.05303
621000 300.776 -232.311 -21655.5 3364.78 54343.9 1.04975
621100 301.268 -60.3555 -21675.5 3370.28 54343.7 1.04975
621200 294.927 18.8119 -21698.6 3299.34 54279.1 1.051
621300 301.426 103.944 -21673.6 3372.05 54238.4 1.05179
621400 301.616 -93.2203 -21716.9 3374.17 54456.2 1.04759
621500 297.303 -182.677 -21668.1 3325.92 54510.1 1.04655
621600 302.018 -91.2902 -21684.3 3378.67 54100.8 1.05447
621700 297.153 471.372 -21713.8 3324.24 53694.1 1.06246
621800 303.079 288.467 -21701.1 3390.54 53809.7 1.06018
621900 299.997 -279.891 -21597.4 3356.06 54238.3 1.0518
622000 305.489 -245.804 -21584.6 3417.5 54358.9 1.04946
622100 302.134 141.024 -21686 3379.97 54121.5 1.05406
622200 298.249 197.744 -21735.5 3336.51 54021.6 1.05601
622300 302.93 273.281 -21693.5 3388.87 54162.4 1.05327
622400 303.029 -356.854 -21670.1 3389.98 54678.8 1.04333
622500 298.153 -219.45 -21696.4 3335.43 54938.6 1.03839
622600 302.55 -144.274 -21693.3 3384.62 54859.9 1.03988
622700 301.031 131.834 -21618 3367.63 54581.8 1.04518
622800 299.74 93.6625 -21661 3353.18 54189.4 1.05274
622900 297.15 -152.399 -21696.9 3324.21 54064.1 1.05518
623000 303.329 512.206 -21667.3 3393.33 53871 1.05896
623100 298.113 -145.83 -21685.3 3334.98 54118.7 1.05412
623200 300.668 -284.463 -21631.1 3363.57 54452.1 1.04766
623300 301.948 -583.03 -21632.1 3377.88 54296.1 1.05068
623400 299.608 392.989 -21692.6 3351.71 53520.8 1.06591
623500 299.726 422.219 -21712.5 3353.03 53242.1 1.07147
623600 300.486 -55.5515 -21758.9 3361.53 53632.5 1.06368
623700 293.902 -227.249 -21777.9 3287.88 53787.6 1.06061
623800 297.99 192.206 -21716.1 3333.6 53654.3 1.06324
623900 306.579 256.604 -21722 3429.69 53829.6 1.05978
624000 299.795 -276.089 -21719 3353.8 54209.4 1.05236
624100 300.699 62.2979 -21681.4 3363.91 54219.8 1.05215
624200 304.878 -161.111 -21679.8 3410.66 54019.8 1.05605
624300 297.85 301.82 -21771 3332.04 53752 1.06131
624400 299.572 181.172 -21706.3 3351.31 53743.1 1.06148
624500 300.664 -38.6038 -21668.8 3363.52 53970.9 1.05701
624600 296.748 8.35831 -21767.6 3319.72 54221.8 1.05211
624700 297.523 -178.349 -21718.3 3328.38 54232.3 1.05191
624800 301.076 112.976 -21640.3 3368.13 54107.8 1.05433
624900 303.489 -173.743 -21618.1 3395.13 54181.7 1.05289
625000 298.553 -106.636 -21683.4 3339.91 54114.4 1.0542
625100 300.533 176.155 -21652.9 3362.06 53879.6 1.0588
625200 304.267 -28.7625 -21604.7 3403.82 53891.4 1.05856
625300 301.386 28.2036 -21683.1 3371.6 53911.1 1.05818
625400 297.688 -240.443 -21693.8 3330.22 53876.2 1.05886
625500 302.033 179.357 -21617.5 3378.84 53704 1.06226
625600 301.345 132.112 -21619.8 3371.15 53772.5 1.0609
625700 297.421 -211.332 -21697.5 3327.24 53889 1.05861
625800 301.234 77.6567 -21641.2 3369.9 53945.3 1.05751
625900 301.309 -153.623 -21659.7 3370.73 54069.5 1.05508
626000 297.411 35.7919 -21738.3 3327.13 54026.5 1.05592
626100 300.914 221.535 -21674.6 3366.32 53996.3 1.05651
626200 305.329 -93.1357 -21672.4 3415.71 54271.8 1.05115
626300 299.707 -255.532 -21715 3352.81 54413.7 1.0484
626400 302.074 94.1772 -21723.9 3379.29 54340.5 1.04981
626500 296.801 164.363 -21764.4 3320.3 54379.3 1.04907
626600 301.753 27.6984 -21699 3375.71 54404.5 1.04858
626700 300.442 25.5717 -21715 3361.04 54424.4 1.0482
626800 297.275 -347.586 -21745.2 3325.6 54337.5 1.04988
626900 302.318 318.749 -21686.7 3382.03 53927.9 1.05785
627000 299.083 50.9733 -21748.3 3345.84 53721 1.06192
627100 296.606 215.858 -21768.7 3318.13 53646 1.06341
627200 300.658 -182.98 -21697.1 3363.45 53851.2 1.05936
627300 300.655 168.87 -21707 3363.43 53837.6 1.05962
627400 296.967 141.689 -21754.4 3322.16 53826.9 1.05983
627500 300.295 -242.671 -21735.8 3359.39 54015.3 1.05614
627600 300.787 -229.228 -21657.4 3364.9 54032.8 1.05579
627700 303.271 103.45 -21655.7 3392.69 53803.1 1.0603
627800 298.754 200.335 -21720.5 3342.16 53690.7 1.06252
627900 300.305 -253.191 -21722.8 3359.5 53846.5 1.05945
628000 303.215 60.0812 -21704.7 3392.06 54010.8 1.05622
628100 298.819 -359.116 -21713.1 3342.88 54145.1 1.0536
628200 302.95 538.323 -21740.6 3389.09 53938.5 1.05764
628300 294.401 -289.824 -21743.6 3293.46 54041.2 1.05563
628400 299.145 -46.8872 -21700 3346.52 54086.2 1.05475
628500 299.147 -117.304 -21724.2 3346.55 54026.9 1.05591
628600 296.745 141.586 -21831.8 3319.68 53710.3 1.06213
628700 298.081 241.174 -21785.5 3334.63 53759.7 1.06116
628800 298.852 -3.30841 -21685.6 3343.25 54295.5 1.0507
628900 301.639 -527.138 -21627.5 3374.42 54772.1 1.04154
629000 296.077 -150.294 -21662.7 3312.2 54567.9 1.04545
629100 299.128 252.884 -21687.2 3346.33 54207.7 1.05239
629200 301.237 -293.983 -21596.9 3369.93 54424.5 1.0482
629300 299.814 -204.777 -21647.1 3354.02 54379.8 1.04906
629400 297.387 40.5586 -21747.6 3326.86 53979.8 1.05683
629500 301.443 693.944 -21697.2 3372.24 53945.4 1.05751
629600 300.674 -569.541 -21610.1 3363.63 54339.6 1.04983
629700 299.099 -455.371 -21698.9 3346.02 54215.3 1.05225
629800 297.532 406.402 -21772.7 3328.49 53601.6 1.06429
629900 302.102 478.161 -21760.6 3379.61 53495.8 1.06639
630000 296.933 -122.432 -21732.3 3321.78 53865.5 1.05908
630100 300.948 -131.437 -21680.3 3366.7 53970.8 1.05701
630200 300.252 279.81 -21704.8 3358.92 53795.4 1.06045
630300 296.795 -151.379 -21782.3 3320.24 53792.2 1.06052
630400 300.127 337.022 -21771 3357.51 53797.6 1.06041
630500 298.672 -136.099 -21798.4 3341.24 53979.6 1.05683
630600 299.363 198.187 -21751 3348.97 53993.5 1.05656
630700 299.522 104.8 -21679.2 3350.75 54078.1 1.05491
630800 303.179 42.055 -21601.6 3391.66 54256.2 1.05145
630900 302.987 38.7966 -21637.5 3389.51 54222 1.05211
631000 298.671 -159.975 -21664.7 3341.22 53963.1 1.05716
631100 301.383 379.439 -21721.9 3371.57 53656.8 1.06319
631200 298.191 -221.484 -21746.3 3335.86 53762.7 1.0611
631300 302.856 204.467 -21770.3 3388.04 53646.8 1.06339
631400 297.607 -94.0995 -21768.5 3329.32 53633.3 1.06366
631500 299.888 274.277 -21716.6 3354.84 53689.1 1.06255
631600 302.946 -303.137 -21621.4 3389.05 53828.1 1.05981
631700 304.515 127.148 -21634.1 3406.61 53704.9 1.06224
631800 299.585 106.701 -21726 3351.45 53752.8 1.06129
631900 298.421 -193.306 -21725.4 3338.43 53982.2 1.05678
632000 301.357 -449.452 -21652.3 3371.28 54024.4 1.05596
632100 298.085 218.627 -21645.4 3334.67 53679.2 1.06275
632200 296.386 410.627 -21721.9 3315.66 53522.5 1.06586
632300 299.968 -202.788 -21672.5 3355.73 53696.2 1.06241
632400 300.884 128.415 -21741.8 3365.98 53734.5 1.06166
632500 297.082 24.7491 -21669.9 3323.45 53824.5 1.05988
632600 301.598 157.78 -21686 3373.97 54032.9 1.0558
632700 299.726 -736.611 -21677.5 3353.03 54394.2 1.04878
632800 302.561 -145.548 -21590.6 3384.74 53908.2 1.05826
632900 300.755 502.634 -21635.5 3364.54 53263.3 1.07105
633000 299.975 260.606 -21694.2 3355.82 53161.7 1.07309
633100 298.033 278.816 -21702.5 3334.09 53464.8 1.06702
633200 295.403 47.0939 -21710.7 3304.67 53948.2 1.05746
633300 300.796 -457.202 -21625.1 3365 54255.3 1.05146
633400 301.15 -194.227 -21642.7 3368.95 53943.1 1.05756
633500 296.642 -55.4374 -21675 3318.53 53513.4 1.06605
633600 301.549 307.968 -21673.7 3373.43 53210.6 1.07211
633700 301.161 83.1737 -21627 3369.08 53381.2 1.06868
633800 299.092 -112.096 -21703.3 3345.93 53773.6 1.06089
633900 293.311 -93.3733 -21714.8 3281.26 53899.6 1.0584
634000 301.958 42.3507 -21705.6 3378 53842.8 1.05952
634100 298.557 -171.271 -21765.2 3339.95 53696.3 1.06241
634200 295.187 393.359 -21881.1 3302.25 53552.8 1.06526
634300 295.336 -124.984 -21846.5 3303.92 53809.3 1.06018
634400 300.663 0.0768337 -21760.7 3363.51 53931.8 1.05777
634500 302.041 12.4201 -21670 3378.93 54010.4 1.05623
634600 302.341 -171.068 -21691.3 3382.29 54007.2 1.05629
634700 298.162 -165.968 -21718.1 3335.53 53860.4 1.05917
634800 301.079 371.213 -21631.6 3368.17 53709.5 1.06215
634900 300.984 -210.777 -21632.6 3367.1 53895.3 1.05849
635000 298.364 -325.662 -21745.4 3337.79 53974.7 1.05693
635100 298.383 230.605 -21668.7 3338 53716.1 1.06202
635200 302.719 -54.9314 -21604 3386.51 53762.1 1.06111
635300 298.459 -107.825 -21653.9 3338.85 53788.1 1.0606
635400 300.96 81.1719 -21671.4 3366.83 53696.9 1.0624
635500 297.849 151.285 -21739 3332.03 53831.2 1.05975
635600 299.245 -253.102 -21761.9 3347.64 54200.3 1.05253
635700 300.335 -462.036 -21620.4 3359.84 54312.2 1.05036
635800 300.793 303.66 -21684.6 3364.96 53811.6 1.06015
635900 297.324 187.743 -21730.3 3326.16 53505.1 1.06621
636000 299.291 194.724 -21717.3 3348.16 53755.5 1.06125
636100 301.932 -476.203 -21701.3 3377.71 54224.5 1.05206
636200 298.604 -48.8951 -21618.1 3340.47 54204.9 1.05244
636300 303.518 368.825 -21648.4 3395.45 54078.9 1.05489
636400 297.999 -241.938 -21680.6 3333.71 54209.2 1.05236
636500 301.717 40.9843 -21590.9 3375.3 54214.2 1.05226
636600 301.863 -15.2324 -21565.7 3376.93 54155 1.05341
636700 300.122 18.8309 -21652 3357.46 53910.7 1.05819
636800 298.965 142.978 -21688.7 3344.51 53823.2 1.0599
636900 301.173 317.492 -21703.9 3369.22 53918.9 1.05803
637000 296.72 -110.768 -21786.2 3319.4 54203.7 1.05247
637100 298.616 -84.372 -21742 3340.61 54352.7 1.04958
637200 301.402 124.55 -21731.4 3371.78 54238.4 1.05179
637300 296.752 -199.912 -21761.6 3319.76 54331.4 1.04999
637400 301.227 45.6211 -21668.2 3369.82 54400.8 1.04865
637500 303.461 -53.963 -21702.6 3394.82 54429 1.04811
637600 299.313 19.5595 -21772.6 3348.41 54422.8 1.04823
637700 300.093 -293.947 -21701.3 3357.14 54469 1.04734
637800 300.448 128.912 -21638.6 3361.11 54403.4 1.0486
637900 296.309 -139.897 -21648.7 3314.8 54344.1 1.04975
638000 302.792 228.274 -21626.5 3387.33 54203.2 1.05247
638100 300.582 -6.86324 -21668.7 3362.61 54224.8 1.05205
638200 297.504 -156.761 -21648.9 3328.17 54355.3 1.04953
638300 303.506 -371.08 -21661.6 3395.31 54293 1.05074
638400 299.285 56.0037 -21665 3348.1 53749.1 1.06138
638500 297.601 531.048 -21765.7 3329.26 53474.3 1.06682
638600 298.888 28.361 -21807.2 3343.66 53853.5 1.05932
638700 299.657 -105.632 -21690.5 3352.25 54228.4 1.05199
638800 300.243 -114.626 -21692.1 3358.81 54230.9 1.05194
638900 299.96 -167.703 -21696.3 3355.64 54030 1.05585
639000 301.021 723.75 -21676.8 3367.52 53790.4 1.06055
639100 302.481 -305.984 -21598.3 3383.85 54208.2 1.05238
639200 300.52 -217.125 -21636.5 3361.92 54303.2 1.05054
639300 297.835 -209.349 -21693.6 3331.88 54064.2 1.05518
639400 301.493 408.985 -21703.7 3372.79 53703 1.06228
639500 299.218 61.2101 -21737.5 3347.35 53855.1 1.05928
639600 298.779 -302.15 -21740 3342.43 54029.4 1.05586
639700 301.817 -198.554 -21646.6 3376.42 53920.4 1.058
639800 299.545 280.849 -21714.1 3351 53654.3 1.06324
639900 295.272 7.46125 -21793.8 3303.2 53591.2 1.06449
640000 303.157 152.66 -21769.8 3391.41 53546.1 1.06539
640100 296.881 -119.09 -21736.2 3321.2 53611.5 1.06409
640200 302.704 204.151 -21724.2 3386.35 53760.4 1.06115
640300 300.405 -312.183 -21710.7 3360.62 53913.1 1.05814
640400 300.07 247.113 -21704.4 3356.88 53650.2 1.06332
640500 295.611 -54.7911 -21735.4 3307 53568.6 1.06494
640600 297.026 276.233 -21762.5 3322.82 53575 1.06482
640700 301.269 -140.064 -21727.8 3370.29 53831.1 1.05975
640800 300.831 47.3619 -21703.3 3365.38 53960.3 1.05721
640900 300.718 -260.544 -21680.2 3364.13 54080.2 1.05487
641000 298.435 302.531 -21721.7 3338.58 54000.3 1.05643
641100 301.639 -208.162 -21670.8 3374.43 54092.9 1.05462
641200 298.7 -76.1382 -21640.8 3341.55 54026.8 1.05591
641300 300.791 446.146 -21689.7 3364.94 53806.8 1.06023
641400 296.903 -120.015 -21709.7 3321.45 53921 1.05798
641500 300.815 -57.6152 -21661.3 3365.21 53936 1.05769
641600 304.39 -144.609 -21612.7 3405.2 53800.5 1.06035
641700 297.957 -11.4815 -21670.7 3333.24 53619.2 1.06394
641800 299.648 -2.89881 -21684.2 3352.16 53615.5 1.06401
641900 300.638 -73.4887 -21639.8 3363.23 53703.7 1.06226
642000 300.343 111.423 -21655.9 3359.93 53863.3 1.05912
642100 297.196 -383.116 -21720.6 3324.72 54029.3 1.05586
642200 301.446 176.508 -21670.7 3372.27 53886.7 1.05866
642300 299.018 -327.68 -21685.5 3345.11 53974.7 1.05693
642400 299.489 -115.829 -21735.2 3350.38 53849.1 1.0594
642500 298.678 31.397 -21702.8 3341.31 53591.7 1.06449
642600 302.582 363.109 -21663.8 3384.98 53342.2 1.06946
642700 299.502 236.446 -21717.3 3350.53 53416 1.06799
642800 298.383 -176.193 -21706 3338 53784.3 1.06068
642900 301.839 -52.3465 -21671 3376.66 54013.1 1.05618
643000 300.41 218.741 -21707.6 3360.68 54179.7 1.05293
