# Time-averaged data for fix msd_avg
# TimeStep c_msd_water[1] c_msd_water[2] c_msd_water[3] c_msd_water[4]
601000 0.67184 0.663581 0.651889 1.98731
602000 1.59833 1.59385 1.61588 4.80805
603000 2.60834 2.48682 2.57215 7.66731
604000 3.60913 3.39621 3.63058 10.6359
605000 4.68081 4.57587 4.8412 14.0979
606000 5.74285 5.32722 5.92172 16.9918
607000 6.27527 6.39527 6.75802 19.4285
608000 6.94598 7.45208 7.55494 21.953
609000 7.6752 7.8776 8.33457 23.8874
610000 8.66296 8.74414 9.59152 26.9986
611000 9.56118 9.87221 10.7572 30.1906
612000 10.5256 11.0239 11.5146 33.0641
613000 11.346 12.2303 12.5521 36.1284
614000 11.998 12.7161 14.0669 38.781
615000 12.4872 14.0872 15.2788 41.8532
616000 13.4522 15.6171 16.3856 45.455
617000 14.2862 16.3728 17.9488 48.6078
618000 15.7847 17.5663 18.8804 52.2314
619000 17.0123 18.2843 19.812 55.1086
620000 18.1685 19.2284 21.2275 58.6245
621000 19.0123 20.3605 22.4073 61.7801
622000 19.8276 21.2725 22.9267 64.0267
623000 20.5153 22.4981 24.0358 67.0492
624000 21.5529 23.5361 25.1018 70.1907
625000 22.6856 24.2086 25.8224 72.7165
626000 23.4416 25.1497 26.3283 74.9196
627000 24.5189 26.037 27.7078 78.2637
628000 25.9434 27.3262 28.5429 81.8125
629000 27.3075 27.6007 29.6352 84.5434
630000 29.2236 28.3965 30.7685 88.3886
631000 30.0412 29.2265 31.8984 91.1661
632000 31.6307 30.4045 33.0414 95.0766
633000 32.6363 30.8849 33.3933 96.9146
634000 33.139 32.3362 33.8687 99.3439
635000 34.5281 34.6355 34.3448 103.508
636000 34.6727 34.7811 35.045 104.499
637000 35.3259 35.4839 36.9464 107.756
638000 37.2497 37.0467 38.0116 112.308
639000 37.9212 37.3189 38.3075 113.548
640000 39.1085 38.2795 39.1945 116.583
641000 39.5104 39.1647 40.2764 118.952
642000 39.9563 40.045 40.5187 120.52
643000 40.4973 41.4106 40.8944 122.802
644000 41.1493 41.7666 41.9175 124.833
645000 42.2219 43.4684 42.6341 128.324
646000 42.9238 45.4973 43.5252 131.946
647000 44.8708 47.4301 44.9672 137.268
648000 45.9051 48.2215 46.2382 140.365
649000 46.4484 49.2107 47.7151 143.374
650000 48.7218 49.7227 48.8944 147.339
651000 50.2545 51.0251 50.3234 151.603
652000 51.0069 51.371 51.4177 153.796
653000 53.0737 52.3176 52.9667 158.358
654000 53.8975 54.3281 53.4872 161.713
655000 54.7285 55.4329 53.422 163.583
656000 55.775 55.6074 54.8264 166.209
657000 57.3431 55.9521 56.5962 169.891
658000 57.7841 57.7148 58.6214 174.12
659000 58.8292 58.6522 60.5114 177.993
660000 60.1184 58.7461 61.0783 179.943
661000 60.0537 59.7601 62.7988 182.613
662000 60.4486 60.7458 63.5107 184.705
663000 62.2236 61.3936 64.7966 188.414
664000 62.5159 62.4326 65.7553 190.704
665000 62.4895 63.0235 65.8987 191.412
666000 63.9372 64.1861 66.9566 195.08
667000 64.9073 65.3596 68.5808 198.848
668000 66.2162 66.7569 68.531 201.504
669000 66.2438 67.3251 68.432 202.001
670000 66.8193 68.4228 69.6806 204.923
671000 67.3167 69.7253 70.7263 207.768
672000 68.7709 69.7303 71.1945 209.696
673000 69.6237 70.0137 72.7934 212.431
674000 69.9078 70.4373 73.8199 214.165
675000 70.017 71.2593 74.8594 216.136
676000 70.9929 72.8155 76.0049 219.813
677000 72.0591 73.8221 77.1613 223.042
678000 73.7654 75.2625 77.2806 226.308
679000 75.1508 76.3788 78.6012 230.131
680000 74.9402 77.6872 79.5545 232.182
681000 75.7169 78.5537 80.2273 234.498
682000 76.4465 79.8237 80.2969 236.567
683000 77.3412 80.5517 81.547 239.44
684000 78.1059 81.0458 83.3726 242.524
685000 78.0151 82.2976 84.2062 244.519
686000 78.3813 82.7429 84.3508 245.475
687000 80.4302 83.84 86.178 250.448
688000 80.8893 84.3104 87.3365 252.536
689000 81.4316 85.9978 87.8966 255.326
690000 82.364 87.6842 89.7085 259.757
691000 83.0647 89.0558 91.2434 263.364
692000 83.7307 90.3835 92.4237 266.538
693000 84.0516 90.7737 93.3487 268.174
694000 84.9236 91.8717 94.0755 270.871
695000 85.554 93.6152 95.8849 275.054
696000 86.2758 94.3235 96.4992 277.098
697000 86.3178 95.9002 97.5892 279.807
698000 86.926 97.5394 98.3085 282.774
699000 88.4991 98.8243 99.8501 287.173
700000 88.6179 98.6273 100.017 287.262
701000 89.9836 100.384 101.076 291.444
702000 90.9419 100.158 102.827 293.926
703000 91.4866 100.107 103.193 294.786
704000 91.1781 100.694 103.924 295.795
705000 91.8235 102.713 105.484 300.021
706000 92.4594 104.769 106.384 303.612
707000 92.6451 106.388 107.39 306.423
708000 93.4842 107.107 107.442 308.033
709000 95.246 107.289 108.205 310.74
710000 96.1208 108.559 109.454 314.133
711000 97.747 110.35 110.654 318.752
712000 98.4008 111.65 111.15 321.202
713000 99.3006 112.025 112.033 323.359
714000 99.9456 112.098 112.322 324.365
715000 100.063 111.58 112.922 324.564
716000 101.26 113.264 114.597 329.121
717000 100.994 114.343 114.91 330.247
718000 102.172 116.869 117.016 336.057
719000 103.363 117.536 118.455 339.354
720000 104.649 119.613 118.655 342.917
721000 105.403 120.086 118.908 344.397
722000 107.25 121.818 119.751 348.819
723000 109.055 123.202 120.613 352.87
724000 110.617 123.289 121.704 355.61
725000 112.327 123.934 122.413 358.673
726000 112.064 123.571 122.787 358.422
727000 112.584 124.536 124.565 361.685
728000 114.189 125.913 126.072 366.174
729000 114.252 126.145 125.932 366.328
730000 115.128 126.281 126.828 368.237
731000 116.689 127.055 127.637 371.381
732000 117.08 129.152 128.678 374.91
733000 117.96 129.986 129.536 377.483
734000 118.272 130.493 130.287 379.051
735000 119.51 131.409 130.933 381.852
736000 119.885 131.282 131.666 382.833
737000 121.226 132.323 133.232 386.78
738000 122.331 133.027 135.087 390.445
739000 122.733 133.509 135.57 391.812
740000 123.021 134.377 136.433 393.831
741000 124.015 134.964 137.179 396.158
742000 124.545 135.547 136.876 396.968
743000 125.499 137.385 138.497 401.382
744000 125.814 138.986 139.934 404.734
745000 126.533 139.287 140.982 406.803
746000 127.289 140.489 141.964 409.742
747000 127.865 140.308 143.012 411.186
748000 128.857 141.545 144.04 414.443
749000 130.191 143.637 144.351 418.178
750000 130.367 144.195 144.858 419.42
751000 131.009 144.604 145.895 421.508
752000 130.979 145.046 147.278 423.303
753000 132.962 145.818 148.361 427.14
754000 133.495 148.472 149.018 430.986
755000 135.636 151.126 150.185 436.947
756000 134.182 151.988 149.689 435.859
757000 134.575 152.809 150.535 437.919
758000 135.699 154.281 151.915 441.895
759000 136.76 155.213 153.274 445.247
760000 135.694 154.708 152.471 442.873
761000 136.922 155.91 153.932 446.763
762000 137.838 158.337 154.911 451.086
763000 138.506 160.053 155.611 454.17
764000 139.983 162.943 157.354 460.281
765000 140.265 163.886 157.823 461.974
766000 139.407 163.912 158.21 461.529
767000 139.619 164.687 159.05 463.356
768000 140.209 165.598 160.691 466.499
769000 141.2 167.755 162.023 470.978
770000 142.115 167.252 162.73 472.097
771000 143.576 168.41 163.863 475.849
772000 142.25 167.942 163.378 473.57
773000 142.866 168.553 164.345 475.764
774000 144.066 170.116 165.459 479.64
775000 145.296 172.178 167.243 484.718
776000 146.903 175.199 169.257 491.359
777000 147.523 176.341 169.782 493.646
778000 149.189 177.528 170.35 497.067
779000 150.006 177.242 171.176 498.424
780000 152.04 178.595 173.128 503.763
781000 153.13 179.052 174.46 506.642
782000 153.658 179.971 174.767 508.396
783000 154.079 181.141 175.434 510.655
784000 154.891 182.798 176.755 514.443
785000 155.988 183.518 176.803 516.308
786000 157.61 183.854 178.157 519.622
787000 158.212 183.986 179.082 521.28
788000 158.131 185.32 180.744 524.195
789000 158.703 185.93 181.746 526.379
790000 159.398 186.79 182.373 528.561
791000 159.7 188.082 183.944 531.726
792000 161.097 190.908 185.547 537.552
793000 160.984 190.988 184.788 536.76
794000 162.815 193.118 186.232 542.164
795000 164.053 195.21 186.327 545.59
796000 165.407 194.697 186.338 546.442
797000 165.222 195.602 187.997 548.821
798000 167.024 197.092 190.347 554.463
799000 166.686 196.599 190.219 553.505
800000 166.97 196.075 190.269 553.314
801000 169.286 196.303 192.443 558.032
802000 171.144 196.738 191.769 559.652
803000 172.78 197.234 192.834 562.849
804000 172.852 197.904 193.642 564.398
805000 173.981 199.047 194.678 567.707
806000 176.27 200.139 195.945 572.354
807000 177.697 201.578 197.328 576.603
808000 179.243 202.708 197.152 579.103
809000 179.341 204.072 196.948 580.362
810000 180.731 206.196 198.424 585.351
811000 181.99 206.575 198.289 586.854
812000 183.262 208.437 199.898 591.597
813000 184.013 208.628 199.905 592.546
814000 184.677 207.968 200.781 593.426
815000 185.913 209.566 201.105 596.583
816000 186.67 211.191 201.743 599.603
817000 188.851 213.342 204.494 606.688
818000 189.555 215.236 204.547 609.338
819000 191.173 215.36 204.401 610.934
820000 194.867 218.167 207.281 620.315
821000 195.327 218.417 208.051 621.796
822000 196.727 220.361 208.956 626.044
823000 196.561 220.569 207.829 624.959
824000 197.624 223.112 208.675 629.411
825000 197.957 224.137 209.479 631.572
826000 199.023 224.23 209.411 632.663
827000 200.258 225.324 210.67 636.251
828000 198.424 223.092 209.689 631.204
829000 200.618 226.352 212.271 639.241
830000 202.079 228.297 213.377 643.754
831000 201.563 228.121 213.795 643.48
832000 204.125 230.702 214.38 649.207
833000 205.412 233.195 215.095 653.702
834000 204.283 232.431 214.766 651.481
835000 204.983 232.147 214.589 651.719
836000 205.663 232.157 215.248 653.068
837000 205.946 232.865 216.088 654.898
838000 207.645 234.164 217.939 659.748
839000 208.146 233.697 218.406 660.248
840000 208.11 233.434 219.027 660.57
841000 208.725 234.258 220.722 663.705
842000 211.003 235.471 222.731 669.205
843000 210.734 234.966 224.987 670.688
844000 211.099 236.128 226.265 673.492
845000 211.934 236.634 227.205 675.772
846000 211.562 236.655 226.929 675.146
847000 213.213 237.826 227.621 678.66
848000 214.694 239.34 230.27 684.304
849000 215.082 240.252 231.52 686.853
850000 216.829 242.522 233.952 693.303
851000 216.484 242.883 233.803 693.17
852000 217.637 244.121 235.488 697.247
853000 218.853 246.175 236.48 701.507
854000 218.726 247.147 236.695 702.567
855000 220.703 249.183 239.257 709.143
856000 220.827 250.174 238.177 709.178
857000 221.96 250.947 237.183 710.09
858000 224.412 252.668 237.966 715.046
859000 224.874 254.527 239.12 718.521
860000 224.782 253.961 238.994 717.737
861000 226.477 255.093 239.598 721.167
862000 227.461 254.993 240.468 722.922
863000 228.623 256.253 241.799 726.675
864000 231.34 257.168 242.627 731.135
865000 233.624 258.417 243.642 735.683
866000 231.391 257.858 242.828 732.077
867000 233.024 260.284 243.301 736.608
