# Time-averaged data for fix thermo_avg_npt
# TimeStep v_epsilon_co v_temp v_press v_pe v_ke v_etotal v_vol v_dens
101000 0.05 299.362 -367.56 -20198.5 3348.96 -16849.5 55631.8 1.02545
102000 0.05 297.467 -126.219 -20210.1 3327.76 -16882.3 55872.6 1.02103
103000 0.05 300.152 18.4677 -20201.9 3357.79 -16844.1 55653.2 1.02507
104000 0.05 301.238 32.4987 -20312.3 3369.94 -16942.3 55268.5 1.03219
105000 0.05 299.221 -102.098 -20240.3 3347.38 -16892.9 55683.1 1.02451
106000 0.05 299.145 -146.913 -20252.4 3346.53 -16905.9 55829.5 1.02182
107000 0.05 299.054 239.555 -20233.9 3345.51 -16888.4 55124.5 1.0349
108000 0.05 301.58 203.752 -20220.3 3373.77 -16846.5 55126 1.03488
109000 0.05 300.724 -397.516 -20205.5 3364.19 -16841.3 56066.3 1.01751
110000 0.05 301.748 -192.815 -20228.6 3375.65 -16852.9 55894.1 1.02065
111000 0.05 300.037 50.8015 -20292 3356.51 -16935.5 55241.1 1.0327
112000 0.05 297.551 76.5233 -20270 3328.7 -16941.3 55275.4 1.03206
113000 0.05 300.055 47.0261 -20292.5 3356.71 -16935.8 55764.3 1.02303
114000 0.05 300.22 -185.853 -20251.9 3358.55 -16893.3 56199.8 1.01508
115000 0.05 299.415 225.128 -20309 3349.55 -16959.5 55854.7 1.02136
116000 0.05 300.036 -40.1866 -20312.8 3356.5 -16956.3 55880.4 1.02088
117000 0.05 301.183 1.61607 -20238.6 3369.33 -16869.3 55865 1.02117
118000 0.05 301.539 -18.2078 -20217.7 3373.31 -16844.4 55637.9 1.02534
119000 0.05 301.294 -49.1415 -20286.3 3370.57 -16915.7 55433.7 1.02911
120000 0.05 297.493 15.9009 -20274.6 3328.05 -16946.5 55503.7 1.02781
121000 0.05 299.914 37.9296 -20320 3355.13 -16964.8 55578.4 1.02643
122000 0.05 299.642 45.7649 -20274 3352.08 -16922 55693.9 1.0243
123000 0.05 298.196 184.925 -20294.5 3335.92 -16958.6 55565.9 1.02666
124000 0.05 302.7 -469.854 -20266.3 3386.3 -16880 56144.8 1.01609
125000 0.05 299.743 -201.162 -20213.9 3353.22 -16860.6 55861.1 1.02127
126000 0.05 299.918 284.632 -20267 3355.18 -16911.8 55106 1.03523
127000 0.05 300.8 4.26678 -20181.8 3365.04 -16816.7 55355.8 1.03057
128000 0.05 301.92 97.0085 -20169.1 3377.58 -16791.5 55718.2 1.02386
129000 0.05 297.69 -60.8588 -20192.1 3330.25 -16861.9 55664.3 1.02485
130000 0.05 299.761 249.103 -20317.6 3353.41 -16964.2 55502.3 1.02784
131000 0.05 299.446 72.5131 -20267.7 3349.9 -16917.8 55757.6 1.02314
132000 0.05 299.851 -45.7391 -20244.5 3354.43 -16890.1 55739.9 1.02347
133000 0.05 302.269 312.905 -20270 3381.48 -16888.6 55155.2 1.03431
134000 0.05 299.749 -151.039 -20200.7 3353.28 -16847.4 55611.3 1.02584
135000 0.05 299.624 -84.0792 -20294.8 3351.89 -16942.9 55680.9 1.02455
136000 0.05 299.393 182.146 -20252.3 3349.3 -16903 55571.3 1.02657
137000 0.05 300.001 -20.7403 -20219.3 3356.1 -16863.2 55841.3 1.0216
138000 0.05 299.343 -0.64571 -20226.8 3348.75 -16878.1 55702.8 1.02415
139000 0.05 301.657 140.171 -20204 3374.63 -16829.4 55788.9 1.02257
140000 0.05 301.353 -124.606 -20172.1 3371.23 -16800.9 56025 1.01826
141000 0.05 301.022 185.569 -20249.5 3367.53 -16882 55559.3 1.02679
142000 0.05 298.265 130.761 -20289.6 3336.69 -16952.9 55441.5 1.02897
143000 0.05 299.817 -180.865 -20237.4 3354.04 -16883.3 56043.1 1.01793
144000 0.05 299.837 -193.708 -20200.9 3354.27 -16846.6 56296.7 1.01334
145000 0.05 299.221 41.6936 -20266.8 3347.38 -16919.4 55593 1.02618
146000 0.05 301.209 -271.904 -20238.6 3369.62 -16869 55664 1.02486
147000 0.05 298.178 -166.724 -20262.5 3335.71 -16926.8 55817.8 1.02203
148000 0.05 299.366 -49.1726 -20295.5 3349 -16946.5 55385.2 1.03002
149000 0.05 301.005 137.175 -20278.6 3367.33 -16911.2 55475.2 1.02836
150000 0.05 299.692 -248.82 -20253.7 3352.65 -16901.1 56342.9 1.01251
151000 0.05 299.533 94.5936 -20170.2 3350.87 -16819.4 55543.3 1.02714
152000 0.05 301.162 299.954 -20270.2 3369.09 -16901.1 55086.5 1.0356
153000 0.05 299.428 -18.5876 -20208.9 3349.69 -16859.2 55471.4 1.02841
154000 0.05 300.989 -24.9028 -20296.8 3367.16 -16929.7 55444.8 1.02891
155000 0.05 300.636 38.1676 -20291.3 3363.21 -16928.1 55507.1 1.02775
156000 0.05 300.114 54.9921 -20246.1 3357.37 -16888.7 55687.4 1.02443
157000 0.05 297.982 -212.284 -20244 3333.52 -16910.5 55968.1 1.01929
158000 0.05 299.694 412.824 -20257.2 3352.67 -16904.6 55662.6 1.02488
159000 0.05 301.622 74.7586 -20280.1 3374.24 -16905.8 55680.1 1.02456
160000 0.05 299.259 -107.593 -20278.6 3347.8 -16930.8 55699.9 1.02419
