# Time-averaged data for fix thermo_detailed
# TimeStep v_temp v_press v_pe v_ke v_vol v_dens
600100 300.566 -9.92561 -20277.5 3362.42 56357.8 1.01224
600200 301.134 30.3941 -20267.5 3368.78 56340.8 1.01254
600300 298.831 -206.609 -20331.4 3343.02 56299.9 1.01328
600400 300.62 87.0238 -20333.5 3363.04 56023.8 1.01827
600500 302.271 13.1199 -20261.8 3381.5 55795.6 1.02244
600600 297.645 10.2534 -20343.1 3329.75 55642.9 1.02524
600700 294.248 38.4946 -20386.1 3291.75 55585.8 1.0263
600800 301.113 108.418 -20330.6 3368.54 55613.2 1.02579
600900 300.966 -171.253 -20248.9 3366.9 55860.1 1.02126
601000 304.592 -290.517 -20173.2 3407.46 55941.2 1.01978
601100 299.827 294.4 -20230.2 3354.16 55549 1.02698
601200 300.36 41.3989 -20234.9 3360.13 55277.2 1.03203
601300 301.898 320.124 -20115.2 3377.33 55096.7 1.03541
601400 304.102 155.634 -20125.7 3401.98 55341.2 1.03084
601500 300.722 -92.9707 -20177.6 3364.18 55790.8 1.02253
601600 297.173 -404.894 -20244.8 3324.47 56164.8 1.01572
601700 298.132 49.4101 -20224.6 3335.2 56013.5 1.01846
601800 300.447 71.8437 -20213 3361.1 55875.4 1.02098
601900 298.642 -236.634 -20220.9 3340.9 55754.7 1.02319
602000 302.572 300.335 -20241.4 3384.86 55407.8 1.02959
602100 298.128 242.403 -20236.9 3335.15 55328.3 1.03107
602200 302.184 89.0076 -20239.3 3380.53 55593.3 1.02616
602300 303.23 -51.7257 -20126 3392.23 55891 1.02069
602400 303.681 -289.043 -20112.5 3397.27 56112.9 1.01666
602500 300.735 201.032 -20137.4 3364.31 55968 1.01929
602600 297.045 -156.281 -20221.7 3323.04 55947.7 1.01966
602700 298.049 186.353 -20186.7 3334.26 55776 1.0228
602800 303.745 246.835 -20201.4 3397.99 55738.1 1.02349
602900 298.639 -482.682 -20192.7 3340.87 55912.4 1.0203
603000 302.423 325.26 -20204.4 3383.2 55672.8 1.02469
603100 297.973 -82.7112 -20293.2 3333.41 55669.4 1.02475
603200 300.355 278.957 -20280.9 3360.07 55733.5 1.02358
603300 301.827 -23.6174 -20225.5 3376.54 55976.2 1.01914
603400 297.1 -249.431 -20283.8 3323.65 56121.1 1.01651
603500 302.695 365.054 -20291.5 3386.24 56103.6 1.01682
603600 302.632 -106.669 -20262.4 3385.54 56379.6 1.01185
603700 296.406 -408.934 -20269.2 3315.89 56611.8 1.0077
603800 301.464 108.064 -20255.8 3372.47 56276.8 1.0137
603900 296.066 -84.4258 -20289.8 3312.09 55837.5 1.02168
604000 299.148 291.934 -20357.4 3346.56 55365.5 1.03038
604100 302.189 211.255 -20272.2 3380.58 55447.3 1.02886
604200 303.342 -190.08 -20246.2 3393.48 55723.1 1.02377
604300 299.875 -91.6578 -20271 3354.7 55668.1 1.02478
604400 300.531 201.562 -20331.2 3362.03 55554.7 1.02687
604500 296.245 116.122 -20398.2 3314.09 55708.3 1.02404
604600 298.333 -266.631 -20331.1 3337.45 55969.1 1.01927
604700 301.661 -40.5394 -20275.5 3374.67 55942.9 1.01975
604800 299.083 -113.626 -20243.2 3345.83 55766.6 1.02297
604900 300.663 192.229 -20303.5 3363.51 55631.6 1.02545
605000 295.923 -255.945 -20340.7 3310.49 55788.4 1.02257
605100 301.505 227.022 -20282.3 3372.93 55585.7 1.0263
605200 298.275 427.249 -20312.3 3336.8 55492.8 1.02802
605300 293.277 -336.574 -20331.3 3280.88 55923.8 1.02009
605400 299.556 -162.148 -20270.8 3351.12 55893.4 1.02065
605500 302.49 12.0779 -20241.6 3383.95 55766.7 1.02297
605600 296.462 -210.611 -20291.5 3316.52 55738.9 1.02348
605700 298.719 -165.399 -20229.9 3341.76 55517.9 1.02755
605800 300.933 215.104 -20271.9 3366.53 55138.9 1.03462
605900 295.264 364.152 -20324 3303.11 55143.4 1.03453
606000 298.39 -93.7164 -20343 3338.08 55517.4 1.02756
606100 301.79 -232.603 -20275.4 3376.12 55664.4 1.02485
606200 297.343 36.8264 -20338.5 3326.38 55499.7 1.02789
606300 298.135 271.149 -20346.2 3335.23 55403.7 1.02967
606400 299.134 38.4247 -20272.8 3346.4 55639.7 1.02531
606500 300.502 -318.807 -20251.4 3361.71 55891.2 1.02069
606600 305.148 120.572 -20178 3413.69 55861.6 1.02123
606700 299.163 4.70294 -20138.2 3346.73 55970.6 1.01924
