# Time-averaged data for fix thermo_avg
# TimeStep v_epsilon_co v_temp v_press v_pe v_ke v_etotal v_vol v_dens
601000 0.3 301.731 -107.865 -20687.5 3375.46 -17312.1 55020.3 1.03686
602000 0.3 300.076 -31.5871 -20638.7 3356.94 -17281.7 55119.2 1.03502
603000 0.3 299.256 121.344 -20641.5 3347.77 -17293.8 54873.7 1.03963
604000 0.3 299.427 -37.9481 -20646.9 3349.69 -17297.2 54905.7 1.03902
605000 0.3 300.425 -39.2195 -20689.3 3360.85 -17328.5 54704.9 1.04284
606000 0.3 299.836 -83.0089 -20635.7 3354.26 -17281.4 54749.7 1.04199
607000 0.3 300.224 11.6895 -20686.6 3358.6 -17328 54785.4 1.0413
608000 0.3 300.536 -19.9022 -20702.1 3362.09 -17340 54576.3 1.04529
609000 0.3 300.872 14.0934 -20733.3 3365.85 -17367.5 54628.9 1.04428
610000 0.3 300.491 -82.5884 -20698.5 3361.58 -17336.9 54667 1.04357
611000 0.3 302.025 -162.641 -20662.3 3378.75 -17283.6 54641.6 1.04404
612000 0.3 300.551 -204.825 -20633.9 3362.26 -17271.7 54978.7 1.03764
613000 0.3 298.931 130.066 -20662.7 3344.14 -17318.5 54509 1.04658
614000 0.3 302.903 8.18542 -20657.6 3388.57 -17269.1 54816.2 1.04072
615000 0.3 298.538 80.2507 -20708.4 3339.74 -17368.7 54974.2 1.03776
616000 0.3 300.863 51.891 -20678.6 3365.74 -17312.9 55213.6 1.03323
617000 0.3 300.422 53.9758 -20641.6 3360.81 -17280.8 55181.9 1.03383
618000 0.3 301.83 15.8127 -20621.1 3376.57 -17244.5 54944.7 1.03828
619000 0.3 302.079 -140.518 -20613.2 3379.35 -17233.8 55371.2 1.03028
620000 0.3 299.043 -87.7262 -20640.9 3345.39 -17295.5 55129.4 1.03481
621000 0.3 300.124 63.0383 -20649.2 3357.48 -17291.7 54813.4 1.04076
622000 0.3 299.841 -213.959 -20723.2 3354.31 -17368.9 55050.8 1.0363
623000 0.3 301.254 -3.85107 -20705.2 3370.12 -17335.1 55342.1 1.03085
624000 0.3 298.119 -222.918 -20705.7 3335.05 -17370.7 55170.9 1.03402
625000 0.3 300.564 42.927 -20645.1 3362.4 -17282.7 54820 1.04064
626000 0.3 299.793 -110.059 -20632.8 3353.77 -17279 54760.9 1.04178
627000 0.3 300.423 -0.56435 -20667.4 3360.83 -17306.6 54542.7 1.04593
628000 0.3 298.308 -66.8252 -20657.3 3337.16 -17320.2 54807 1.04089
629000 0.3 299.603 84.5475 -20576.9 3351.65 -17225.3 55120.2 1.035
630000 0.3 297.79 277.391 -20578.9 3331.37 -17247.5 54917.1 1.03882
631000 0.3 302.274 -205.677 -20656.1 3381.53 -17274.6 54785.1 1.04131
632000 0.3 298.403 14.2531 -20629.7 3338.23 -17291.4 54437.2 1.04797
633000 0.3 301.677 -225.314 -20648.4 3374.86 -17273.6 54427.9 1.04817
634000 0.3 298.823 -3.06181 -20668.8 3342.93 -17325.9 54562.1 1.04556
635000 0.3 300.139 -200.289 -20662.3 3357.65 -17304.7 54668.1 1.04353
636000 0.3 298.174 -146.15 -20644 3335.66 -17308.4 54712.4 1.0427
637000 0.3 299.52 -142.571 -20656 3350.73 -17305.3 54775.1 1.04149
638000 0.3 299.23 29.0356 -20663.3 3347.48 -17315.8 54817.2 1.04072
639000 0.3 299.339 90.205 -20641.1 3348.7 -17292.4 54412.9 1.04847
640000 0.3 301.975 134.773 -20682.8 3378.19 -17304.6 54940 1.03838
641000 0.3 298.695 -107.151 -20679.7 3341.49 -17338.2 54944.3 1.03829
642000 0.3 299.554 136.441 -20683.5 3351.1 -17332.4 54633.6 1.04419
643000 0.3 299.833 186.834 -20682 3354.23 -17327.8 54657.5 1.04374
644000 0.3 299.052 -92.5026 -20663.7 3345.49 -17318.2 54756.1 1.04186
645000 0.3 299.779 6.06433 -20723.3 3353.62 -17369.6 55003.7 1.03718
646000 0.3 298.741 56.4873 -20688.8 3342.01 -17346.8 54888.7 1.03934
647000 0.3 301.604 -34.1387 -20701.9 3374.03 -17327.8 54816.9 1.04071
648000 0.3 298.469 -173.558 -20741.7 3338.97 -17402.8 54876.3 1.03958
649000 0.3 298.851 214.884 -20689.9 3343.24 -17346.7 54669.3 1.04355
650000 0.3 298.401 -201.215 -20704.2 3338.21 -17366 54686.3 1.0432
651000 0.3 300.537 218.769 -20632.9 3362.1 -17270.8 54895.4 1.03922
652000 0.3 300.068 -106.477 -20658.6 3356.85 -17301.8 54641.1 1.04405
653000 0.3 301.797 -92.8433 -20711.8 3376.2 -17335.6 54491.9 1.04693
654000 0.3 298.342 162.471 -20717.9 3337.54 -17380.3 54685.4 1.0432
655000 0.3 300.072 -19.6937 -20610.5 3356.9 -17253.6 54905.4 1.03904
656000 0.3 300.482 306.599 -20691.7 3361.49 -17330.2 55040.5 1.03647
657000 0.3 298.602 154.032 -20679.5 3340.46 -17339.1 54878 1.03955
658000 0.3 302.259 181.166 -20698.6 3381.37 -17317.2 54609.1 1.04467
659000 0.3 301.68 99.2273 -20647.7 3374.89 -17272.8 54692 1.04308
660000 0.3 302.257 10.8568 -20649.7 3381.34 -17268.3 55039.3 1.0365
661000 0.3 300.288 -123.38 -20704.3 3359.31 -17345 54881.1 1.03948
662000 0.3 298.292 -73.4197 -20687.3 3336.99 -17350.3 54867 1.03975
663000 0.3 299.196 -176.388 -20699.1 3347.1 -17352 54802.6 1.04099
664000 0.3 300.478 -15.1567 -20699.1 3361.44 -17337.7 54823.1 1.04059
665000 0.3 299.64 80.8306 -20682.4 3352.06 -17330.4 54777.7 1.04144
666000 0.3 299.695 11.0534 -20668.7 3352.68 -17316 54795 1.04114
667000 0.3 301.102 -49.5027 -20689.3 3368.42 -17320.9 54999.5 1.03725
668000 0.3 298.092 285.566 -20693 3334.75 -17358.3 55085.1 1.03565
