# Time-averaged data for fix thermo_avg_npt
# TimeStep v_epsilon_co v_temp v_press v_pe v_ke v_etotal v_vol v_dens
101000 0.2 299.75 119.759 -20430.9 3353.3 -17077.6 54972.8 1.03774
102000 0.2 298.533 18.0053 -20454.5 3339.68 -17114.9 54995.2 1.03732
103000 0.2 299.568 205.463 -20510.5 3351.26 -17159.2 54775.8 1.04147
104000 0.2 299.823 -268.413 -20398.8 3354.11 -17044.7 55222 1.03307
105000 0.2 300.565 -90.1533 -20401.1 3362.41 -17038.7 55432.2 1.02915
106000 0.2 299.346 134.255 -20578 3348.78 -17229.2 54611.8 1.04461
107000 0.2 299.034 -155.947 -20479.6 3345.29 -17134.3 55133.7 1.03475
108000 0.2 302.244 -179.452 -20505.8 3381.2 -17124.6 55624 1.0256
109000 0.2 299.312 166.244 -20566.4 3348.4 -17218 55061.3 1.03608
110000 0.2 301.884 -120.856 -20491.2 3377.17 -17114 55043.8 1.0364
111000 0.2 299.658 66.5272 -20430.8 3352.27 -17078.6 54831.1 1.04043
112000 0.2 298.436 212.323 -20514.5 3338.6 -17175.9 54430.6 1.04808
113000 0.2 298.884 155.624 -20400.4 3343.61 -17056.8 54918 1.0388
114000 0.2 301.357 -366.761 -20419.5 3371.28 -17048.2 55364.5 1.0304
115000 0.2 301.847 314.349 -20491.7 3376.76 -17114.9 54930.3 1.03855
116000 0.2 299.874 117.742 -20469.4 3354.68 -17114.8 55200.4 1.03347
117000 0.2 300.452 -85.2992 -20479.5 3361.15 -17118.3 55726.8 1.0237
118000 0.2 300.806 -60.1914 -20455.1 3365.11 -17090 55585.5 1.0263
119000 0.2 300.245 -29.6614 -20471.7 3358.84 -17112.8 55484.6 1.02817
120000 0.2 299.497 -146.641 -20404.5 3350.46 -17054.1 55593.4 1.02616
121000 0.2 299.935 67.139 -20494.8 3355.37 -17139.5 55179 1.03387
122000 0.2 300.695 69.5244 -20481.9 3363.87 -17118 55329.1 1.03106
123000 0.2 300.072 -48.6597 -20445.3 3356.9 -17088.4 55330.5 1.03103
124000 0.2 299.588 34.9011 -20477.4 3351.49 -17125.9 55175.9 1.03392
125000 0.2 297.319 -114.423 -20559.9 3326.1 -17233.8 55477.9 1.02829
126000 0.2 301.586 96.7349 -20515.4 3373.84 -17141.6 55271.6 1.03215
127000 0.2 299.479 280.282 -20545.9 3350.26 -17195.6 54628 1.04429
128000 0.2 298.909 -52.4487 -20443.1 3343.89 -17099.2 55143.5 1.03455
129000 0.2 301.168 -216.411 -20435.4 3369.16 -17066.2 55208.2 1.03333
130000 0.2 298.879 71.1003 -20471 3343.55 -17127.4 54816.8 1.04069
131000 0.2 300.772 41.3352 -20498.3 3364.73 -17133.6 54997.8 1.03728
132000 0.2 299.501 38.8715 -20386.2 3350.51 -17035.7 55414.8 1.02946
133000 0.2 300.891 245.202 -20509.3 3366.06 -17143.2 54925.8 1.03864
134000 0.2 298.843 -102.408 -20461.9 3343.15 -17118.8 54642.3 1.04402
135000 0.2 300.872 31.6205 -20445.2 3365.85 -17079.3 55156 1.03432
136000 0.2 299.5 -126.542 -20390.8 3350.5 -17040.3 55654.2 1.02503
137000 0.2 296.842 237.888 -20417.3 3320.77 -17096.5 55301.9 1.03157
138000 0.2 300.72 4.02463 -20521.7 3364.14 -17157.5 55129.1 1.0348
139000 0.2 300.297 -41.8147 -20462.1 3359.42 -17102.7 55109.9 1.03516
140000 0.2 301.593 144.004 -20510.6 3373.91 -17136.6 54961.8 1.03795
141000 0.2 302.164 -91.3016 -20466.9 3380.31 -17086.6 54935.9 1.03844
142000 0.2 298.87 220.879 -20441.4 3343.46 -17098 54825 1.04054
143000 0.2 299.159 -164.98 -20486.3 3346.68 -17139.6 54794.8 1.04112
144000 0.2 298.73 -8.381 -20443.8 3341.88 -17101.9 55608 1.02592
145000 0.2 299.856 27.232 -20390.4 3354.48 -17036 55514.2 1.02766
146000 0.2 298.985 316.906 -20467.7 3344.74 -17123 54675.7 1.04338
147000 0.2 299.794 -21.3852 -20472.2 3353.79 -17118.4 54966.1 1.03788
148000 0.2 301.451 -190.812 -20390.8 3372.33 -17018.5 55327 1.0311
149000 0.2 300.115 20.9424 -20483.2 3357.38 -17125.8 55260.3 1.03234
150000 0.2 298.49 286.345 -20468 3339.2 -17128.8 54873.5 1.03962
151000 0.2 299.559 -169.537 -20451.7 3351.17 -17100.5 55282.6 1.03193
152000 0.2 298.382 75.0233 -20420.2 3337.99 -17082.2 55315.4 1.03131
153000 0.2 300.181 80.7343 -20385.6 3358.12 -17027.5 55249.6 1.03254
154000 0.2 298.602 208.149 -20489.5 3340.46 -17149 55152.3 1.03436
155000 0.2 299.988 12.1496 -20483.9 3355.96 -17128 55521.1 1.0275
156000 0.2 299.389 -185.747 -20428.5 3349.26 -17079.2 55699.4 1.02421
157000 0.2 299.702 257.757 -20468.2 3352.76 -17115.4 55136.8 1.03466
158000 0.2 298.759 -6.35401 -20524 3342.21 -17181.7 55123.1 1.03491
159000 0.2 298.786 2.19564 -20502.9 3342.51 -17160.3 55057.9 1.03614
160000 0.2 300.099 8.83207 -20496.1 3357.21 -17138.9 54912.9 1.03887
161000 0.2 300.861 -7.22417 -20559 3365.73 -17193.2 54922.3 1.03869
162000 0.2 299.544 -13.8858 -20433.1 3351 -17082.1 55035.5 1.03656
163000 0.2 299.986 85.3548 -20467.4 3355.93 -17111.4 55136.9 1.03466
164000 0.2 299.267 -249.302 -20456.2 3347.89 -17108.3 55631.8 1.02545
165000 0.2 300.648 56.3775 -20440.4 3363.34 -17077 55406.6 1.02962
166000 0.2 300.182 90.9722 -20447.2 3358.13 -17089.1 54990.3 1.03741
167000 0.2 299.573 1.03423 -20504.8 3351.32 -17153.5 54750.1 1.04196
168000 0.2 300.56 19.311 -20495.4 3362.35 -17133 54843.1 1.0402
169000 0.2 301.916 115.076 -20465.5 3377.53 -17088 55424.2 1.0293
170000 0.2 299.39 -246.429 -20395.5 3349.26 -17046.2 55757.3 1.02315
