# Time-averaged data for fix thermo_detailed
# TimeStep v_temp v_press v_pe v_ke v_vol v_dens
615600 303.917 -282.099 -20380.8 3399.92 55314.8 1.03133
615700 304.509 75.102 -20348.8 3406.53 55391.8 1.02989
615800 300.297 -34.872 -20431.9 3359.42 55413.9 1.02948
615900 299.143 -121.283 -20473.5 3346.5 55329.2 1.03106
616000 296.219 231.888 -20564.7 3313.8 54862.9 1.03983
616100 299.141 502.013 -20523.1 3346.48 54705.8 1.04281
616200 298.975 -469.129 -20446.9 3344.63 55083.9 1.03565
616300 301.439 -15.2945 -20382.4 3372.19 54940 1.03836
616400 305.48 111.463 -20337.3 3417.4 54785.7 1.04128
616500 302.619 -83.964 -20458 3385.39 54820.5 1.04062
616600 298.99 -229.194 -20521.4 3344.79 54790.8 1.04119
616700 299.491 486.057 -20523.2 3350.4 54624.8 1.04435
616800 301.87 -364.468 -20428.4 3377.01 54981.2 1.03759
616900 305.033 125.723 -20364.3 3412.39 55067.1 1.03596
617000 299.614 -113.685 -20424.2 3351.77 55119 1.03499
617100 299.213 -31.0214 -20430.3 3347.29 55196.6 1.03353
617200 302.472 76.0348 -20443.5 3383.75 55311.2 1.03139
617300 298.895 -88.2023 -20465.8 3343.74 55516.2 1.02758
617400 302.476 -18.3499 -20430.2 3383.8 55710.2 1.024
617500 306.056 -56.5198 -20371.4 3423.85 55807.4 1.02222
617600 299.021 -92.7824 -20450.6 3345.14 55777.5 1.02277
617700 300.398 197.948 -20550.2 3360.54 55566.6 1.02665
617800 297.673 72.1522 -20573.6 3330.06 55578 1.02644
617900 301.244 -179.149 -20500.3 3370.01 55716.7 1.02388
618000 298.797 12.031 -20499.2 3342.64 55686.5 1.02444
618100 301.546 202.091 -20586.8 3373.39 55579.2 1.02642
618200 294.452 -147.566 -20589.2 3294.03 55635 1.02539
618300 296.719 -156.954 -20478.2 3319.39 55464.5 1.02854
618400 302.71 362.895 -20466.2 3386.41 54907 1.03899
618500 296.577 553.541 -20496.7 3317.8 54627.9 1.04429
618600 298.049 -530.684 -20472.5 3334.27 55028.4 1.0367
618700 302.182 -186.176 -20457.4 3380.51 55160 1.03422
618800 298.205 -128.661 -20463.3 3336.01 54950.2 1.03817
618900 295.587 420.677 -20572.5 3306.73 54413.8 1.04841
619000 301.193 620.584 -20550.5 3369.44 54315.9 1.0503
619100 298.345 -33.0959 -20427.5 3337.58 54963.5 1.03792
619200 301.558 -469.084 -20394.3 3373.53 55413.7 1.02948
619300 299.204 -129.614 -20424.1 3347.19 55289.2 1.03181
619400 296.368 109.013 -20508.3 3315.47 54983.2 1.03755
619500 298.499 310.702 -20504.3 3339.3 54981.9 1.03757
619600 300.154 -153.431 -20390.2 3357.81 55320.7 1.03122
619700 301.563 -414.908 -20400.5 3373.58 55484.9 1.02816
619800 297.21 -201.424 -20485.5 3324.89 55046.4 1.03637
619900 298.191 330.785 -20477 3335.85 54551.1 1.04576
620000 303.602 360.91 -20433.8 3396.39 54581.8 1.04517
620100 296.204 -72.1328 -20455.4 3313.63 54846.4 1.04013
620200 299.829 -44.7974 -20601.2 3354.18 54917 1.03879
620300 294.386 26.7829 -20576.7 3293.29 54924.8 1.03865
620400 299.465 134.271 -20500.8 3350.11 55085.6 1.03562
620500 302.503 -134.969 -20442.2 3384.09 55287.6 1.03183
620600 300.318 76.9061 -20450 3359.65 55340.2 1.03085
620700 295.61 34.0314 -20519.7 3306.98 55482.4 1.02821
620800 299.649 -298.311 -20464.6 3352.16 55494.2 1.02799
620900 300.965 128.712 -20467.2 3366.89 55158.3 1.03425
621000 298.168 395.498 -20507.3 3335.6 54910.3 1.03892
621100 296.846 -158.447 -20443 3320.81 55014.5 1.03695
621200 303.305 154.967 -20374.9 3393.07 55122.5 1.03492
621300 299.741 -281.056 -20433.3 3353.2 55250.6 1.03252
621400 300.325 169.764 -20508.1 3359.73 55123.3 1.03491
621500 296.663 68.2095 -20592.9 3318.76 55032.5 1.03661
621600 293.968 252.132 -20613.6 3288.62 55046.1 1.03636
621700 301.559 45.1923 -20583 3373.54 55396.5 1.02981
621800 299.935 -565.661 -20495 3355.37 55774.6 1.02282
621900 302.827 81.6656 -20439 3387.72 55458.5 1.02866
622000 298.749 146.056 -20516.5 3342.1 55008.2 1.03707
622100 297.534 141.027 -20514.6 3328.51 54839.8 1.04026
622200 302.549 267.5 -20515.8 3384.61 54874.7 1.0396
622300 295.984 -73.1215 -20528.6 3311.17 55112.5 1.03511
622400 300.729 -132.461 -20506.2 3364.25 55278.3 1.032
