# Time-averaged data for fix msd_avg
# TimeStep c_msd_water[1] c_msd_water[2] c_msd_water[3] c_msd_water[4]
601000 0.704927 0.722955 0.66222 2.0901
602000 1.78102 1.88509 1.62916 5.29526
603000 2.77087 2.88889 2.60735 8.26711
604000 3.70972 3.76051 3.43366 10.9039
605000 4.37362 4.38429 4.19366 12.9516
606000 5.31988 5.21394 5.23738 15.7712
607000 6.21513 6.06612 5.87191 18.1532
608000 7.13073 6.81946 6.82867 20.7789
609000 7.94137 7.67397 7.66399 23.2793
610000 8.85597 8.40018 8.8213 26.0774
611000 9.6241 9.22524 9.76799 28.6173
612000 10.5782 10.144 11.0459 31.768
613000 11.338 11.0926 12.6745 35.1051
614000 12.3918 11.5319 13.8088 37.7325
615000 13.2062 12.0812 14.7714 40.0588
616000 13.8095 13.0232 15.4701 42.3028
617000 14.7635 13.9755 16.4196 45.1586
618000 15.8579 14.863 17.2192 47.9401
619000 16.8324 15.3562 17.827 50.0156
620000 17.9918 16.0883 17.8883 51.9685
621000 19.7438 17.4457 18.8056 55.9951
622000 20.9757 18.3695 20.4748 59.8199
623000 21.8366 19.0773 21.0751 61.989
624000 22.7613 19.9306 22.0819 64.7737
625000 23.8066 20.9966 22.9065 67.7096
626000 24.2739 22.0061 23.8807 70.1606
627000 24.7786 22.5597 24.7281 72.0664
628000 25.7914 23.3827 25.7775 74.9516
629000 26.6561 23.9922 26.5569 77.2051
630000 27.5176 24.7962 27.5562 79.8699
631000 28.5054 25.9371 28.7334 83.1758
632000 29.8461 26.3959 29.6159 85.8579
633000 30.9303 27.4372 31.0281 89.3955
634000 31.8598 28.0645 31.6625 91.5869
635000 32.5502 29.5488 32.4682 94.5672
636000 33.676 30.9158 33.5428 98.1346
637000 34.5859 31.94 34.7605 101.286
638000 35.3487 33.1057 35.8985 104.353
639000 35.8386 34.0547 36.7702 106.663
640000 36.9632 35.278 38.2643 110.506
641000 38.2529 36.6704 39.5115 114.435
642000 38.5158 37.4306 40.5874 116.534
643000 39.2615 37.5959 41.5947 118.452
644000 39.8066 38.1015 43.2544 121.163
645000 40.8525 39.379 44.3626 124.594
646000 41.3777 40.5901 45.2305 127.198
647000 42.4448 41.3271 46.2748 130.047
648000 43.1501 41.857 47.2977 132.305
649000 44.36 42.7216 47.7907 134.872
650000 45.9789 43.6986 48.6225 138.3
651000 47.4858 44.9585 49.2918 141.736
652000 48.3785 45.9608 49.9334 144.273
653000 48.7705 46.2736 50.6978 145.742
654000 49.396 47.1934 52.2971 148.886
655000 50.1864 47.3599 53.4944 151.041
656000 50.9612 48.8219 54.4062 154.189
657000 51.3935 50.2824 56.1881 157.864
658000 51.8529 51.0853 57.2944 160.233
659000 51.922 51.9634 58.1465 162.032
660000 51.8751 53.1894 57.7302 162.795
661000 52.6976 53.9506 58.3243 164.972
662000 54.3894 55.5944 59.3111 169.295
663000 55.496 56.4733 60.3161 172.285
664000 56.6884 57.6516 62.8904 177.23
665000 57.3688 57.6111 62.5377 177.518
666000 58.9203 58.6758 62.5938 180.19
667000 59.8596 59.8453 63.2703 182.975
668000 60.666 59.9481 64.499 185.113
669000 61.5671 60.9132 65.2162 187.696
670000 61.9973 62.008 66.1481 190.153
671000 61.9656 62.7203 67.5984 192.284
672000 62.0805 64.6397 68.0009 194.721
673000 62.4771 66.6841 69.0721 198.233
674000 63.3917 68.0816 69.8345 201.308
675000 64.7582 70.7602 70.6232 206.142
676000 65.5826 72.5296 71.0097 209.122
677000 66.4603 73.505 72.2994 212.265
678000 67.6231 74.8483 73.3988 215.87
679000 68.344 76.0966 75.0497 219.49
680000 68.9995 77.0183 75.7106 221.728
681000 69.3211 77.0815 76.5471 222.95
682000 69.5375 77.5189 76.5868 223.643
683000 70.4532 77.9202 78.3577 226.731
684000 70.8542 80.0035 79.0711 229.929
685000 70.8213 81.3567 80.0697 232.248
686000 71.6478 82.1287 81.5261 235.303
687000 73.4326 82.7968 82.116 238.345
688000 74.2514 83.6718 82.7313 240.655
689000 74.9649 85.3567 83.9809 244.303
690000 76.6139 86.3552 84.8116 247.781
691000 77.175 86.6998 86.5659 250.441
692000 77.8193 87.3614 87.38 252.561
693000 78.4404 87.7557 88.2397 254.436
694000 79.2982 88.0446 89.2902 256.633
695000 80.2301 88.7099 89.6168 258.557
696000 80.8461 89.4317 90.1861 260.464
697000 82.1755 90.6637 91.42 264.259
698000 82.6689 91.7892 92.2294 266.687
699000 83.6016 92.4136 94.3137 270.329
700000 86.0096 93.235 95.5559 274.801
701000 86.8728 93.869 95.9807 276.723
702000 88.2664 94.2333 98.121 280.621
703000 87.9664 94.5815 98.424 280.972
704000 89.948 95.2495 99.2902 284.488
705000 91.1906 95.6743 100.1 286.965
706000 92.6673 96.4746 101.071 290.213
707000 93.502 98.1752 102.53 294.207
708000 94.078 99.5913 103.86 297.53
709000 94.9556 100.803 105.023 300.781
710000 95.68 101.538 105.673 302.89
711000 95.8287 102.844 107.247 305.92
712000 97.093 104.322 108.338 309.753
713000 98.1696 104.948 109.714 312.831
714000 99.039 104.946 109.565 313.549
715000 100.823 105.017 110.3 316.14
716000 101.571 105.071 111.347 317.99
717000 102.177 105.179 112.641 319.997
718000 102.458 106.623 114.363 323.444
719000 102.823 107.919 115.338 326.081
720000 104.133 108.184 115.874 328.19
721000 104.117 108.618 115.662 328.397
722000 106.065 109.427 117.876 333.368
723000 107.404 110.384 118.238 336.026
724000 108.144 111.108 118.837 338.09
725000 109.039 111.424 120.3 340.763
726000 109.474 111.587 121.254 342.315
727000 109.857 113.556 123.319 346.732
728000 111.578 115.087 124.937 351.602
729000 111.325 115.467 124.172 350.964
730000 112.659 116.144 125.218 354.021
731000 113.897 116.346 126.286 356.529
732000 114.992 116.749 127.504 359.245
733000 115.728 116.939 127.478 360.146
734000 116.729 117.817 126.643 361.189
735000 116.952 119.203 127.892 364.048
736000 118.19 120.345 128.819 367.355
737000 119.211 123.454 130.026 372.692
738000 120.743 123.274 130.663 374.68
739000 122.581 124.046 130.938 377.565
740000 122.259 124.408 131.344 378.011
741000 122.884 124.826 132.712 380.422
742000 122.688 125.116 133.234 381.038
743000 123.472 125.375 133.546 382.394
744000 124.257 125.708 133.523 383.489
745000 125.417 127.218 135.691 388.326
746000 126.821 129.317 137.089 393.226
747000 127.368 130.092 137.373 394.833
748000 128.7 131.144 138.918 398.762
749000 129.722 131.131 139.672 400.525
750000 131.51 131.991 141.114 404.614
751000 131.808 133.092 141.698 406.598
752000 132.48 134.031 141.82 408.332
753000 133.555 135.184 141.874 410.612
754000 134.839 135.48 142.996 413.315
755000 133.996 135.735 142.582 412.313
756000 134.989 136.637 144.105 415.731
757000 136.498 137.609 145.895 420.002
758000 137.475 138.305 146.23 422.01
759000 138.01 138.316 145.662 421.988
760000 139.348 139.935 147.28 426.563
761000 139.444 141.398 148.511 429.353
762000 140.132 142.337 149.563 432.033
763000 140.923 142.654 150.778 434.354
764000 141.689 141.769 150.737 434.195
765000 143.328 142.643 151.625 437.596
766000 143.875 142.887 153.006 439.768
