# Time-averaged data for fix rdf_CO_avg
# TimeStep Number-of-rows
# Row c_rdf_CO[1] c_rdf_CO[2] c_rdf_CO[3]
610000 150
135 11.0372 1.06426 196.404
136 11.1193 1.04622 200.869
137 11.2014 1.07204 205.512
138 11.2834 1.0679 210.204
139 11.3655 1.04932 214.883
140 11.4476 1.04366 219.604
141 11.5296 1.03125 224.336
142 11.6117 1.03975 229.174
143 11.6937 1.02703 234.022
144 11.7758 1.03009 238.952
145 11.8579 1.01983 243.902
146 11.9399 0.990098 248.774
147 12.022 0.986147 253.693
148 12.104 0.975521 258.627
149 12.1861 0.960278 263.549
150 12.2682 0.978174 268.631
630000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0 0
35 2.83112 0 0
36 2.91318 0 0
37 2.99524 0.00715298 0.00222222
38 3.0773 0.0964504 0.0338889
39 3.15936 0.351273 0.155556
40 3.24142 0.716491 0.416667
41 3.32348 0.969861 0.788333
42 3.40555 1.11949 1.23889
43 3.48761 1.11652 1.71
44 3.56967 1.13241 2.21056
45 3.65173 0.919744 2.63611
46 3.73379 0.881216 3.06222
47 3.81585 0.826117 3.47944
48 3.89791 0.833711 3.91889
49 3.97997 0.79583 4.35611
50 4.06204 0.833603 4.83333
51 4.1441 0.927698 5.38611
52 4.22616 0.87855 5.93056
53 4.30822 0.901754 6.51111
54 4.39028 0.890494 7.10667
55 4.47234 0.904626 7.73444
56 4.5544 0.922673 8.39833
57 4.63647 0.906631 9.07444
58 4.71853 0.823643 9.71056
59 4.80059 0.817718 10.3644
60 4.88265 0.783216 11.0122
61 4.96471 0.747729 11.6517
62 5.04677 0.755749 12.3194
63 5.12883 0.743392 12.9978
64 5.21089 0.716528 13.6728
65 5.29296 0.764158 14.4156
66 5.37502 0.72552 15.1428
67 5.45708 0.765851 15.9339
68 5.53914 0.813826 16.8
69 5.6212 0.864562 17.7478
70 5.70326 0.923025 18.7894
71 5.78532 0.942457 19.8839
72 5.86739 1.03176 21.1161
73 5.94945 1.05002 22.4056
74 6.03151 1.07145 23.7578
75 6.11357 1.11139 25.1989
76 6.19563 1.09052 26.6511
77 6.27769 1.07394 28.1194
78 6.35975 1.10942 29.6761
79 6.44181 1.09004 31.2456
80 6.52388 1.08329 32.845
81 6.60594 1.07521 34.4728
82 6.688 1.09742 36.1756
83 6.77006 1.1373 37.9839
84 6.85212 1.09241 39.7633
85 6.93418 1.13934 41.6639
86 7.01624 1.10399 43.5494
87 7.09831 1.11776 45.5033
88 7.18037 1.12896 47.5228
89 7.26243 1.12254 49.5767
90 7.34449 1.13421 51.6989
91 7.42655 1.1661 53.93
92 7.50861 1.16932 56.2172
93 7.59067 1.12426 58.4644
94 7.67273 1.13691 60.7867
95 7.7548 1.137 63.1589
96 7.83686 1.16954 65.6506
97 7.91892 1.13804 68.1267
98 8.00098 1.15571 70.6933
99 8.08304 1.18144 73.3711
100 8.1651 1.1838 76.1089
101 8.24716 1.15905 78.8439
102 8.32923 1.21264 81.7622
103 8.41129 1.21495 84.7444
104 8.49335 1.22042 87.7989
105 8.57541 1.23259 90.9433
106 8.65747 1.21999 94.1156
107 8.73953 1.19903 97.2928
108 8.82159 1.23554 100.628
109 8.90365 1.20302 103.937
110 8.98572 1.1456 107.146
111 9.06778 1.10617 110.301
112 9.14984 1.11121 113.529
113 9.2319 1.05514 116.649
114 9.31396 1.01492 119.703
115 9.39602 0.988419 122.731
116 9.47808 0.9872 125.807
117 9.56015 0.985194 128.931
118 9.64221 0.957159 132.018
119 9.72427 0.953804 135.147
120 9.80633 0.955183 138.334
121 9.88839 0.939309 141.521
122 9.97045 0.955085 144.814
123 10.0525 0.987479 148.276
124 10.1346 0.992526 151.813
125 10.2166 0.972267 155.333
126 10.2987 0.994355 158.993
127 10.3808 1.01215 162.776
128 10.4628 0.995864 166.558
129 10.5449 1.04127 170.574
130 10.6269 1.01797 174.563
131 10.709 1.03412 178.677
132 10.7911 1.02333 182.812
133 10.8731 1.05244 187.128
134 10.9552 1.03572 191.441
135 11.0372 1.02493 195.772
136 11.1193 1.0524 200.287
137 11.2014 1.05433 204.876
138 11.2834 1.05206 209.523
139 11.3655 1.06138 214.279
140 11.4476 1.07597 219.171
141 11.5296 1.04805 224.004
142 11.6117 1.0311 228.827
143 11.6937 1.02638 233.696
144 11.7758 1.00453 238.528
145 11.8579 1.00402 243.425
146 11.9399 0.976968 248.257
147 12.022 0.954349 253.042
148 12.104 0.969898 257.972
149 12.1861 0.961925 262.928
150 12.2682 0.969102 267.988
640000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0 0
35 2.83112 0 0
36 2.91318 0 0
37 2.99524 0.0072107 0.00222222
38 3.0773 0.0832671 0.0294444
39 3.15936 0.317699 0.138889
40 3.24142 0.727226 0.402778
41 3.32348 1.04902 0.802778
42 3.40555 1.16429 1.26889
43 3.48761 1.07305 1.71944
44 3.56967 1.0421 2.17778
45 3.65173 0.901557 2.59278
46 3.73379 0.883256 3.01778
47 3.81585 0.889866 3.465
48 3.89791 0.820058 3.895
49 3.97997 0.825012 4.34611
50 4.06204 0.803855 4.80389
51 4.1441 0.871708 5.32056
52 4.22616 0.900061 5.87556
53 4.30822 0.904549 6.455
54 4.39028 0.875547 7.03778
55 4.47234 0.942852 7.68889
56 4.5544 0.909461 8.34
57 4.63647 0.865486 8.98222
58 4.71853 0.863189 9.64556
59 4.80059 0.808294 10.2883
60 4.88265 0.797667 10.945
61 4.96471 0.788126 11.6156
62 5.04677 0.727292 12.255
63 5.12883 0.742254 12.9289
64 5.21089 0.731044 13.6139
65 5.29296 0.755942 14.345
66 5.37502 0.761762 15.105
67 5.45708 0.825383 15.9533
68 5.53914 0.859726 16.8639
69 5.6212 0.846682 17.7872
70 5.70326 0.934095 18.8361
71 5.78532 0.978407 19.9667
72 5.86739 1.0142 21.1717
73 5.94945 1.0175 22.415
74 6.03151 1.04253 23.7239
75 6.11357 1.07719 25.1139
76 6.19563 1.07469 26.5378
77 6.27769 1.06626 27.9883
78 6.35975 1.08206 29.4989
79 6.44181 1.09404 31.0661
80 6.52388 1.12173 32.7139
81 6.60594 1.08099 34.3422
82 6.688 1.09948 36.04
83 6.77006 1.10606 37.79
84 6.85212 1.09381 39.5628
85 6.93418 1.10825 41.4022
86 7.01624 1.10735 43.2839
87 7.09831 1.1486 45.2817
88 7.18037 1.12603 47.2856
89 7.26243 1.11972 49.3239
90 7.34449 1.15345 51.4717
91 7.42655 1.14382 53.6494
92 7.50861 1.15281 55.8933
93 7.59067 1.14658 58.1739
94 7.67273 1.15977 60.5306
95 7.7548 1.16929 62.9578
96 7.83686 1.1608 65.4183
97 7.91892 1.13142 67.8672
98 8.00098 1.1821 70.4794
99 8.08304 1.16591 73.1089
100 8.1651 1.21508 75.905
101 8.24716 1.21412 78.7556
102 8.32923 1.17851 81.5783
103 8.41129 1.22576 84.5722
104 8.49335 1.20285 87.5672
105 8.57541 1.22952 90.6883
106 8.65747 1.23692 93.8883
107 8.73953 1.16171 96.9511
108 8.82159 1.20232 100.181
109 8.90365 1.15456 103.34
110 8.98572 1.1641 106.584
111 9.06778 1.12745 109.784
112 9.14984 1.0982 112.958
113 9.2319 1.08698 116.156
114 9.31396 1.0657 119.347
115 9.39602 1.00065 122.397
116 9.47808 1.01093 125.532
117 9.56015 0.986198 128.643
118 9.64221 0.954565 131.707
119 9.72427 0.965729 134.859
120 9.80633 0.98345 138.124
121 9.88839 0.966292 141.386
122 9.97045 0.964548 144.696
123 10.0525 0.99341 148.162
124 10.1346 0.987253 151.662
125 10.2166 0.984914 155.211
126 10.2987 0.999189 158.869
127 10.3808 1.0189 162.658
128 10.4628 1.01466 166.493
129 10.5449 1.02671 170.434
130 10.6269 1.02002 174.41
131 10.709 1.04942 178.564
132 10.7911 1.05592 182.808
133 10.8731 1.05269 187.104
134 10.9552 1.04915 191.451
135 11.0372 1.04947 195.864
136 11.1193 1.06302 200.401
137 11.2014 1.04304 204.919
138 11.2834 1.0536 209.549
139 11.3655 1.04557 214.211
140 11.4476 1.04414 218.934
141 11.5296 1.06535 223.823
142 11.6117 1.01954 228.569
143 11.6937 1.02638 233.414
144 11.7758 1.03758 238.38
145 11.8579 0.988933 243.18
146 11.9399 1.01401 248.17
147 12.022 1.00445 253.182
148 12.104 0.987376 258.175
149 12.1861 0.972888 263.162
150 12.2682 0.958956 268.144
650000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0 0
35 2.83112 0 0
36 2.91318 0 0
37 2.99524 0.00716144 0.00222222
38 3.0773 0.0812218 0.0288889
39 3.15936 0.335428 0.145
40 3.24142 0.690901 0.396667
41 3.32348 0.99244 0.776667
42 3.40555 1.16795 1.24611
43 3.48761 1.05381 1.69056
44 3.56967 1.07637 2.16611
45 3.65173 0.996169 2.62667
46 3.73379 0.900001 3.06167
47 3.81585 0.845119 3.48833
48 3.89791 0.813442 3.91667
49 3.97997 0.844926 4.38056
50 4.06204 0.812249 4.845
51 4.1441 0.88813 5.37389
52 4.22616 0.898953 5.93056
53 4.30822 0.901395 6.51056
54 4.39028 0.939441 7.13833
55 4.47234 0.934881 7.78667
56 4.5544 0.937029 8.46056
57 4.63647 0.860112 9.10167
58 4.71853 0.814812 9.73056
59 4.80059 0.80997 10.3778
60 4.88265 0.783952 11.0256
61 4.96471 0.772436 11.6856
62 5.04677 0.717155 12.3189
63 5.12883 0.740777 12.9944
64 5.21089 0.734324 13.6856
65 5.29296 0.750514 14.4144
66 5.37502 0.775662 15.1911
67 5.45708 0.804577 16.0217
68 5.53914 0.804263 16.8772
69 5.6212 0.87237 17.8328
70 5.70326 0.913057 18.8628
71 5.78532 0.974288 19.9933
72 5.86739 1.00505 21.1928
73 5.94945 1.0292 22.4556
74 6.03151 1.06963 23.8044
75 6.11357 1.0743 25.1967
76 6.19563 1.08043 26.6344
77 6.27769 1.09592 28.1317
78 6.35975 1.0789 29.6444
79 6.44181 1.11026 31.2417
80 6.52388 1.10204 32.8678
81 6.60594 1.07708 34.4972
82 6.688 1.08569 36.1806
83 6.77006 1.1196 37.9594
84 6.85212 1.10969 39.7656
85 6.93418 1.11381 41.6222
86 7.01624 1.14232 43.5717
87 7.09831 1.14218 45.5667
88 7.18037 1.11049 47.5517
89 7.26243 1.11067 49.5822
90 7.34449 1.13754 51.7094
91 7.42655 1.10955 53.8311
92 7.50861 1.17399 56.1256
93 7.59067 1.14167 58.4061
94 7.67273 1.1564 60.7661
95 7.7548 1.14985 63.1633
96 7.83686 1.12777 65.5644
97 7.91892 1.17924 68.1278
98 8.00098 1.16926 70.7228
99 8.08304 1.19796 73.4361
100 8.1651 1.17899 76.1611
101 8.24716 1.20466 79.0017
102 8.32923 1.20917 81.91
103 8.41129 1.22433 84.9122
104 8.49335 1.20971 87.9378
105 8.57541 1.23714 91.0917
106 8.65747 1.18727 94.1772
107 8.73953 1.19707 97.3467
108 8.82159 1.21622 100.628
109 8.90365 1.20689 103.945
110 8.98572 1.16926 107.218
111 9.06778 1.12001 110.411
112 9.14984 1.0987 113.6
113 9.2319 1.09394 116.832
114 9.31396 1.05758 120.013
115 9.39602 0.990842 123.046
116 9.47808 1.00753 126.183
117 9.56015 0.963089 129.235
118 9.64221 0.976612 132.383
119 9.72427 0.960076 135.531
120 9.80633 0.970176 138.764
121 9.88839 0.976273 142.074
122 9.97045 0.940254 145.314
123 10.0525 0.962781 148.687
124 10.1346 1.00001 152.248
125 10.2166 1.00275 155.877
126 10.2987 0.993721 159.531
127 10.3808 1.01284 163.314
128 10.4628 1.01523 167.167
129 10.5449 1.03038 171.139
130 10.6269 1.03657 175.198
131 10.709 1.03299 179.304
132 10.7911 1.03878 183.498
133 10.8731 1.05308 187.814
134 10.9552 1.06589 192.248
135 11.0372 1.06455 196.744
136 11.1193 1.0394 201.199
137 11.2014 1.07077 205.857
138 11.2834 1.06592 210.562
139 11.3655 1.0594 215.306
140 11.4476 1.05022 220.078
141 11.5296 1.04807 224.908
142 11.6117 1.04513 229.793
143 11.6937 1.01548 234.607
144 11.7758 1.03772 239.596
145 11.8579 0.993695 244.44
146 11.9399 0.986994 249.318
147 12.022 0.993568 254.297
148 12.104 0.967192 259.209
149 12.1861 0.973236 264.219
150 12.2682 0.972885 269.296
660000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0 0
35 2.83112 0 0
36 2.91318 0 0
37 2.99524 0.0160544 0.005
38 3.0773 0.116449 0.0433333
39 3.15936 0.298006 0.146667
40 3.24142 0.692448 0.399444
41 3.32348 0.959574 0.767778
42 3.40555 1.13478 1.225
43 3.48761 1.13597 1.705
44 3.56967 1.02651 2.15944
45 3.65173 0.939934 2.595
46 3.73379 0.871665 3.01722
47 3.81585 0.833494 3.43889
48 3.89791 0.835657 3.88
49 3.97997 0.802447 4.32167
50 4.06204 0.82276 4.79333
51 4.1441 0.916917 5.34056
52 4.22616 0.936227 5.92167
53 4.30822 0.932212 6.52278
54 4.39028 0.928361 7.14444
55 4.47234 0.86904 7.74833
56 4.5544 0.909494 8.40389
57 4.63647 0.875527 9.05778
58 4.71853 0.789893 9.66889
59 4.80059 0.787542 10.2994
60 4.88265 0.771263 10.9383
61 4.96471 0.744133 11.5756
62 5.04677 0.766558 12.2539
63 5.12883 0.741169 12.9311
64 5.21089 0.785013 13.6717
65 5.29296 0.720202 14.3728
66 5.37502 0.754949 15.1306
67 5.45708 0.809995 15.9689
68 5.53914 0.839143 16.8633
69 5.6212 0.865353 17.8133
70 5.70326 0.989476 18.9317
71 5.78532 0.935425 20.0194
72 5.86739 0.956915 21.1639
73 5.94945 1.01693 22.4144
74 6.03151 1.05491 23.7478
75 6.11357 1.08845 25.1611
76 6.19563 1.06135 26.5767
77 6.27769 1.07357 28.0467
78 6.35975 1.11221 29.6094
79 6.44181 1.05222 31.1267
80 6.52388 1.08806 32.7356
81 6.60594 1.13668 34.4589
82 6.688 1.12112 36.2011
83 6.77006 1.12183 37.9878
84 6.85212 1.05017 39.7011
85 6.93418 1.14807 41.6189
86 7.01624 1.11805 43.5311
87 7.09831 1.13955 45.5261
88 7.18037 1.10565 47.5067
89 7.26243 1.10959 49.54
90 7.34449 1.15081 51.6967
91 7.42655 1.10875 53.8211
92 7.50861 1.16365 56.1006
93 7.59067 1.16391 58.4306
94 7.67273 1.12127 60.7239
95 7.7548 1.16542 63.1589
96 7.83686 1.15515 65.6239
97 7.91892 1.16505 68.1622
98 8.00098 1.17169 70.7683
99 8.08304 1.16415 73.4111
100 8.1651 1.20623 76.205
101 8.24716 1.18692 79.01
102 8.32923 1.19611 81.8933
103 8.41129 1.21292 84.875
104 8.49335 1.20959 87.9067
105 8.57541 1.23226 91.055
106 8.65747 1.21423 94.2167
107 8.73953 1.24204 97.5128
108 8.82159 1.18599 100.719
109 8.90365 1.20866 104.048
110 8.98572 1.15987 107.302
111 9.06778 1.14403 110.571
112 9.14984 1.10679 113.79
113 9.2319 1.06808 116.953
114 9.31396 1.01921 120.024
115 9.39602 1.02946 123.182
116 9.47808 0.983028 126.251
117 9.56015 0.996819 129.416
118 9.64221 0.955015 132.501
119 9.72427 0.976513 135.709
120 9.80633 0.958597 138.912
121 9.88839 0.961214 142.178
122 9.97045 0.976076 145.549
123 10.0525 0.990046 149.025
124 10.1346 0.979683 152.521
125 10.2166 0.996692 156.136
126 10.2987 1.00637 159.844
127 10.3808 1.02031 163.664
128 10.4628 1.01098 167.509
129 10.5449 1.03318 171.501
130 10.6269 1.02964 175.541
131 10.709 1.03843 179.678
132 10.7911 1.03973 183.885
133 10.8731 1.05275 188.209
134 10.9552 1.07263 192.682
135 11.0372 1.03953 197.082
136 11.1193 1.05296 201.606
137 11.2014 1.06205 206.236
138 11.2834 1.06653 210.953
139 11.3655 1.04957 215.664
140 11.4476 1.05352 220.461
141 11.5296 1.05075 225.313
142 11.6117 1.03558 230.164
143 11.6937 1.03637 235.088
144 11.7758 1.02025 240.004
145 11.8579 1.01158 244.946
146 11.9399 0.991903 249.859
147 12.022 0.972134 254.741
148 12.104 0.974088 259.699
149 12.1861 0.982139 264.767
150 12.2682 0.964255 269.809
670000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
