# Time-averaged data for fix msd_avg
# TimeStep c_msd_water[1] c_msd_water[2] c_msd_water[3] c_msd_water[4]
601000 0.614552 0.65012 0.630949 1.89562
602000 1.2552 1.5767 1.43042 4.26232
603000 2.12747 2.49294 2.25908 6.87948
604000 2.97327 3.30157 3.16143 9.43627
605000 3.84412 4.09713 4.1041 12.0453
606000 5.25521 4.93558 4.81162 15.0024
607000 6.09501 5.95508 5.49922 17.5493
608000 6.49323 6.80917 6.25154 19.5539
609000 6.82321 7.80136 7.13641 21.761
610000 7.43358 8.5683 7.8719 23.8738
611000 8.37688 9.34573 8.65477 26.3774
612000 9.09923 10.1077 9.38702 28.594
613000 9.65718 11.1701 10.4992 31.3265
614000 10.3254 11.6494 11.3248 33.2996
615000 11.1476 12.0978 11.9563 35.2018
616000 11.7975 12.567 12.9736 37.338
617000 12.5777 12.6116 13.3887 38.5779
618000 13.5834 13.2765 13.9615 40.8213
619000 14.3797 14.6232 15.2293 44.2322
620000 14.7754 15.4509 16.0556 46.2819
621000 15.2723 16.0032 17.1225 48.398
622000 15.804 16.662 18.0302 50.4962
623000 16.4439 17.7621 19.2884 53.4944
624000 17.6791 18.619 20.488 56.7862
625000 18.6554 19.3421 21.0509 59.0485
626000 19.1865 20.1156 21.7038 61.0059
627000 20.0443 21.2512 22.2058 63.5013
628000 20.6 21.6367 22.8997 65.1364
629000 21.2183 22.4615 23.8765 67.5563
630000 22.1644 23.301 24.6123 70.0777
631000 22.8243 23.9844 25.6054 72.4141
632000 23.8214 24.6171 25.9851 74.4236
633000 24.3841 25.151 27.0951 76.6302
634000 25.0394 25.8627 27.8556 78.7577
635000 25.411 26.7052 29.3655 81.4816
636000 26.432 27.387 30.4534 84.2724
637000 27.1746 27.9019 30.8727 85.9491
638000 27.8929 28.2867 31.8433 88.0229
639000 28.6972 28.6709 32.284 89.6521
640000 29.3751 29.4086 33.3013 92.085
641000 29.7174 30.4843 34.1479 94.3496
642000 30.2127 31.5156 35.8899 97.6181
643000 31.4164 32.7407 37.0859 101.243
644000 32.3705 33.333 37.8296 103.533
645000 32.5917 34.2453 38.8371 105.674
646000 33.0447 34.6776 39.1008 106.823
647000 33.948 35.9287 40.3425 110.219
648000 34.5425 36.7348 41.5131 112.79
649000 34.7674 37.3064 41.9911 114.065
650000 35.7635 37.911 42.6357 116.31
651000 36.7544 38.5736 43.3877 118.716
652000 37.8422 39.5022 44.033 121.377
653000 38.0703 39.977 45.9553 124.003
654000 38.982 40.5792 46.6435 126.205
655000 40.0555 41.8925 47.3309 129.279
656000 41.1773 42.847 48.3758 132.4
657000 41.3222 43.1499 48.6765 133.149
658000 42.0724 43.9311 48.4047 134.408
659000 43.3415 44.8819 49.0886 137.312
660000 44.0343 46.424 50.1803 140.639
661000 44.9258 47.5903 51.8782 144.394
662000 46.409 48.3075 53.134 147.851
663000 46.2754 48.9362 53.917 149.129
664000 46.4176 49.7081 54.6068 150.733
665000 48.0052 50.7374 54.9735 153.716
666000 49.0725 51.8892 55.2734 156.235
667000 50.4632 52.9635 56.0311 159.458
668000 52.214 54.0148 56.7411 162.97
669000 52.9911 54.2686 57.1505 164.41
670000 53.722 55.648 58.2446 167.615
671000 54.2479 56.6483 59.7166 170.613
672000 54.4846 57.0304 60.4583 171.973
673000 55.1808 58.0662 61.5341 174.781
674000 55.9614 58.9438 61.2105 176.116
675000 57.4425 59.7234 61.5671 178.733
676000 58.8127 60.6232 62.5727 182.009
677000 59.0895 61.0446 63.3146 183.449
678000 59.2324 61.9389 64.6639 185.835
679000 60.4327 63.3482 64.8136 188.595
680000 60.3166 64.1252 65.1252 189.567
681000 60.7016 64.1107 65.9152 190.728
682000 60.5499 64.6303 66.4598 191.64
683000 60.9897 65.5343 66.7976 193.322
684000 61.5692 65.5778 67.0856 194.233
