# Time-averaged data for fix thermo_avg_npt
# TimeStep v_epsilon_co v_temp v_press v_pe v_ke v_etotal v_vol v_dens
101000 1.1 300.835 -184.521 -22413.9 3365.44 -19048.4 53596 1.0644
102000 1.1 300.344 -81.5255 -22345.3 3359.94 -18985.3 53251.7 1.07129
103000 1.1 298.679 316.664 -22396.5 3341.32 -19055.2 53046.9 1.07542
104000 1.1 300.731 26.7912 -22423.8 3364.27 -19059.5 53555.3 1.06523
105000 1.1 300.484 -371.756 -22360.7 3361.51 -18999.2 54054.3 1.05538
106000 1.1 299.543 82.1288 -22414.6 3350.98 -19063.6 53132.2 1.07373
107000 1.1 300.235 369.704 -22399 3358.73 -19040.3 52809.1 1.08029
108000 1.1 298.418 -311.394 -22354.3 3338.4 -19015.9 53757.1 1.06121
109000 1.1 299.569 242.89 -22432.3 3351.28 -19081 53534.5 1.06562
110000 1.1 298.779 122.43 -22378 3342.43 -19035.5 53505.4 1.0662
111000 1.1 300.35 162.405 -22364.1 3360 -19004.1 53510.5 1.0661
112000 1.1 299.816 -43.3711 -22335.9 3354.03 -18981.9 53346.9 1.06937
113000 1.1 299.723 327.898 -22376.7 3352.99 -19023.7 53037.9 1.0756
114000 1.1 297.818 65.2996 -22392.2 3331.69 -19060.5 53287.9 1.07058
115000 1.1 299.985 -236.907 -22354.6 3355.92 -18998.7 53962.6 1.05717
116000 1.1 299.104 -315.964 -22470.9 3346.07 -19124.8 53607.2 1.06418
117000 1.1 302.31 -111.352 -22353.6 3381.93 -18971.7 53158.1 1.07317
118000 1.1 299.029 285.933 -22362.5 3345.24 -19017.3 52953.9 1.07731
119000 1.1 298.362 149.695 -22289.7 3337.77 -18951.9 53356.2 1.06919
120000 1.1 300.661 -298.932 -22294.1 3363.49 -18930.6 53431.7 1.06768
121000 1.1 298.247 500.488 -22368.3 3336.48 -19031.8 52784.2 1.08077
122000 1.1 300.267 -172.402 -22466 3359.08 -19106.9 53032.6 1.07571
123000 1.1 299.94 -84.0676 -22414.3 3355.42 -19058.8 53312.8 1.07005
124000 1.1 297.528 157.051 -22346.3 3328.44 -19017.8 53351.8 1.06927
125000 1.1 298.462 2.61037 -22317.9 3338.89 -18979 53494.4 1.06642
126000 1.1 300.948 -132.279 -22389.4 3366.7 -19022.6 53115.7 1.07403
127000 1.1 299.757 203.793 -22409.3 3353.37 -19055.9 52725 1.08198
128000 1.1 299.515 -20.0343 -22354.2 3350.66 -19003.5 53167.2 1.073
129000 1.1 301.454 -321.054 -22357.2 3372.36 -18984.8 53612.6 1.06407
130000 1.1 300.301 -242.792 -22369 3359.46 -19009.6 53133.8 1.07368
131000 1.1 300.588 102.467 -22361.6 3362.68 -18998.9 52777.2 1.08091
132000 1.1 299.393 -265.188 -22360.6 3349.3 -19011.3 53249.8 1.07134
133000 1.1 300.092 -117.156 -22386 3357.13 -19028.9 53539.2 1.06553
134000 1.1 297.67 265.029 -22371.6 3330.03 -19041.5 53083.7 1.07468
