# Time-averaged data for fix thermo_detailed
# TimeStep v_temp v_press v_pe v_ke v_vol v_dens
600100 300.178 38.5971 -22388.4 3358.09 53594.4 1.06443
600200 304.4 -288.146 -22359.8 3405.32 53740.1 1.06154
600300 300.841 -140.56 -22437.5 3365.5 53379.1 1.06874
600400 298.309 781.416 -22494.3 3337.18 52912.9 1.07814
600500 298.77 -204.154 -22430.8 3342.33 53249.7 1.07133
600600 302.33 -247.143 -22387 3382.16 53471.5 1.06688
600700 297.125 -92.1714 -22449 3323.93 53377.9 1.06875
600800 299.739 57.594 -22480.9 3353.17 53202.8 1.07226
600900 302.443 106.807 -22486.8 3383.42 53141.5 1.0735
601000 297.195 -107.255 -22526.4 3324.71 53351.4 1.06928
601100 301.563 -89.7269 -22522.7 3373.58 53438.4 1.06754
601200 300.927 -321.827 -22435.6 3366.46 53392.5 1.06845
601300 297.587 -330.317 -22531.1 3329.1 53220.6 1.07191
601400 299 464.095 -22489.3 3344.91 52987.3 1.07663
601500 300.295 60.7872 -22437.5 3359.39 53084 1.07466
601600 301.371 -234.794 -22374 3371.43 53020.7 1.07595
601700 303.532 216.895 -22312.7 3395.6 52798.4 1.08048
601800 301.017 106.561 -22408.5 3367.47 52798.2 1.08048
601900 298.633 -110.537 -22458.1 3340.81 52975.5 1.07687
602000 298.791 -26.3108 -22445.6 3342.57 53168.1 1.07296
602100 302.922 -5.27609 -22361.2 3388.79 53213.7 1.07204
602200 298.403 -7.17575 -22412.9 3338.23 53255.2 1.07121
602300 298.792 -60.9597 -22411.2 3342.58 53369.1 1.06892
602400 299.597 -272.963 -22396.3 3351.59 53321.1 1.06989
602500 299.634 268.374 -22411.7 3352 53223.8 1.07184
602600 301.289 -53.3244 -22431.4 3370.52 53310.1 1.07011
602700 298.33 -180.111 -22472.3 3337.42 53502.9 1.06625
602800 293.156 -268.936 -22477 3279.53 53688.1 1.06257
602900 299.986 123.775 -22405 3355.94 53493 1.06645
603000 300.712 220.32 -22388.8 3364.06 53279.6 1.07072
603100 296.714 -200.011 -22434.2 3319.33 53351.9 1.06927
603200 302.793 253.863 -22360.6 3387.34 53232.2 1.07167
603300 300.691 138.221 -22408 3363.83 53095.9 1.07442
603400 297.504 -301.521 -22409.7 3328.17 53067.7 1.07499
603500 304.766 418.005 -22433.8 3409.42 52810.5 1.08023
603600 300.996 9.124 -22460.6 3367.23 53004.1 1.07629
603700 296.856 -461.233 -22441 3320.92 53321.9 1.06987
603800 303.185 90.1388 -22416.4 3391.73 53241.2 1.07149
603900 300.585 86.4166 -22434.4 3362.64 53221.4 1.07189
604000 298.298 195.029 -22467.1 3337.05 53367.5 1.06896
604100 294.185 -696.975 -22506.1 3291.04 53583.1 1.06465
604200 302.21 309.191 -22453.4 3380.81 53196.3 1.0724
604300 298.661 -55.9582 -22452.5 3341.11 52886.4 1.07868
604400 300.779 482.277 -22414.1 3364.81 52797.5 1.0805
604500 300.792 -217.797 -22335.1 3364.96 53035.8 1.07564
604600 297.872 -48.9998 -22407.4 3332.29 53150.5 1.07332
604700 299.006 7.43721 -22409.7 3344.98 53199 1.07234
604800 300.88 148.079 -22360.9 3365.94 53279.3 1.07073
604900 298.27 -67.2717 -22415.7 3336.75 53560.5 1.0651
605000 302.469 79.7971 -22426.2 3383.71 53694.5 1.06245
605100 299.245 -334.667 -22432.6 3347.65 53903.7 1.05832
605200 297.177 -180.397 -22465.1 3324.51 53680.5 1.06273
605300 301.27 663.005 -22438.2 3370.3 53234 1.07164
605400 297.313 -172.374 -22431.7 3326.03 53371.4 1.06888
605500 297.518 158.407 -22489.8 3328.32 53504.1 1.06622
605600 299.323 226.695 -22446.3 3348.52 53567.5 1.06496
605700 300.099 -107.762 -22448.1 3357.2 53735.1 1.06164
605800 294.997 -232.858 -22472.2 3300.13 53753.3 1.06128
605900 300.05 210.779 -22437.3 3356.65 53668 1.06297
606000 298.238 -112.518 -22324.4 3336.38 53643.3 1.06346
606100 301.376 -61.3137 -22306.2 3371.49 53447.1 1.06736
606200 298.808 369.86 -22377.1 3342.76 53301.5 1.07028
606300 300.754 282.778 -22374.5 3364.53 53507.5 1.06617
606400 301.001 -199.492 -22278.2 3367.3 54060.3 1.05526
606500 300.638 -328.265 -22280.7 3363.23 54194.7 1.05264
606600 301.143 -199.822 -22348.6 3368.89 53905.3 1.0583
606700 299.73 -129.234 -22362.4 3353.07 53382.7 1.06866
606800 296.47 416.133 -22469.6 3316.6 52830.9 1.07982
606900 298.633 585.93 -22412.8 3340.81 52848.7 1.07945
607000 300.829 -331.39 -22361.7 3365.37 53358 1.06915
607100 303.999 243.005 -22282.5 3400.83 53536.7 1.06558
607200 298.758 -375.783 -22330.5 3342.2 53639 1.06354
607300 302.971 295.898 -22356.7 3389.33 53315.3 1.07
607400 297.472 185.138 -22393 3327.81 53185.3 1.07262
607500 299.333 -10.7385 -22427.3 3348.64 53247 1.07137
607600 302.361 45.3506 -22325.4 3382.51 53381.2 1.06868
607700 299.934 -296.973 -22372.7 3355.35 53355.4 1.0692
607800 297.968 307.452 -22375.4 3333.36 53182.7 1.07267
607900 302.748 187.386 -22352.8 3386.83 53215 1.07202
608000 296.146 121.422 -22404.8 3312.98 53290.5 1.0705
608100 299.285 -281.079 -22370.7 3348.09 53417.7 1.06795
608200 301.75 -201.848 -22310.4 3375.67 53197.4 1.07238
608300 306.732 505.678 -22311 3431.4 52947 1.07745
608400 299.335 -188.537 -22337.4 3348.66 53262.3 1.07107
608500 301.088 17.9092 -22383.4 3368.26 53216.1 1.072
608600 298.519 77.8592 -22487.5 3339.53 53198.6 1.07235
608700 300.531 -102.871 -22455.3 3362.04 53446 1.06739
608800 297.976 -335.505 -22359 3333.45 53538.4 1.06554
608900 301.043 35.2035 -22397.4 3367.76 53281.7 1.07068
609000 296.622 165.794 -22464.5 3318.3 52985.5 1.07667
609100 302.645 442.923 -22394 3385.68 52781.2 1.08083
609200 298.495 -235.664 -22387.4 3339.26 53137.8 1.07359
609300 298.673 -211.433 -22342.7 3341.25 53239.5 1.07153
609400 301.026 134.808 -22363.5 3367.58 52861.1 1.0792
609500 298.552 365.472 -22453.4 3339.89 52655.6 1.08341
609600 294.193 -55.8508 -22527.3 3291.14 52893.4 1.07854
609700 297.91 96.207 -22462.7 3332.71 53037 1.07562
609800 298.794 -264.92 -22379.8 3342.6 53157.6 1.07318
609900 304.035 -58.357 -22336 3401.23 53029.6 1.07577
610000 301.118 18.3237 -22394.8 3368.6 52852.8 1.07936
610100 299.88 180.551 -22410.6 3354.75 53036.5 1.07563
610200 303.92 -384.724 -22398.4 3399.95 53414.4 1.06802
610300 300.071 57.4344 -22459.6 3356.89 53418.6 1.06793
610400 298.743 100.958 -22509.6 3342.03 53428.2 1.06774
610500 299.558 -438.229 -22374.5 3351.15 53624.4 1.06384
610600 300.217 143.95 -22323.3 3358.52 53442.6 1.06746
610700 300.023 282.811 -22439 3356.35 53300.1 1.07031
610800 296.615 235.396 -22464.4 3318.22 53446 1.06739
610900 300.921 -119.595 -22407.8 3366.39 53676.3 1.06281
611000 297.252 -279.926 -22376.3 3325.35 53585.9 1.0646
611100 302.939 399.054 -22354.6 3388.97 53186.3 1.0726
611200 300.282 6.73483 -22406.3 3359.25 53236.1 1.0716
611300 299.711 75.9911 -22411.4 3352.86 53331.6 1.06968
611400 301.284 -449.916 -22397.1 3370.46 53435.5 1.06759
611500 298.229 -30.9307 -22404.4 3336.28 53337.6 1.06956
611600 298.821 339.187 -22424.3 3342.91 53054.4 1.07526
611700 298.737 -284.554 -22414.5 3341.96 53161.2 1.07311
611800 299.942 73.0836 -22443.4 3355.44 53109.6 1.07415
611900 302.703 179.554 -22384 3386.33 53177.1 1.07279
612000 295.715 -297.348 -22430.5 3308.16 53477.3 1.06676
612100 298.948 -91.9766 -22385.2 3344.32 53544.6 1.06542
612200 300.545 -242.532 -22343 3362.19 53507.3 1.06616
612300 299.658 265.102 -22361.2 3352.27 53469 1.06693
612400 299.294 -300.35 -22369.2 3348.19 53581.6 1.06468
612500 301.618 -197.535 -22377.3 3374.19 53299.2 1.07033
612600 297.208 320.93 -22432.3 3324.86 52866 1.0791
612700 294.041 251.755 -22479.9 3289.43 52733 1.08182
612800 299.457 -70.1412 -22407.1 3350.02 52904.8 1.07831
612900 303.428 -33.1842 -22428.1 3394.44 53088.6 1.07457
613000 296.711 -121.114 -22459.1 3319.3 53289.7 1.07052
613100 299.494 -345.33 -22418.9 3350.44 53442.3 1.06746
613200 300.384 -49.0953 -22402.5 3360.39 53260.6 1.0711
613300 303.295 -151.065 -22350.6 3392.96 53090.8 1.07453
613400 300.685 556.291 -22314.3 3363.76 53118.1 1.07398
613500 299.32 -443.168 -22385.5 3348.49 53339.4 1.06952
613600 298.581 111.521 -22379.4 3340.22 53254.3 1.07123
613700 301.728 171.536 -22408 3375.43 53291.3 1.07048
613800 295.779 -177.84 -22514.4 3308.88 53385.4 1.0686
613900 299.499 38.1422 -22451.8 3350.48 53305.8 1.07019
614000 300.455 149.906 -22420.8 3361.18 53266.3 1.07099
614100 293.574 -512.873 -22413.4 3284.2 53284.3 1.07063
614200 301.072 570.228 -22421.5 3368.09 52903.1 1.07834
614300 297.753 60.435 -22432.4 3330.96 53114.9 1.07405
614400 303.611 -528.742 -22368.2 3396.49 53436.3 1.06758
614500 298.439 173.832 -22369.9 3338.63 53282.1 1.07067
614600 303.279 -81.19 -22333 3392.78 53201.1 1.0723
614700 300.837 -130.798 -22324.5 3365.46 53273.1 1.07085
614800 300.203 463.665 -22356.5 3358.37 53181.1 1.0727
614900 299.02 -60.0865 -22421.9 3345.13 53298.7 1.07034
615000 292.462 -413.811 -22424.3 3271.77 53623.1 1.06386
615100 300.943 217.049 -22385.3 3366.65 53657.9 1.06317
615200 298.226 -335.04 -22424.9 3336.25 53777.3 1.06081
615300 302.419 233.816 -22418.3 3383.16 53633.5 1.06365
615400 300.485 286.447 -22346.4 3361.52 53616.7 1.06399
615500 300.211 -285.799 -22384 3358.46 53988.8 1.05666
615600 297.729 -278.364 -22398.8 3330.69 54033.6 1.05578
615700 298.199 -67.9965 -22462.5 3335.94 53628.1 1.06377
615800 300.868 321.134 -22422.4 3365.81 53167.6 1.07298
615900 301.83 586.251 -22442.4 3376.56 53029.6 1.07577
616000 298.023 -393.267 -22446.1 3333.98 53370 1.06891
616100 302.765 62.5195 -22374.8 3387.03 53458.3 1.06714
616200 301.201 34.0627 -22379.2 3369.53 53402.4 1.06826
616300 299.106 42.3987 -22477 3346.1 53363.9 1.06903
616400 298.915 -303.035 -22466.2 3343.95 53279.1 1.07073
616500 302.427 156.661 -22398.1 3383.25 52951.7 1.07735
616600 299.156 201.035 -22475.7 3346.65 52861.5 1.07919
616700 301.671 -50.7704 -22426.6 3374.78 52994.1 1.07649
616800 302.375 -28.6784 -22337.6 3382.66 53160.8 1.07311
616900 298.68 -11.2108 -22402.8 3341.33 53220.8 1.0719
617000 300.234 95.3578 -22419.4 3358.71 53147.4 1.07338
617100 300.09 237.996 -22405 3357.1 53143.6 1.07346
