# Time-averaged data for fix rdf_OO_avg
# TimeStep Number-of-rows
# Row c_rdf_OO[1] c_rdf_OO[2] c_rdf_OO[3]
610000 150
130 10.6269 0.995831 169.089
131 10.709 1.00562 173.067
132 10.7911 0.995435 177.066
133 10.8731 1.00485 181.164
134 10.9552 0.990369 185.264
135 11.0372 1.00355 189.482
136 11.1193 1.00204 193.756
137 11.2014 1.00973 198.127
138 11.2834 1.0013 202.525
139 11.3655 0.996454 206.965
140 11.4476 1.00258 211.498
141 11.5296 1.01216 216.139
142 11.6117 1.00085 220.794
143 11.6937 1.00628 225.541
144 11.7758 1.00657 230.356
145 11.8579 1.00609 235.237
146 11.9399 1.00261 240.167
147 12.022 1.00395 245.173
148 12.104 1.00015 250.228
149 12.1861 1.00748 255.389
150 12.2682 1.00935 260.63
630000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0.000552624 0.000111919
31 2.50287 0.0499637 0.0109681
32 2.58493 0.620586 0.154785
33 2.66699 2.09249 0.670845
34 2.74905 3.06311 1.47353
35 2.83112 2.91063 2.28248
36 2.91318 2.2073 2.93195
37 2.99524 1.58942 3.42641
38 3.0773 1.17624 3.81265
39 3.15936 0.985522 4.15378
40 3.24142 0.887533 4.47711
41 3.32348 0.827566 4.79407
42 3.40555 0.85904 5.13956
43 3.48761 0.850714 5.49838
44 3.56967 0.890368 5.89177
45 3.65173 0.900346 6.30811
46 3.73379 0.902734 6.74449
47 3.81585 0.950902 7.22462
48 3.89791 0.990416 7.74639
49 3.97997 0.974707 8.2817
50 4.06204 1.02327 8.86715
51 4.1441 1.04325 9.4883
52 4.22616 1.05813 10.1435
53 4.30822 1.08231 10.8401
54 4.39028 1.08947 11.5682
55 4.47234 1.08517 12.3208
56 4.5544 1.10179 13.1132
57 4.63647 1.0796 13.9179
58 4.71853 1.05793 14.7345
59 4.80059 1.03025 15.5578
60 4.88265 1.00326 16.387
61 4.96471 1.01045 17.2506
62 5.04677 1.00641 18.1393
63 5.12883 0.977384 19.0308
64 5.21089 0.959686 19.9343
65 5.29296 0.962373 20.8691
66 5.37502 0.942659 21.8132
67 5.45708 0.913272 22.7562
68 5.53914 0.907911 23.7221
69 5.6212 0.927491 24.7383
70 5.70326 0.927391 25.7843
71 5.78532 0.92344 26.856
72 5.86739 0.927453 27.9631
73 5.94945 0.94642 29.1246
74 6.03151 0.965389 30.3424
75 6.11357 0.993032 31.6292
76 6.19563 0.991294 32.9486
77 6.27769 1.02183 34.3449
78 6.35975 1.00296 35.7515
79 6.44181 1.019 37.2177
80 6.52388 1.02869 38.7358
81 6.60594 1.03023 40.2946
82 6.688 1.0498 41.9228
83 6.77006 1.05512 43.5996
84 6.85212 1.05567 45.318
85 6.93418 1.04925 47.0672
86 7.01624 1.03169 48.828
87 7.09831 1.01064 50.5936
88 7.18037 1.02674 52.4291
89 7.26243 1.01721 54.2893
90 7.34449 1.00014 56.1599
91 7.42655 0.993267 58.0592
92 7.50861 1.00587 60.0255
93 7.59067 0.992108 62.0074
94 7.67273 0.983511 64.0148
95 7.7548 0.980119 66.0584
96 7.83686 0.981385 68.1483
97 7.91892 0.988223 70.297
98 8.00098 0.982985 72.4789
99 8.08304 0.971105 74.6788
100 8.1651 0.977791 76.939
101 8.24716 0.975685 79.24
102 8.32923 0.97825 81.5931
103 8.41129 0.983693 84.0062
104 8.49335 0.997072 86.4999
105 8.57541 1.00337 89.0584
106 8.65747 0.994381 91.6425
107 8.73953 0.987353 94.2574
108 8.82159 1.00205 96.9612
109 8.90365 1.00386 99.7204
110 8.98572 1.00026 102.521
111 9.06778 0.998588 105.368
112 9.14984 1.00825 108.295
113 9.2319 1.00699 111.27
114 9.31396 1.00033 114.279
115 9.39602 0.999479 117.338
116 9.47808 1.00492 120.468
117 9.56015 0.996192 123.625
118 9.64221 1.00437 126.863
119 9.72427 0.988101 130.102
120 9.80633 1.00021 133.437
121 9.88839 0.991301 136.798
122 9.97045 0.98733 140.201
123 10.0525 1.00272 143.714
124 10.1346 0.99992 147.275
125 10.2166 0.999144 150.891
126 10.2987 0.999275 154.566
127 10.3808 1.00051 158.304
128 10.4628 1.00166 162.106
129 10.5449 0.998737 165.957
130 10.6269 1.00032 169.874
131 10.709 1.01132 173.895
132 10.7911 1.01107 177.977
133 10.8731 1.00467 182.096
134 10.9552 1.00212 186.266
135 11.0372 1.00115 190.494
136 11.1193 1.00763 194.814
137 11.2014 1.0031 199.178
138 11.2834 0.993916 203.565
139 11.3655 0.997958 208.035
140 11.4476 1.00004 212.579
141 11.5296 1.00704 217.22
142 11.6117 0.998475 221.888
143 11.6937 1.00875 226.671
144 11.7758 1.00777 231.516
145 11.8579 1.00159 236.399
146 11.9399 1.00383 241.361
147 12.022 1.00257 246.385
148 12.104 1.00084 251.469
149 12.1861 1.00578 256.647
150 12.2682 0.995163 261.841
640000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0.0518172 0.0111919
32 2.58493 0.630963 0.156687
33 2.66699 2.07964 0.66704
34 2.74905 3.16128 1.49121
35 2.83112 2.98633 2.31707
36 2.91318 2.19775 2.9606
37 2.99524 1.51413 3.42932
38 3.0773 1.15827 3.80772
39 3.15936 0.964836 4.14001
40 3.24142 0.845256 4.44645
41 3.32348 0.855352 4.77247
42 3.40555 0.833939 5.10621
43 3.48761 0.855021 5.46503
44 3.56967 0.86012 5.8432
45 3.65173 0.879208 6.24779
46 3.73379 0.910964 6.68595
47 3.81585 0.924604 7.15042
48 3.89791 0.958799 7.65294
49 3.97997 0.992482 8.19541
50 4.06204 1.01172 8.77135
51 4.1441 1.08121 9.41198
52 4.22616 1.08715 10.0819
53 4.30822 1.09347 10.7821
54 4.39028 1.08671 11.5048
55 4.47234 1.12122 12.2785
56 4.5544 1.09759 13.0639
57 4.63647 1.0817 13.8661
58 4.71853 1.06267 14.6825
59 4.80059 1.06395 15.5283
60 4.88265 1.03575 16.3802
61 4.96471 0.996604 17.2276
62 5.04677 0.980984 18.0896
63 5.12883 0.968934 18.969
64 5.21089 0.957947 19.8665
65 5.29296 0.943763 20.7786
66 5.37502 0.922902 21.6985
67 5.45708 0.924739 22.6487
68 5.53914 0.920832 23.6233
69 5.6212 0.916679 24.6226
70 5.70326 0.914428 25.6488
71 5.78532 0.922876 26.7144
72 5.86739 0.920593 27.8078
73 5.94945 0.945546 28.9625
74 6.03151 0.968525 30.1781
75 6.11357 0.977894 31.4392
76 6.19563 0.992921 32.7542
77 6.27769 1.01351 34.1323
78 6.35975 1.01871 35.5538
79 6.44181 1.03171 37.0309
80 6.52388 1.02386 38.5343
81 6.60594 1.04517 40.1079
82 6.688 1.05502 41.736
83 6.77006 1.0554 43.4049
84 6.85212 1.05113 45.1076
85 6.93418 1.04173 46.8357
86 7.01624 1.04459 48.6098
87 7.09831 1.04212 50.4215
88 7.18037 1.00587 52.2106
89 7.26243 1.01558 54.0586
90 7.34449 1.00489 55.9288
91 7.42655 0.989305 57.8112
92 7.50861 0.990557 59.738
93 7.59067 0.989018 61.704
94 7.67273 0.97546 63.6851
95 7.7548 0.988118 65.7351
96 7.83686 0.992577 67.8382
97 7.91892 0.975129 69.9478
98 8.00098 0.981652 72.1158
99 8.08304 0.96973 74.3015
100 8.1651 0.986734 76.5711
101 8.24716 0.98523 78.883
102 8.32923 0.986525 81.2443
103 8.41129 0.988021 83.656
104 8.49335 0.998823 86.1417
105 8.57541 1.00309 88.6867
106 8.65747 0.987672 91.2407
107 8.73953 0.996595 93.867
108 8.82159 1.002 96.5572
109 8.90365 0.998088 99.287
110 8.98572 0.994082 102.056
111 9.06778 0.995629 104.881
112 9.14984 1.00756 107.791
113 9.2319 0.996985 110.722
114 9.31396 0.992302 113.692
115 9.39602 1.00119 116.742
116 9.47808 1.00464 119.855
117 9.56015 1.01028 123.041
118 9.64221 0.992742 126.225
119 9.72427 0.99679 129.477
120 9.80633 0.998816 132.791
121 9.88839 0.993017 136.141
122 9.97045 0.998411 139.565
123 10.0525 0.989904 143.016
124 10.1346 0.997212 146.55
125 10.2166 0.998436 150.145
126 10.2987 1.00812 153.834
127 10.3808 1.00818 157.582
128 10.4628 0.998912 161.355
129 10.5449 0.994546 165.17
130 10.6269 1.00747 169.096
131 10.709 1.00855 173.086
132 10.7911 1.00925 177.14
133 10.8731 1.00113 181.224
134 10.9552 1.00399 185.381
135 11.0372 0.992092 189.551
136 11.1193 1.00106 193.821
137 11.2014 0.995869 198.132
138 11.2834 1.00166 202.531
139 11.3655 1.00657 207.017
140 11.4476 1.00062 211.541
141 11.5296 0.996567 216.112
142 11.6117 1.00309 220.778
143 11.6937 1.00561 225.522
144 11.7758 1.01373 230.372
145 11.8579 1.00006 235.223
146 11.9399 0.994546 240.114
147 12.022 1.01556 245.178
148 12.104 1.00686 250.267
149 12.1861 1.00473 255.415
150 12.2682 1.00749 260.647
650000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0.0618913 0.0134303
32 2.58493 0.61347 0.155456
33 2.66699 2.1065 0.67465
34 2.74905 3.10532 1.48774
35 2.83112 2.95375 2.30811
36 2.91318 2.22599 2.96273
37 2.99524 1.53272 3.43917
38 3.0773 1.17579 3.82507
39 3.15936 0.992729 4.16844
40 3.24142 0.862325 4.48237
41 3.32348 0.848246 4.80705
42 3.40555 0.845959 5.14706
43 3.48761 0.840203 5.50118
44 3.56967 0.855929 5.87913
45 3.65173 0.900186 6.29502
46 3.73379 0.915885 6.73744
47 3.81585 0.932988 7.20817
48 3.89791 0.971354 7.71953
49 3.97997 0.986818 8.26122
50 4.06204 1.02098 8.84499
51 4.1441 1.04201 9.46503
52 4.22616 1.07487 10.1302
53 4.30822 1.09993 10.8376
54 4.39028 1.06611 11.5496
55 4.47234 1.08553 12.302
56 4.5544 1.06623 13.0683
57 4.63647 1.10104 13.8883
58 4.71853 1.07357 14.7165
59 4.80059 1.0488 15.554
60 4.88265 1.0196 16.3962
61 4.96471 1.0529 17.2955
62 5.04677 0.985862 18.1654
63 5.12883 0.973256 19.0525
64 5.21089 0.971164 19.9662
65 5.29296 0.947525 20.886
66 5.37502 0.911276 21.7982
67 5.45708 0.929039 22.7568
68 5.53914 0.901832 23.7155
69 5.6212 0.906565 24.708
70 5.70326 0.923694 25.7491
71 5.78532 0.928078 26.8253
72 5.86739 0.933959 27.9393
73 5.94945 0.938476 29.0903
74 6.03151 0.965024 30.3067
75 6.11357 0.989103 31.5876
76 6.19563 0.990098 32.9046
77 6.27769 1.01047 34.2844
78 6.35975 1.03176 35.7304
79 6.44181 1.02794 37.2084
80 6.52388 1.0342 38.7335
81 6.60594 1.04989 40.3209
82 6.688 1.03526 41.9253
83 6.77006 1.0511 43.5946
84 6.85212 1.04588 45.2961
85 6.93418 1.05136 47.0479
86 7.01624 1.04008 48.8218
87 7.09831 1.01562 50.595
88 7.18037 1.01605 52.4101
89 7.26243 1.0198 54.2738
90 7.34449 1.0182 56.1768
91 7.42655 1.00149 58.0908
92 7.50861 0.998197 60.0406
93 7.59067 0.991182 62.0194
94 7.67273 0.976058 64.0103
95 7.7548 0.978765 66.0498
96 7.83686 0.982306 68.1401
97 7.91892 0.977187 70.2633
98 8.00098 0.978508 72.4337
99 8.08304 0.983774 74.6609
100 8.1651 0.965148 76.8903
101 8.24716 0.983865 79.2088
102 8.32923 0.975667 81.5541
103 8.41129 0.98727 83.9743
104 8.49335 0.980632 86.4254
105 8.57541 1.00079 88.9753
106 8.65747 1.00451 91.584
107 8.73953 0.997 94.2225
108 8.82159 1.00662 96.9369
109 8.90365 1.0006 99.6852
110 8.98572 1.0011 102.486
111 9.06778 1.00057 105.336
112 9.14984 0.99302 108.217
113 9.2319 0.99795 111.164
114 9.31396 1.00234 114.177
115 9.39602 1.00416 117.249
116 9.47808 1.01247 120.4
117 9.56015 1.00196 123.573
118 9.64221 0.998933 126.791
119 9.72427 1.00525 130.084
120 9.80633 1.00834 133.444
121 9.88839 0.997151 136.822
122 9.97045 0.990419 140.234
123 10.0525 0.997021 143.725
124 10.1346 1.00499 147.301
125 10.2166 0.988746 150.877
126 10.2987 0.987432 154.506
127 10.3808 1.00206 158.247
128 10.4628 0.99184 162.01
129 10.5449 1.00167 165.869
130 10.6269 0.993765 169.757
131 10.709 1.00586 173.754
132 10.7911 1.00298 177.801
133 10.8731 1.00708 181.926
134 10.9552 0.99934 186.082
135 11.0372 1.00759 190.335
136 11.1193 1.00431 194.637
137 11.2014 1.00841 199.021
138 11.2834 1.00644 203.461
139 11.3655 1.003 207.95
140 11.4476 1.00106 212.496
141 11.5296 0.997949 217.092
142 11.6117 0.996428 221.747
143 11.6937 1.00253 226.497
144 11.7758 1.00615 231.331
145 11.8579 1.00554 236.23
146 11.9399 0.997765 241.158
147 12.022 1.00453 246.189
148 12.104 1.00558 251.293
149 12.1861 1.00753 256.477
150 12.2682 1.00525 261.719
660000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0.000551636 0.000111919
31 2.50287 0.0539963 0.0118635
32 2.58493 0.588388 0.148405
33 2.66699 2.07147 0.660101
34 2.74905 3.15055 1.48696
35 2.83112 2.93276 2.3033
36 2.91318 2.19505 2.9502
37 2.99524 1.59072 3.44578
38 3.0773 1.1688 3.83011
39 3.15936 0.988025 4.17258
40 3.24142 0.868041 4.48931
41 3.32348 0.835675 4.80985
42 3.40555 0.856773 5.1549
43 3.48761 0.860352 5.5183
44 3.56967 0.882969 5.90901
45 3.65173 0.901033 6.32625
46 3.73379 0.900392 6.76217
47 3.81585 0.941829 7.23839
48 3.89791 0.988205 7.75982
49 3.97997 1.01767 8.31964
50 4.06204 1.02082 8.90453
51 4.1441 1.05034 9.53095
52 4.22616 1.07657 10.1987
53 4.30822 1.10121 10.9084
54 4.39028 1.07786 11.6299
55 4.47234 1.06202 12.3675
56 4.5544 1.06092 13.1317
57 4.63647 1.08398 13.9409
58 4.71853 1.04971 14.7525
59 4.80059 1.03345 15.5796
60 4.88265 1.03925 16.44
61 4.96471 1.00182 17.2975
62 5.04677 0.973126 18.1581
63 5.12883 0.95721 19.0325
64 5.21089 0.952584 19.9306
65 5.29296 0.950456 20.8552
66 5.37502 0.946667 21.8049
67 5.45708 0.942289 22.7793
68 5.53914 0.895214 23.7332
69 5.6212 0.920797 24.7435
70 5.70326 0.932667 25.797
71 5.78532 0.913669 26.8589
72 5.86739 0.924704 27.9643
73 5.94945 0.950169 29.1322
74 6.03151 0.986535 30.3785
75 6.11357 0.989754 31.6631
76 6.19563 1.00297 33
77 6.27769 1.00768 34.379
78 6.35975 1.0272 35.8217
79 6.44181 1.05316 37.3393
80 6.52388 1.03011 38.8618
81 6.60594 1.05821 40.4654
82 6.688 1.03819 42.0779
83 6.77006 1.0568 43.7599
84 6.85212 1.04925 45.4706
85 6.93418 1.03028 47.1909
86 7.01624 1.04068 48.9699
87 7.09831 1.01584 50.7473
88 7.18037 1.01215 52.5594
89 7.26243 1.01388 54.4163
90 7.34449 0.994686 56.2797
91 7.42655 0.994585 58.1846
92 7.50861 0.983577 60.1101
93 7.59067 0.982368 62.0757
94 7.67273 0.993921 64.1076
95 7.7548 0.987679 66.1701
96 7.83686 0.988527 68.2783
97 7.91892 0.971115 70.3929
98 8.00098 0.963607 72.535
99 8.08304 0.988079 74.7767
100 8.1651 0.979121 77.0435
101 8.24716 0.992408 79.3875
102 8.32923 0.981791 81.7527
103 8.41129 0.985649 84.174
104 8.49335 0.989327 86.6522
105 8.57541 0.99252 89.1867
106 8.65747 1.00274 91.7964
107 8.73953 0.986283 94.4123
108 8.82159 1.00366 97.1247
109 8.90365 0.998499 99.8734
110 8.98572 1.00312 102.686
111 9.06778 1.00781 105.564
112 9.14984 0.995645 108.458
113 9.2319 1.01115 111.451
114 9.31396 0.999351 114.461
115 9.39602 0.999128 117.524
116 9.47808 0.997352 120.635
117 9.56015 1.00404 123.822
118 9.64221 0.993592 127.03
119 9.72427 0.995466 130.299
120 9.80633 1.00011 133.638
121 9.88839 0.997697 137.026
122 9.97045 0.996536 140.466
123 10.0525 1.00476 143.992
124 10.1346 1.00104 147.562
125 10.2166 1.00093 151.19
126 10.2987 0.999745 154.872
127 10.3808 0.999476 158.612
128 10.4628 0.995549 162.396
129 10.5449 0.988387 166.213
130 10.6269 1.0044 170.152
131 10.709 1.00429 174.151
132 10.7911 0.997269 178.184
133 10.8731 1.00518 182.31
134 10.9552 1.00452 186.497
135 11.0372 0.998306 190.72
136 11.1193 1.00113 195.018
137 11.2014 1.00779 199.409
138 11.2834 1.00091 203.834
139 11.3655 1.0082 208.356
140 11.4476 0.999782 212.906
141 11.5296 1.009 217.564
142 11.6117 0.993825 222.217
