# Time-averaged data for fix rdf_CO_avg
# TimeStep Number-of-rows
# Row c_rdf_CO[1] c_rdf_CO[2] c_rdf_CO[3]
610000 150
134 10.9552 1.01981 178.823
135 11.0372 1.00515 182.987
136 11.1193 1.03566 187.342
137 11.2014 1.01723 191.682
138 11.2834 1.02623 196.125
139 11.3655 1.03553 200.674
140 11.4476 1.02903 205.26
141 11.5296 1.03268 209.928
142 11.6117 1.02803 214.642
143 11.6937 1.04178 219.486
144 11.7758 1.03939 224.387
145 11.8579 1.02591 229.293
146 11.9399 1.01994 234.237
147 12.022 1.0247 239.273
148 12.104 1.01666 244.339
149 12.1861 1.00846 249.432
150 12.2682 1.02936 254.701
630000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0 0
35 2.83112 0 0
36 2.91318 0.00575024 0.00166667
37 2.99524 0.0345991 0.0122222
38 3.0773 0.177719 0.0694444
39 3.15936 0.399368 0.205
40 3.24142 0.559807 0.405
41 3.32348 0.717097 0.674444
42 3.40555 0.793026 0.987222
43 3.48761 0.893269 1.35667
44 3.56967 0.844826 1.72278
45 3.65173 0.791445 2.08167
46 3.73379 0.797801 2.46
47 3.81585 0.757232 2.835
48 3.89791 0.696827 3.195
49 3.97997 0.689893 3.56667
50 4.06204 0.695927 3.95722
51 4.1441 0.747807 4.39389
52 4.22616 0.748106 4.84833
53 4.30822 0.746466 5.31944
54 4.39028 0.75768 5.81611
55 4.47234 0.786616 6.35111
56 4.5544 0.817582 6.92778
57 4.63647 0.721787 7.45556
58 4.71853 0.729296 8.00778
59 4.80059 0.78901 8.62611
60 4.88265 0.705852 9.19833
61 4.96471 0.722472 9.80389
62 5.04677 0.74269 10.4472
63 5.12883 0.720331 11.0917
64 5.21089 0.676897 11.7167
65 5.29296 0.705508 12.3889
66 5.37502 0.7069 13.0833
67 5.45708 0.737382 13.83
68 5.53914 0.777403 14.6411
69 5.6212 0.760655 15.4583
70 5.70326 0.786917 16.3289
71 5.78532 0.851719 17.2983
72 5.86739 0.838042 18.2794
73 5.94945 0.882607 19.3417
74 6.03151 0.901679 20.4572
75 6.11357 0.932237 21.6422
76 6.19563 0.929466 22.8556
77 6.27769 0.934723 24.1083
78 6.35975 0.971762 25.445
79 6.44181 0.964984 26.8067
80 6.52388 0.9653 28.2039
81 6.60594 0.965908 29.6372
82 6.688 1.00107 31.16
83 6.77006 0.994087 32.7094
84 6.85212 0.995564 34.2989
85 6.93418 0.998916 35.9322
86 7.01624 0.981963 37.5761
87 7.09831 1.02595 39.3339
88 7.18037 1.04246 41.1617
89 7.26243 1.04687 43.0394
90 7.34449 1.00704 44.8867
91 7.42655 1.04027 46.8378
92 7.50861 1.05964 48.8694
93 7.59067 1.04109 50.9094
94 7.67273 1.09969 53.1111
95 7.7548 1.03505 55.2278
96 7.83686 1.07279 57.4683
97 7.91892 1.06705 59.7439
98 8.00098 1.09657 62.1311
99 8.08304 1.0834 64.5383
100 8.1651 1.08398 66.9961
101 8.24716 1.12292 69.5933
102 8.32923 1.12448 72.2461
103 8.41129 1.11134 74.92
104 8.49335 1.10488 77.6306
105 8.57541 1.13455 80.4678
106 8.65747 1.13556 83.3622
107 8.73953 1.11129 86.2489
108 8.82159 1.13174 89.2439
109 8.90365 1.13483 92.3033
110 8.98572 1.12252 95.3856
111 9.06778 1.1196 98.5161
112 9.14984 1.13011 101.734
113 9.2319 1.09003 104.893
114 9.31396 1.10659 108.158
115 9.39602 1.09032 111.431
116 9.47808 1.05208 114.645
117 9.56015 1.02355 117.826
118 9.64221 1.04422 121.128
119 9.72427 1.02049 124.409
120 9.80633 1.02881 127.774
121 9.88839 0.980763 131.035
122 9.97045 0.985158 134.366
123 10.0525 0.998153 137.796
124 10.1346 0.991044 141.257
125 10.2166 0.988995 144.768
126 10.2987 0.959552 148.229
127 10.3808 0.983213 151.832
128 10.4628 0.982835 155.491
129 10.5449 0.984373 159.213
130 10.6269 1.00133 163.059
131 10.709 0.9915 166.926
132 10.7911 0.996589 170.872
133 10.8731 1.01869 174.968
134 10.9552 1.0243 179.148
135 11.0372 1.01601 183.358
136 11.1193 1.01032 187.606
137 11.2014 1.02447 191.977
138 11.2834 1.01799 196.384
139 11.3655 1.03727 200.941
140 11.4476 1.033 205.544
141 11.5296 1.03106 210.206
142 11.6117 1.01886 214.877
143 11.6937 1.0346 219.688
144 11.7758 1.03255 224.558
145 11.8579 1.05333 229.594
146 11.9399 1.00885 234.486
147 12.022 1.01516 239.475
148 12.104 1.03956 244.654
149 12.1861 1.02687 249.841
150 12.2682 1.00885 255.004
640000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0 0
35 2.83112 0 0
36 2.91318 0.00385839 0.00111111
37 2.99524 0.0365918 0.0122222
38 3.0773 0.156021 0.0622222
39 3.15936 0.287866 0.159444
40 3.24142 0.543641 0.352778
41 3.32348 0.782064 0.645
42 3.40555 0.83823 0.973889
43 3.48761 0.843556 1.32111
44 3.56967 0.819623 1.67444
45 3.65173 0.818815 2.04389
46 3.73379 0.789099 2.41611
47 3.81585 0.743265 2.78222
48 3.89791 0.712273 3.14833
49 3.97997 0.719348 3.53389
50 4.06204 0.73745 3.94556
51 4.1441 0.733405 4.37167
52 4.22616 0.702381 4.79611
53 4.30822 0.737053 5.25889
54 4.39028 0.767573 5.75944
55 4.47234 0.786577 6.29167
56 4.5544 0.771865 6.83333
57 4.63647 0.771481 7.39444
58 4.71853 0.757399 7.965
59 4.80059 0.77448 8.56889
60 4.88265 0.746617 9.17111
61 4.96471 0.723558 9.77444
62 5.04677 0.762148 10.4311
63 5.12883 0.724137 11.0756
64 5.21089 0.704467 11.7228
65 5.29296 0.703426 12.3894
66 5.37502 0.683892 13.0578
67 5.45708 0.721824 13.785
68 5.53914 0.770681 14.585
69 5.6212 0.729126 15.3644
70 5.70326 0.806309 16.2517
71 5.78532 0.781112 17.1361
72 5.86739 0.85755 18.135
73 5.94945 0.900487 19.2133
74 6.03151 0.919073 20.3444
75 6.11357 0.927474 21.5172
76 6.19563 0.944024 22.7433
77 6.27769 0.92976 23.9828
78 6.35975 0.920822 25.2428
79 6.44181 0.93584 26.5567
80 6.52388 0.958749 27.9372
81 6.60594 0.96114 29.3561
82 6.688 0.985108 30.8467
83 6.77006 1.0193 32.4272
84 6.85212 0.989451 33.9989
85 6.93418 0.975452 35.5856
86 7.01624 1.00568 37.2606
87 7.09831 1.02273 39.0039
88 7.18037 1.018 40.7794
89 7.26243 1.01398 42.5889
90 7.34449 1.01917 44.4489
91 7.42655 1.06561 46.4372
92 7.50861 1.03727 48.4156
93 7.59067 1.03261 50.4283
94 7.67273 1.03234 52.4844
95 7.7548 1.05162 54.6239
96 7.83686 1.08339 56.875
97 7.91892 1.07626 59.1583
98 8.00098 1.08402 61.5061
99 8.08304 1.05844 63.8456
100 8.1651 1.09139 66.3072
101 8.24716 1.10607 68.8522
102 8.32923 1.08646 71.4022
103 8.41129 1.10411 74.045
104 8.49335 1.13367 76.8117
105 8.57541 1.12497 79.6106
106 8.65747 1.10859 82.4217
107 8.73953 1.15866 85.4156
108 8.82159 1.11776 88.3583
109 8.90365 1.11572 91.3506
110 8.98572 1.11955 94.4089
111 9.06778 1.11387 97.5072
112 9.14984 1.11669 100.67
113 9.2319 1.07608 103.773
114 9.31396 1.1102 107.031
115 9.39602 1.09655 110.306
116 9.47808 1.0847 113.603
117 9.56015 1.06887 116.908
118 9.64221 1.0285 120.143
119 9.72427 1.04403 123.483
120 9.80633 1.01432 126.783
121 9.88839 1.02799 130.183
122 9.97045 0.997758 133.539
123 10.0525 0.969132 136.852
124 10.1346 0.967304 140.213
125 10.2166 0.988755 143.705
126 10.2987 0.980515 147.223
127 10.3808 0.98386 150.81
128 10.4628 0.973057 154.414
129 10.5449 1.00636 158.199
130 10.6269 0.98188 161.951
131 10.709 0.997593 165.822
132 10.7911 0.97913 169.679
133 10.8731 0.992719 173.649
134 10.9552 1.01005 177.751
135 11.0372 1.00644 181.898
136 11.1193 1.00968 186.122
137 11.2014 1.02475 190.472
138 11.2834 1.02614 194.892
139 11.3655 1.03672 199.422
140 11.4476 1.03722 204.021
141 11.5296 1.02495 208.63
142 11.6117 1.04972 213.418
143 11.6937 1.06315 218.337
144 11.7758 1.0302 223.17
145 11.8579 1.02012 228.023
146 11.9399 1.04019 233.04
147 12.022 0.998744 237.923
148 12.104 1.0214 242.986
149 12.1861 1.01986 248.11
150 12.2682 1.02735 253.341
650000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0 0
35 2.83112 0 0
36 2.91318 0.00578118 0.00166667
37 2.99524 0.0364739 0.0127778
38 3.0773 0.177786 0.07
39 3.15936 0.353952 0.19
40 3.24142 0.555721 0.388333
41 3.32348 0.729816 0.662222
42 3.40555 0.86864 1.00444
43 3.48761 0.891644 1.37278
44 3.56967 0.86898 1.74889
45 3.65173 0.819282 2.12
46 3.73379 0.779024 2.48889
47 3.81585 0.775311 2.87222
48 3.89791 0.739634 3.25389
49 3.97997 0.670163 3.61444
50 4.06204 0.668212 3.98889
51 4.1441 0.744928 4.42333
52 4.22616 0.721476 4.86111
53 4.30822 0.739269 5.32722
54 4.39028 0.790758 5.845
55 4.47234 0.736757 6.34556
56 4.5544 0.802066 6.91056
57 4.63647 0.75479 7.46167
58 4.71853 0.786723 8.05667
59 4.80059 0.737408 8.63389
60 4.88265 0.741003 9.23389
61 4.96471 0.732671 9.84722
62 5.04677 0.741798 10.4889
63 5.12883 0.690699 11.1061
64 5.21089 0.728901 11.7783
65 5.29296 0.721691 12.465
66 5.37502 0.745128 13.1961
67 5.45708 0.726053 13.9306
68 5.53914 0.759713 14.7222
69 5.6212 0.791933 15.5722
70 5.70326 0.816602 16.4744
71 5.78532 0.791801 17.3744
72 5.86739 0.861872 18.3822
73 5.94945 0.839142 19.3911
74 6.03151 0.911748 20.5178
75 6.11357 0.92263 21.6889
76 6.19563 0.923652 22.8933
77 6.27769 0.971289 24.1933
78 6.35975 0.966857 25.5217
79 6.44181 0.943321 26.8511
80 6.52388 0.98386 28.2733
81 6.60594 0.995422 29.7489
82 6.688 1.00495 31.2756
83 6.77006 1.00924 32.8467
84 6.85212 1.01965 34.4728
85 6.93418 1.02913 36.1533
86 7.01624 1.01077 37.8433
87 7.09831 1.03391 39.6128
88 7.18037 1.02532 41.4083
89 7.26243 1.02954 43.2528
90 7.34449 1.02589 45.1322
91 7.42655 1.04627 47.0922
92 7.50861 1.06385 49.1294
93 7.59067 1.05605 51.1961
94 7.67273 1.08146 53.3583
95 7.7548 1.04581 55.4944
96 7.83686 1.05307 57.6911
97 7.91892 1.10646 60.0478
98 8.00098 1.10775 62.4567
99 8.08304 1.07551 64.8433
100 8.1651 1.10921 67.355
101 8.24716 1.15273 70.0178
102 8.32923 1.12193 72.6617
103 8.41129 1.12397 75.3628
104 8.49335 1.09093 78.0356
105 8.57541 1.14815 80.9033
106 8.65747 1.11928 83.7528
107 8.73953 1.13211 86.6894
108 8.82159 1.12462 89.6622
109 8.90365 1.12636 92.695
110 8.98572 1.13644 95.8117
111 9.06778 1.14204 99.0011
112 9.14984 1.11914 102.183
113 9.2319 1.13595 105.472
114 9.31396 1.10726 108.734
115 9.39602 1.07524 111.958
116 9.47808 1.08153 115.258
117 9.56015 1.06797 118.573
118 9.64221 1.052 121.895
119 9.72427 1.01801 125.164
120 9.80633 1.02497 128.512
121 9.88839 1.04283 131.976
122 9.97045 0.999726 135.351
123 10.0525 0.991238 138.753
124 10.1346 1.00424 142.257
125 10.2166 0.994355 145.782
126 10.2987 0.989083 149.344
127 10.3808 0.990331 152.969
128 10.4628 0.990849 156.653
129 10.5449 0.986425 160.378
130 10.6269 0.999785 164.213
131 10.709 1.03107 168.229
132 10.7911 0.997166 172.173
133 10.8731 1.02161 176.276
134 10.9552 1.00445 180.37
135 11.0372 1.02353 184.605
136 11.1193 1.03814 188.964
137 11.2014 1.04175 193.404
138 11.2834 1.05874 197.982
139 11.3655 1.03364 202.517
140 11.4476 1.03493 207.124
141 11.5296 1.03593 211.801
142 11.6117 1.05452 216.63
143 11.6937 1.05888 221.548
144 11.7758 1.01578 226.332
145 11.8579 1.01953 231.201
146 11.9399 1.01437 236.113
147 12.022 1.03296 241.183
148 12.104 1.0376 246.347
149 12.1861 1.02996 251.542
150 12.2682 1.00543 256.681
660000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0 0
35 2.83112 0 0
36 2.91318 0.00772124 0.00222222
37 2.99524 0.0566389 0.0194444
38 3.0773 0.195878 0.0822222
39 3.15936 0.40085 0.217778
40 3.24142 0.512199 0.4
41 3.32348 0.747236 0.679444
42 3.40555 0.820581 1.00167
43 3.48761 0.834845 1.34556
44 3.56967 0.776635 1.68056
45 3.65173 0.751684 2.02
46 3.73379 0.782782 2.38944
47 3.81585 0.747066 2.75778
48 3.89791 0.75157 3.14444
49 3.97997 0.728134 3.535
50 4.06204 0.76878 3.96444
51 4.1441 0.745185 4.39778
52 4.22616 0.755278 4.85444
53 4.30822 0.7428 5.32111
54 4.39028 0.752556 5.81222
55 4.47234 0.776007 6.33778
56 4.5544 0.795801 6.89667
57 4.63647 0.73734 7.43333
58 4.71853 0.772365 8.01556
59 4.80059 0.7333 8.58778
60 4.88265 0.765228 9.20556
61 4.96471 0.705008 9.79389
62 5.04677 0.718896 10.4139
63 5.12883 0.744288 11.0767
64 5.21089 0.694898 11.7156
65 5.29296 0.741453 12.4189
66 5.37502 0.72475 13.1278
67 5.45708 0.731706 13.8656
68 5.53914 0.73219 14.6261
69 5.6212 0.785136 15.4661
70 5.70326 0.827847 16.3778
71 5.78532 0.840719 17.3306
72 5.86739 0.867431 18.3417
73 5.94945 0.880245 19.3967
74 6.03151 0.882264 20.4833
75 6.11357 0.949585 21.685
76 6.19563 0.946693 22.9156
77 6.27769 0.912135 24.1328
78 6.35975 0.937495 25.4167
79 6.44181 0.964898 26.7722
80 6.52388 0.992816 28.2028
81 6.60594 0.996761 29.6756
82 6.688 0.978376 31.1572
83 6.77006 1.03213 32.7589
84 6.85212 0.993489 34.3383
85 6.93418 1.03037 36.0156
86 7.01624 1.05223 37.7694
87 7.09831 1.01827 39.5067
88 7.18037 1.02986 41.3044
89 7.26243 1.02302 43.1311
90 7.34449 1.05742 45.0622
91 7.42655 1.04929 47.0217
92 7.50861 1.09067 49.1033
93 7.59067 1.0574 51.1661
94 7.67273 1.06273 53.2844
95 7.7548 1.05726 55.4372
96 7.83686 1.0682 57.6583
97 7.91892 1.04427 59.8756
98 8.00098 1.08697 62.2317
99 8.08304 1.08877 64.64
100 8.1651 1.10679 67.1383
101 8.24716 1.11131 69.6978
102 8.32923 1.13437 72.3622
103 8.41129 1.12878 75.0661
104 8.49335 1.12391 77.8111
105 8.57541 1.12292 80.6072
106 8.65747 1.15306 83.5333
107 8.73953 1.14167 86.4856
108 8.82159 1.12279 89.4439
109 8.90365 1.13889 92.5006
110 8.98572 1.13544 95.6044
111 9.06778 1.11776 98.7161
112 9.14984 1.13404 101.931
113 9.2319 1.11968 105.162
114 9.31396 1.13682 108.501
115 9.39602 1.09724 111.781
116 9.47808 1.07408 115.047
117 9.56015 1.08866 118.416
118 9.64221 1.05224 121.728
119 9.72427 1.0385 125.053
120 9.80633 1.04576 128.458
121 9.88839 1.00867 131.798
122 9.97045 0.987307 135.121
123 10.0525 1.01927 138.608
124 10.1346 0.98718 142.041
125 10.2166 0.989258 145.537
126 10.2987 0.985746 149.077
127 10.3808 0.982038 152.66
128 10.4628 0.995287 156.349
129 10.5449 0.986127 160.061
130 10.6269 0.987892 163.838
131 10.709 0.987717 167.674
132 10.7911 1.01206 171.664
133 10.8731 0.995204 175.648
134 10.9552 1.03323 179.846
135 11.0372 1.02778 184.085
136 11.1193 1.03008 188.397
137 11.2014 1.02394 192.747
138 11.2834 1.03501 197.209
139 11.3655 1.03501 201.736
140 11.4476 1.0317 206.313
141 11.5296 1.05265 211.051
142 11.6117 1.05448 215.865
143 11.6937 1.01932 220.584
144 11.7758 1.03827 225.459
145 11.8579 1.04823 230.449
146 11.9399 1.0463 235.499
147 12.022 1.03664 240.571
148 12.104 1.04328 245.746
149 12.1861 1.02275 250.888
150 12.2682 1.01735 256.072
670000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
