# Time-averaged data for fix thermo_avg_npt
# TimeStep v_epsilon_co v_temp v_press v_pe v_ke v_etotal v_vol v_dens
101000 0.55 301.631 19.0531 -21203.1 3374.33 -17828.8 54422.7 1.04824
102000 0.55 300.114 -326.263 -21132.1 3357.37 -17774.7 54639.4 1.04407
103000 0.55 297.496 305.562 -21131.1 3328.08 -17803.1 54003.9 1.05637
104000 0.55 299.112 -174.67 -21162.1 3346.16 -17815.9 54317.1 1.05028
105000 0.55 298.424 -63.9442 -21197.5 3338.46 -17859.1 54416.5 1.04835
106000 0.55 301.286 -238.861 -21107.2 3370.48 -17736.8 54473.4 1.04725
107000 0.55 299.359 -185.939 -21134.1 3348.93 -17785.2 54512 1.04651
108000 0.55 300.565 -239.867 -21172 3362.42 -17809.6 54530.2 1.04616
109000 0.55 301.436 172.428 -21199.4 3372.15 -17827.2 54089.4 1.05469
110000 0.55 299.419 24.1793 -21120.1 3349.6 -17770.5 54192.8 1.05268
111000 0.55 300.335 -95.8386 -21165.8 3359.84 -17805.9 54532.1 1.04613
112000 0.55 300.113 -159.106 -21153.7 3357.35 -17796.4 54483.7 1.04706
113000 0.55 300.054 166.42 -21119.1 3356.69 -17762.4 54314.3 1.05032
114000 0.55 298.064 12.0525 -21132 3334.43 -17797.6 54458.9 1.04753
115000 0.55 297.332 131.02 -21148.9 3326.24 -17822.7 54239 1.05178
116000 0.55 299.887 149.234 -21233.7 3354.83 -17878.9 53973 1.05696
117000 0.55 300.597 74.2479 -21148.7 3362.77 -17786 54206.3 1.05243
118000 0.55 298.477 -212.636 -21173.3 3339.06 -17834.2 54683.9 1.04322
119000 0.55 298.581 109.226 -21137.6 3340.22 -17797.4 54532.1 1.04613
120000 0.55 299.544 -11.2002 -21080 3350.99 -17729 54640.1 1.04406
121000 0.55 299.334 -269.141 -21101.7 3348.65 -17753 54940.9 1.03835
122000 0.55 298.889 434.146 -21111.4 3343.67 -17767.8 54224.1 1.0521
123000 0.55 301.537 99.533 -21144.5 3373.29 -17771.2 53916.6 1.05807
124000 0.55 301.372 -6.75749 -21115.3 3371.44 -17743.9 54190.7 1.05272
125000 0.55 299.249 -18.4125 -21151.9 3347.69 -17804.2 54191.1 1.05271
126000 0.55 300.864 372.517 -21121.7 3365.76 -17756 54005.2 1.05634
127000 0.55 301.472 -285.921 -21108.6 3372.56 -17736 54783 1.04136
128000 0.55 300.517 -111.72 -21129.3 3361.88 -17767.4 54795 1.04114
129000 0.55 297.851 355.324 -21197 3332.05 -17864.9 53759.9 1.06116
130000 0.55 299.978 -184.208 -21173.5 3355.85 -17817.7 54205.4 1.05244
131000 0.55 297.698 111.166 -21138.6 3330.34 -17808.3 54175.5 1.05302
132000 0.55 300.6 -22.3116 -21145 3362.8 -17782.2 54012.5 1.05619
133000 0.55 299.979 -15.9231 -21190.5 3355.86 -17834.6 54225.1 1.05205
134000 0.55 300.402 114.448 -21150.3 3360.59 -17789.7 54315.3 1.0503
135000 0.55 298.577 -220.282 -21173 3340.18 -17832.8 54598.2 1.04486
136000 0.55 300.522 -53.2188 -21114.7 3361.93 -17752.8 54455.2 1.04761
137000 0.55 300.588 52.9458 -21105.5 3362.67 -17742.8 54215.1 1.05224
138000 0.55 300.351 -2.55016 -21113.8 3360.02 -17753.8 54172.4 1.05307
139000 0.55 301.249 -373.556 -21166.4 3370.06 -17796.3 54263.9 1.0513
140000 0.55 300.894 423.751 -21169.4 3366.09 -17803.3 54068.6 1.0551
141000 0.55 300.971 -35.7702 -21130.6 3366.95 -17763.7 54640.4 1.04406
142000 0.55 299.024 110.636 -21106.6 3345.18 -17761.4 54606.8 1.0447
143000 0.55 300.163 -111.153 -21097.9 3357.92 -17740 54474.6 1.04723
144000 0.55 298.746 129.796 -21218.1 3342.06 -17876.1 54124.4 1.05401
145000 0.55 297.335 141.532 -21189.4 3326.28 -17863.1 53987.1 1.05669
146000 0.55 299.72 -90.8668 -21133.5 3352.96 -17780.6 54172.7 1.05307
