# Time-averaged data for fix msd_avg
# TimeStep c_msd_water[1] c_msd_water[2] c_msd_water[3] c_msd_water[4]
601000 0.611318 0.658733 0.653599 1.92365
602000 1.40811 1.42475 1.55992 4.39278
603000 2.32693 2.09577 2.19461 6.61732
604000 3.03404 2.86943 3.04998 8.95345
605000 3.91459 3.55191 3.9724 11.4389
606000 4.94561 4.46393 5.01879 14.4283
607000 6.06466 5.48911 6.22506 17.7788
608000 6.66926 6.05395 6.95586 19.6791
609000 6.96236 6.53588 7.64917 21.1474
610000 7.61556 7.21292 8.40984 23.2383
611000 8.53301 8.01527 9.17895 25.7272
612000 9.56609 8.60782 9.82209 27.996
613000 10.2461 9.07763 10.4984 29.8221
614000 11.7269 10.2995 11.3719 33.3983
615000 12.8861 11.2286 12.2361 36.3508
616000 13.7024 12.1956 13.1231 39.0211
617000 14.5509 12.5334 14.1562 41.2405
618000 15.3479 13.1719 15.4675 43.9873
619000 15.9125 14.0981 16.4377 46.4484
620000 16.7855 14.7968 17.338 48.9203
621000 17.2521 15.1548 18.4846 50.8915
622000 18.3096 15.8945 20.2403 54.4443
623000 19.2331 16.6847 21.3316 57.2494
624000 19.9496 17.5337 21.8615 59.3448
625000 20.4177 17.9415 22.8093 61.1685
626000 20.6028 18.8047 23.6315 63.039
627000 21.7982 19.3645 24.5099 65.6726
628000 22.7661 19.9928 25.3934 68.1524
629000 23.0858 20.8527 26.2847 70.2231
630000 24.0296 21.7723 26.9773 72.7793
631000 24.7217 22.8816 27.5493 75.1527
632000 25.5955 23.7864 28.0231 77.405
633000 26.3349 25.2082 29.196 80.739
634000 26.9216 26.0413 30.1263 83.0891
635000 27.8409 26.448 31.0982 85.3871
636000 28.9144 27.3192 31.8164 88.05
637000 29.7764 27.7974 32.9413 90.5151
638000 30.6291 28.7853 33.8299 93.2443
639000 31.2271 29.737 34.4285 95.3926
640000 31.9508 30.303 34.4121 96.666
641000 32.8121 31.3652 35.5508 99.7282
642000 33.9127 32.2896 36.4621 102.664
643000 35.0717 33.0745 36.6415 104.788
644000 35.9153 33.9649 37.3002 107.18
645000 36.8753 34.7039 38.7284 110.308
646000 37.5372 35.2849 39.3374 112.16
647000 37.6922 36.2457 39.968 113.906
648000 38.7385 37.2359 40.4742 116.449
649000 39.0566 37.9804 41.5185 118.555
650000 39.5566 39.0476 42.2987 120.903
651000 39.6775 39.8949 43.5214 123.094
652000 39.9304 40.9177 43.6489 124.497
653000 40.2563 41.8075 43.4427 125.506
654000 41.3757 43.49 44.1418 129.007
655000 42.1483 44.6977 44.5345 131.38
656000 42.8986 46.2429 45.0028 134.144
657000 43.8436 47.445 45.7806 137.069
658000 44.777 48.2541 47.3182 140.349
659000 45.7109 49.097 48.3226 143.13
660000 46.6917 49.7305 49.8055 146.228
661000 47.3703 50.1004 50.8125 148.283
662000 48.2439 51.2927 51.5249 151.061
663000 48.8109 51.8358 52.3276 152.974
664000 49.1235 52.0408 53.3253 154.49
665000 50.1191 53.0216 54.6467 157.787
666000 50.4839 53.9071 55.7219 160.113
667000 50.7989 54.5532 55.4795 160.832
668000 50.9153 54.9935 56.333 162.242
669000 51.6275 55.7964 56.8785 164.302
670000 53.0431 57.2159 57.241 167.5
671000 54.0858 58.5372 58.044 170.667
672000 55.1097 59.2211 58.2108 172.542
