# Time-averaged data for fix msd_avg
# TimeStep c_msd_water[1] c_msd_water[2] c_msd_water[3] c_msd_water[4]
601000 0.595024 0.630407 0.642883 1.86831
602000 1.444 1.4843 1.42783 4.35613
603000 2.27976 2.15802 2.27019 6.70796
604000 3.24862 2.96093 3.03011 9.23966
605000 4.2437 3.76112 4.07629 12.0811
606000 5.175 4.48312 4.91757 14.5757
607000 6.06307 5.19434 6.00742 17.2648
608000 6.81421 6.00674 6.63122 19.4522
609000 7.53714 6.68745 7.70687 21.9315
610000 8.43035 7.45282 8.56662 24.4498
611000 9.55426 8.15641 9.3751 27.0858
612000 10.7311 8.68762 10.1625 29.5812
613000 11.1224 9.20796 11.1631 31.4935
614000 12.1492 9.84371 12.0864 34.0793
615000 12.9567 10.5532 12.965 36.475
616000 13.8566 11.1771 13.544 38.5777
617000 14.7494 12.2115 14.5684 41.5294
618000 15.8493 13.1765 15.3858 44.4117
619000 16.7835 13.7432 16.2011 46.7278
620000 16.8813 14.4014 16.9038 48.1865
621000 17.5725 15.4231 18.1688 51.1644
622000 18.4954 16.0736 19.5333 54.1023
623000 18.9554 16.4944 20.0967 55.5464
624000 19.739 17.2487 20.7312 57.7188
625000 21.092 18.5771 21.4113 61.0803
626000 22.2306 19.4926 22.7905 64.5138
627000 22.9211 19.9865 23.2034 66.111
628000 24.2999 20.9829 24.0618 69.3447
629000 25.7057 22.2011 25.0473 72.9541
630000 26.4579 23.4177 26.2738 76.1494
631000 27.0906 24.0941 27.1404 78.3251
632000 28.1958 24.4392 27.7669 80.4019
633000 28.9314 25.3721 28.6189 82.9224
634000 29.3186 25.5625 29.2558 84.1369
635000 30.3292 26.8918 30.0555 87.2765
636000 30.681 28.2074 30.7833 89.6718
637000 31.7281 28.8995 31.2043 91.8319
638000 32.4974 29.5329 31.5669 93.5972
639000 33.4041 30.833 31.7795 96.0166
640000 34.1648 32.2085 32.3613 98.7346
641000 34.9997 33.2686 32.8114 101.08
642000 35.4797 34.6331 33.4207 103.534
643000 36.4168 35.8406 34.1829 106.44
644000 37.2803 36.2781 34.61 108.168
645000 37.7694 36.8874 35.1338 109.791
646000 38.6164 37.6523 36.0217 112.29
647000 39.4534 38.2868 36.4252 114.165
648000 40.0993 39.4523 37.1977 116.749
649000 40.5559 39.7223 37.9891 118.267
650000 41.1827 39.9507 38.9405 120.074
651000 41.8716 40.8836 39.4926 122.248
652000 42.6316 41.3498 40.1932 124.175
653000 43.3695 42.6348 40.4741 126.478
654000 43.4859 42.8782 40.2797 126.644
655000 44.6728 42.9785 41.1935 128.845
656000 45.7269 43.5949 42.5265 131.848
657000 46.7488 44.7607 42.9948 134.504
658000 46.998 45.6821 43.2028 135.883
659000 47.5133 45.8636 43.4517 136.829
660000 47.9106 46.1313 44.4303 138.472
661000 48.3822 47.0674 45.1864 140.636
662000 49.1395 47.7865 45.6674 142.593
663000 49.4503 48.4222 46.348 144.22
664000 50.171 48.8544 47.4524 146.478
665000 51.6041 49.0532 47.8758 148.533
666000 53.2261 50.9594 49.088 153.273
667000 54.9523 51.789 49.2697 156.011
668000 56.051 52.6298 49.8791 158.56
669000 56.7137 53.2595 50.2329 160.206
670000 57.8333 54.3333 50.9863 163.153
671000 58.3333 55.195 51.6022 165.131
672000 59.339 56.2303 52.8058 168.375
673000 59.982 56.9213 52.9768 169.88
674000 59.935 57.3828 53.2259 170.544
675000 61.0605 58.072 54.0136 173.146
676000 61.4593 59.4336 55.8072 176.7
677000 61.9016 59.3971 56.3527 177.651
678000 63.2135 60.5181 57.3216 181.053
679000 64.0407 61.3321 57.77 183.143
680000 64.6377 61.9283 58.2677 184.834
681000 65.8049 62.8458 59.3292 187.98
682000 65.5796 64.4886 59.7754 189.844
683000 65.6462 65.1776 60.3498 191.174
684000 66.7284 65.7274 61.0589 193.515
685000 67.8011 67.2606 62.2495 197.311
686000 68.328 68.5107 62.5266 199.365
687000 68.4501 69.2567 63.0559 200.763
