# Time-averaged data for fix thermo_avg_npt
# TimeStep v_epsilon_co v_temp v_press v_pe v_ke v_etotal v_vol v_dens
101000 1 298.509 29.1047 -22184.5 3339.41 -18845.1 53191.5 1.07249
102000 1 299.41 21.4503 -22199.1 3349.49 -18849.6 53468.3 1.06695
103000 1 297.318 -210.441 -22181.2 3326.09 -18855.1 53641.1 1.06351
104000 1 297.769 190.193 -22187.1 3331.13 -18856 53309.7 1.07012
105000 1 298.798 -388.907 -22175.8 3342.64 -18833.1 53532.7 1.06566
106000 1 300.864 -76.493 -22182 3365.76 -18816.2 53601.1 1.0643
107000 1 300.683 -207.974 -22190.1 3363.74 -18826.4 53411 1.0681
108000 1 300.475 437.523 -22112 3361.41 -18750.6 52683.6 1.08284
109000 1 298.102 365.499 -22163.4 3334.86 -18828.5 52750.2 1.08149
110000 1 301.869 -166.823 -22042.4 3377 -18665.4 53478.5 1.06674
111000 1 301.426 -479.665 -22047.8 3372.05 -18675.8 53853 1.05932
112000 1 302.836 -144.63 -22156.5 3387.82 -18768.6 53791.4 1.06053
113000 1 299.707 172.004 -22170.4 3352.82 -18817.6 53663.8 1.06306
114000 1 299.365 -229.292 -22195.1 3348.99 -18846.1 53947.4 1.05747
115000 1 299.343 89.2796 -22140.8 3348.75 -18792.1 53625.3 1.06382
116000 1 299.522 -172.262 -22219.3 3350.74 -18868.6 53697.5 1.0624
117000 1 300.858 81.4698 -22159.4 3365.69 -18793.7 53695.4 1.06244
118000 1 300.029 38.4607 -22186.6 3356.41 -18830.2 53548.4 1.06535
119000 1 300.822 -54.3256 -22111.5 3365.29 -18746.3 53768.9 1.06098
120000 1 299.977 422.569 -22164.9 3355.84 -18809.1 53576 1.0648
121000 1 298.282 -124.029 -22174.2 3336.87 -18837.4 53711.8 1.0621
122000 1 300.897 -261.641 -22112 3366.13 -18745.9 53720.2 1.06194
123000 1 301.018 156.302 -22127.8 3367.49 -18760.4 53225.3 1.07182
124000 1 298.881 151.872 -22104.1 3343.58 -18760.5 53142.9 1.07347
125000 1 296.791 101.559 -22212.2 3320.19 -18892 53246.6 1.07139
126000 1 301.212 50.553 -22184.6 3369.65 -18815 53422.1 1.06786
127000 1 301.598 -51.3263 -22140.4 3373.97 -18766.5 53321.5 1.06988
128000 1 300.354 -1.96187 -22178 3360.05 -18818 53295.3 1.07041
129000 1 301.395 119.759 -22098.3 3371.7 -18726.6 53260.5 1.07111
130000 1 300.044 207.982 -22123.5 3356.59 -18767 53545.4 1.06541
131000 1 299.118 7.54738 -22179.9 3346.23 -18833.7 53723.4 1.06187
132000 1 299.626 102.322 -22192.5 3351.91 -18840.6 53420 1.06791
133000 1 299.983 -5.67998 -22235.1 3355.9 -18879.2 53340.7 1.06949
134000 1 298.999 -181.108 -22163 3344.9 -18818.1 53363.2 1.06905
135000 1 296.821 196 -22137.3 3320.53 -18816.7 53133.9 1.07366
136000 1 299.536 -34.1877 -22154.2 3350.9 -18803.3 53574.6 1.06484
137000 1 300.082 0.818708 -22093.8 3357.01 -18736.8 53853.3 1.05931
138000 1 299.812 -131.435 -22048 3353.99 -18694 53479.6 1.06672
139000 1 300.047 97.73 -22095.7 3356.62 -18739.1 53044.9 1.07546
140000 1 298.842 84.7391 -22146.1 3343.13 -18803 53191.3 1.0725
141000 1 300.781 50.6327 -22142.9 3364.83 -18778 53442.9 1.06745
142000 1 300.642 144.97 -22185.9 3363.28 -18822.7 53414.7 1.06801
143000 1 299.911 63.7886 -22117.7 3355.1 -18762.6 53659.9 1.06313
144000 1 300.577 -101.751 -22111.2 3362.55 -18748.7 53668.7 1.06296
145000 1 301.363 135.834 -22091 3371.34 -18719.6 53488.2 1.06654
146000 1 300.162 -181.564 -22067 3357.91 -18709.1 53452.8 1.06725
147000 1 300.02 -84.984 -22131.9 3356.31 -18775.6 53184.3 1.07264
148000 1 300.47 458.488 -22185.7 3361.35 -18824.4 53235.2 1.07163
149000 1 300.261 -228.439 -22124.2 3359.01 -18765.2 53973.4 1.05696
150000 1 300.119 23.4795 -22102.4 3357.42 -18745 53639.5 1.06354
151000 1 302.654 240.779 -22125.9 3385.79 -18740.2 53482.7 1.06665
152000 1 299.756 -32.2827 -22107.8 3353.37 -18754.4 53782 1.06072
153000 1 301.15 108.086 -22163.1 3368.95 -18794.2 53594 1.06444
154000 1 302.359 -201.334 -22110.9 3382.49 -18728.4 53555.9 1.0652
155000 1 299.359 37.716 -22139.4 3348.93 -18790.4 52825.7 1.07993
156000 1 300.499 191.359 -22231.4 3361.68 -18869.7 53035.5 1.07567
157000 1 300.744 43.1893 -22158.8 3364.41 -18794.4 53620.4 1.06391
158000 1 299.866 -35.1553 -22131 3354.6 -18776.4 53596.1 1.0644
159000 1 300.083 5.70369 -22163.5 3357.02 -18806.4 53405.7 1.06819
160000 1 299.673 -121.992 -22190.1 3352.44 -18837.6 53631.4 1.0637
161000 1 300.205 2.65802 -22200.3 3358.39 -18841.9 53738.3 1.06158
162000 1 298.472 -168.02 -22208.4 3339 -18869.4 53487.8 1.06657
163000 1 300.883 358.779 -22207.2 3365.98 -18841.3 52743.6 1.0816
164000 1 299.284 -76.7344 -22156.7 3348.08 -18808.6 52965.6 1.07707
165000 1 300.531 207.441 -22184.6 3362.03 -18822.5 53200.3 1.07232
166000 1 301.25 -161.633 -22154.2 3370.08 -18784.1 53477.4 1.06676
167000 1 300.959 121.317 -22221.4 3366.82 -18854.6 53343.1 1.06945
168000 1 299.873 -28.8559 -22144.3 3354.67 -18789.7 53436.1 1.06759
169000 1 301.039 -141.835 -22139.9 3367.72 -18772.2 53523.1 1.06585
170000 1 301.58 15.0232 -22126.2 3373.77 -18752.4 53136 1.07362
171000 1 297.909 84.9379 -22146.9 3332.7 -18814.2 52999.8 1.07637
172000 1 301.327 -99.2182 -22081.4 3370.94 -18710.4 53270.4 1.0709
173000 1 299.162 196.018 -22107 3346.72 -18760.3 53300.5 1.0703
174000 1 300.135 -63.3048 -22157.7 3357.6 -18800.1 53659.4 1.06314
175000 1 299.802 58.4897 -22200.4 3353.88 -18846.6 53374.9 1.06881
176000 1 298.56 -81.664 -22212.5 3339.98 -18872.5 53143.3 1.07347
177000 1 300.175 -124.468 -22185.4 3358.05 -18827.4 53263.6 1.07104
178000 1 296.988 -143.534 -22155.9 3322.4 -18833.5 53661 1.06312
179000 1 300.213 -19.0539 -22147.7 3358.47 -18789.2 53810.2 1.06016
180000 1 299.687 102.278 -22178.4 3352.59 -18825.8 53366.1 1.06899
181000 1 300.201 246.572 -22101.2 3358.34 -18742.9 53194.8 1.07243
182000 1 300.341 41.927 -22096.9 3359.91 -18737 53378.3 1.06874
183000 1 298.673 -175.179 -22085.3 3341.25 -18744.1 53760.6 1.06114
184000 1 299.803 126.479 -22140.6 3353.89 -18786.7 53344.1 1.06943
185000 1 301.001 -29.7583 -22135.6 3367.3 -18768.3 53359.1 1.06912
186000 1 300.435 -284.14 -22165.6 3360.96 -18804.6 53719.6 1.06195
187000 1 299.828 -27.7539 -22231.5 3354.17 -18877.3 53358.5 1.06915
188000 1 301.038 57.3909 -22185 3367.7 -18817.3 53185.8 1.07261
189000 1 300.188 -129.742 -22175.2 3358.2 -18817 53523.1 1.06585
190000 1 298.918 -47.5684 -22166 3343.99 -18822 53252.7 1.07127
191000 1 298.689 119.994 -22120.7 3341.42 -18779.2 53201.6 1.0723
192000 1 299.684 -115.925 -22108.1 3352.56 -18755.5 53729.6 1.06176
193000 1 300.201 -248.358 -22098.8 3358.34 -18740.4 54005.6 1.05632
194000 1 298.933 56.1829 -22196 3344.15 -18851.9 53557.8 1.06517
195000 1 299.885 383.73 -22186.1 3354.81 -18831.3 53215.3 1.07201
196000 1 300.603 -328.021 -22124.1 3362.84 -18761.2 53850.4 1.0594
197000 1 300.734 -142.881 -22109.4 3364.3 -18745.1 53787.2 1.06065
198000 1 301.544 212.866 -22189.5 3373.37 -18816.2 52888.9 1.07863
199000 1 301.29 27.1816 -22155.4 3370.52 -18784.9 53491.9 1.06648
200000 1 300.075 101.245 -22117.7 3356.93 -18760.7 53779.2 1.06077
201000 1 300.089 138.257 -22159.1 3357.09 -18802 53699.4 1.06235
202000 1 299.895 -125.987 -22130.6 3354.92 -18775.7 53595.5 1.06441
203000 1 299.075 -286.945 -22167.3 3345.74 -18821.6 53578.2 1.06475
204000 1 303.027 -272.907 -22168.6 3389.96 -18778.7 53429.8 1.06772
205000 1 299.48 148.343 -22200.1 3350.28 -18849.8 53191.4 1.0725
206000 1 300.214 53.614 -22093 3358.49 -18734.5 53599.5 1.06433
207000 1 300.272 40.3103 -22155.2 3359.14 -18796 53213 1.07206
208000 1 300.008 169.65 -22161.3 3356.18 -18805.1 53474.7 1.06683
209000 1 300.896 -162.556 -22154.5 3366.12 -18788.4 53772.6 1.06091
210000 1 299.592 207.667 -22142.5 3351.53 -18791 53210 1.07213
211000 1 301.069 262.737 -22181.4 3368.06 -18813.4 53043 1.0755
212000 1 300.814 -386.627 -22174 3365.2 -18808.8 53447.5 1.06736
213000 1 300.574 25.4026 -22111.2 3362.52 -18748.7 53316.7 1.06997
214000 1 300.317 219.812 -22157 3359.64 -18797.4 53433.3 1.06764
215000 1 300.092 -146.88 -22108.6 3357.12 -18751.5 53865.9 1.05907
216000 1 300.304 24.444 -22178 3359.49 -18818.5 53661.7 1.06311
217000 1 298.085 56.2589 -22139.9 3334.67 -18805.2 53380.2 1.0687
218000 1 299.681 -104.934 -22150.3 3352.53 -18797.8 53392.8 1.06845
219000 1 299.057 112.157 -22146.6 3345.54 -18801 53123.8 1.07386
220000 1 300.611 -157.875 -22182.6 3362.93 -18819.7 53191.1 1.0725
221000 1 301.282 162.311 -22195.8 3370.44 -18825.3 53438.6 1.06755
222000 1 299.646 -53.1361 -22095.2 3352.13 -18743 53868.7 1.05901
223000 1 300.312 433.371 -22157.3 3359.58 -18797.7 53677.5 1.06278
224000 1 299.123 -66.7388 -22157.2 3346.28 -18810.9 53716.8 1.06201
225000 1 303.1 303.425 -22157.6 3390.78 -18766.8 53429.3 1.06772
226000 1 300.346 31.756 -22183.6 3359.96 -18823.7 53672.9 1.06288
227000 1 300.106 -201.484 -22151.1 3357.28 -18793.9 54171.6 1.05309
228000 1 300.811 -0.211819 -22167.9 3365.17 -18802.7 53337.6 1.06959
229000 1 301.467 -100.962 -22097.2 3372.5 -18724.7 52997.5 1.07642
230000 1 299.739 113.865 -22080.8 3353.17 -18727.7 53092.3 1.0745
231000 1 300.24 -135.721 -22145 3358.78 -18786.2 53122.1 1.07389
232000 1 300.631 -185.479 -22101.9 3363.15 -18738.8 53502.1 1.06627
233000 1 300.298 144.718 -22160.7 3359.43 -18801.3 53693.5 1.06247
234000 1 299.6 -149.445 -22118.2 3351.62 -18766.6 53654.7 1.06324
235000 1 302.05 110.786 -22186.3 3379.03 -18807.3 53333.9 1.06963
236000 1 298.722 -26.8585 -22205.8 3341.8 -18864 53388 1.06855
237000 1 299.847 -57.7485 -22188.6 3354.38 -18834.2 53275.5 1.0708
238000 1 299.576 210.988 -22149.6 3351.36 -18798.3 53476.8 1.06678
239000 1 297.957 48.1797 -22120.8 3333.24 -18787.6 53757.6 1.0612
240000 1 300.908 367.287 -22144.8 3366.25 -18778.6 53391.5 1.06848
241000 1 301.248 28.7447 -22168.6 3370.05 -18798.5 53597.3 1.06438
242000 1 300.132 -102.822 -22178.9 3357.57 -18821.3 53648.8 1.06335
243000 1 301.159 27.0475 -22149.1 3369.06 -18780 53386.9 1.06857
244000 1 299.741 191.971 -22105.8 3353.2 -18752.6 53235.4 1.07161
245000 1 300.142 -101.77 -22065.8 3357.68 -18708.1 53571.5 1.06489
246000 1 300.5 87.7994 -22074.6 3361.68 -18712.9 53505.4 1.0662
247000 1 299.871 76.9605 -22134.3 3354.65 -18779.7 53516.4 1.06598
248000 1 302.38 -4.0311 -22133.3 3382.72 -18750.6 53383.4 1.06864
249000 1 299.015 273.558 -22075.8 3345.08 -18730.7 52828 1.07988
250000 1 299.666 -46.823 -22128.2 3352.35 -18775.8 53258.6 1.07116
251000 1 299.091 -100.126 -22126.9 3345.93 -18780.9 53364.1 1.06903
252000 1 300.096 14.7936 -22206.2 3357.17 -18849.1 52921.4 1.07797
253000 1 299.77 55.7924 -22177.9 3353.52 -18824.3 53042.6 1.0755
254000 1 298.16 -104.686 -22105.3 3335.51 -18769.8 53321.8 1.06987
255000 1 299.619 -12.5438 -22068.9 3351.83 -18717.1 53185.7 1.07261
256000 1 297.668 237.693 -22183.2 3330.01 -18853.2 52825.7 1.07992
257000 1 301.163 308.314 -22178.8 3369.1 -18809.7 53297.4 1.07041
258000 1 300.521 -403.409 -22124.9 3361.92 -18763 53955.6 1.05731
259000 1 298.887 264.934 -22256 3343.64 -18912.4 53324.4 1.06983
260000 1 300.375 182.208 -22115.9 3360.29 -18755.6 53489.2 1.06653
261000 1 300.581 -182.427 -22155.7 3362.6 -18793.1 53611.9 1.06408
262000 1 301.244 -275.325 -22122.7 3370.02 -18752.6 53626.1 1.0638
263000 1 299.37 -47.8074 -22165.2 3349.05 -18816.1 53870 1.059
264000 1 300.494 -445.329 -22166.3 3361.62 -18804.7 54307.9 1.05045
265000 1 299.818 90.9311 -22131.7 3354.06 -18777.7 53623.7 1.06388
266000 1 299.082 126.435 -22149.1 3345.83 -18803.2 53329.1 1.06973
267000 1 301.2 -410.707 -22102 3369.51 -18732.5 53755.3 1.06125
268000 1 299.255 351.31 -22183.4 3347.76 -18835.6 53200.5 1.07231
269000 1 302.222 -286.445 -22128.1 3380.95 -18747.2 53403.3 1.06824
270000 1 298.459 -3.76563 -22158.6 3338.86 -18819.8 53166.5 1.073
271000 1 299.806 153.204 -22169.1 3353.93 -18815.2 53206 1.0722
272000 1 300.266 -24.4721 -22080.2 3359.08 -18721.1 53695.9 1.06243
273000 1 301.698 -21.3869 -22150.3 3375.09 -18775.2 53484.1 1.06663
274000 1 300.841 15.0506 -22076.4 3365.51 -18710.9 53575.2 1.06482
275000 1 299.136 -126.278 -22112.8 3346.43 -18766.3 53751.2 1.06133
276000 1 301.544 217.223 -22170 3373.36 -18796.6 53443 1.06745
277000 1 299.12 234.448 -22179 3346.25 -18832.7 53528.6 1.06574
278000 1 299.929 -218.978 -22155.8 3355.3 -18800.5 53762.9 1.0611
279000 1 299.639 54.6194 -22234 3352.05 -18881.9 53357.1 1.06916
280000 1 299.742 22.2968 -22178.7 3353.2 -18825.5 53368.6 1.06893
281000 1 298.294 41.7274 -22091.1 3337.01 -18754.1 53408.9 1.06813
282000 1 298.634 70.1136 -22186.7 3340.81 -18845.9 53190.1 1.07253
283000 1 300.202 291.733 -22157 3358.36 -18798.6 52960.6 1.07717
284000 1 299.882 -111.431 -22129.5 3354.78 -18774.7 53422.8 1.06786
285000 1 301.283 -106.432 -22144 3370.45 -18773.6 53611.5 1.06409
286000 1 299.482 -135.72 -22109.2 3350.3 -18758.9 53549.4 1.06532
287000 1 299.541 373.845 -22107.6 3350.96 -18756.7 53460.3 1.0671
