# Time-averaged data for fix rdf_CC_avg
# TimeStep Number-of-rows
# Row c_rdf_CC[1] c_rdf_CC[2] c_rdf_CC[3]
610000 150
130 10.6269 2.27196 62.8122
131 10.709 2.33506 63.7389
132 10.7911 2.37763 64.6967
133 10.8731 2.39256 65.6756
134 10.9552 2.39104 66.6689
135 11.0372 2.4199 67.6889
136 11.1193 2.38412 68.7089
137 11.2014 2.55648 69.8189
138 11.2834 2.61272 70.97
139 11.3655 2.52562 72.0989
140 11.4476 2.59007 73.2733
141 11.5296 2.7173 74.5233
142 11.6117 2.74069 75.8022
143 11.6937 2.65828 77.06
144 11.7758 2.50903 78.2644
145 11.8579 2.58918 79.5244
146 11.9399 2.52682 80.7711
147 12.022 2.65054 82.0967
148 12.104 2.67133 83.4511
149 12.1861 2.62008 84.7978
150 12.2682 2.62159 86.1633
630000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0.0847704 0.00222222
35 2.83112 0.805562 0.0244444
36 2.91318 1.25453 0.0611111
37 2.99524 4.24286 0.192222
38 3.0773 7.56731 0.438889
39 3.15936 11.6419 0.838889
40 3.24142 15.106 1.38556
41 3.32348 19.2535 2.11778
42 3.40555 22.1176 3.00111
43 3.48761 22.0165 3.92333
44 3.56967 20.3404 4.81556
45 3.65173 19.5743 5.71444
46 3.73379 16.4411 6.50333
47 3.81585 15.742 7.29222
48 3.89791 14.3118 8.04111
49 3.97997 15.1581 8.86778
50 4.06204 14.9795 9.71889
51 4.1441 15.2025 10.6178
52 4.22616 18.7142 11.7689
53 4.30822 19.042 12.9856
54 4.39028 20.5293 14.3478
55 4.47234 19.0063 15.6567
56 4.5544 18.1585 16.9533
57 4.63647 17.3196 18.2356
58 4.71853 16.1644 19.4744
59 4.80059 14.4129 20.6178
60 4.88265 14.9344 21.8433
61 4.96471 16.0617 23.2067
62 5.04677 15.9013 24.6011
63 5.12883 15.6673 26.02
64 5.21089 15.4015 27.46
65 5.29296 15.0114 28.9078
66 5.37502 14.5534 30.3556
67 5.45708 13.9799 31.7889
68 5.53914 13.2658 33.19
69 5.6212 12.5005 34.55
70 5.70326 11.7397 35.8644
71 5.78532 11.2267 37.1578
72 5.86739 8.98459 38.2222
73 5.94945 8.11184 39.2111
74 6.03151 6.29059 39.9989
75 6.11357 5.3017 40.6811
76 6.19563 3.60477 41.1578
77 6.27769 2.77614 41.5344
78 6.35975 2.16265 41.8356
79 6.44181 1.62526 42.0678
80 6.52388 1.07652 42.2256
81 6.60594 0.887458 42.3589
82 6.688 0.829132 42.4867
83 6.77006 0.725444 42.6011
84 6.85212 0.659858 42.7078
85 6.93418 0.557041 42.8
86 7.01624 0.69497 42.9178
87 7.09831 0.614211 43.0244
88 7.18037 0.807928 43.1678
89 7.26243 0.850152 43.3222
90 7.34449 0.789439 43.4689
91 7.42655 0.78442 43.6178
92 7.50861 1.00167 43.8122
93 7.59067 1.0363 44.0178
94 7.67273 1.031 44.2267
95 7.7548 1.17472 44.47
96 7.83686 1.08771 44.7
97 7.91892 1.02378 44.9211
98 8.00098 1.18459 45.1822
99 8.08304 1.29907 45.4744
100 8.1651 1.23874 45.7589
101 8.24716 1.29511 46.0622
102 8.32923 1.3256 46.3789
103 8.41129 1.2728 46.6889
104 8.49335 1.39565 47.0356
105 8.57541 1.47441 47.4089
106 8.65747 1.43319 47.7789
107 8.73953 1.38645 48.1433
108 8.82159 1.49386 48.5433
109 8.90365 1.55949 48.9689
110 8.98572 1.52638 49.3933
111 9.06778 1.71443 49.8789
112 9.14984 1.76106 50.3867
113 9.2319 1.76421 50.9044
114 9.31396 1.70837 51.4144
115 9.39602 1.75846 51.9489
116 9.47808 1.97922 52.5611
117 9.56015 1.81415 53.1322
118 9.64221 1.86522 53.7289
119 9.72427 1.96607 54.3689
120 9.80633 1.86192 54.9856
121 9.88839 1.93368 55.6367
122 9.97045 2.17165 56.38
123 10.0525 1.94483 57.0567
124 10.1346 2.05795 57.7844
125 10.2166 2.06259 58.5256
126 10.2987 2.26679 59.3533
127 10.3808 2.14359 60.1489
128 10.4628 2.24067 60.9933
129 10.5449 2.29844 61.8733
130 10.6269 2.19177 62.7256
131 10.709 2.26537 63.62
132 10.7911 2.27228 64.5311
133 10.8731 2.53135 65.5611
134 10.9552 2.4955 66.5922
135 11.0372 2.4393 67.6156
136 11.1193 2.3412 68.6122
137 11.2014 2.50717 69.6956
138 11.2834 2.49637 70.79
139 11.3655 2.58336 71.9389
140 11.4476 2.47885 73.0578
141 11.5296 2.56821 74.2333
142 11.6117 2.55443 75.4189
143 11.6937 2.57967 76.6333
144 11.7758 2.6158 77.8822
145 11.8579 2.67462 79.1767
146 11.9399 2.65964 80.4822
147 12.022 2.54153 81.7467
148 12.104 2.46938 82.9922
149 12.1861 2.56017 84.3011
150 12.2682 2.5064 85.6
640000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0.0427534 0.00111111
35 2.83112 0.645293 0.0188889
36 2.91318 1.67423 0.0677778
37 2.99524 4.57381 0.208889
38 3.0773 8.21483 0.476667
39 3.15936 12.554 0.907778
40 3.24142 17.4336 1.53778
41 3.32348 20.6475 2.32222
42 3.40555 24.2379 3.28889
43 3.48761 22.7068 4.23889
44 3.56967 21.1962 5.16778
45 3.65173 18.6778 6.02444
46 3.73379 15.4802 6.76667
47 3.81585 15.2892 7.53222
48 3.89791 13.805 8.25333
49 3.97997 14.5614 9.04667
50 4.06204 15.8629 9.94667
51 4.1441 17.7935 10.9978
52 4.22616 19.0683 12.1689
53 4.30822 19.6705 13.4244
54 4.39028 20.0131 14.7511
55 4.47234 20.1054 16.1344
56 4.5544 17.7907 17.4033
57 4.63647 16.8759 18.6511
58 4.71853 16.1223 19.8856
59 4.80059 15.0027 21.0744
60 4.88265 16.9716 22.4656
61 4.96471 16.0563 23.8267
62 5.04677 16.603 25.2811
63 5.12883 15.4492 26.6789
64 5.21089 15.517 28.1278
65 5.29296 14.7972 29.5533
66 5.37502 14.6285 31.0067
67 5.45708 13.6809 32.4078
68 5.53914 12.4685 33.7233
69 5.6212 12.303 35.06
70 5.70326 10.827 36.2711
71 5.78532 10.3777 37.4656
72 5.86739 8.49578 38.4711
73 5.94945 7.39501 39.3711
74 6.03151 6.07506 40.1311
75 6.11357 4.79917 40.7478
76 6.19563 3.59501 41.2222
77 6.27769 2.68197 41.5856
78 6.35975 2.03035 41.8678
79 6.44181 1.39381 42.0667
80 6.52388 1.19989 42.2422
81 6.60594 0.940331 42.3833
82 6.688 0.830627 42.5111
83 6.77006 0.747415 42.6289
84 6.85212 0.818282 42.7611
85 6.93418 0.712498 42.8789
86 7.01624 0.735361 43.0033
87 7.09831 0.782243 43.1389
88 7.18037 0.946592 43.3067
89 7.26243 0.771399 43.4467
90 7.34449 0.862283 43.6067
91 7.42655 0.960553 43.7889
92 7.50861 1.03186 43.9889
93 7.59067 0.981054 44.1833
94 7.67273 1.05941 44.3978
95 7.7548 1.05885 44.6167
96 7.83686 1.27332 44.8856
97 7.91892 1.11844 45.1267
98 8.00098 1.34254 45.4222
99 8.08304 1.28543 45.7111
100 8.1651 1.21161 45.9889
101 8.24716 1.40573 46.3178
102 8.32923 1.34562 46.6389
103 8.41129 1.28264 46.9511
104 8.49335 1.46513 47.3144
105 8.57541 1.49413 47.6922
106 8.65747 1.48705 48.0756
107 8.73953 1.47169 48.4622
108 8.82159 1.63251 48.8989
109 8.90365 1.65926 49.3511
110 8.98572 1.6205 49.8011
111 9.06778 1.6733 50.2744
112 9.14984 1.69034 50.7611
113 9.2319 1.83493 51.2989
114 9.31396 1.74631 51.82
115 9.39602 1.83733 52.3778
116 9.47808 1.92397 52.9722
117 9.56015 1.88106 53.5633
118 9.64221 1.95329 54.1878
119 9.72427 1.9138 54.81
120 9.80633 2.05652 55.49
121 9.88839 2.13452 56.2078
122 9.97045 2.13852 56.9389
123 10.0525 2.13524 57.6811
124 10.1346 2.15482 58.4422
125 10.2166 2.12338 59.2044
126 10.2987 2.28466 60.0378
127 10.3808 2.2187 60.86
128 10.4628 2.2248 61.6978
129 10.5449 2.34462 62.5944
130 10.6269 2.3232 63.4967
131 10.709 2.38166 64.4356
132 10.7911 2.38363 65.39
133 10.8731 2.37842 66.3567
134 10.9552 2.43957 67.3633
135 11.0372 2.48488 68.4044
136 11.1193 2.57892 69.5011
137 11.2014 2.62311 70.6333
138 11.2834 2.53995 71.7456
139 11.3655 2.59132 72.8967
140 11.4476 2.663 74.0967
141 11.5296 2.60797 75.2889
142 11.6117 2.65983 76.5222
143 11.6937 2.57123 77.7311
144 11.7758 2.71185 79.0244
145 11.8579 2.50969 80.2378
146 11.9399 2.62746 81.5256
147 12.022 2.5086 82.7722
148 12.104 2.54259 84.0533
149 12.1861 2.58508 85.3733
150 12.2682 2.60175 86.72
650000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0.128671 0.00333333
35 2.83112 0.362963 0.0133333
36 2.91318 1.98197 0.0711111
37 2.99524 4.36433 0.205556
38 3.0773 8.16072 0.471111
39 3.15936 12.9671 0.915556
40 3.24142 16.0726 1.49556
41 3.32348 19.9199 2.25111
42 3.40555 22.5999 3.15111
43 3.48761 21.5939 4.05333
44 3.56967 20.2105 4.93778
45 3.65173 19.1425 5.81444
46 3.73379 16.6835 6.61333
47 3.81585 15.1723 7.37222
48 3.89791 14.4177 8.12444
49 3.97997 15.0314 8.94222
50 4.06204 15.3562 9.81222
51 4.1441 16.5959 10.7911
52 4.22616 19.3078 11.9756
53 4.30822 18.7702 13.1722
54 4.39028 20.8837 14.5544
55 4.47234 20.0535 15.9322
56 4.5544 18.1225 17.2233
57 4.63647 17.1256 18.4878
58 4.71853 15.3182 19.6589
59 4.80059 15.4996 20.8856
60 4.88265 16.0263 22.1978
61 4.96471 15.4475 23.5056
62 5.04677 14.9876 24.8167
63 5.12883 16.0639 26.2678
64 5.21089 15.6072 27.7233
65 5.29296 16.0621 29.2689
66 5.37502 14.5571 30.7133
67 5.45708 13.4087 32.0844
68 5.53914 13.294 33.4856
69 5.6212 11.4852 34.7322
70 5.70326 11.5084 36.0178
71 5.78532 10.7209 37.25
72 5.86739 8.57089 38.2633
73 5.94945 7.88755 39.2222
74 6.03151 6.33982 40.0144
75 6.11357 4.85615 40.6378
76 6.19563 3.7572 41.1333
77 6.27769 2.94752 41.5322
78 6.35975 1.98389 41.8078
79 6.44181 1.38793 42.0056
80 6.52388 1.09509 42.1656
81 6.60594 0.934348 42.3056
82 6.688 0.781221 42.4256
83 6.77006 0.677536 42.5322
84 6.85212 0.558005 42.6222
85 6.93418 0.700061 42.7378
86 7.01624 0.518971 42.8256
87 7.09831 0.783368 42.9611
88 7.18037 0.828446 43.1078
89 7.26243 0.748571 43.2433
90 7.34449 0.89397 43.4089
91 7.42655 0.850462 43.57
92 7.50861 0.780624 43.7211
93 7.59067 1.14031 43.9467
94 7.67273 1.02227 44.1533
95 7.7548 1.01709 44.3633
96 7.83686 0.958801 44.5656
97 7.91892 1.11476 44.8056
98 8.00098 1.10242 45.0478
99 8.08304 1.16867 45.31
100 8.1651 1.1546 45.5744
101 8.24716 1.34077 45.8878
102 8.32923 1.2549 46.1867
103 8.41129 1.36225 46.5178
104 8.49335 1.41726 46.8689
105 8.57541 1.34675 47.2089
106 8.65747 1.45041 47.5822
107 8.73953 1.41097 47.9522
108 8.82159 1.58807 48.3767
109 8.90365 1.45357 48.7722
110 8.98572 1.60692 49.2178
111 9.06778 1.60113 49.67
112 9.14984 1.59598 50.1289
113 9.2319 1.64357 50.61
114 9.31396 1.75999 51.1344
115 9.39602 1.81021 51.6833
116 9.47808 1.84353 52.2522
117 9.56015 1.78745 52.8133
118 9.64221 1.88996 53.4167
119 9.72427 1.93676 54.0456
120 9.80633 1.76664 54.6289
121 9.88839 2.08749 55.33
122 9.97045 2.04398 56.0278
123 10.0525 2.0815 56.75
124 10.1346 2.01629 57.4611
125 10.2166 2.10744 58.2167
126 10.2987 2.14751 58.9989
127 10.3808 2.19126 59.81
128 10.4628 2.30249 60.6756
129 10.5449 2.28676 61.5489
130 10.6269 2.11701 62.37
131 10.709 2.33323 63.2889
132 10.7911 2.25322 64.19
133 10.8731 2.38101 65.1567
134 10.9552 2.42939 66.1578
135 11.0372 2.53847 67.22
136 11.1193 2.38079 68.2311
137 11.2014 2.5683 69.3378
138 11.2834 2.52358 70.4411
139 11.3655 2.44211 71.5244
140 11.4476 2.61936 72.7033
141 11.5296 2.53815 73.8622
142 11.6117 2.56276 75.0489
143 11.6937 2.58421 76.2622
144 11.7758 2.63396 77.5167
145 11.8579 2.63251 78.7878
146 11.9399 2.65706 80.0889
147 12.022 2.46448 81.3122
148 12.104 2.71156 82.6767
149 12.1861 2.57985 83.9922
150 12.2682 2.52973 85.3
660000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0.0425733 0.00111111
35 2.83112 0.362178 0.0111111
36 2.91318 1.66288 0.06
37 2.99524 4.29408 0.193333
38 3.0773 7.89442 0.452222
39 3.15936 10.7782 0.824444
40 3.24142 14.4164 1.34889
41 3.32348 18.0461 2.03889
42 3.40555 20.8325 2.87556
43 3.48761 21.7149 3.79
44 3.56967 20.6343 4.7
45 3.65173 20.1896 5.63222
46 3.73379 16.9452 6.45
47 3.81585 15.1428 7.21333
48 3.89791 13.5225 7.92444
49 3.97997 14.2028 8.70333
50 4.06204 15.4685 9.58667
51 4.1441 16.2433 10.5522
52 4.22616 18.152 11.6744
53 4.30822 18.9705 12.8933
54 4.39028 19.5008 14.1944
55 4.47234 18.4197 15.47
56 4.5544 17.9064 16.7556
57 4.63647 17.6039 18.0656
58 4.71853 16.0141 19.3
59 4.80059 15.128 20.5067
60 4.88265 15.6235 21.7956
61 4.96471 15.2999 23.1011
62 5.04677 14.9721 24.4211
63 5.12883 14.8873 25.7767
64 5.21089 15.5204 27.2356
65 5.29296 15.5343 28.7422
66 5.37502 14.0427 30.1467
67 5.45708 13.8616 31.5756
68 5.53914 13.2112 32.9789
69 5.6212 11.784 34.2678
70 5.70326 11.2211 35.5311
71 5.78532 10.4152 36.7378
72 5.86739 8.91512 37.8
73 5.94945 7.71641 38.7456
74 6.03151 6.93531 39.6189
75 6.11357 5.35151 40.3111
76 6.19563 4.09171 40.8544
77 6.27769 3.16241 41.2856
78 6.35975 2.10336 41.58
79 6.44181 1.74955 41.8311
80 6.52388 1.42735 42.0411
81 6.60594 0.979116 42.1889
82 6.688 0.862042 42.3222
83 6.77006 0.771715 42.4444
84 6.85212 0.821927 42.5778
85 6.93418 0.674231 42.69
86 7.01624 0.704735 42.81
87 7.09831 0.630379 42.92
88 7.18037 0.771903 43.0578
89 7.26243 0.668537 43.18
90 7.34449 0.755741 43.3211
91 7.42655 0.774009 43.4689
92 7.50861 0.751648 43.6156
93 7.59067 0.917977 43.7989
94 7.67273 0.938352 43.99
95 7.7548 0.928871 44.1833
96 7.83686 1.15506 44.4289
97 7.91892 1.02361 44.6511
98 8.00098 1.07278 44.8889
99 8.08304 1.08098 45.1333
100 8.1651 1.18909 45.4078
101 8.24716 1.25894 45.7044
102 8.32923 1.11562 45.9722
103 8.41129 1.19261 46.2644
104 8.49335 1.15683 46.5533
105 8.57541 1.2661 46.8756
106 8.65747 1.38334 47.2344
107 8.73953 1.36554 47.5956
108 8.82159 1.5138 48.0033
109 8.90365 1.41322 48.3911
110 8.98572 1.57411 48.8311
111 9.06778 1.48311 49.2533
112 9.14984 1.6753 49.7389
113 9.2319 1.59657 50.21
114 9.31396 1.65707 50.7078
115 9.39602 1.54178 51.1789
116 9.47808 1.76828 51.7289
117 9.56015 1.70321 52.2678
118 9.64221 1.70839 52.8178
119 9.72427 1.93163 53.45
120 9.80633 1.73286 54.0267
121 9.88839 1.88448 54.6644
122 9.97045 2.02455 55.3611
123 10.0525 2.01393 56.0656
124 10.1346 2.13353 56.8244
125 10.2166 2.01134 57.5511
126 10.2987 1.99765 58.2844
127 10.3808 2.19457 59.1033
128 10.4628 2.12297 59.9078
129 10.5449 2.24196 60.7711
130 10.6269 2.26828 61.6578
131 10.709 2.01259 62.4567
132 10.7911 2.20774 63.3467
133 10.8731 2.2205 64.2556
134 10.9552 2.3159 65.2178
135 11.0372 2.36372 66.2144
136 11.1193 2.3521 67.2211
137 11.2014 2.49164 68.3033
138 11.2834 2.52447 69.4156
