# Time-averaged data for fix thermo_detailed
# TimeStep v_temp v_press v_pe v_ke v_vol v_dens
600100 300.025 171.519 -22155.6 3356.37 53624.1 1.06384
600200 304.715 215.312 -22075.8 3408.84 53695.3 1.06243
600300 300.67 -425.826 -22091.8 3363.59 53847.7 1.05942
600400 299.957 -143.211 -22116.1 3355.61 53573.3 1.06486
600500 304.242 605.24 -22119.4 3403.55 53181.2 1.0727
600600 299.243 -214.829 -22151.8 3347.62 53338 1.06955
600700 301.289 96.0148 -22195.9 3370.52 53530.9 1.06569
600800 297.165 27.4992 -22241.6 3324.38 53708.1 1.06218
600900 297.879 61.3079 -22202.3 3332.36 53687 1.06259
601000 299.721 371.198 -22142.2 3352.98 53733.4 1.06168
601100 299.444 -327.316 -22178.5 3349.87 53976.7 1.05689
601200 297.085 -210.213 -22215.6 3323.48 53937.3 1.05766
601300 301.795 370.163 -22140.6 3376.18 53690.5 1.06252
601400 301.734 83.5324 -22216.7 3375.5 53760.5 1.06114
601500 296.76 -482.814 -22151.2 3319.85 53916.2 1.05808
601600 301.474 147.433 -22125.7 3372.59 53659.5 1.06314
601700 297.792 148.992 -22159.3 3331.39 53581.4 1.06469
601800 295.201 -225.345 -22194.9 3302.41 53659.9 1.06313
601900 300.424 11.5464 -22152.1 3360.84 53555.6 1.0652
602000 302.924 -197.559 -22099.7 3388.8 53599.4 1.06433
602100 301.197 -278.933 -22092.2 3369.48 53528.4 1.06574
602200 298.699 28.8515 -22138.1 3341.54 53240 1.07152
602300 302.7 535.611 -22061.8 3386.3 53078.4 1.07478
602400 300.013 301.103 -22088.4 3356.24 53346.6 1.06938
602500 298.754 -361.272 -22065.2 3342.16 53691.9 1.0625
602600 303.286 150.974 -21992.8 3392.86 53590.4 1.06451
602700 299.199 -77.9851 -22029.5 3347.13 53548.2 1.06535
602800 298.619 169.958 -22062.3 3340.64 53494.9 1.06641
602900 296.717 -96.4846 -22147.3 3319.37 53317.9 1.06995
603000 301.811 102.517 -22108.4 3376.35 53280.2 1.07071
603100 294.85 -248.343 -22113.5 3298.48 53320.6 1.0699
603200 297.493 -163.916 -22121.5 3328.04 53031.6 1.07573
603300 301.44 266.084 -22069 3372.2 52696.9 1.08256
603400 301.43 113.273 -22073.3 3372.09 52841.4 1.0796
603500 297.637 276.683 -22138.6 3329.66 52994.8 1.07648
603600 298.705 68.4676 -22108 3341.61 53212.3 1.07207
603700 301.971 -129.14 -22073.3 3378.14 53295.1 1.07041
603800 298.276 -89.7833 -22144.7 3336.81 53279.5 1.07072
603900 299.595 226.052 -22146.6 3351.56 53245.4 1.07141
604000 299.809 -357.147 -22078.8 3353.96 53342.2 1.06946
604100 303.047 43.6097 -22015.1 3390.18 53209.2 1.07214
604200 303.375 51.7405 -22079.6 3393.85 52998 1.07641
604300 297.863 -254.757 -22118.6 3332.19 53024.5 1.07587
604400 301.123 -80.6281 -22073.1 3368.66 52974.9 1.07688
604500 301.561 69.0803 -22094.8 3373.56 52871.7 1.07898
604600 297.215 12.4017 -22191.4 3324.93 52852.3 1.07937
604700 301.562 47.1326 -22143.5 3373.57 52932.2 1.07775
604800 298.701 -153.928 -22162.1 3341.57 53182.2 1.07268
604900 297.931 -356.851 -22215.3 3332.95 53237.2 1.07157
605000 305.256 241.336 -22209.4 3414.89 53125 1.07383
605100 299.684 -115.923 -22121.6 3352.56 53328.3 1.06974
605200 300.087 220.745 -22130.9 3357.07 53431.6 1.06767
605300 300.667 -560.48 -22104.3 3363.55 53638.4 1.06356
605400 295.119 -38.1217 -22140 3301.5 53427.6 1.06776
605500 303.069 406.666 -22132.8 3390.43 53041.5 1.07553
605600 301.33 419.284 -22178.2 3370.97 53110 1.07414
605700 296.375 -431.945 -22156 3315.54 53590.5 1.06451
605800 298.075 -33.0354 -22056.3 3334.55 53649.5 1.06334
605900 301.633 388.372 -22060.1 3374.36 53357.6 1.06915
606000 296.887 -53.1565 -22119 3321.27 53242.8 1.07146
606100 298.322 148.476 -22188.3 3337.32 53126.8 1.0738
606200 299.775 131.843 -22160.2 3353.58 52918.9 1.07802
606300 301.55 220.445 -22143.4 3373.43 52867 1.07908
606400 295.312 -360.59 -22235.2 3303.65 53159.1 1.07315
606500 296.531 -123.104 -22184.3 3317.28 53116 1.07402
606600 299.864 408.597 -22131.6 3354.57 52942.5 1.07754
606700 301.435 -208.644 -22113.3 3372.15 53286.9 1.07057
606800 297.453 -88.0548 -22112.9 3327.6 53474.6 1.06681
606900 300.557 14.5975 -22189.5 3362.33 53666.2 1.06301
607000 295.826 -353.558 -22176.3 3309.4 53885.3 1.05868
607100 302.827 94.1489 -22114.1 3387.72 53722.6 1.06189
607200 298.462 207.923 -22135.5 3338.88 53611.4 1.06409
607300 296.608 -234.252 -22211.6 3318.15 53711.9 1.0621
607400 298.405 78.1408 -22164.6 3338.25 53584.4 1.06463
607500 303.203 319.374 -22106 3391.92 53406.3 1.06818
607600 301.077 244.846 -22159.1 3368.14 53493.9 1.06643
607700 300.097 -167.676 -22129.3 3357.17 53851.2 1.05936
607800 301.424 -97.8295 -22096.2 3372.03 54074.3 1.05498
607900 295.56 -370.982 -22137 3306.42 53951.4 1.05739
608000 299.915 418.113 -22079.5 3355.14 53579 1.06474
608100 303.178 -113.463 -22117.5 3391.65 53575.1 1.06481
608200 300.789 90.2792 -22184.2 3364.92 53597.9 1.06436
608300 299.412 63.5761 -22146.1 3349.52 53653.5 1.06326
608400 301.026 -249.948 -22039.4 3367.57 53775.1 1.06085
608500 301.174 174.717 -22096.6 3369.23 53623.5 1.06385
608600 298.363 229.318 -22181.2 3337.78 53627.2 1.06378
608700 302.237 -181.272 -22157.5 3381.12 53770.2 1.06095
608800 303.959 40.3115 -22113.5 3400.38 53897.7 1.05844
608900 296.71 -102.324 -22158.4 3319.29 54249.5 1.05158
609000 301.565 -206.231 -22124.8 3373.6 54496.8 1.0468
609100 301.246 -365.689 -22039.6 3370.04 54498.2 1.04678
609200 305.156 201.824 -22084.6 3413.77 54033.3 1.05579
609300 298.449 229.904 -22144.8 3338.74 53814.9 1.06007
609400 301.835 -1.95042 -22124.7 3376.62 53853.9 1.0593
609500 298.032 -303.335 -22090.4 3334.08 54066.1 1.05515
609600 295.955 -50.6795 -22159.6 3310.85 54088.2 1.05471
609700 302.849 90.9314 -22147.3 3387.96 53902.2 1.05835
609800 297.176 117.851 -22154.6 3324.5 53690.1 1.06253
609900 298.761 193.992 -22155.7 3342.23 53576.4 1.06479
610000 301.869 -62.9874 -22097.8 3377 53775.4 1.06085
610100 299.802 -190.111 -22048.7 3353.88 53990.3 1.05662
610200 300.836 -44.2625 -22135.8 3365.45 53836.1 1.05966
610300 298.637 152.143 -22223.1 3340.85 53549.9 1.06531
610400 300.709 402.91 -22166.1 3364.03 53520.6 1.0659
610500 301.86 -304.08 -22094.9 3376.9 53757.7 1.0612
610600 299.006 -167.534 -22179.6 3344.97 53725.2 1.06184
610700 300.068 267.662 -22215.5 3356.85 53491.7 1.06647
610800 295.017 -210.13 -22257.6 3300.35 53523.8 1.06583
610900 299.05 -206.933 -22177.7 3345.46 53477.7 1.06675
611000 302.506 234.94 -22113.1 3384.13 53174.7 1.07284
611100 299.252 318.772 -22187 3347.73 52956.7 1.07725
611200 299.328 -110.643 -22227.1 3348.58 53222.1 1.07188
611300 301.558 -483.185 -22116.3 3373.52 53557.2 1.06517
611400 300.791 -204.615 -22098.2 3364.94 53589.2 1.06453
611500 296.308 -124.632 -22178.6 3314.8 53224.7 1.07184
611600 296.558 682.883 -22242.5 3317.59 52657 1.08338
611700 299.571 236.729 -22176.9 3351.29 52946.1 1.07747
611800 301.14 -164.152 -22192.5 3368.85 53443.8 1.06743
611900 296.351 -110.245 -22245.9 3315.27 53567.9 1.06496
612000 297.032 -145.347 -22219.8 3322.89 53564 1.06503
612100 300.157 -53.9812 -22112.4 3357.85 53428.9 1.06773
612200 301.159 -22.5502 -22127.1 3369.06 53210.5 1.07211
612300 296.886 225.86 -22200.8 3321.25 53109.7 1.07414
612400 301.053 114.187 -22171.8 3367.88 53206.1 1.0722
612500 301.139 -316.356 -22095.2 3368.84 53392.8 1.06845
