# Time-averaged data for fix thermo_avg
# TimeStep v_epsilon_co v_temp v_press v_pe v_ke v_etotal v_vol v_dens
601000 0.15 298.793 -85.2043 -20317.6 3342.59 -16975 54896.8 1.03919
602000 0.15 299.662 44.4285 -20367.5 3352.31 -17015.2 55012.1 1.03702
603000 0.15 299.698 -77.6475 -20400 3352.72 -17047.3 55286.9 1.03185
604000 0.15 300.733 22.7135 -20394.6 3364.3 -17030.3 55116.6 1.03505
605000 0.15 300.13 -100.615 -20435.5 3357.55 -17078 55386.8 1.03
606000 0.15 301.702 -61.9118 -20403.5 3375.13 -17028.4 55478.6 1.02829
607000 0.15 300.98 -218.329 -20375 3367.06 -17008 54999.6 1.03725
608000 0.15 300.064 -58.3337 -20382.7 3356.81 -17025.9 55185.1 1.03377
609000 0.15 300.568 47.4867 -20448.4 3362.45 -17085.9 54959.4 1.03802
610000 0.15 300.523 37.8123 -20383.7 3361.95 -17021.7 55238 1.03276
611000 0.15 298.386 20.4326 -20332.7 3338.04 -16994.7 55257.1 1.03242
612000 0.15 299.326 189.253 -20363 3348.56 -17014.5 55560.6 1.0268
613000 0.15 299.06 -45.9941 -20358.3 3345.58 -17012.7 55441.5 1.029
614000 0.15 301.541 -3.6769 -20374.5 3373.34 -17001.2 55393 1.02988
615000 0.15 300.074 187.026 -20391.9 3356.93 -17034.9 55182.7 1.03382
616000 0.15 299.706 38.6625 -20377.5 3352.8 -17024.7 55033 1.03662
617000 0.15 302.707 134.056 -20357.7 3386.37 -16971.4 55005.7 1.03716
618000 0.15 297.959 115.394 -20421.3 3333.26 -17088.1 55122.6 1.03494
619000 0.15 299.706 18.1554 -20479.4 3352.81 -17126.6 55257.7 1.0324
620000 0.15 301.204 -87.6068 -20426.1 3369.56 -17056.6 55149.2 1.03442
621000 0.15 300.327 130.791 -20372.3 3359.75 -17012.5 55586.5 1.0263
622000 0.15 299.086 179.855 -20374.1 3345.87 -17028.2 55543.8 1.0271
623000 0.15 301.917 -48.1969 -20468.9 3377.54 -17091.3 55514.6 1.02762
624000 0.15 299.716 132.718 -20485.6 3352.92 -17132.6 55496 1.02797
625000 0.15 296.956 -36.6127 -20426.4 3322.04 -17104.3 55402.2 1.02971
626000 0.15 299.487 -80.1634 -20336.6 3350.35 -16986.2 55072.8 1.03587
627000 0.15 299.285 -160.623 -20359.9 3348.09 -17011.8 54954.4 1.0381
628000 0.15 300.904 126.085 -20409.4 3366.21 -17043.2 55225.2 1.03301
629000 0.15 300.218 -39.7687 -20408 3358.53 -17049.5 55626.9 1.02556
630000 0.15 301.207 58.655 -20399.1 3369.6 -17029.5 55499.3 1.02792
631000 0.15 299.842 78.8634 -20411.7 3354.32 -17057.4 55462 1.0286
632000 0.15 298.997 81.9581 -20329.4 3344.87 -16984.5 54918.6 1.03879
633000 0.15 300.96 -25.5521 -20406 3366.83 -17039.1 54993.5 1.03736
634000 0.15 298.724 -31.5304 -20484.8 3341.82 -17143 55381.4 1.03011
635000 0.15 301.216 109.734 -20455.9 3369.7 -17086.2 55256.4 1.03243
636000 0.15 300.847 -245.199 -20429.7 3365.57 -17064.1 55118.7 1.03503
637000 0.15 300.074 133.278 -20362.9 3356.92 -17006 55390.3 1.02994
638000 0.15 299.623 74.3373 -20320 3351.88 -16968.1 55592.6 1.02619
639000 0.15 302.31 -116.657 -20387.5 3381.94 -17005.5 55321.9 1.03121
640000 0.15 298.718 -52.3673 -20415.6 3341.75 -17073.9 55287.9 1.03189
641000 0.15 301.369 -125.119 -20330 3371.41 -16958.6 55705.3 1.02411
642000 0.15 299.488 3.20724 -20410 3350.37 -17059.7 55375.6 1.0302
643000 0.15 300.5 -123.439 -20344.4 3361.68 -16982.7 55277.5 1.03204
644000 0.15 300.976 25.244 -20321.4 3367.01 -16954.4 55324.9 1.03115
645000 0.15 300.064 -91.0945 -20408.8 3356.81 -17052 55258.2 1.0324
646000 0.15 298.962 -179.836 -20420 3344.48 -17075.5 55166.4 1.03412
647000 0.15 300.388 16.5264 -20365.5 3360.43 -17005.1 55287.7 1.03187
648000 0.15 299.316 -218.038 -20385.9 3348.44 -17037.4 55414.4 1.02951
649000 0.15 298.541 30.9882 -20348 3339.77 -17008.2 55477.9 1.02831
650000 0.15 297.989 -37.5032 -20382.9 3333.59 -17049.3 55314.2 1.03134
651000 0.15 301.911 -248.041 -20377.1 3377.47 -16999.6 55336.6 1.03096
652000 0.15 300.313 -21.8762 -20354.1 3359.6 -16994.5 55135.4 1.03469
653000 0.15 299.852 3.72375 -20364.4 3354.44 -17010 55375.3 1.0302
654000 0.15 299.179 -123.377 -20386.3 3346.91 -17039.4 55257 1.03245
655000 0.15 300.007 -137.82 -20337.5 3356.17 -16981.3 55452.8 1.02877
656000 0.15 301.308 -199.45 -20427.5 3370.72 -17056.8 55358.3 1.03055
657000 0.15 299.081 -28.5796 -20432.7 3345.81 -17086.9 55454.6 1.02873
658000 0.15 297.511 -155.507 -20400.6 3328.25 -17072.3 55656.8 1.02501
659000 0.15 300.457 111.932 -20387.9 3361.21 -17026.7 55665.9 1.02484
660000 0.15 299.301 45.033 -20389.9 3348.27 -17041.6 55535.7 1.02726
661000 0.15 299.088 -2.82907 -20461 3345.9 -17115.1 55317.3 1.03129
662000 0.15 298.141 76.0516 -20408.8 3335.3 -17073.5 55409.8 1.02958
663000 0.15 299.077 53.0513 -20403.7 3345.77 -17057.9 55606.8 1.02593
664000 0.15 299.875 -69.2032 -20351.5 3354.69 -16996.8 55454.9 1.02876
665000 0.15 299.565 186.538 -20303 3351.23 -16951.8 55094.5 1.03548
666000 0.15 299.645 -280.487 -20362.4 3352.13 -17010.3 55025.7 1.03675
667000 0.15 302.127 35.6075 -20360.3 3379.89 -16980.4 55215.6 1.03321
668000 0.15 301.71 -236.109 -20346.2 3375.23 -16971 55202.1 1.03345
669000 0.15 299.166 61.703 -20436.4 3346.77 -17089.7 55291.5 1.03178
670000 0.15 301.17 -72.4353 -20392.9 3369.18 -17023.7 55351.6 1.03066
671000 0.15 302.495 96.1368 -20388.4 3384.01 -17004.3 55268.1 1.03222
672000 0.15 297.968 -188.792 -20299.1 3333.36 -16965.7 55368.1 1.03037
673000 0.15 299.793 -83.2299 -20354.7 3353.78 -17000.9 55214.8 1.03319
674000 0.15 302.426 -22.4053 -20317.7 3383.24 -16934.5 55420.2 1.02937
675000 0.15 300.979 138.652 -20388.1 3367.05 -17021 55274 1.03209
676000 0.15 301.148 -336.519 -20357.6 3368.94 -16988.7 55176.7 1.03393
677000 0.15 298.953 -127.391 -20335.3 3344.38 -16990.9 55279.8 1.03198
678000 0.15 299.721 -111.536 -20409 3352.98 -17056 55457.6 1.02871
679000 0.15 301.115 156.076 -20406.9 3368.56 -17038.3 55420.1 1.02938
680000 0.15 298.333 52.7196 -20379.8 3337.44 -17042.3 55184.8 1.03376
681000 0.15 301.369 70.374 -20391.5 3371.41 -17020.1 55382.5 1.03009
682000 0.15 299.873 173.357 -20373.6 3354.68 -17018.9 55412.9 1.02952
683000 0.15 300.598 -12.8523 -20371.7 3362.78 -17008.9 55526.3 1.02741
684000 0.15 300.451 -34.4807 -20451.8 3361.14 -17090.7 55523.5 1.02747
685000 0.15 299.29 -41.0802 -20486.7 3348.15 -17138.6 55249.6 1.03255
686000 0.15 301.029 96.2929 -20447.1 3367.6 -17079.5 55498.2 1.02793
687000 0.15 302.145 -145.532 -20451.3 3380.09 -17071.2 55150 1.03443
688000 0.15 298.817 45.027 -20402 3342.86 -17059.1 55336.7 1.03094
689000 0.15 300.517 25.4733 -20422.5 3361.87 -17060.6 54983.8 1.03755
690000 0.15 300.346 -23.3093 -20396.9 3359.96 -17037 55271.5 1.03214
691000 0.15 301.005 23.3976 -20455.9 3367.34 -17088.5 55267.5 1.03221
692000 0.15 300.848 -117.051 -20485.6 3365.58 -17120 55321.3 1.03121
693000 0.15 302.352 -62.8836 -20493 3382.4 -17110.6 55163.3 1.03416
694000 0.15 298.96 127.995 -20446.8 3344.46 -17102.3 55026.8 1.03674
695000 0.15 299.602 111.611 -20358.9 3351.64 -17007.3 55367.2 1.03037
696000 0.15 301.207 -84.2716 -20410.3 3369.6 -17040.7 55486 1.02815
697000 0.15 300.527 108.084 -20491.9 3361.99 -17129.9 55228.2 1.03295
698000 0.15 299.875 10.7491 -20453.9 3354.7 -17099.2 55236.7 1.0328
699000 0.15 301.461 46.5102 -20393.4 3372.44 -17020.9 55430.1 1.02919
700000 0.15 300.015 28.3414 -20316.6 3356.26 -16960.4 55083.7 1.03565
701000 0.15 298.418 65.6566 -20320.6 3338.4 -16982.1 55138.9 1.03463
702000 0.15 297.579 -40.8493 -20340.2 3329.01 -17011.2 54915.6 1.03886
703000 0.15 301.868 -26.4735 -20363.5 3376.99 -16986.5 55208.6 1.03333
704000 0.15 300.118 -104.68 -20342.1 3357.41 -16984.7 55177.5 1.03392
705000 0.15 299.968 23.2289 -20342.6 3355.74 -16986.9 55129.2 1.03481
706000 0.15 298.286 213.841 -20435.1 3336.92 -17098.2 55218.5 1.03315
707000 0.15 297.963 55.7925 -20468.6 3333.3 -17135.3 55062.3 1.03607
708000 0.15 300.844 148.036 -20390.9 3365.53 -17025.4 55583 1.02635
709000 0.15 301.161 -57.6631 -20380.1 3369.08 -17011 55344.6 1.03078
710000 0.15 299.108 -81.9324 -20382.9 3346.11 -17036.8 55342.6 1.03082
711000 0.15 298.405 -65.5159 -20413.4 3338.25 -17075.2 55156.3 1.03438
712000 0.15 301.368 -2.56257 -20400.1 3371.4 -17028.7 55445.4 1.0289
713000 0.15 297.357 136.644 -20364.5 3326.53 -17038 55221.1 1.03308
714000 0.15 299.997 -150.716 -20363 3356.06 -17006.9 55407.9 1.02963
715000 0.15 299.672 40.5043 -20399.7 3352.43 -17047.2 55187.9 1.03376
716000 0.15 299.089 -103.98 -20424.8 3345.91 -17078.9 54628.2 1.04429
717000 0.15 302.105 -110.849 -20466.6 3379.65 -17087 55287.5 1.03188
718000 0.15 300.109 -71.4995 -20414.5 3357.31 -17057.2 55477.6 1.02832
719000 0.15 299.146 -214.4 -20398.7 3346.54 -17052.2 55527.4 1.0274
720000 0.15 299.922 -54.9393 -20451.9 3355.22 -17096.7 55401.9 1.02972
721000 0.15 299.233 -216.83 -20424.3 3347.52 -17076.8 55543.9 1.02709
722000 0.15 300.588 -53.0884 -20402.3 3362.67 -17039.6 55594.3 1.02615
723000 0.15 299.135 7.08616 -20417.1 3346.42 -17070.6 55681.4 1.02456
724000 0.15 299.538 -49.5267 -20414.2 3350.93 -17063.3 55341.3 1.03085
725000 0.15 299.979 -52.6841 -20375.7 3355.86 -17019.8 54964.2 1.03795
726000 0.15 299.051 5.37311 -20426.9 3345.48 -17081.5 55165.4 1.03415
727000 0.15 302.038 183.291 -20373.9 3378.89 -16995 55005.3 1.03714
728000 0.15 297.709 53.0414 -20358 3330.46 -17027.5 55005.8 1.03713
729000 0.15 298.959 -86.4345 -20423.1 3344.45 -17078.6 55381.9 1.03009
730000 0.15 299.127 -72.3897 -20396.5 3346.33 -17050.2 55078.6 1.03578
731000 0.15 301.194 94.9862 -20455 3369.45 -17085.5 55305.1 1.03151
732000 0.15 297.813 -24.3473 -20445.9 3331.63 -17114.3 55150.1 1.03442
733000 0.15 300.757 131.901 -20441 3364.57 -17076.4 55185.9 1.03374
734000 0.15 298.713 37.908 -20470.1 3341.7 -17128.4 55381.3 1.0301
735000 0.15 300.207 141.878 -20506.8 3358.41 -17148.4 54956.3 1.03806
736000 0.15 301.65 -27.261 -20450 3374.55 -17075.4 55202.3 1.03348
737000 0.15 301.454 -253.885 -20412.8 3372.36 -17040.4 55125.1 1.03488
738000 0.15 301.555 -212.896 -20402.7 3373.49 -17029.2 55059.5 1.03612
739000 0.15 299.014 -144.471 -20354.5 3345.06 -17009.5 55691.5 1.0244
740000 0.15 299.14 115.559 -20351.6 3346.47 -17005.1 55614.8 1.02579
741000 0.15 300.73 159.755 -20420.1 3364.26 -17055.8 55063.6 1.03604
742000 0.15 299.064 -63.592 -20436.7 3345.63 -17091.1 55095.4 1.03545
743000 0.15 299.225 33.0462 -20400.3 3347.42 -17052.9 55008.1 1.03712
744000 0.15 299.454 38.0167 -20427.6 3349.98 -17077.7 55343.9 1.0308
745000 0.15 300.383 -54.1167 -20431.8 3360.38 -17071.4 55495.8 1.02797
