# Time-averaged data for fix rdf_CC_avg
# TimeStep Number-of-rows
# Row c_rdf_CC[1] c_rdf_CC[2] c_rdf_CC[3]
610000 150
129 10.5449 1.66576 65.1589
130 10.6269 1.66607 65.7878
131 10.709 1.5477 66.3811
132 10.7911 1.57144 66.9922
133 10.8731 1.60309 67.6256
134 10.9552 1.42917 68.1989
135 11.0372 1.64548 68.8689
136 11.1193 1.61903 69.5378
137 11.2014 1.62987 70.2211
138 11.2834 1.43475 70.8311
139 11.3655 1.48837 71.4733
140 11.4476 1.51484 72.1367
141 11.5296 1.47614 72.7922
142 11.6117 1.34138 73.3967
143 11.6937 1.3181 73.9989
144 11.7758 1.35221 74.6256
145 11.8579 1.52217 75.3411
146 11.9399 1.47417 76.0433
147 12.022 1.35213 76.6967
148 12.104 1.36097 77.3633
149 12.1861 1.33423 78.0256
150 12.2682 1.2636 78.6611
630000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0.176519 0.00444444
35 2.83112 0.29062 0.0122222
36 2.91318 0.822975 0.0355556
37 2.99524 3.08159 0.127778
38 3.0773 3.90417 0.251111
39 3.15936 6.6057 0.471111
40 3.24142 7.73151 0.742222
41 3.32348 10.7033 1.13667
42 3.40555 12.9244 1.63667
43 3.48761 13.139 2.17
44 3.56967 14.2693 2.77667
45 3.65173 15.2326 3.45444
46 3.73379 16.5531 4.22444
47 3.81585 16.333 5.01778
48 3.89791 17.0036 5.88
49 3.97997 16.503 6.75222
50 4.06204 16.2065 7.64444
51 4.1441 16.3846 8.58333
52 4.22616 18.1943 9.66778
53 4.30822 18.1377 10.7911
54 4.39028 16.3278 11.8411
55 4.47234 17.5312 13.0111
56 4.5544 16.9681 14.1856
57 4.63647 15.8784 15.3244
58 4.71853 16.8686 16.5778
59 4.80059 16.4294 17.8411
60 4.88265 15.794 19.0978
61 4.96471 15.348 20.36
62 5.04677 16.9341 21.7989
63 5.12883 15.5225 23.1611
64 5.21089 14.778 24.5
65 5.29296 14.4062 25.8467
66 5.37502 13.7621 27.1733
67 5.45708 13.2496 28.49
68 5.53914 13.3036 29.8522
69 5.6212 12.4347 31.1633
70 5.70326 12.3969 32.5089
71 5.78532 11.7911 33.8256
72 5.86739 11.6159 35.16
73 5.94945 10.2162 36.3667
74 6.03151 10.0322 37.5844
75 6.11357 9.14055 38.7244
76 6.19563 8.44874 39.8067
77 6.27769 7.51942 40.7956
78 6.35975 6.54377 41.6789
79 6.44181 5.48746 42.4389
80 6.52388 5.01318 43.1511
81 6.60594 4.319 43.78
82 6.688 3.94493 44.3689
83 6.77006 3.48716 44.9022
84 6.85212 2.90036 45.3567
85 6.93418 2.58306 45.7711
86 7.01624 2.4598 46.1756
87 7.09831 1.98885 46.51
88 7.18037 1.82688 46.8244
89 7.26243 1.64037 47.1133
90 7.34449 1.67904 47.4156
91 7.42655 1.45468 47.6833
92 7.50861 1.58213 47.9811
93 7.59067 1.72121 48.3122
94 7.67273 1.49854 48.6067
95 7.7548 1.41195 48.89
96 7.83686 1.65305 49.2289
97 7.91892 1.5079 49.5444
98 8.00098 1.53919 49.8733
99 8.08304 1.57429 50.2167
100 8.1651 1.64226 50.5822
101 8.24716 1.57153 50.9389
102 8.32923 1.7356 51.3411
103 8.41129 1.65648 51.7322
104 8.49335 1.48667 52.09
105 8.57541 1.46673 52.45
106 8.65747 1.49689 52.8244
107 8.73953 1.77406 53.2767
108 8.82159 1.54417 53.6778
109 8.90365 1.76377 54.1444
110 8.98572 1.70226 54.6033
111 9.06778 1.62349 55.0489
112 9.14984 1.66621 55.5144
113 9.2319 1.63999 55.9811
114 9.31396 1.6506 56.4589
115 9.39602 1.57955 56.9244
116 9.47808 1.55648 57.3911
117 9.56015 1.83584 57.9511
118 9.64221 1.70048 58.4789
119 9.72427 1.53848 58.9644
120 9.80633 1.55082 59.4622
121 9.88839 1.45074 59.9356
122 9.97045 1.42704 60.4089
123 10.0525 1.53928 60.9278
124 10.1346 1.56881 61.4656
125 10.2166 1.48933 61.9844
126 10.2987 1.61336 62.5556
127 10.3808 1.47976 63.0878
128 10.4628 1.36223 63.5856
129 10.5449 1.50021 64.1422
130 10.6269 1.35623 64.6533
131 10.709 1.42258 65.1978
132 10.7911 1.32146 65.7111
133 10.8731 1.4194 66.2711
134 10.9552 1.4318 66.8444
135 11.0372 1.24102 67.3489
136 11.1193 1.33314 67.8989
137 11.2014 1.27395 68.4322
138 11.2834 1.31877 68.9922
139 11.3655 1.30684 69.5556
140 11.4476 1.37198 70.1556
141 11.5296 1.11934 70.6522
142 11.6117 1.19032 71.1878
143 11.6937 1.27372 71.7689
144 11.7758 1.1981 72.3233
145 11.8579 1.20742 72.89
146 11.9399 1.1354 73.43
147 12.022 1.20474 74.0111
148 12.104 1.1136 74.5556
149 12.1861 1.08759 75.0944
150 12.2682 1.17229 75.6833
640000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0.0880446 0.00222222
35 2.83112 0.124761 0.00555556
36 2.91318 1.05959 0.0355556
37 2.99524 2.07913 0.0977778
38 3.0773 3.37559 0.204444
39 3.15936 7.00661 0.437778
40 3.24142 7.79522 0.711111
41 3.32348 10.252 1.08889
42 3.40555 13.1234 1.59667
43 3.48761 13.5308 2.14556
44 3.56967 14.192 2.74889
45 3.65173 15.7387 3.44889
46 3.73379 15.8912 4.18778
47 3.81585 16.3351 4.98111
48 3.89791 16.969 5.84111
49 3.97997 16.3816 6.70667
50 4.06204 16.3307 7.60556
51 4.1441 17.2054 8.59111
52 4.22616 17.2125 9.61667
53 4.30822 16.8339 10.6589
54 4.39028 17.7321 11.7989
55 4.47234 17.0208 12.9344
56 4.5544 16.4102 14.07
57 4.63647 17.3089 15.3111
58 4.71853 16.1452 16.51
59 4.80059 16.5254 17.78
60 4.88265 15.6896 19.0278
61 4.96471 15.4465 20.2978
62 5.04677 15.7091 21.6322
63 5.12883 14.5127 22.9056
64 5.21089 15.3599 24.2967
65 5.29296 15.0752 25.7056
66 5.37502 14.4245 27.0956
67 5.45708 13.9056 28.4767
68 5.53914 13.1913 29.8267
69 5.6212 12.4825 31.1422
70 5.70326 12.5983 32.5089
71 5.78532 11.9127 33.8389
72 5.86739 11.447 35.1533
73 5.94945 10.7398 36.4211
74 6.03151 9.57777 37.5833
75 6.11357 8.7799 38.6778
76 6.19563 8.15791 39.7222
77 6.27769 7.56543 40.7167
78 6.35975 6.75405 41.6278
79 6.44181 5.91714 42.4467
80 6.52388 4.99331 43.1556
81 6.60594 4.42049 43.7989
82 6.688 3.96186 44.39
83 6.77006 3.56878 44.9356
84 6.85212 3.15027 45.4289
85 6.93418 2.62555 45.85
86 7.01624 2.16508 46.2056
87 7.09831 1.96378 46.5356
88 7.18037 1.7637 46.8389
89 7.26243 1.83122 47.1611
90 7.34449 1.73505 47.4733
91 7.42655 1.58842 47.7656
92 7.50861 1.73693 48.0922
93 7.59067 1.54908 48.39
94 7.67273 1.40321 48.6656
95 7.7548 1.36818 48.94
96 7.83686 1.5398 49.2556
97 7.91892 1.55614 49.5811
98 8.00098 1.39475 49.8789
99 8.08304 1.68277 50.2456
100 8.1651 1.68351 50.62
101 8.24716 1.69454 51.0044
102 8.32923 1.44945 51.34
103 8.41129 1.57251 51.7111
104 8.49335 1.62579 52.1022
105 8.57541 1.74784 52.5311
106 8.65747 1.66688 52.9478
107 8.73953 1.57008 53.3478
108 8.82159 1.60945 53.7656
109 8.90365 1.60106 54.1889
110 8.98572 1.45217 54.58
111 9.06778 1.60424 55.02
112 9.14984 1.59092 55.4644
113 9.2319 1.64555 55.9322
114 9.31396 1.74306 56.4367
115 9.39602 1.78115 56.9611
116 9.47808 1.78022 57.4944
117 9.56015 1.5818 57.9767
118 9.64221 1.78073 58.5289
119 9.72427 1.59954 59.0333
120 9.80633 1.57278 59.5378
121 9.88839 1.59849 60.0589
122 9.97045 1.73933 60.6356
123 10.0525 1.80036 61.2422
124 10.1346 1.39142 61.7189
125 10.2166 1.52572 62.25
126 10.2987 1.46084 62.7667
127 10.3808 1.51183 63.31
128 10.4628 1.47018 63.8467
129 10.5449 1.40535 64.3678
130 10.6269 1.53112 64.9444
131 10.709 1.53382 65.5311
132 10.7911 1.51375 66.1189
133 10.8731 1.31598 66.6378
134 10.9552 1.42122 67.2067
135 11.0372 1.44478 67.7933
136 11.1193 1.47957 68.4033
137 11.2014 1.35723 68.9711
138 11.2834 1.30579 69.5256
139 11.3655 1.27169 70.0733
140 11.4476 1.36258 70.6689
141 11.5296 1.24586 71.2211
142 11.6117 1.17379 71.7489
143 11.6937 1.1623 72.2789
144 11.7758 1.22807 72.8467
145 11.8579 1.24178 73.4289
146 11.9399 1.24573 74.0211
147 12.022 1.21281 74.6056
148 12.104 1.28056 75.2311
149 12.1861 1.21175 75.8311
150 12.2682 1.19113 76.4289
650000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0 0
35 2.83112 0.124348 0.00333333
36 2.91318 1.09695 0.0344444
37 2.99524 1.74012 0.0866667
38 3.0773 4.03738 0.214444
39 3.15936 5.89281 0.411111
40 3.24142 8.45218 0.707778
41 3.32348 10.2652 1.08667
42 3.40555 12.392 1.56667
43 3.48761 14.5701 2.15889
44 3.56967 15.5762 2.82222
45 3.65173 15.8093 3.52667
46 3.73379 16.2869 4.28556
47 3.81585 16.5594 5.09111
48 3.89791 16.2814 5.91778
49 3.97997 16.2504 6.77778
50 4.06204 15.7046 7.64333
51 4.1441 18.1993 8.68778
52 4.22616 17.2611 9.71778
53 4.30822 16.5707 10.7456
54 4.39028 17.2002 11.8533
55 4.47234 17.4554 13.02
56 4.5544 16.8443 14.1878
57 4.63647 16.6891 15.3867
58 4.71853 17.7163 16.7044
59 4.80059 16.0324 17.9389
60 4.88265 16.2537 19.2333
61 4.96471 15.5409 20.5133
62 5.04677 15.5549 21.8367
63 5.12883 15.4225 23.1922
64 5.21089 14.7006 24.5256
65 5.29296 14.5892 25.8911
66 5.37502 13.4649 27.1911
67 5.45708 14.1606 28.6
68 5.53914 13.3733 29.9711
69 5.6212 12.9224 31.3356
70 5.70326 13.1067 32.76
71 5.78532 12.1863 34.1233
72 5.86739 11.0109 35.39
73 5.94945 10.2628 36.6033
74 6.03151 10.2048 37.8433
75 6.11357 8.77349 38.9389
76 6.19563 7.69209 39.9256
77 6.27769 7.65499 40.9333
78 6.35975 6.63502 41.83
79 6.44181 5.867 42.6433
80 6.52388 5.15815 43.3767
81 6.60594 4.12817 43.9789
82 6.688 4.06043 44.5856
83 6.77006 3.70076 45.1522
84 6.85212 2.95297 45.6156
85 6.93418 2.51002 46.0189
86 7.01624 2.18091 46.3778
87 7.09831 2.23062 46.7533
88 7.18037 2.06416 47.1089
89 7.26243 1.69616 47.4078
90 7.34449 1.76863 47.7267
91 7.42655 1.65647 48.0322
92 7.50861 1.64018 48.3411
93 7.59067 1.58703 48.6467
94 7.67273 1.46905 48.9356
95 7.7548 1.67538 49.2722
96 7.83686 1.48938 49.5778
97 7.91892 1.59511 49.9122
98 8.00098 1.52182 50.2378
99 8.08304 1.60773 50.5889
100 8.1651 1.48152 50.9189
101 8.24716 1.61227 51.2856
102 8.32923 1.54416 51.6433
103 8.41129 1.78037 52.0644
104 8.49335 1.64948 52.4622
105 8.57541 1.69593 52.8789
106 8.65747 1.70021 53.3044
107 8.73953 1.58102 53.7078
108 8.82159 1.82758 54.1833
109 8.90365 1.45546 54.5689
110 8.98572 1.7492 55.0411
111 9.06778 1.70272 55.5089
112 9.14984 1.80055 56.0122
113 9.2319 1.63122 56.4767
114 9.31396 1.54859 56.9256
115 9.39602 1.7844 57.4522
116 9.47808 1.66253 57.9511
117 9.56015 1.70989 58.4733
118 9.64221 1.56312 58.9589
119 9.72427 1.69839 59.4956
120 9.80633 1.70392 60.0433
121 9.88839 1.6565 60.5844
122 9.97045 1.55647 61.1011
123 10.0525 1.60959 61.6444
124 10.1346 1.47658 62.1511
125 10.2166 1.52052 62.6811
126 10.2987 1.54601 63.2289
127 10.3808 1.53675 63.7822
128 10.4628 1.50372 64.3322
129 10.5449 1.51979 64.8967
130 10.6269 1.41002 65.4289
131 10.709 1.38605 65.96
132 10.7911 1.38528 66.4989
133 10.8731 1.41782 67.0589
134 10.9552 1.32279 67.5889
135 11.0372 1.34276 68.1356
136 11.1193 1.30755 68.6756
137 11.2014 1.27017 69.2078
138 11.2834 1.39751 69.8022
139 11.3655 1.22055 70.3289
140 11.4476 1.21072 70.8589
141 11.5296 1.35852 71.4622
142 11.6117 1.30501 72.05
143 11.6937 1.24938 72.6211
144 11.7758 1.24197 73.1967
145 11.8579 1.17806 73.75
146 11.9399 1.21868 74.33
147 12.022 1.2353 74.9267
148 12.104 1.14397 75.4867
149 12.1861 1.17991 76.0722
150 12.2682 1.15578 76.6533
660000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0.0884018 0.00222222
35 2.83112 0.290961 0.01
36 2.91318 0.904553 0.0355556
37 2.99524 2.00742 0.0955556
38 3.0773 4.26377 0.23
39 3.15936 5.84174 0.424444
40 3.24142 8.33979 0.716667
41 3.32348 10.0494 1.08667
42 3.40555 12.8451 1.58333
43 3.48761 13.1745 2.11778
44 3.56967 13.7059 2.7
45 3.65173 16.097 3.41556
46 3.73379 16.7061 4.19222
47 3.81585 16.1325 4.97556
48 3.89791 16.8173 5.82778
49 3.97997 16.5603 6.70222
50 4.06204 16.9668 7.63556
51 4.1441 16.5728 8.58444
52 4.22616 17.5382 9.62889
53 4.30822 16.359 10.6411
54 4.39028 17.1513 11.7433
55 4.47234 16.7322 12.8589
56 4.5544 16.7709 14.0189
57 4.63647 17.0967 15.2444
58 4.71853 16.4469 16.4656
59 4.80059 15.6299 17.6667
60 4.88265 16.2013 18.9544
61 4.96471 16.5274 20.3122
62 5.04677 15.5045 21.6289
63 5.12883 14.5697 22.9067
64 5.21089 15.0236 24.2667
65 5.29296 14.8781 25.6567
66 5.37502 14.546 27.0578
67 5.45708 13.7986 28.4278
68 5.53914 12.8778 29.7456
69 5.6212 13.438 31.1611
70 5.70326 11.5178 32.41
71 5.78532 12.1555 33.7667
72 5.86739 11.6933 35.1089
73 5.94945 10.6877 36.37
74 6.03151 9.71021 37.5478
75 6.11357 8.9768 38.6667
76 6.19563 8.26502 39.7244
77 6.27769 7.12811 40.6611
78 6.35975 6.21359 41.4989
79 6.44181 6.09633 42.3422
80 6.52388 4.90933 43.0389
81 6.60594 4.2927 43.6633
82 6.688 3.50405 44.1856
83 6.77006 3.15447 44.6678
84 6.85212 2.6618 45.0844
85 6.93418 2.50845 45.4867
86 7.01624 2.04473 45.8222
87 7.09831 2.01033 46.16
88 7.18037 1.84387 46.4767
89 7.26243 1.63104 46.7633
90 7.34449 1.55679 47.0433
91 7.42655 1.54708 47.3278
92 7.50861 1.49014 47.6078
93 7.59067 1.49805 47.8956
94 7.67273 1.49512 48.1889
95 7.7548 1.47938 48.4856
96 7.83686 1.42205 48.7767
97 7.91892 1.41405 49.0722
98 8.00098 1.61876 49.4178
99 8.08304 1.4896 49.7422
100 8.1651 1.54481 50.0856
101 8.24716 1.53831 50.4344
102 8.32923 1.44149 50.7678
103 8.41129 1.4696 51.1144
104 8.49335 1.46091 51.4656
105 8.57541 1.59606 51.8567
106 8.65747 1.57792 52.2511
107 8.73953 1.56628 52.65
108 8.82159 1.58922 53.0622
109 8.90365 1.60983 53.4878
110 8.98572 1.55207 53.9056
111 9.06778 1.66205 54.3611
112 9.14984 1.66832 54.8267
113 9.2319 1.61093 55.2844
114 9.31396 1.52501 55.7256
115 9.39602 1.81657 56.26
116 9.47808 1.54674 56.7233
117 9.56015 1.64102 57.2233
118 9.64221 1.61304 57.7233
119 9.72427 1.57208 58.2189
120 9.80633 1.52168 58.7067
121 9.88839 1.62975 59.2378
122 9.97045 1.51457 59.74
123 10.0525 1.58617 60.2744
124 10.1346 1.58257 60.8167
125 10.2166 1.62554 61.3822
126 10.2987 1.54525 61.9289
127 10.3808 1.51287 62.4722
128 10.4628 1.58292 63.05
129 10.5449 1.5195 63.6133
130 10.6269 1.5341 64.1911
131 10.709 1.48126 64.7578
132 10.7911 1.49149 65.3367
133 10.8731 1.59545 65.9656
134 10.9552 1.59923 66.6056
135 11.0372 1.40626 67.1767
136 11.1193 1.57939 67.8278
137 11.2014 1.56958 68.4844
138 11.2834 1.56271 69.1478
