# Time-averaged data for fix rdf_CO_avg
# TimeStep Number-of-rows
# Row c_rdf_CO[1] c_rdf_CO[2] c_rdf_CO[3]
610000 150
134 10.9552 1.04196 187.384
135 11.0372 1.04574 191.768
136 11.1193 1.0597 196.276
137 11.2014 1.033 200.736
138 11.2834 1.04833 205.329
139 11.3655 1.04765 209.986
140 11.4476 1.03907 214.671
141 11.5296 1.05815 219.511
142 11.6117 1.04315 224.351
143 11.6937 1.02199 229.16
144 11.7758 1.04066 234.126
145 11.8579 1.04195 239.168
146 11.9399 1.00697 244.108
147 12.022 1.0283 249.222
148 12.104 1.0084 254.305
149 12.1861 0.994337 259.386
150 12.2682 1.00871 264.611
630000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0 0
35 2.83112 0 0
36 2.91318 0.00191188 0.000555556
37 2.99524 0.0126508 0.00444444
38 3.0773 0.0955437 0.0355556
39 3.15936 0.343319 0.153333
40 3.24142 0.678841 0.398333
41 3.32348 0.973239 0.767778
42 3.40555 1.00791 1.16944
43 3.48761 0.99185 1.58389
44 3.56967 0.983007 2.01444
45 3.65173 0.964921 2.45667
46 3.73379 0.850327 2.86389
47 3.81585 0.849416 3.28889
48 3.89791 0.79615 3.70444
49 3.97997 0.764951 4.12056
50 4.06204 0.7819 4.56389
51 4.1441 0.774701 5.02111
52 4.22616 0.790398 5.50611
53 4.30822 0.863294 6.05667
54 4.39028 0.873139 6.635
55 4.47234 0.872497 7.23444
56 4.5544 0.877696 7.86
57 4.63647 0.885534 8.51389
58 4.71853 0.831936 9.15056
59 4.80059 0.804546 9.78778
60 4.88265 0.802902 10.4456
61 4.96471 0.791304 11.1156
62 5.04677 0.737817 11.7611
63 5.12883 0.727249 12.4183
64 5.21089 0.753511 13.1211
65 5.29296 0.709183 13.8039
66 5.37502 0.70054 14.4994
67 5.45708 0.763853 15.2811
68 5.53914 0.80153 16.1261
69 5.6212 0.80384 16.9989
70 5.70326 0.838665 17.9361
71 5.78532 0.90046 18.9717
72 5.86739 0.946916 20.0917
73 5.94945 0.970691 21.2722
74 6.03151 1.02884 22.5583
75 6.11357 0.993803 23.835
76 6.19563 1.05351 25.2244
77 6.27769 1.03117 26.6206
78 6.35975 1.05544 28.0872
79 6.44181 1.06332 29.6033
80 6.52388 1.03105 31.1111
81 6.60594 1.05527 32.6933
82 6.688 1.0761 34.3472
83 6.77006 1.05469 36.0083
84 6.85212 1.02425 37.6606
85 6.93418 1.07069 39.4294
86 7.01624 1.08397 41.2633
87 7.09831 1.11332 43.1906
88 7.18037 1.09503 45.1306
89 7.26243 1.0821 47.0917
90 7.34449 1.09411 49.1194
91 7.42655 1.09537 51.195
92 7.50861 1.09131 53.3089
93 7.59067 1.09092 55.4683
94 7.67273 1.09199 57.6772
95 7.7548 1.13442 60.0211
96 7.83686 1.12379 62.3928
97 7.91892 1.14347 64.8567
98 8.00098 1.1275 67.3367
99 8.08304 1.14574 69.9089
100 8.1651 1.14051 72.5217
101 8.24716 1.18631 75.2939
102 8.32923 1.15954 78.0578
103 8.41129 1.15864 80.8744
104 8.49335 1.19905 83.8467
105 8.57541 1.16037 86.7789
106 8.65747 1.1821 89.8228
107 8.73953 1.17278 92.9011
108 8.82159 1.18516 96.07
109 8.90365 1.14302 99.1833
110 8.98572 1.1631 102.41
111 9.06778 1.15214 105.665
112 9.14984 1.14878 108.969
113 9.2319 1.09745 112.183
114 9.31396 1.10499 115.477
115 9.39602 1.04542 118.648
116 9.47808 1.03075 121.83
117 9.56015 1.04804 125.121
118 9.64221 1.00253 128.324
119 9.72427 0.994318 131.555
120 9.80633 0.967286 134.751
121 9.88839 0.998762 138.107
122 9.97045 0.976725 141.443
123 10.0525 0.962275 144.784
124 10.1346 0.976887 148.232
125 10.2166 0.962567 151.684
126 10.2987 0.984493 155.272
127 10.3808 0.996067 158.96
128 10.4628 0.998352 162.715
129 10.5449 1.0074 166.564
130 10.6269 1.01601 170.507
131 10.709 1.0162 174.511
132 10.7911 1.02061 178.594
133 10.8731 1.02316 182.751
134 10.9552 1.01726 186.946
135 11.0372 1.04056 191.301
136 11.1193 1.05497 195.783
137 11.2014 1.06716 200.383
138 11.2834 1.05168 204.984
139 11.3655 1.06189 209.697
140 11.4476 1.04938 214.422
141 11.5296 1.04444 219.192
142 11.6117 1.05505 224.08
143 11.6937 1.04015 228.967
144 11.7758 1.02165 233.835
145 11.8579 1.04438 238.881
146 11.9399 1.03048 243.929
147 12.022 1.00628 248.926
148 12.104 1.00286 253.974
149 12.1861 0.991848 259.035
150 12.2682 1.00881 264.252
640000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0 0
35 2.83112 0 0
36 2.91318 0 0
37 2.99524 0.0233789 0.00722222
38 3.0773 0.0852741 0.035
39 3.15936 0.358067 0.157778
40 3.24142 0.692396 0.407778
41 3.32348 0.85322 0.731667
42 3.40555 1.04709 1.14889
43 3.48761 0.975486 1.55667
44 3.56967 1.00325 1.99611
45 3.65173 0.947094 2.43
46 3.73379 0.876825 2.85
47 3.81585 0.849321 3.275
48 3.89791 0.775507 3.68
49 3.97997 0.785692 4.10778
50 4.06204 0.802463 4.56278
51 4.1441 0.802937 5.03667
52 4.22616 0.823754 5.54222
53 4.30822 0.852755 6.08611
54 4.39028 0.857988 6.65444
55 4.47234 0.871348 7.25333
56 4.5544 0.886683 7.88556
57 4.63647 0.833157 8.50111
58 4.71853 0.880817 9.175
59 4.80059 0.810394 9.81667
60 4.88265 0.796113 10.4689
61 4.96471 0.748351 11.1028
62 5.04677 0.751567 11.7606
63 5.12883 0.707878 12.4006
64 5.21089 0.753224 13.1033
65 5.29296 0.717214 13.7939
66 5.37502 0.768712 14.5572
67 5.45708 0.786068 15.3617
68 5.53914 0.806747 16.2122
69 5.6212 0.811042 17.0928
70 5.70326 0.867328 18.0622
71 5.78532 0.919159 19.1194
72 5.86739 0.956422 20.2511
73 5.94945 0.997022 21.4639
74 6.03151 1.04704 22.7728
75 6.11357 1.02998 24.0956
76 6.19563 1.0408 25.4683
77 6.27769 1.064 26.9094
78 6.35975 1.04164 28.3572
79 6.44181 1.05567 29.8628
80 6.52388 1.03656 31.3789
81 6.60594 1.03563 32.9317
82 6.688 1.0373 34.5261
83 6.77006 1.06336 36.2011
84 6.85212 1.06193 37.9144
85 6.93418 1.0854 39.7078
86 7.01624 1.08408 41.5417
87 7.09831 1.08052 43.4128
88 7.18037 1.11506 45.3883
89 7.26243 1.10989 47.4
90 7.34449 1.11014 49.4578
91 7.42655 1.11089 51.5633
92 7.50861 1.08789 53.6711
93 7.59067 1.14395 55.9361
94 7.67273 1.11352 58.1889
95 7.7548 1.13634 60.5372
96 7.83686 1.11813 62.8972
97 7.91892 1.12455 65.3206
98 8.00098 1.14192 67.8328
99 8.08304 1.13246 70.3756
100 8.1651 1.16102 73.0356
101 8.24716 1.17099 75.7722
102 8.32923 1.18297 78.5928
103 8.41129 1.17299 81.4444
104 8.49335 1.17899 84.3672
105 8.57541 1.17844 87.345
106 8.65747 1.20254 90.4422
107 8.73953 1.18339 93.5483
108 8.82159 1.17257 96.6844
109 8.90365 1.19904 99.9506
110 8.98572 1.16287 103.177
111 9.06778 1.13415 106.382
112 9.14984 1.11474 109.589
113 9.2319 1.089 112.778
114 9.31396 1.07363 115.978
115 9.39602 1.04769 119.157
116 9.47808 1.02741 122.328
117 9.56015 1.00293 125.478
118 9.64221 0.994449 128.656
119 9.72427 0.967728 131.801
120 9.80633 0.968268 135
121 9.88839 0.963796 138.238
122 9.97045 0.978003 141.579
123 10.0525 0.991432 145.022
124 10.1346 0.973129 148.457
125 10.2166 0.972437 151.945
126 10.2987 0.975994 155.502
127 10.3808 0.977678 159.123
128 10.4628 0.979699 162.808
129 10.5449 1.00404 166.645
130 10.6269 1.01684 170.591
131 10.709 1.03878 174.685
132 10.7911 1.03198 178.815
133 10.8731 1.01673 182.946
134 10.9552 1.03163 187.2
135 11.0372 1.05016 191.596
136 11.1193 1.05223 196.067
137 11.2014 1.05003 200.594
138 11.2834 1.05164 205.196
139 11.3655 1.05035 209.858
140 11.4476 1.05335 214.602
141 11.5296 1.05259 219.41
142 11.6117 1.04319 224.243
143 11.6937 1.05316 229.192
144 11.7758 1.02664 234.084
145 11.8579 1.03167 239.069
146 11.9399 1.01289 244.032
147 12.022 0.992162 248.959
148 12.104 1.01698 254.079
149 12.1861 0.99174 259.14
150 12.2682 0.986163 264.241
650000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0 0
35 2.83112 0 0
36 2.91318 0 0
37 2.99524 0.0143412 0.00444444
38 3.0773 0.103795 0.0383333
39 3.15936 0.359763 0.162222
40 3.24142 0.640716 0.394444
41 3.32348 0.949 0.756111
42 3.40555 1.02206 1.165
43 3.48761 1.01411 1.59056
44 3.56967 0.968132 2.01611
45 3.65173 0.917947 2.43833
46 3.73379 0.901953 2.87222
47 3.81585 0.840403 3.29444
48 3.89791 0.783488 3.705
49 3.97997 0.806101 4.14556
50 4.06204 0.81993 4.61222
51 4.1441 0.833741 5.10611
52 4.22616 0.843913 5.62611
53 4.30822 0.842409 6.16556
54 4.39028 0.814803 6.70722
55 4.47234 0.81231 7.26778
56 4.5544 0.928703 7.93222
57 4.63647 0.876285 8.58222
58 4.71853 0.78835 9.18778
59 4.80059 0.81257 9.83389
60 4.88265 0.76732 10.465
61 4.96471 0.737721 11.0922
62 5.04677 0.752564 11.7533
63 5.12883 0.75265 12.4361
64 5.21089 0.727182 13.1172
65 5.29296 0.751289 13.8433
66 5.37502 0.727419 14.5683
67 5.45708 0.792197 15.3822
68 5.53914 0.816592 16.2467
69 5.6212 0.833392 17.155
70 5.70326 0.851142 18.11
71 5.78532 0.890621 19.1383
72 5.86739 0.959367 20.2778
73 5.94945 1.01961 21.5228
74 6.03151 1.04529 22.8344
75 6.11357 1.03197 24.165
76 6.19563 1.04591 25.55
77 6.27769 1.02744 26.9467
78 6.35975 1.03293 28.3878
79 6.44181 1.04947 29.89
80 6.52388 1.04169 31.4194
81 6.60594 1.03446 32.9767
82 6.688 1.04333 34.5867
83 6.77006 1.05618 36.2567
84 6.85212 1.0859 38.0156
85 6.93418 1.0376 39.7367
86 7.01624 1.07306 41.5589
87 7.09831 1.09206 43.4572
88 7.18037 1.09346 45.4022
89 7.26243 1.10099 47.4056
90 7.34449 1.1056 49.4628
91 7.42655 1.09027 51.5372
92 7.50861 1.10536 53.6872
93 7.59067 1.0732 55.82
94 7.67273 1.11105 58.0761
95 7.7548 1.12492 60.41
96 7.83686 1.13019 62.8044
97 7.91892 1.12552 65.2394
98 8.00098 1.1689 67.8206
99 8.08304 1.14693 70.4056
100 8.1651 1.1516 73.0539
101 8.24716 1.15922 75.7739
102 8.32923 1.14535 78.515
103 8.41129 1.17106 81.3733
104 8.49335 1.17809 84.305
105 8.57541 1.1923 87.3294
106 8.65747 1.17664 90.3717
107 8.73953 1.20725 93.5528
108 8.82159 1.15966 96.6661
109 8.90365 1.17072 99.8672
110 8.98572 1.12161 102.991
111 9.06778 1.12074 106.17
112 9.14984 1.09719 109.339
113 9.2319 1.07885 112.511
114 9.31396 1.08767 115.766
115 9.39602 1.02021 118.873
116 9.47808 1.0105 122.004
117 9.56015 0.973685 125.074
118 9.64221 0.984698 128.233
119 9.72427 0.967059 131.387
120 9.80633 0.973882 134.618
121 9.88839 0.972945 137.899
122 9.97045 0.963412 141.203
123 10.0525 0.973737 144.598
124 10.1346 0.962077 148.007
125 10.2166 0.988236 151.565
126 10.2987 0.973346 155.126
127 10.3808 0.996524 158.831
128 10.4628 1.0088 162.64
129 10.5449 1.0083 166.508
130 10.6269 1.02207 170.49
131 10.709 1.0107 174.488
132 10.7911 1.02493 178.606
133 10.8731 1.02545 182.788
134 10.9552 1.04417 187.111
135 11.0372 1.04546 191.504
136 11.1193 1.04339 195.954
137 11.2014 1.06144 200.548
138 11.2834 1.02543 205.052
139 11.3655 1.05222 209.741
140 11.4476 1.02435 214.372
141 11.5296 1.06064 219.235
142 11.6117 1.05452 224.14
143 11.6937 1.03337 229.014
144 11.7758 1.01504 233.87
145 11.8579 1.01694 238.803
146 11.9399 0.99384 243.691
147 12.022 1.0084 248.718
148 12.104 0.995876 253.752
149 12.1861 0.980297 258.773
150 12.2682 0.974689 263.834
660000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0 0
35 2.83112 0 0
36 2.91318 0 0
37 2.99524 0.0251943 0.00777778
38 3.0773 0.123045 0.0477778
39 3.15936 0.361029 0.171667
40 3.24142 0.66629 0.412222
41 3.32348 0.907478 0.756667
42 3.40555 1.06071 1.17944
43 3.48761 1.06403 1.62444
44 3.56967 0.985541 2.05611
45 3.65173 0.947226 2.49
46 3.73379 0.81734 2.88167
47 3.81585 0.781608 3.27278
48 3.89791 0.796123 3.68833
49 3.97997 0.810247 4.12944
50 4.06204 0.846412 4.60944
51 4.1441 0.793663 5.07778
52 4.22616 0.860693 5.60611
53 4.30822 0.822255 6.13056
54 4.39028 0.856442 6.69778
55 4.47234 0.886584 7.30722
56 4.5544 0.853457 7.91556
57 4.63647 0.844314 8.53944
58 4.71853 0.802429 9.15333
59 4.80059 0.810855 9.79556
60 4.88265 0.788352 10.4417
61 4.96471 0.771937 11.0956
62 5.04677 0.728731 11.7333
63 5.12883 0.721605 12.3856
64 5.21089 0.747793 13.0833
65 5.29296 0.759322 13.8144
66 5.37502 0.756118 14.565
67 5.45708 0.812539 15.3967
68 5.53914 0.770783 16.2094
69 5.6212 0.803635 17.0822
70 5.70326 0.844013 18.0256
71 5.78532 0.941235 19.1083
72 5.86739 0.934056 20.2133
73 5.94945 0.988677 21.4161
74 6.03151 0.992241 22.6567
75 6.11357 1.06322 24.0222
76 6.19563 1.05865 25.4189
77 6.27769 1.04146 26.8294
78 6.35975 1.07145 28.3189
79 6.44181 1.06803 29.8417
80 6.52388 1.05201 31.3806
81 6.60594 1.05602 32.9639
82 6.688 1.0914 34.6417
83 6.77006 1.05294 36.3
84 6.85212 1.06006 38.0106
85 6.93418 1.07375 39.785
86 7.01624 1.08037 41.6128
87 7.09831 1.08198 43.4861
88 7.18037 1.10796 45.4489
89 7.26243 1.11677 47.4733
90 7.34449 1.07639 49.4689
91 7.42655 1.11512 51.5822
92 7.50861 1.10173 53.7167
93 7.59067 1.12947 55.9533
94 7.67273 1.11394 58.2072
95 7.7548 1.08308 60.4456
96 7.83686 1.16192 62.8978
97 7.91892 1.11107 65.2922
98 8.00098 1.12606 67.7694
99 8.08304 1.17716 70.4122
100 8.1651 1.147 73.0406
101 8.24716 1.14805 75.7244
102 8.32923 1.14859 78.4633
103 8.41129 1.17688 81.3244
104 8.49335 1.17134 84.2283
105 8.57541 1.18524 87.2239
106 8.65747 1.20233 90.3211
107 8.73953 1.17509 93.4056
108 8.82159 1.20539 96.6294
109 8.90365 1.14413 99.7461
110 8.98572 1.17228 102.999
111 9.06778 1.13462 106.205
112 9.14984 1.09933 109.368
113 9.2319 1.12618 112.666
114 9.31396 1.06801 115.85
115 9.39602 1.05012 119.036
116 9.47808 1.0322 122.223
117 9.56015 1.01931 125.424
118 9.64221 0.975421 128.541
119 9.72427 0.977906 131.719
120 9.80633 0.979603 134.956
121 9.88839 0.960102 138.182
122 9.97045 0.992102 141.572
123 10.0525 0.962007 144.913
124 10.1346 0.985195 148.39
125 10.2166 0.964726 151.851
126 10.2987 0.977342 155.413
127 10.3808 1.00092 159.12
128 10.4628 0.992655 162.854
129 10.5449 1.01003 166.714
130 10.6269 1.00427 170.611
131 10.709 1.0243 174.648
132 10.7911 1.025 178.75
133 10.8731 1.03827 182.968
134 10.9552 1.0361 187.242
135 11.0372 1.06098 191.683
136 11.1193 1.03961 196.101
137 11.2014 1.03862 200.579
138 11.2834 1.05575 205.199
139 11.3655 1.05848 209.898
140 11.4476 1.04666 214.612
141 11.5296 1.02941 219.314
142 11.6117 1.03892 224.128
143 11.6937 1.03562 228.994
144 11.7758 1.02993 233.903
145 11.8579 1.01803 238.822
146 11.9399 1.02033 243.821
147 12.022 0.99367 248.757
148 12.104 0.996483 253.774
149 12.1861 0.997135 258.863
150 12.2682 0.995773 264.013
670000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
