# Time-averaged data for fix msd_avg
# TimeStep c_msd_water[1] c_msd_water[2] c_msd_water[3] c_msd_water[4]
601000 0.647484 0.616791 0.685818 1.95009
602000 1.52848 1.55118 1.5891 4.66876
603000 2.27613 2.36325 2.42477 7.06416
604000 3.417 3.40891 3.21384 10.0397
605000 4.58779 4.57045 4.07472 13.233
606000 5.89342 5.39784 4.81832 16.1096
607000 6.86235 6.05836 5.40728 18.328
608000 7.49052 6.84085 6.2184 20.5498
609000 7.86802 7.43121 7.23145 22.5307
610000 8.78665 8.13999 8.02561 24.9522
611000 9.68682 8.98825 8.61969 27.2948
612000 10.5445 9.99394 9.28442 29.8228
613000 11.5305 10.8391 9.98264 32.3522
614000 12.1406 11.5689 10.8425 34.5521
615000 13.0281 12.3019 11.7739 37.104
616000 13.6597 13.2245 12.2978 39.182
617000 14.7592 14.8853 13.1321 42.7767
618000 16.1565 15.9927 13.9143 46.0636
619000 17.0931 16.8464 14.5141 48.4536
620000 17.1673 18.0298 14.6713 49.8685
621000 17.4305 18.2723 15.181 50.8838
622000 18.2706 19.7124 16.041 54.0239
623000 19.4944 20.4988 17.1526 57.1458
624000 20.5478 22.0761 18.2844 60.9083
625000 21.3994 23.1294 19.2012 63.7301
626000 22.1332 24.0252 20.0524 66.2108
627000 23.2145 25.4427 20.8793 69.5365
628000 24.1587 25.762 21.7751 71.6958
629000 24.9499 26.6511 22.4279 74.0289
630000 25.8567 27.9598 23.4383 77.2548
631000 26.6785 28.7774 24.6148 80.0707
632000 26.9842 29.6677 25.8899 82.5418
633000 27.3016 30.6011 26.7198 84.6225
634000 27.8921 31.8884 27.9294 87.71
635000 28.5765 31.9837 28.8378 89.398
636000 29.0857 32.9777 29.2992 91.3625
637000 29.7185 33.9765 30.0283 93.7233
638000 30.0737 34.6726 30.9397 95.686
639000 30.7701 35.6679 31.5009 97.9389
640000 31.5792 36.6549 31.9938 100.228
641000 32.0456 37.2435 32.9368 102.226
642000 32.6109 38.0174 33.8824 104.511
