# Time-averaged data for fix thermo_avg
# TimeStep v_epsilon_co v_temp v_press v_pe v_ke v_etotal v_vol v_dens
601000 0.25 298.24 53.1904 -20602 3336.41 -17265.6 55033.2 1.03661
602000 0.25 299.573 112.914 -20577.2 3351.31 -17225.8 54740.9 1.04217
603000 0.25 302.222 4.99358 -20606.4 3380.95 -17225.4 54999.6 1.03725
604000 0.25 302.018 136.359 -20579.8 3378.67 -17201.1 55003.6 1.03717
605000 0.25 302.206 265.433 -20483.9 3380.77 -17103.2 54796.6 1.0411
606000 0.25 300.221 185.42 -20529.8 3358.56 -17171.2 54911.7 1.03893
607000 0.25 299.1 79.5171 -20534.2 3346.03 -17188.2 54845 1.04019
608000 0.25 301.03 98.6246 -20532.7 3367.62 -17165.1 54795.6 1.04111
609000 0.25 299.681 -224.412 -20538.1 3352.53 -17185.6 55146.8 1.03449
610000 0.25 299.169 83.8446 -20622.9 3346.8 -17276.1 55360.1 1.03049
611000 0.25 297.591 229.106 -20595.2 3329.15 -17266 55118.4 1.03506
612000 0.25 299.772 3.39948 -20544.8 3353.54 -17191.3 54652 1.04387
613000 0.25 298.691 57.7549 -20599 3341.45 -17257.6 54738.5 1.04219
614000 0.25 302.046 -262.455 -20567.7 3378.98 -17188.7 55056.3 1.03621
615000 0.25 300.352 135.636 -20603.2 3360.03 -17243.2 54960.3 1.03799
616000 0.25 298.806 -98.2184 -20601.6 3342.73 -17258.8 55252.7 1.03249
617000 0.25 300.179 147.341 -20552.2 3358.09 -17194.1 54848 1.04015
618000 0.25 300.767 -182.965 -20502.1 3364.67 -17137.4 54529.7 1.04619
619000 0.25 300.56 -111.953 -20586.8 3362.36 -17224.5 55007.9 1.03709
620000 0.25 301.954 -18.7107 -20631.6 3377.95 -17253.6 55148.4 1.03444
621000 0.25 298.527 129.121 -20650.1 3339.62 -17310.5 54727.9 1.04239
622000 0.25 299.782 88.2236 -20533.3 3353.66 -17179.6 54920 1.03876
623000 0.25 301.263 -124.896 -20628.6 3370.22 -17258.4 54689.1 1.04314
624000 0.25 298.617 -57.8491 -20559.9 3340.62 -17219.3 55297 1.0317
625000 0.25 299.465 -102.376 -20633.1 3350.11 -17283 55265.1 1.03227
626000 0.25 300.167 255.183 -20631.2 3357.97 -17273.2 55192.7 1.03362
627000 0.25 299.831 -89.1874 -20588.6 3354.21 -17234.4 54804.2 1.04094
628000 0.25 299.495 86.1696 -20613.3 3350.45 -17262.8 54800.7 1.04101
629000 0.25 300.075 19.7656 -20633.7 3356.94 -17276.8 54876.1 1.0396
630000 0.25 301.534 70.0321 -20675 3373.25 -17301.7 55158 1.0343
631000 0.25 299.356 83.3185 -20588 3348.89 -17239.1 55442 1.02898
632000 0.25 299.273 -135.762 -20574.3 3347.97 -17226.3 55290.6 1.0318
633000 0.25 300.422 155.503 -20548.2 3360.82 -17187.4 55517.9 1.02756
634000 0.25 300.981 89.6753 -20613.4 3367.07 -17246.3 55025.3 1.03681
635000 0.25 299.532 -162.176 -20575.5 3350.86 -17224.6 54856.5 1.03995
636000 0.25 300.589 115.42 -20540.3 3362.69 -17177.6 54876.8 1.03957
637000 0.25 300.191 48.863 -20554.7 3358.23 -17196.5 54925 1.03867
638000 0.25 300.376 103.954 -20603.8 3360.3 -17243.5 55044 1.03641
639000 0.25 300.348 -15.571 -20572.5 3359.99 -17212.5 54786.5 1.0413
640000 0.25 299.853 -13.6336 -20614.5 3354.45 -17260.1 54710.5 1.04274
641000 0.25 301.114 13.4412 -20631.2 3368.56 -17262.6 54726.1 1.04244
642000 0.25 301.386 -165.474 -20537.8 3371.6 -17166.2 54995.5 1.03733
643000 0.25 300.343 45.1616 -20574.5 3359.93 -17214.6 54991.2 1.03742
644000 0.25 301.14 25.5727 -20557.5 3368.85 -17188.7 54972.5 1.03777
645000 0.25 299.204 41.4779 -20583.5 3347.19 -17236.3 54863.4 1.03984
646000 0.25 301.391 160.738 -20510.7 3371.66 -17139 54984.3 1.03754
647000 0.25 298.636 -24.269 -20580.5 3340.83 -17239.6 54777.9 1.04145
648000 0.25 300.434 -125.544 -20593.5 3360.95 -17232.5 54592.2 1.04499
649000 0.25 300.23 -60.7367 -20609.7 3358.67 -17251 55063.7 1.03604
650000 0.25 299.738 -13.5338 -20530.1 3353.16 -17176.9 54778.8 1.04143
651000 0.25 298.969 -160.863 -20536.5 3344.56 -17191.9 54904.8 1.03905
652000 0.25 299.317 207.607 -20566.1 3348.45 -17217.7 55174.2 1.03399
653000 0.25 300.659 -348.508 -20594.2 3363.46 -17230.7 55260.9 1.03236
654000 0.25 299.587 -259.057 -20543.5 3351.47 -17192 54922.9 1.0387
655000 0.25 301.311 -238.756 -20581.3 3370.76 -17210.6 54715.6 1.04263
656000 0.25 298.193 3.1402 -20674.3 3335.88 -17338.4 54532.6 1.04613
657000 0.25 299.82 38.5586 -20566.1 3354.08 -17212.1 54543 1.04593
658000 0.25 299.898 162.596 -20586.3 3354.95 -17231.3 54762.5 1.04173
659000 0.25 297.744 -50.624 -20624.7 3330.85 -17293.9 54910 1.03894
660000 0.25 298.883 58.6115 -20608.9 3343.6 -17265.3 54966.5 1.03786
661000 0.25 300.141 49.7797 -20615.6 3357.67 -17258 55040.2 1.03649
662000 0.25 298.903 -18.3761 -20633.1 3343.82 -17289.3 55441.3 1.02898
663000 0.25 301.965 -96.3809 -20591.4 3378.07 -17213.3 55482.8 1.02823
664000 0.25 300.793 -78.9274 -20635.4 3364.97 -17270.5 55493.2 1.02806
665000 0.25 299.563 -40.3906 -20593.3 3351.21 -17242.1 55247.5 1.03258
666000 0.25 301.564 96.4716 -20613.6 3373.59 -17240 54935.1 1.03847
667000 0.25 299.596 48.3848 -20538.7 3351.57 -17187.1 54677.9 1.04336
668000 0.25 299.336 135.673 -20492.8 3348.66 -17144.1 54826.1 1.04055
669000 0.25 303.328 -32.4551 -20570.2 3393.33 -17176.9 55207.5 1.03333
670000 0.25 300.353 -36.7855 -20609.5 3360.05 -17249.5 54937.8 1.03842
671000 0.25 299.955 -15.5274 -20600.5 3355.59 -17244.9 54859.2 1.03992
672000 0.25 298.783 -112.636 -20529.3 3342.48 -17186.8 55084.5 1.03568
673000 0.25 299.345 285.4 -20602 3348.77 -17253.2 54590.1 1.04503
674000 0.25 299.469 175.087 -20584.2 3350.16 -17234.1 54922.5 1.03872
675000 0.25 301.787 198.614 -20624.5 3376.08 -17248.4 55000.2 1.03726
676000 0.25 299.997 81.9826 -20552.2 3356.06 -17196.1 55197 1.03356
677000 0.25 299.046 -10.3314 -20617.6 3345.42 -17272.2 55073.8 1.03584
678000 0.25 301.201 69.4691 -20549.4 3369.52 -17179.9 55121.5 1.03496
679000 0.25 299.188 67.1949 -20549.9 3347.01 -17202.9 54732.2 1.04233
680000 0.25 298.423 92.7945 -20610 3338.45 -17271.5 54580.9 1.04519
681000 0.25 300.286 -155.337 -20614.9 3359.3 -17255.6 54688.9 1.04313
682000 0.25 300.556 -61.6412 -20605.4 3362.31 -17243.1 55037.9 1.03652
683000 0.25 301.59 -114.017 -20611.9 3373.88 -17238.1 55334.6 1.03097
684000 0.25 300.577 102.564 -20554.6 3362.55 -17192 55090.2 1.03554
685000 0.25 299.781 -246.557 -20572.5 3353.64 -17218.9 55088.1 1.03559
686000 0.25 300.56 -37.7423 -20590.4 3362.35 -17228 55155.6 1.03431
687000 0.25 302.504 62.5803 -20540.5 3384.11 -17156.4 54934.9 1.03846
688000 0.25 298.692 186.706 -20538.5 3341.47 -17197 54921 1.03873
689000 0.25 301.007 -20.6164 -20545 3367.36 -17177.6 55075.2 1.03582
690000 0.25 299.76 21.9985 -20580.2 3353.41 -17226.8 54899.4 1.03915
691000 0.25 298.918 -66.3526 -20606.2 3343.99 -17262.2 54745.8 1.04205
692000 0.25 301.13 -122.557 -20538.8 3368.73 -17170 54660.2 1.0437
693000 0.25 301.399 -94.805 -20648.6 3371.74 -17276.8 55093.4 1.03548
694000 0.25 298.422 -146.709 -20592.7 3338.45 -17254.3 54865.9 1.03978
695000 0.25 299.055 -66.8686 -20584 3345.52 -17238.5 54966.6 1.03789
696000 0.25 299.894 71.1997 -20578.2 3354.91 -17223.3 55438.4 1.02904
697000 0.25 300.571 35.1887 -20569.3 3362.48 -17206.8 55253.6 1.03247
698000 0.25 299.99 -29.2942 -20544 3355.98 -17188.1 54663.3 1.04363
699000 0.25 300.544 -239.305 -20573.7 3362.17 -17211.5 54644.6 1.04399
700000 0.25 299.746 -5.64482 -20607.3 3353.25 -17254.1 54739.2 1.0422
