# Time-averaged data for fix msd_avg
# TimeStep c_msd_water[1] c_msd_water[2] c_msd_water[3] c_msd_water[4]
601000 0.667577 0.676348 0.646362 1.99029
602000 1.43021 1.65188 1.53019 4.61228
603000 2.34404 2.60618 2.59088 7.54111
604000 3.20241 3.48173 3.58687 10.271
605000 4.15361 4.19697 4.2176 12.5682
606000 4.71319 5.12267 5.27277 15.1086
607000 5.76069 6.07445 6.14552 17.9807
608000 7.14224 6.93184 7.12953 21.2036
609000 8.23661 7.68352 8.3725 24.2926
610000 8.95093 8.51441 9.40733 26.8727
611000 9.32533 9.61362 10.262 29.2009
612000 10.1421 10.4027 10.812 31.3568
613000 10.9482 11.4372 11.4703 33.8558
614000 11.9901 12.4389 12.2971 36.7261
615000 12.8841 13.2307 13.349 39.4639
616000 13.8601 14.2524 14.4693 42.5818
617000 14.7816 14.8996 15.2048 44.8859
618000 15.3396 15.5281 16.7762 47.6439
619000 16.6273 16.1867 17.581 50.395
620000 17.3088 16.9287 18.2136 52.4512
621000 18.0947 17.4254 19.3093 54.8295
622000 18.7583 18.1248 20.047 56.9302
623000 19.4619 18.6157 21.1422 59.2198
624000 20.5429 19.8046 22.1745 62.522
625000 20.8965 20.7571 23.0609 64.7145
626000 21.834 21.5973 23.6199 67.0512
627000 22.2393 22.0872 24.4048 68.7313
628000 23.371 23.036 25.3623 71.7693
629000 24.5545 23.7135 26.1125 74.3805
630000 25.5783 24.4932 26.9871 77.0586
631000 26.6964 25.4855 28.4616 80.6435
632000 27.58 26.3242 29.5625 83.4666
633000 28.7216 27.125 30.6511 86.4976
634000 29.5489 27.5157 30.7989 87.8635
635000 30.2742 28.4487 31.4877 90.2105
636000 30.9593 28.8918 32.0931 91.9442
637000 31.5644 29.8149 33.3962 94.7754
638000 32.8115 30.9139 34.3003 98.0258
639000 33.8871 31.8693 34.7567 100.513
640000 35.6372 33.0276 36.0063 104.671
641000 36.1533 33.8142 36.7095 106.677
642000 36.856 35.1046 37.5831 109.544
643000 37.6717 36.0913 38.2302 111.993
644000 38.1709 37.3309 38.8402 114.342
645000 39.2399 38.3105 39.8125 117.363
646000 39.9586 39.0411 41.1536 120.153
647000 40.6294 39.8481 41.9178 122.395
648000 40.5101 41.1259 42.6212 124.257
649000 41.5267 42.2998 43.0019 126.828
650000 41.7888 42.9327 43.521 128.242
651000 42.256 44.4605 44.4512 131.168
652000 42.9269 45.7825 45.4091 134.119
653000 43.5674 47.2173 46.0075 136.792
654000 44.075 47.9911 46.8557 138.922
655000 45.3328 48.7509 48.0352 142.119
656000 46.204 49.0463 48.7861 144.036
657000 47.5097 49.8374 50.0991 147.446
658000 49.2631 51.6805 51.913 152.857
659000 50.2051 52.9837 52.9752 156.164
660000 50.2701 53.4536 53.696 157.42
661000 51.1589 53.9156 54.2438 159.318
662000 51.3361 53.7341 55.3582 160.428
663000 52.0375 55.2995 55.9854 163.322
664000 52.7073 56.2225 57.3431 166.273
665000 53.6104 56.8789 58.3602 168.849
666000 53.6767 56.7777 58.8032 169.258
667000 54.8616 57.4166 59.3324 171.611
668000 56.702 58.7604 59.9872 175.45
669000 58.1959 59.9461 60.6868 178.829
670000 58.8096 60.8658 61.3718 181.047
671000 59.7015 61.3332 61.4658 182.501
672000 61.038 61.9254 63.0391 186.002
673000 61.7798 62.5657 64.1316 188.477
674000 63.2527 63.8978 65.1977 192.348
675000 65.0725 64.4661 65.2808 194.819
676000 66.704 64.5513 65.6124 196.868
677000 67.9526 66.1108 66.3982 200.462
678000 68.8125 67.8047 66.7445 203.362
679000 69.3137 67.8166 66.8015 203.932
680000 68.7942 68.2058 67.7726 204.773
681000 69.7791 68.7108 68.7425 207.232
682000 71.552 69.8747 69.7434 211.17
683000 72.7354 70.992 70.9503 214.678
684000 73.7807 71.7465 72.2154 217.743
685000 74.0335 72.7516 73.3007 220.086
686000 74.4769 74.2944 74.5218 223.293
687000 74.946 74.1222 75.3428 224.411
688000 76.2145 75.0209 75.7938 227.029
689000 77.5388 75.5681 76.926 230.033
690000 78.3941 75.7777 76.8401 231.012
691000 78.9822 76.556 77.5342 233.072
692000 80.0425 77.1397 78.494 235.676
693000 81.702 78.2216 79.0141 238.938
694000 82.0669 77.8211 80.1661 240.054
695000 82.992 77.6837 81.2554 241.931
696000 84.3465 79.148 82.6681 246.163
697000 85.456 80.1268 82.8696 248.452
698000 85.573 80.8929 82.7742 249.24
699000 86.5314 81.9276 83.4705 251.929
700000 88.4273 82.6331 84.6065 255.667
701000 89.8011 83.7514 85.4025 258.955
702000 90.6 84.8374 86.5507 261.988
703000 91.4263 85.4835 88.0674 264.977
704000 91.6794 86.1885 89.0012 266.869
705000 92.9331 86.5211 89.6036 269.058
706000 94.4887 87.7242 90.7245 272.937
707000 95.7626 87.942 91.3976 275.102
708000 95.7816 88.2643 91.8151 275.861
709000 97.067 89.3829 92.8987 279.349
710000 97.0911 89.5546 93.5613 280.207
711000 98.9024 91.5851 94.7541 285.242
712000 100.072 92.2262 95.677 287.976
713000 100.073 92.8754 96.1429 289.091
714000 100.565 93.4371 97.0099 291.012
715000 101.198 93.3139 98.3498 292.862
716000 102.962 94.6817 99.6726 297.317
717000 104.986 95.9736 100.473 301.432
718000 105.95 96.5408 99.8564 302.347
719000 106.767 97.1256 99.3744 303.267
720000 108.335 98.3483 100.814 307.497
721000 108.688 99.0878 100.706 308.482
722000 110.413 100.95 101.85 313.213
723000 110.715 101.708 102.315 314.738
724000 110.943 102.057 103.191 316.191
725000 112.774 103.007 104.858 320.639
726000 113.968 104.019 106.363 324.35
727000 115.641 105.082 107.758 328.481
728000 116.042 105.171 108.976 330.189
729000 118.315 106.582 110.818 335.714
730000 118.842 107.178 111.713 337.733
731000 119.247 108.157 112.283 339.687
732000 120.961 109.474 112.61 343.046
733000 121.246 109.525 112.544 343.314
734000 121.723 109.7 113.263 344.686
735000 122 110.079 113.771 345.85
736000 123.236 110.876 115.374 349.486
737000 124.118 111.231 116.544 351.893
738000 125.881 112.138 116.963 354.982
739000 126.676 112.854 117.472 357.002
740000 127.428 113.467 116.833 357.728
741000 127.188 114.367 117.753 359.308
742000 128.436 115.752 118.558 362.747
743000 128.722 116.875 119.525 365.122
744000 129.119 117.044 119.586 365.749
745000 130.442 117.023 119.265 366.73
746000 131.642 118.954 120.166 370.762
747000 132.972 118.782 120.767 372.521
748000 133.229 118.38 120.651 372.261
749000 134.089 119.792 122.098 375.979
750000 134.079 121.734 123.442 379.255
751000 134.577 123.02 124.588 382.185
752000 134.319 123.53 124.766 382.615
753000 135.788 124.257 125.736 385.781
754000 136.37 125.129 125.935 387.435
755000 138.124 126.377 126.772 391.273
756000 139.115 127.284 127.184 393.582
757000 140.362 129.049 128.721 398.132
758000 140.859 130.009 130.518 401.386
759000 141.528 130.159 131.014 402.701
760000 141.932 130.509 132.139 404.58
761000 142.684 131.383 132.029 406.096
762000 145.096 132.899 133.302 411.297
763000 147.24 134.778 134.528 416.546
764000 147.93 136.536 135.228 419.694
765000 148.73 137.312 136.609 422.651
766000 149.323 137.634 137.336 424.294
767000 149.949 139.096 137.475 426.52
768000 151.443 141.056 138.742 431.24
769000 152.287 141.551 139.341 433.179
770000 152.286 142.603 139.297 434.186
771000 152.928 143.464 139.116 435.507
772000 153.524 144.523 140.067 438.114
773000 154.738 145.778 140.606 441.122
774000 155.39 146.524 142.111 444.025
775000 156.078 147.799 143.413 447.29
776000 158.529 149.771 144.614 452.914
777000 159.336 151.669 145.309 456.314
778000 160.631 152.328 145.223 458.182
779000 161.246 152.849 145.957 460.052
780000 161.811 153.083 146.454 461.348
781000 163.169 154.532 147.212 464.913
782000 164.907 155.204 148.511 468.622
783000 166.434 156.335 150.028 472.797
784000 166.044 156.204 150.351 472.6
785000 166.697 156.261 150.706 473.664
786000 166.523 157.114 150.801 474.439
787000 167.575 158.523 151.808 477.906
788000 167.524 159.608 152.299 479.431
789000 167.937 160.453 152.839 481.229
790000 169.043 162.837 154.61 486.489
791000 170.099 163.042 155.368 488.509
792000 170.371 163.712 155.893 489.976
793000 171.592 164.963 157.078 493.632
794000 171.35 165.73 157.103 494.183
795000 171.252 166.039 157.366 494.657
796000 171.639 167.026 158.691 497.356
797000 172.545 168.234 159.27 500.049
798000 174.209 169.666 159.923 503.798
799000 175.139 170.912 160.937 506.988
800000 174.155 170.704 161.382 506.241
801000 175.52 172.011 163.758 511.289
802000 176.913 172.602 164.395 513.91
803000 177.765 174.024 165.158 516.947
804000 177.873 173.857 165.323 517.052
805000 179.638 174.398 165.604 519.639
806000 183.039 177.299 167.641 527.979
807000 183.273 177.352 167.194 527.819
808000 185.687 178.178 167.983 531.849
809000 185.924 179.13 169.51 534.563
810000 185.259 179.572 170.098 534.929
811000 187.602 181.275 171.843 540.72
812000 188.381 181.56 173.315 543.257
813000 189.923 183.351 174.921 548.194
814000 190.45 184.937 176.127 551.515
815000 190.67 186.986 177.324 554.981
816000 191.842 188.641 179.317 559.8
817000 192.567 189.817 181.315 563.699
818000 193.23 190.647 182.569 566.446
819000 195.272 192.199 184.568 572.039
820000 198.265 193.113 185.678 577.056
821000 198.756 193.162 185.833 577.75
822000 200.227 194.153 187.734 582.114
823000 201.743 197.332 189.593 588.667
824000 201.126 197.501 188.903 587.53
825000 201.304 197.256 188.622 587.182
826000 202.868 198.899 189.87 591.638
827000 203.13 199.046 190.993 593.169
828000 203.376 199.419 190.691 593.485
829000 204.07 201.2 192.074 597.345
830000 204.525 202.676 193.819 601.02
831000 205.112 202.958 195.132 603.202
832000 206.96 204.267 196.105 607.332
833000 205.739 202.794 196.696 605.229
834000 207.484 204.457 198.858 610.799
835000 207.832 205.179 199.749 612.76
836000 209.538 206.179 201.79 617.507
837000 211.529 207.05 203.035 621.613
838000 214.006 207.732 204.398 626.136
839000 214.089 208.027 205.268 627.384
840000 215.055 208.704 206.924 630.683
841000 215.37 208.625 205.216 629.212
842000 218.703 210.466 206.916 636.086
843000 219.277 209.997 208.363 637.637
844000 220.601 211.587 209.677 641.866
845000 220.52 210.771 210.212 641.503
846000 220.035 209.831 209.197 639.063
847000 220.746 211.26 209.56 641.566
848000 223.354 213.02 211.363 647.737
849000 224.244 214.089 212.204 650.537
850000 223.044 213.663 211.538 648.245
851000 223.714 214.22 214.015 651.949
852000 224.199 215.22 215.909 655.329
853000 224.523 215.214 217.042 656.779
854000 226.548 215.246 217.526 659.321
855000 227.806 217.16 217.942 662.907
856000 228.522 219.113 219.024 666.659
857000 229.766 220.384 220.356 670.507
858000 230.877 219.746 221.417 672.04
859000 231.133 219.288 222.868 673.289
860000 232.06 219.822 224.432 676.315
861000 233.984 221.222 226.078 681.284
862000 236.001 221.4 227.644 685.045
863000 236.978 220.883 226.103 683.964
864000 238.226 222.536 227.668 688.43
865000 239.414 222.941 228.42 690.776
866000 239.863 221.491 229.428 690.781
867000 241.864 223.145 231.965 696.974
868000 242.009 223.559 232.288 697.857
869000 242.492 224.533 232.862 699.888
870000 244.267 226.496 234.824 705.586
871000 244.421 227.135 235.337 706.894
872000 244.376 226.952 234.445 705.774
873000 243.998 227.207 234.439 705.644
874000 244.132 227.076 235.678 706.887
875000 245.143 227.274 238.215 710.631
876000 245.522 228.606 238.618 712.746
877000 244.921 228.223 238.738 711.882
878000 245.19 229.127 238.979 713.296
879000 246.854 230.864 240.453 718.171
880000 247.724 233.098 242.548 723.37
881000 248.139 233.474 243.256 724.87
882000 248.782 233.955 244.079 726.816
883000 248.334 235.663 245.287 729.284
884000 248.673 237.404 245.866 731.943
885000 251.324 239.564 247.442 738.331
886000 251.823 240.123 249.173 741.12
887000 253.252 241.598 251.182 746.032
888000 254.078 243.226 251.513 748.817
889000 254.029 243.666 251.928 749.622
890000 255.66 244.167 254.449 754.277
891000 256.007 244.873 255.564 756.444
892000 255.855 244.8 255.27 755.925
893000 256.865 246.289 256.874 760.028
894000 257.688 246.364 257.707 761.759
895000 259.046 246.791 260.298 766.136
896000 260.024 248.885 261.99 770.9
897000 261.676 251.81 263.079 776.565
898000 262.889 251.626 263.16 777.675
899000 262.925 251.607 263.796 778.328
900000 263.52 253.284 265.584 782.388
901000 264.603 254.478 267.175 786.256
902000 266.844 255.202 269.242 791.288
903000 269.167 257.499 270.899 797.565
904000 267.751 257.301 271.01 796.063
905000 268.414 257.697 272.725 798.837
906000 267.687 257.878 272.835 798.4
907000 268.443 258.187 273.213 799.843
908000 269.97 259.528 276.432 805.93
909000 269.734 258.763 277.835 806.332
910000 269.06 259.443 278.77 807.273
911000 270.665 261.473 279.996 812.135
912000 271.811 262.271 283.357 817.439
913000 271.802 261.714 282.891 816.407
914000 273.511 262.696 282.004 818.211
915000 275.344 264.058 283.232 822.634
916000 274.211 263.329 280.509 818.049
917000 275.254 264.4 283.009 822.663
918000 273.154 263.49 284.434 821.077
919000 273.262 264.458 286.2 823.92
920000 273.547 266.763 289.28 829.59
921000 273.971 266.923 290.251 831.145
922000 274.207 267.928 291.299 833.434
923000 275.837 268.474 291.005 835.315
924000 276.245 268.574 290.487 835.306
925000 277.3 270.097 291.81 839.207
926000 278.62 272.113 292.943 843.676
927000 278.497 273.444 293.366 845.307
928000 280.524 273.534 294.509 848.566
