# Time-averaged data for fix thermo_detailed
# TimeStep v_temp v_press v_pe v_ke v_vol v_dens
600100 300.249 6.04158 -20586.3 3358.88 54764.1 1.04169
600200 295.637 242.439 -20657.5 3307.28 54754.3 1.04188
600300 299.471 -225.849 -20636.8 3350.18 54964 1.03791
600400 299.823 -120.662 -20572.7 3354.12 55061.3 1.03607
600500 301.624 142.928 -20583.8 3374.26 54993.8 1.03734
600600 295.094 -138.897 -20602.6 3301.22 55110 1.03516
600700 301.52 201.252 -20593 3373.1 55117.8 1.03501
600800 300.811 -233.873 -20545.2 3365.16 55305 1.03151
600900 299.305 -99.7001 -20564.7 3348.32 55291.5 1.03176
601000 296.213 233.304 -20675.5 3313.73 54984.6 1.03752
601100 297.851 78.4961 -20702.9 3332.05 54739.7 1.04216
601200 301.465 241.944 -20587.7 3372.49 54696.9 1.04298
601300 299.063 -192.496 -20582.3 3345.61 54978.1 1.03764
601400 297.805 -77.8982 -20622.6 3331.54 55207.9 1.03332
601500 300.78 -464.615 -20547.7 3364.82 55237.3 1.03277
601600 301.218 67.9177 -20557.8 3369.72 54714.9 1.04265
601700 297.618 440.011 -20632.6 3329.44 54246.8 1.05163
601800 301.302 224.798 -20582.6 3370.66 54291.5 1.05076
601900 301.154 -60.7038 -20485 3369.01 54593.2 1.04496
602000 301.943 -196.266 -20559.3 3377.83 54730.8 1.04233
602100 298.536 -8.01662 -20628.9 3339.72 54658.5 1.04371
602200 301.517 278.356 -20587.5 3373.07 54657.5 1.04373
602300 303.568 -180.375 -20505.3 3396.01 55023.9 1.03678
602400 301.25 -218.667 -20556.7 3370.08 55266.1 1.03223
602500 299.545 -59.3739 -20652.3 3351 55173.7 1.03396
602600 303.485 348.509 -20656.2 3395.08 54982.6 1.03756
602700 300.298 -41.2136 -20570.1 3359.43 55143.6 1.03453
602800 298.116 -113.656 -20622.9 3335.02 55199.3 1.03348
602900 297.603 -55.1111 -20642.3 3329.28 55003.4 1.03716
603000 300.433 75.4845 -20551.1 3360.94 54856.9 1.03993
603100 305.968 145.818 -20481.7 3422.86 54824.6 1.04055
603200 303.747 54.799 -20475.5 3398.02 54972.2 1.03775
603300 300.967 -324.294 -20580.9 3366.91 55002 1.03719
603400 299.491 140.631 -20630.6 3350.4 54701.8 1.04288
603500 302.247 433.391 -20596.2 3381.23 54699.9 1.04292
603600 299.403 -183.526 -20558.8 3349.42 55046 1.03636
603700 304.7 -51.4006 -20613.6 3408.68 55163.4 1.03415
603800 297.776 -50.3438 -20632.8 3331.21 55153.5 1.03434
603900 302.249 32.0996 -20607.6 3381.25 55132.5 1.03473
604000 303.804 41.436 -20552.6 3398.64 55199.8 1.03347
604100 297.574 -111.663 -20585 3328.95 55145.6 1.03449
604200 300.722 8.21339 -20554.5 3364.17 55017.9 1.03689
604300 301.583 -133.606 -20442.1 3373.8 54997.5 1.03727
604400 303.782 -43.2189 -20425.7 3398.4 54781.9 1.04136
604500 301.251 120.079 -20455.9 3370.09 54545.8 1.04586
604600 298.018 165.643 -20478.2 3333.92 54482.9 1.04707
604700 304.627 237.34 -20450.9 3407.86 54458.3 1.04754
604800 299.839 153.332 -20470.4 3354.3 54671.3 1.04347
604900 300.144 -302.771 -20506.4 3357.7 55038.5 1.0365
605000 300.908 -89.4782 -20460.2 3366.26 55043 1.03642
605100 302.441 243.337 -20535.4 3383.4 54875 1.03959
605200 299.911 23.1283 -20558.3 3355.1 55056 1.03617
605300 302.93 -166.966 -20459.8 3388.88 55366 1.03037
605400 299.597 -464.33 -20418.6 3351.59 55373.9 1.03023
605500 298.947 304.206 -20529.2 3344.32 54742.1 1.04212
605600 298.984 182.776 -20620.6 3344.73 54370.5 1.04924
605700 302.987 97.9231 -20570.4 3389.5 54543.3 1.04592
605800 301.548 -405.588 -20541.9 3373.42 54970.8 1.03778
605900 297.243 -25.2016 -20584.3 3325.25 54974.5 1.03771
606000 301.693 148.112 -20543.4 3375.03 54834.1 1.04037
606100 303.812 -208.461 -20441.3 3398.74 55011.2 1.03702
