# Time-averaged data for fix rdf_CC_avg
# TimeStep Number-of-rows
# Row c_rdf_CC[1] c_rdf_CC[2] c_rdf_CC[3]
610000 150
132 10.7911 0.268914 43.1956
133 10.8731 0.278874 43.3067
134 10.9552 0.296987 43.4267
135 11.0372 0.251668 43.53
136 11.1193 0.296297 43.6533
137 11.2014 0.310044 43.7844
138 11.2834 0.287511 43.9078
139 11.3655 0.354781 44.0622
140 11.4476 0.319534 44.2033
141 11.5296 0.340135 44.3556
142 11.6117 0.310819 44.4967
143 11.6937 0.340039 44.6533
144 11.7758 0.411525 44.8456
145 11.8579 0.43154 45.05
146 11.9399 0.39788 45.2411
147 12.022 0.385251 45.4289
148 12.104 0.389296 45.6211
149 12.1861 0.415289 45.8289
150 12.2682 0.376766 46.02
630000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0.175251 0.00444444
35 2.83112 0.412372 0.0155556
36 2.91318 1.09106 0.0466667
37 2.99524 2.2853 0.115556
38 3.0773 3.66871 0.232222
39 3.15936 5.99349 0.433333
40 3.24142 8.22127 0.723333
41 3.32348 10.1762 1.10111
42 3.40555 11.6672 1.55556
43 3.48761 13.328 2.1
44 3.56967 14.9163 2.73889
45 3.65173 14.637 3.39444
46 3.73379 15.3031 4.11111
47 3.81585 15.9483 4.89111
48 3.89791 15.932 5.70444
49 3.97997 16.2566 6.56889
50 4.06204 16.261 7.47
51 4.1441 16.6242 8.42889
52 4.22616 15.7246 9.37222
53 4.30822 15.5906 10.3444
54 4.39028 16.5572 11.4167
55 4.47234 16.7486 12.5422
56 4.5544 16.2647 13.6756
57 4.63647 16.1546 14.8422
58 4.71853 15.5133 16.0022
59 4.80059 15.0729 17.1689
60 4.88265 15.3616 18.3989
61 4.96471 15.0005 19.6411
62 5.04677 14.2605 20.8611
63 5.12883 14.1377 22.11
64 5.21089 13.7687 23.3656
65 5.29296 13.4481 24.6311
66 5.37502 13.4338 25.9344
67 5.45708 13.0111 27.2356
68 5.53914 12.6164 28.5356
69 5.6212 11.8706 29.7956
70 5.70326 11.1844 31.0178
71 5.78532 10.4845 32.1967
72 5.86739 9.69968 33.3178
73 5.94945 9.14011 34.4044
74 6.03151 8.3188 35.4211
75 6.11357 7.73401 36.3922
76 6.19563 6.56382 37.2389
77 6.27769 6.24056 38.0644
78 6.35975 5.01515 38.7456
79 6.44181 4.46146 39.3678
80 6.52388 3.68481 39.8944
81 6.60594 3.13046 40.3533
82 6.688 2.58954 40.7422
83 6.77006 1.87749 41.0311
84 6.85212 1.73409 41.3044
85 6.93418 1.29345 41.5133
86 7.01624 0.838992 41.6522
87 7.09831 0.689111 41.7689
88 7.18037 0.365167 41.8322
89 7.26243 0.32639 41.89
90 7.34449 0.221038 41.93
91 7.42655 0.180367 41.9633
92 7.50861 0.075946 41.9778
93 7.59067 0.0515193 41.9878
94 7.67273 0.0393193 41.9956
95 7.7548 0.0108668 41.9978
96 7.83686 0.00543535 41.9989
97 7.91892 0 41.9989
98 8.00098 0.00517062 42
99 8.08304 0 42
100 8.1651 0 42
101 8.24716 0 42
102 8.32923 0 42
103 8.41129 0 42
104 8.49335 0 42
105 8.57541 0 42
106 8.65747 0 42
107 8.73953 0 42
108 8.82159 0 42
109 8.90365 0 42
110 8.98572 0 42
111 9.06778 0 42
112 9.14984 0 42
113 9.2319 0 42
114 9.31396 0.00758959 42.0022
115 9.39602 0.0074576 42.0044
116 9.47808 0.00366451 42.0056
117 9.56015 0.0108812 42.0089
118 9.64221 0.00354082 42.01
119 9.72427 0.020862 42.0167
120 9.80633 0.0069903 42.0189
121 9.88839 0.0203166 42.0256
122 9.97045 0.0330413 42.0367
123 10.0525 0.0358467 42.0489
124 10.1346 0.0321558 42.06
125 10.2166 0.0409832 42.0744
126 10.2987 0.0590982 42.0956
127 10.3808 0.0397027 42.11
128 10.4628 0.0511847 42.1289
129 10.5449 0.0624105 42.1522
130 10.6269 0.0848629 42.1844
131 10.709 0.060621 42.2078
132 10.7911 0.0993581 42.2467
133 10.8731 0.100605 42.2867
134 10.9552 0.0852755 42.3211
135 11.0372 0.122057 42.3711
136 11.1193 0.133273 42.4267
137 11.2014 0.152788 42.4911
138 11.2834 0.150531 42.5556
139 11.3655 0.150898 42.6211
140 11.4476 0.204413 42.7111
141 11.5296 0.203839 42.8022
142 11.6117 0.181305 42.8844
143 11.6937 0.210181 42.9811
144 11.7758 0.207607 43.0778
145 11.8579 0.265695 43.2033
146 11.9399 0.241212 43.3189
147 12.022 0.228934 43.43
148 12.104 0.300344 43.5778
149 12.1861 0.302969 43.7289
150 12.2682 0.261081 43.8611
640000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0 0
35 2.83112 0.455156 0.0122222
36 2.91318 0.855803 0.0366667
37 2.99524 2.43593 0.11
38 3.0773 4.95751 0.267778
39 3.15936 6.98384 0.502222
40 3.24142 8.14912 0.79
41 3.32348 10.6837 1.18667
42 3.40555 12.953 1.69111
43 3.48761 13.3726 2.23778
44 3.56967 13.6901 2.82444
45 3.65173 15.8989 3.53667
46 3.73379 16.2732 4.29889
47 3.81585 15.8912 5.07667
48 3.89791 16.5639 5.92222
49 3.97997 15.6904 6.75667
50 4.06204 17.2944 7.71556
51 4.1441 16.731 8.68111
52 4.22616 16.2711 9.65778
53 4.30822 15.6894 10.6367
54 4.39028 16.0917 11.6789
55 4.47234 16.5445 12.7911
56 4.5544 15.6884 13.8844
57 4.63647 16.0594 15.0444
58 4.71853 15.6268 16.2133
59 4.80059 15.0254 17.3767
60 4.88265 15.3145 18.6033
61 4.96471 15.3684 19.8767
62 5.04677 14.5968 21.1256
63 5.12883 14.0785 22.37
64 5.21089 13.7439 23.6233
65 5.29296 14.1902 24.96
66 5.37502 13.4773 26.2689
67 5.45708 12.9383 27.5633
68 5.53914 12.1547 28.8167
69 5.6212 11.2199 30.0078
70 5.70326 11.1194 31.2233
71 5.78532 10.5061 32.4044
72 5.86739 10.3187 33.5978
73 5.94945 9.32656 34.7067
74 6.03151 8.34311 35.7267
75 6.11357 7.8567 36.7133
76 6.19563 6.57606 37.5611
77 6.27769 5.98227 38.3533
78 6.35975 4.85418 39.0133
79 6.44181 4.31796 39.6156
80 6.52388 3.53356 40.1211
81 6.60594 3.02962 40.5656
82 6.688 2.23336 40.9011
83 6.77006 1.86663 41.1889
84 6.85212 1.4639 41.42
85 6.93418 1.13447 41.6033
86 7.01624 0.684835 41.7167
87 7.09831 0.562907 41.8122
88 7.18037 0.345029 41.8722
89 7.26243 0.294815 41.9244
90 7.34449 0.171827 41.9556
91 7.42655 0.119773 41.9778
92 7.50861 0.0528041 41.9878
93 7.59067 0.0286033 41.9933
94 7.67273 0.00563309 41.9944
95 7.7548 0.0166264 41.9978
96 7.83686 0.0054293 41.9989
97 7.91892 0 41.9989
98 8.00098 0 41.9989
99 8.08304 0.00507573 42
100 8.1651 0 42
101 8.24716 0 42
102 8.32923 0 42
103 8.41129 0 42
104 8.49335 0 42
105 8.57541 0 42
106 8.65747 0 42
107 8.73953 0 42
108 8.82159 0 42
109 8.90365 0 42
110 8.98572 0 42
111 9.06778 0 42
112 9.14984 0 42
113 9.2319 0 42
114 9.31396 0 42
115 9.39602 0 42
116 9.47808 0 42
117 9.56015 0 42
118 9.64221 0 42
119 9.72427 0 42
120 9.80633 0 42
121 9.88839 0 42
122 9.97045 0 42
123 10.0525 0 42
124 10.1346 0 42
125 10.2166 0 42
126 10.2987 0.00311338 42.0011
127 10.3808 0.00308986 42.0022
128 10.4628 0.00304158 42.0033
129 10.5449 0 42.0033
130 10.6269 0.0058817 42.0056
131 10.709 0.00869525 42.0089
132 10.7911 0.0142441 42.0144
133 10.8731 0.0112278 42.0189
134 10.9552 0.0220923 42.0278
135 11.0372 0.0189717 42.0356
136 11.1193 0.0295148 42.0478
137 11.2014 0.0290202 42.06
138 11.2834 0.0311538 42.0733
139 11.3655 0.056268 42.0978
140 11.4476 0.0707133 42.1289
141 11.5296 0.0571295 42.1544
142 11.6117 0.0786383 42.19
143 11.6937 0.0894946 42.2311
144 11.7758 0.0740364 42.2656
145 11.8579 0.0988089 42.3122
146 11.9399 0.0788108 42.35
147 12.022 0.109894 42.4033
148 12.104 0.153683 42.4789
149 12.1861 0.140401 42.5489
150 12.2682 0.189008 42.6444
650000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0 0
35 2.83112 0.288766 0.00777778
36 2.91318 0.935014 0.0344444
37 2.99524 1.88141 0.0911111
38 3.0773 3.9125 0.215556
39 3.15936 5.86855 0.412222
40 3.24142 8.75833 0.721111
41 3.32348 10.159 1.09778
42 3.40555 12.2971 1.57667
43 3.48761 12.0294 2.06778
44 3.56967 14.4694 2.68667
45 3.65173 14.8899 3.35333
46 3.73379 15.8091 4.09333
47 3.81585 16.6618 4.90778
48 3.89791 15.9003 5.71889
49 3.97997 16.1958 6.58
50 4.06204 15.8686 7.45889
51 4.1441 15.9405 8.37778
52 4.22616 14.8975 9.27111
53 4.30822 17.228 10.3444
54 4.39028 16.5526 11.4156
55 4.47234 15.9871 12.4889
56 4.5544 16.3999 13.6311
57 4.63647 17.1264 14.8667
58 4.71853 14.4637 15.9478
59 4.80059 14.9373 17.1033
60 4.88265 15.4954 18.3433
61 4.96471 14.969 19.5822
62 5.04677 14.6582 20.8356
63 5.12883 13.8802 22.0611
64 5.21089 13.8616 23.3244
65 5.29296 13.1615 24.5622
66 5.37502 13.3482 25.8567
67 5.45708 12.8285 27.1389
68 5.53914 12.6866 28.4456
69 5.6212 12.5907 29.7811
70 5.70326 10.4299 30.92
71 5.78532 10.6323 32.1144
72 5.86739 9.45061 33.2067
73 5.94945 8.97068 34.2722
74 6.03151 8.48948 35.3089
75 6.11357 7.94339 36.3056
76 6.19563 6.66662 37.1644
77 6.27769 5.62079 37.9078
78 6.35975 5.36747 38.6367
79 6.44181 4.46728 39.2589
80 6.52388 3.81253 39.8033
81 6.60594 3.3532 40.2944
82 6.688 2.65677 40.6933
83 6.77006 2.26085 41.0411
84 6.85212 1.71349 41.3111
85 6.93418 1.16357 41.4989
86 7.01624 0.941515 41.6544
87 7.09831 0.60441 41.7567
88 7.18037 0.443045 41.8333
89 7.26243 0.376759 41.9
90 7.34449 0.190171 41.9344
91 7.42655 0.150184 41.9622
92 7.50861 0.0704531 41.9756
93 7.59067 0.0688893 41.9889
94 7.67273 0.0338128 41.9956
95 7.7548 0.0109849 41.9978
96 7.83686 0.00540329 41.9989
97 7.91892 0 41.9989
98 8.00098 0.00516987 42
99 8.08304 0 42
100 8.1651 0 42
101 8.24716 0 42
102 8.32923 0 42
103 8.41129 0 42
104 8.49335 0 42
105 8.57541 0 42
106 8.65747 0 42
107 8.73953 0 42
108 8.82159 0 42
109 8.90365 0 42
110 8.98572 0 42
111 9.06778 0 42
112 9.14984 0 42
113 9.2319 0 42
114 9.31396 0 42
115 9.39602 0 42
116 9.47808 0 42
117 9.56015 0 42
118 9.64221 0 42
119 9.72427 0 42
120 9.80633 0 42
121 9.88839 0 42
122 9.97045 0 42
123 10.0525 0 42
124 10.1346 0 42
125 10.2166 0 42
126 10.2987 0 42
127 10.3808 0 42
128 10.4628 0 42
129 10.5449 0 42
130 10.6269 0 42
131 10.709 0 42
132 10.7911 0 42
133 10.8731 0 42
134 10.9552 0.00278491 42.0011
135 11.0372 0.00274366 42.0022
136 11.1193 0 42.0022
137 11.2014 0.00529113 42.0044
138 11.2834 0.00784273 42.0078
139 11.3655 0 42.0078
140 11.4476 0.005066 42.01
141 11.5296 0.0175148 42.0178
142 11.6117 0.0123075 42.0233
143 11.6937 0.0145239 42.03
144 11.7758 0.00720061 42.0333
145 11.8579 0.0118228 42.0389
146 11.9399 0.0233513 42.05
147 12.022 0.0229408 42.0611
148 12.104 0.0293372 42.0756
149 12.1861 0.0446345 42.0978
150 12.2682 0.0528996 42.1244
660000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0.043934 0.00111111
35 2.83112 0.165697 0.00555556
36 2.91318 1.01261 0.0344444
37 2.99524 2.28846 0.103333
38 3.0773 4.02285 0.231111
39 3.15936 5.73892 0.423333
40 3.24142 7.94204 0.703333
41 3.32348 9.95201 1.07222
42 3.40555 12.1953 1.54667
43 3.48761 13.0961 2.08111
44 3.56967 13.8276 2.67222
45 3.65173 15.9968 3.38778
46 3.73379 15.6519 4.12
47 3.81585 15.8094 4.89222
48 3.89791 16.3024 5.72333
49 3.97997 16.9377 6.62333
50 4.06204 15.5954 7.48667
51 4.1441 15.292 8.36778
52 4.22616 15.9827 9.32556
53 4.30822 17.1113 10.3911
54 4.39028 16.0126 11.4267
55 4.47234 15.6132 12.4744
56 4.5544 16.2553 13.6056
57 4.63647 15.495 14.7233
58 4.71853 16.1081 15.9267
59 4.80059 15.9128 17.1567
60 4.88265 15.0109 18.3578
61 4.96471 14.8233 19.5833
62 5.04677 14.4689 20.82
63 5.12883 14.1993 22.0733
64 5.21089 13.7484 23.3256
65 5.29296 13.6794 24.6111
66 5.37502 13.8452 25.9533
67 5.45708 12.7022 27.2222
68 5.53914 12.5939 28.5189
69 5.6212 12.0722 29.7989
70 5.70326 11.037 31.0033
71 5.78532 11.0807 32.2478
72 5.86739 9.86778 33.3878
73 5.94945 9.03825 34.4611
74 6.03151 8.22962 35.4656
75 6.11357 7.9839 36.4667
76 6.19563 6.93587 37.36
77 6.27769 6.06629 38.1622
78 6.35975 5.60137 38.9222
79 6.44181 4.73117 39.5811
80 6.52388 3.65737 40.1033
81 6.60594 3.22553 40.5756
82 6.688 2.37662 40.9322
83 6.77006 1.7997 41.2089
84 6.85212 1.41799 41.4322
85 6.93418 1.075 41.6056
86 7.01624 0.853958 41.7467
87 7.09831 0.519107 41.8344
88 7.18037 0.37887 41.9
89 7.26243 0.206807 41.9367
90 7.34449 0.146989 41.9633
91 7.42655 0.053866 41.9733
92 7.50861 0.0764326 41.9878
93 7.59067 0.0343329 41.9944
94 7.67273 0.0224901 41.9989
95 7.7548 0 41.9989
96 7.83686 0 41.9989
97 7.91892 0 41.9989
98 8.00098 0.00512995 42
99 8.08304 0 42
100 8.1651 0 42
101 8.24716 0 42
102 8.32923 0 42
103 8.41129 0 42
104 8.49335 0 42
105 8.57541 0 42
106 8.65747 0 42
107 8.73953 0 42
108 8.82159 0 42
109 8.90365 0 42
110 8.98572 0 42
111 9.06778 0 42
112 9.14984 0 42
113 9.2319 0 42
114 9.31396 0 42
115 9.39602 0 42
116 9.47808 0 42
117 9.56015 0 42
118 9.64221 0 42
119 9.72427 0 42
120 9.80633 0 42
121 9.88839 0 42
122 9.97045 0 42
123 10.0525 0 42
124 10.1346 0 42
125 10.2166 0 42
126 10.2987 0 42
127 10.3808 0 42
128 10.4628 0 42
129 10.5449 0 42
130 10.6269 0 42
131 10.709 0 42
132 10.7911 0 42
133 10.8731 0 42
134 10.9552 0.00550303 42.0022
135 11.0372 0.00271075 42.0033
136 11.1193 0.00534178 42.0056
137 11.2014 0.0026319 42.0067
138 11.2834 0.00518751 42.0089
139 11.3655 0.00255644 42.01
140 11.4476 0.00250862 42.0111
141 11.5296 0.00746777 42.0144
142 11.6117 0.00489837 42.0167
143 11.6937 0.0072448 42.02
144 11.7758 0.0166621 42.0278
145 11.8579 0.0117451 42.0333
146 11.9399 0.00463275 42.0356
147 12.022 0.018285 42.0444
148 12.104 0.0270725 42.0578
149 12.1861 0.0289249 42.0722
150 12.2682 0.0285167 42.0867
670000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0 0
35 2.83112 0.206381 0.00555556
36 2.91318 0.666432 0.0244444
37 2.99524 2.2609 0.0922222
38 3.0773 3.75609 0.211111
