# Time-averaged data for fix thermo_detailed
# TimeStep v_temp v_press v_pe v_ke v_vol v_dens
612000 305.682 -24.3566 -20902.8 3419.66 54171.7 1.05309
612100 297.163 201.897 -20900.1 3324.36 54200.8 1.05252
612200 301.602 -243.27 -20915.9 3374.02 54175.2 1.05302
612300 299.205 56.2575 -20974.7 3347.2 54063.7 1.05519
612400 297.791 -51.156 -20992.4 3331.38 54073.9 1.05499
612500 303.987 176.409 -20946.9 3400.7 54081.1 1.05485
612600 297.788 -50.2357 -20927.7 3331.35 54349 1.04965
612700 304.071 -210.688 -20896.8 3401.64 54541.1 1.04595
612800 305.604 -43.8982 -20814.1 3418.78 54576.7 1.04527
612900 300.462 -194.163 -20878.1 3361.27 54454.7 1.04761
613000 300.746 316.384 -20958.5 3364.45 54235.1 1.05186
613100 296.947 22.4377 -21015.1 3321.94 54406.6 1.04854
613200 295.88 -274.611 -20933.4 3310.01 54631.1 1.04423
613300 303.363 -5.57161 -20911.1 3393.72 54456.9 1.04757
613400 301.164 -7.17613 -20993.6 3369.11 54192 1.05269
613500 297.106 116.15 -20992 3323.72 54069.8 1.05507
613600 299.997 25.1175 -20916.1 3356.06 54083.6 1.0548
613700 300.437 26.667 -20927.4 3360.99 54157.6 1.05336
613800 295.807 -219.014 -20988.6 3309.19 54271.9 1.05114
613900 303.456 376.75 -20972.3 3394.76 54196.4 1.05261
614000 295.815 -467.737 -20927.1 3309.27 54404.2 1.04859
614100 300.492 -124.671 -20909.5 3361.6 54242.5 1.05172
614200 301.604 434.312 -20914.1 3374.03 54056.7 1.05533
614300 295.801 -314.781 -20929.1 3309.12 54350.1 1.04963
614400 301.1 -51.5385 -20921.1 3368.4 54272.8 1.05113
614500 299.338 11.2467 -20964.3 3348.69 54094 1.0546
614600 298.053 228.323 -21000.4 3334.31 54101.6 1.05445
614700 299.222 234.193 -20926.6 3347.4 54347.3 1.04969
614800 301.84 -462.63 -20875.6 3376.67 54785.4 1.04129
614900 300.332 0.893575 -20884.6 3359.81 54856.2 1.03995
615000 298.387 -18.9624 -20989.8 3338.05 54765.3 1.04167
615100 294.825 133.63 -21047.5 3298.2 54622.6 1.04439
615200 298.584 5.49745 -21018 3340.25 54560.4 1.04558
615300 300.923 7.00227 -20949.4 3366.41 54526 1.04624
615400 296.25 -185.763 -20991.9 3314.15 54461.3 1.04749
615500 300.194 266.293 -21022.5 3358.26 54227.3 1.05201
615600 300.837 63.2039 -20955.6 3365.46 54265.3 1.05127
615700 300.558 -57.1558 -20932.7 3362.34 54522.8 1.04631
615800 301.888 -202.953 -20854.4 3377.21 54739.2 1.04217
615900 297.936 -34.5723 -20955.5 3333.01 54761.1 1.04175
616000 299.047 277.977 -20999.3 3345.43 54666 1.04356
616100 300.921 -44.3359 -20890.5 3366.4 54960.3 1.03798
616200 300.592 -646.459 -20863.1 3362.72 55185.8 1.03374
616300 299.106 210.4 -20929.8 3346.09 54780.5 1.04139
616400 297.748 255.992 -21021 3330.9 54536.2 1.04605
616500 300.996 142.287 -20936 3367.23 54585 1.04511
616600 299.644 -153.182 -20903.8 3352.11 54709.2 1.04274
616700 295.201 122.715 -20932.3 3302.41 54688.7 1.04313
616800 301.503 17.9384 -20983.6 3372.91 54586 1.04509
616900 299.196 17.9772 -20915 3347.1 54519.1 1.04638
617000 300.289 0.866626 -20923.6 3359.32 54423 1.04823
617100 299.767 606.933 -20954.8 3353.49 54313.7 1.05034
617200 298.162 -154.515 -20937.8 3335.54 54764.6 1.04169
617300 302.452 -298.718 -20884.7 3383.53 55046.1 1.03636
617400 297.746 -32.4589 -20944.9 3330.88 54799.1 1.04103
617500 300.189 352.053 -20918.7 3358.21 54458.7 1.04754
617600 301.121 26.859 -20806.9 3368.63 54426.8 1.04815
617700 302.339 -31.302 -20848.7 3382.27 54480.2 1.04712
617800 298.308 114.967 -20960.3 3337.16 54514.7 1.04646
617900 299.366 132.847 -20957 3349 54661.5 1.04365
618000 303.246 -113.397 -20875.7 3392.4 54952.7 1.03812
618100 300.704 -402.839 -20894 3363.97 54985.3 1.03751
618200 301.69 382.606 -20943.4 3374.99 54698.1 1.04295
618300 294.381 -253.068 -20981.6 3293.23 54654.6 1.04378
618400 298.469 139.816 -20945.6 3338.96 54510.5 1.04654
618500 303.392 98.6141 -20920.3 3394.04 54399.9 1.04867
618600 300.124 125.994 -20995.1 3357.49 54377.5 1.0491
618700 298.882 -192.118 -20972.4 3343.58 54591.3 1.04499
618800 303.243 30.6818 -20942.2 3392.37 54596.7 1.04489
618900 298.446 46.3576 -20991 3338.71 54528.7 1.04619
619000 300.287 219.403 -21012.5 3359.31 54455.5 1.0476
619100 298.945 45.0324 -20893.4 3344.29 54736.5 1.04222
619200 303.379 -71.4973 -20850.7 3393.9 55048.2 1.03632
619300 298.365 -404.376 -20850.2 3337.81 55181.2 1.03382
619400 300.898 -92.8713 -20884.6 3366.13 54874.5 1.0396
619500 296.664 189.673 -21034.5 3318.77 54470.3 1.04732
619600 299.255 214.044 -20967.9 3347.76 54453.9 1.04763
619700 300.108 95.6443 -20908 3357.31 54706.7 1.04279
619800 299.757 -104.858 -20961.1 3353.38 55002.2 1.03719
619900 295.653 -259.902 -20964 3307.46 55044.4 1.03639
620000 301.099 -29.6619 -20900.5 3368.38 54896.1 1.03919
620100 298.181 -39.3916 -20940 3335.75 54840.6 1.04024
620200 301.657 -70.2967 -21027.8 3374.63 54682.6 1.04325
620300 294.733 123.792 -21056.3 3297.18 54562.6 1.04554
620400 298.707 133.731 -21025.4 3341.62 54688.2 1.04314
620500 299.891 -43.75 -20922.8 3354.87 54932.8 1.0385
620600 299.284 -128.669 -20901.9 3348.08 55111 1.03514
620700 296.564 -421.651 -20970.6 3317.66 55097.8 1.03539
620800 301.056 335.743 -20929 3367.9 54687.3 1.04316
620900 300.837 209.251 -20943.7 3365.46 54464.4 1.04743
621000 300.381 0.0851389 -20997.8 3360.35 54514.8 1.04646
621100 298.497 -213.876 -20938 3339.27 54593.7 1.04495
621200 301.41 -113.197 -20963.7 3371.87 54341.5 1.0498
621300 299.606 423.587 -21053.2 3351.68 54061 1.05524
621400 298.45 121.426 -21021.4 3338.76 54296.3 1.05068
621500 299.646 -202.859 -20917.4 3352.13 54742.1 1.04212
621600 302.248 1.57943 -20927.8 3381.24 54810 1.04082
621700 299.895 197.612 -20967 3354.91 54827.3 1.0405
621800 300.909 72.9837 -20944.4 3366.27 54999.2 1.03724
621900 299.907 -157.423 -20935.3 3355.05 55109.7 1.03516
622000 297.182 -122.147 -20988.1 3324.57 54965.8 1.03788
622100 304.925 467.68 -20966.4 3411.19 54752.9 1.04191
622200 300.188 -214.926 -21006.3 3358.2 55026.2 1.03674
622300 300.259 -238.356 -20992.8 3359 55099.8 1.03535
622400 305.017 73.7845 -20914.8 3412.22 54955.5 1.03807
622500 299.502 -171.622 -20886.5 3350.52 54839.1 1.04027
622600 298.926 -41.9842 -20879.6 3344.08 54535.9 1.04606
622700 303.588 329.337 -20899.8 3396.23 54212.1 1.0523
622800 298.557 112.252 -20948.3 3339.96 54262.2 1.05133
622900 299.831 -343.953 -20967.8 3354.2 54431.5 1.04806
623000 296.823 161.179 -21009.6 3320.55 54261.3 1.05135
623100 299.521 111.118 -20910.1 3350.74 54163.3 1.05325
623200 298.422 -155.918 -20875.3 3338.44 54284.1 1.05091
623300 300.046 -376.148 -20974.8 3356.61 54158.2 1.05336
623400 297.703 519.789 -21062.5 3330.4 53661.4 1.0631
623500 301.341 354.275 -20986.5 3371.1 53803 1.06031
623600 298.487 -298.557 -20891 3339.16 54257 1.05143
623700 302.787 -132.055 -20860.7 3387.27 54294.7 1.0507
623800 303.162 216.332 -20925.5 3391.47 53997.5 1.05649
623900 298.798 278.204 -20988.7 3342.65 54010.9 1.05622
624000 299.011 -93.635 -20957.1 3345.03 54428.2 1.04813
624100 300.415 -486.419 -20828.3 3360.73 54633.5 1.04419
624200 303.097 190.111 -20963.7 3390.74 54365.8 1.04933
624300 298.157 222.469 -20930.1 3335.48 54360.3 1.04943
624400 301.249 -85.8176 -20874.3 3370.07 54531.5 1.04614
624500 298.143 -281.988 -20880.4 3335.32 54482.1 1.04709
624600 295.275 297.385 -20940.3 3303.24 54150.2 1.05351
624700 301.273 230.602 -20878.4 3370.34 54212.5 1.0523
624800 299.842 -279.192 -20830.3 3354.32 54570.7 1.04539
624900 304.761 28.0451 -20822 3409.36 54691.5 1.04308
625000 299.177 -298.272 -20876.9 3346.89 54649.7 1.04388
625100 301.432 108.485 -20902.3 3372.11 54418.6 1.04831
625200 300.993 225.282 -20982.2 3367.21 54446.9 1.04777
625300 299.12 -91.328 -20973.3 3346.25 54634.9 1.04416
625400 299.909 -107.054 -20920.3 3355.07 54635 1.04416
625500 303.163 357.84 -20848.2 3391.48 54678.9 1.04332
625600 299.456 -464.59 -20866.5 3350.01 54978.5 1.03763
625700 300.44 -27.7633 -20913.4 3361.02 54765 1.04168
625800 300.97 298.166 -20962.1 3366.95 54578.8 1.04523
625900 299.736 42.8158 -20987.5 3353.14 54831.1 1.04042
626000 304.402 -397.816 -20943.5 3405.34 55080.7 1.03571
626100 303.828 -37.9274 -20938.8 3398.91 54872.2 1.03965
626200 299.3 -125.665 -21024 3348.27 54623.1 1.04438
626300 299.405 332.625 -20958.6 3349.44 54549.2 1.0458
626400 301.139 -56.591 -20933.1 3368.84 54746 1.04204
626500 296.983 -104.968 -20989.3 3322.34 54912.2 1.03888
626600 294.727 -87.9156 -20971.8 3297.1 54951.8 1.03814
626700 304.638 209.216 -20961.5 3407.98 54931.7 1.03852
626800 299.896 126.567 -21017.6 3354.93 55152 1.03437
626900 299.066 -188.539 -21009.8 3345.65 55537.4 1.02719
627000 302.38 -370.404 -20946 3382.71 55628.8 1.0255
627100 303.051 88.0351 -20990 3390.22 55397.5 1.02979
627200 296.72 -61.365 -21003 3319.4 55305.6 1.0315
627300 302.066 192.863 -20968.8 3379.2 55111.2 1.03513
627400 295.281 -145.331 -20979.5 3303.3 55034.2 1.03658
627500 298.772 132.225 -21023 3342.36 54843.3 1.04019
627600 301.125 228.12 -20986.6 3368.68 54820.9 1.04062
627700 299.319 53.6038 -20947.6 3348.48 55151.3 1.03439
627800 302.51 -525.433 -20905.5 3384.18 55584.6 1.02632
627900 296.92 -405.796 -20946.1 3321.64 55373.1 1.03025
628000 296.476 311.752 -21067.5 3316.67 54673.8 1.04342
628100 298.239 240.85 -20982.7 3336.4 54521.4 1.04633
628200 302.767 97.8947 -20978.4 3387.04 54593 1.04496
628300 297.747 -23.4486 -21012.8 3330.89 54819.9 1.04064
628400 298.203 -150.699 -20989.1 3335.99 55051.8 1.03625
628500 299.154 -48.6272 -20952.6 3346.63 55110.6 1.03515
628600 300.045 86.0023 -20961.6 3356.6 55034.5 1.03658
628700 295.633 -165.645 -21009.4 3307.24 54844.2 1.04018
628800 301.055 137.02 -20966.6 3367.89 54554.6 1.0457
628900 300.465 274.462 -20934.3 3361.3 54505.9 1.04663
629000 293.162 -270.105 -20987.4 3279.6 54720.5 1.04252
629100 298.32 220.7 -20979.1 3337.3 54721.2 1.04251
629200 300.41 -96.4616 -20910.5 3360.68 54865.7 1.03977
629300 300.842 -288.772 -20898.5 3365.51 54857.8 1.03992
629400 294.968 434.636 -21014.6 3299.8 54582.1 1.04517
629500 297.457 94.3236 -21000.1 3327.65 54636.1 1.04414
629600 300.246 -67.9053 -20907.7 3358.85 54726.6 1.04241
629700 299.115 -16.4325 -20926.5 3346.19 54620.6 1.04443
629800 297.469 197.018 -21028.4 3327.78 54455 1.04761
629900 300.99 196.195 -21028.1 3367.17 54430.5 1.04808
630000 302.005 -324.062 -20918 3378.52 54637.3 1.04411
630100 299.669 59.4857 -20862.6 3352.39 54488.8 1.04696
630200 296.652 345.127 -20902 3318.64 54240.6 1.05175
630300 305.435 -166.284 -20949.1 3416.89 54360 1.04944
630400 297.593 -37.0219 -20949.3 3329.17 54405.1 1.04857
630500 301.812 -29.1039 -21024.5 3376.36 54390.7 1.04885
630600 294.63 -46.7924 -21018.5 3296.02 54305.9 1.05049
630700 301.133 300.555 -20990.6 3368.77 54088.7 1.0547
630800 300.989 199.604 -20996.9 3367.16 54232.1 1.05192
630900 297.096 -62.8319 -21037.7 3323.6 54565.1 1.0455
631000 300.084 -433.645 -20950 3357.03 54807.5 1.04087
631100 301.288 320.263 -20964.8 3370.51 54690.3 1.0431
631200 299.214 147.891 -21009 3347.3 54727.5 1.04239
631300 303.335 -115.226 -20947.2 3393.4 54990.3 1.03741
631400 303.076 -422.062 -20907.9 3390.51 55066.7 1.03597
631500 298.742 330.855 -21006.2 3342.02 54521 1.04635
631600 300.525 455.817 -21040.8 3361.97 54279.5 1.051
631700 295.953 -300.474 -21082.1 3310.82 54539.4 1.04599
631800 299.757 -80.5043 -21058.1 3353.37 54542.9 1.04592
631900 300.948 22.8142 -20997.3 3366.7 54475.2 1.04722
632000 302.645 122.699 -20995 3385.68 54422.4 1.04824
632100 297.852 -229.826 -21079.3 3332.06 54561.1 1.04557
632200 300.595 17.4702 -21017.1 3362.75 54598.6 1.04485
632300 302.943 243.407 -21032.2 3389.02 54620.8 1.04443
632400 300.099 -225.976 -21062.8 3357.2 54796 1.04109
632500 296.632 69.2558 -21068.5 3318.42 54658.9 1.0437
632600 300.757 255.975 -20978.4 3364.56 54587.7 1.04506
632700 300.572 -169.529 -21008.5 3362.5 54754.3 1.04188
632800 295.855 0.587889 -21055 3309.72 54721.2 1.04251
632900 302.044 -92.0796 -20984.5 3378.95 54622.7 1.04439
633000 300.901 -256.859 -20936 3366.18 54444.3 1.04782
633100 297.477 150.608 -21008.5 3327.87 54264.3 1.05129
633200 299.017 231.926 -20995.2 3345.1 54354.4 1.04955
633300 299.683 -163.312 -20911.3 3352.55 54552.6 1.04573
633400 301.952 247.66 -20877.3 3377.93 54633 1.04419
633500 300.076 -35.0517 -20818.1 3356.94 54908.3 1.03896
633600 299.751 -179.94 -20940.7 3353.31 55066.2 1.03598
633700 297.758 43.2232 -21010.6 3331.01 54947.3 1.03822
633800 299.383 68.7314 -20971.2 3349.19 54746.3 1.04204
633900 300.195 -5.90519 -20975.9 3358.27 54693.8 1.04303
634000 295.042 28.9808 -21002.2 3300.63 54593.2 1.04496
634100 302.091 175.752 -20985.9 3379.48 54469.2 1.04734
634200 300.458 59.544 -21003.8 3361.22 54505.5 1.04664
634300 296.372 101.092 -21057.5 3315.51 54614 1.04456
634400 300.847 -112.131 -21007.3 3365.57 54640.5 1.04405
634500 299.486 -5.74859 -20962.3 3350.34 54767.7 1.04163
634600 295.435 -274.783 -21019 3305.02 54818.4 1.04066
634700 301.243 465.006 -21011.9 3370 54616.6 1.04451
634800 298.081 148.613 -20999.7 3334.62 54932.3 1.03851
634900 296.524 -396.927 -20927.4 3317.21 55214.6 1.0332
635000 299.197 14.9017 -20904.7 3347.11 54961.5 1.03795
635100 300.033 161.107 -20846.1 3356.46 54821.9 1.0406
635200 301.808 -116.382 -20826.4 3376.32 54809.9 1.04082
635300 297.099 55.0555 -20949.4 3323.64 54678.4 1.04333
635400 298.454 64.8662 -20982.9 3338.8 54617.5 1.04449
635500 302.425 -411.562 -20931 3383.22 54485.1 1.04703
635600 304.982 700.242 -20836.1 3411.83 54220.8 1.05213
635700 299.835 -510.129 -20833.4 3354.25 54626.5 1.04432
635800 301.552 110.404 -20871.4 3373.46 54559.2 1.04561
635900 298.596 53.983 -20963 3340.39 54450.8 1.04769
636000 301.65 4.44027 -21016.9 3374.55 54404.5 1.04858
636100 296.519 412.359 -20983.8 3317.15 54537.8 1.04602
636200 300.15 -200.23 -20919.6 3357.77 54992.9 1.03736
636300 300.816 -129.002 -20895.7 3365.22 55065.8 1.03599
636400 296.527 -77.978 -20973.2 3317.24 54841.2 1.04023
636500 304.354 465.115 -20925 3404.8 54638 1.0441
636600 299.543 -262.508 -20857 3350.99 54892.6 1.03926
636700 300.187 -70.2142 -20994.8 3358.19 54927.7 1.03859
636800 297.468 -31.4505 -20971.2 3327.77 54902.9 1.03906
636900 299.83 -20.4986 -20885.5 3354.19 54735.7 1.04224
637000 301.462 85.5504 -20954.7 3372.45 54518.9 1.04638
637100 298.203 -28.2247 -21021.2 3335.99 54466.8 1.04738
637200 301.83 295.197 -20985 3376.56 54568.7 1.04543
637300 300.685 -552.263 -21018.9 3363.75 55016.8 1.03691
637400 299.815 -195.201 -21006.1 3354.03 54938 1.0384
637500 298.215 3.16844 -21025.1 3336.12 54585.6 1.0451
637600 297.531 327.947 -21027.7 3328.48 54289.1 1.05081
637700 299.979 48.2311 -20975.5 3355.85 54212.3 1.0523
637800 301.229 -29.9047 -20904.5 3369.84 54293.8 1.05072
637900 303.765 -61.339 -20852.6 3398.22 54442.3 1.04785
638000 299.702 117.122 -20939 3352.76 54655.5 1.04377
638100 300.668 -379.111 -21010.3 3363.57 54778.5 1.04142
638200 297.332 39.4979 -21061.5 3326.25 54565.5 1.04549
638300 302.264 317.458 -20975.1 3381.42 54408.7 1.0485
638400 299.42 122.843 -20960 3349.61 54523.8 1.04629
638500 298.396 -12.1651 -20975.6 3338.15 54799.4 1.04103
638600 300.671 -150.752 -20963.2 3363.6 55039.5 1.03648
638700 299.699 24.0762 -20918.3 3352.72 55037 1.03653
638800 295.643 -69.3516 -20997.1 3307.36 55078.2 1.03575
638900 299.959 3.00612 -20945.5 3355.63 55052.5 1.03624
639000 301.693 117.767 -20980.1 3375.04 54953.3 1.03811
639100 297.866 -87.2155 -20983 3332.22 55035.2 1.03656
639200 302.01 -84.1128 -20888.1 3378.58 55134 1.0347
639300 301.709 123.27 -20898.3 3375.21 55134.1 1.0347
639400 298.325 -193.358 -20952.1 3337.36 55291.1 1.03177
639500 299.313 -23.0319 -20894.5 3348.41 55308.1 1.03145
639600 301.618 -14.3544 -20833.1 3374.19 55262.6 1.0323
639700 303.69 -139.477 -20786 3397.37 55129.3 1.0348
639800 300.472 192.793 -20879.7 3361.37 54721.8 1.04251
639900 300.057 222.164 -20917.5 3356.73 54370 1.04925
640000 297.737 184.275 -20998.1 3330.77 54385.4 1.04895
640100 298.865 -117.805 -20996 3343.4 54696.4 1.04299
640200 302.505 -167.068 -20913 3384.12 55015.9 1.03693
640300 298.895 -388.789 -20943.5 3343.73 54955.8 1.03807
640400 303.544 490.354 -20995.9 3395.74 54508.1 1.04659
640500 300.097 17.509 -20926.1 3357.18 54539.3 1.04599
640600 299.584 -306.862 -20962.7 3351.44 54682.2 1.04326
640700 298.495 202.348 -20960.3 3339.26 54521.8 1.04632
640800 301.624 10.27 -20965.4 3374.26 54659.2 1.0437
640900 301.709 -390.134 -20938.1 3375.22 55047.5 1.03634
641000 296.937 -80.8366 -20971.2 3321.82 54987 1.03748
641100 300.503 152.767 -20982.6 3361.72 54706.5 1.04279
641200 300.292 -1.14984 -20981 3359.36 54585.4 1.04511
641300 296.605 153.634 -21036.1 3318.12 54528.7 1.04619
641400 302.221 80.168 -20951 3380.94 54636.3 1.04413
641500 298.358 -336.992 -20956.4 3337.73 54786.3 1.04127
641600 299.067 84.2448 -21019.9 3345.65 54495.5 1.04683
641700 297.037 286.444 -21061.8 3322.95 54236.1 1.05184
641800 301 14.5961 -21004.1 3367.28 54364.6 1.04935
641900 300.955 -98.9924 -20935.1 3366.78 54671.3 1.04346
642000 295.91 -346.886 -20986.6 3310.34 54702.9 1.04286
642100 298.648 261.52 -21006.4 3340.97 54256.4 1.05145
642200 301.169 576.28 -21018.6 3369.18 54144.1 1.05363
642300 297.759 -57.407 -21082.4 3331.03 54637.6 1.04411
642400 300.062 -93.3988 -21039.9 3356.79 54851 1.04004
642500 300.947 130.922 -20976 3366.69 54835.2 1.04034
642600 296.118 -66.2047 -21024.7 3312.66 54841.4 1.04023
642700 295.939 12.465 -21064 3310.66 54714.9 1.04263
642800 300.715 -21.8083 -20989.2 3364.09 54590.7 1.045
642900 301.124 272.905 -20922.4 3368.67 54643.8 1.04399
643000 302.539 -210.246 -20845.5 3384.5 54964 1.03791
