# Time-averaged data for fix thermo_avg
# TimeStep v_epsilon_co v_temp v_press v_pe v_ke v_etotal v_vol v_dens
601000 0.85 300.158 63.5109 -21774.4 3357.86 -18416.6 53654.3 1.06326
602000 0.85 300.383 -138.902 -21804 3360.38 -18443.6 53704.8 1.06229
603000 0.85 298.696 80.4737 -21815 3341.5 -18473.5 53708 1.06218
604000 0.85 297.569 95.8258 -21768 3328.89 -18439.1 53837 1.05965
605000 0.85 300.169 -188.836 -21747.5 3357.99 -18389.5 54187.4 1.0528
606000 0.85 299.557 98.2295 -21817.1 3351.14 -18465.9 53741 1.06155
607000 0.85 300.259 -51.5899 -21804 3358.99 -18445 53881.7 1.05876
608000 0.85 298.137 30.5311 -21839.8 3335.26 -18504.5 53580.4 1.06476
609000 0.85 300.098 -76.1528 -21802.8 3357.19 -18445.6 53532.9 1.06567
610000 0.85 297.662 176.498 -21849 3329.93 -18519.1 53589.4 1.06454
611000 0.85 299.856 -149.747 -21799.4 3354.48 -18444.9 53625.1 1.06383
612000 0.85 299.053 -71.662 -21831 3345.51 -18485.5 53633.7 1.06366
613000 0.85 301.096 66.173 -21818.1 3368.36 -18449.7 53908.8 1.05824
614000 0.85 301.386 -198.7 -21804.4 3371.6 -18432.9 53911.8 1.05818
615000 0.85 300.606 -127.901 -21863.9 3362.87 -18501 53919.4 1.05802
616000 0.85 300.316 -97.0483 -21834.3 3359.63 -18474.7 53938.3 1.05768
617000 0.85 300.291 159.445 -21783.5 3359.35 -18424.2 53965.4 1.05713
618000 0.85 299.751 195.888 -21806.8 3353.31 -18453.4 53580 1.06475
619000 0.85 298.596 -138.398 -21825.5 3340.38 -18485.1 53582.4 1.0647
620000 0.85 301.109 -33.2753 -21834.2 3368.5 -18465.7 53461.1 1.0671
621000 0.85 299.379 -139.484 -21843.6 3349.14 -18494.5 53704.1 1.06228
622000 0.85 299.622 30.9192 -21841.7 3351.87 -18489.8 53591.7 1.06456
623000 0.85 299.17 -111.371 -21755.5 3346.81 -18408.7 54210.4 1.05236
624000 0.85 301.179 -190.213 -21788.1 3369.28 -18418.9 53863 1.05914
625000 0.85 298.25 -45.7863 -21787.5 3336.51 -18451 53975.8 1.05692
626000 0.85 299.278 153.955 -21753.1 3348.01 -18405.1 53862.1 1.05916
