# Time-averaged data for fix thermo_detailed
# TimeStep v_temp v_press v_pe v_ke v_vol v_dens
600100 297.095 -27.4602 -21108.4 3323.6 54669.9 1.04349
600200 298.889 -27.8827 -21028.5 3343.66 54843.1 1.0402
600300 300.318 -242.812 -21025.4 3359.65 54873.9 1.03961
600400 303.282 470.173 -21069.3 3392.81 54703.2 1.04286
600500 296.498 -199.506 -21081.3 3316.91 54864.4 1.03979
600600 303.685 59.8689 -21072.2 3397.32 54784.7 1.0413
600700 299.668 47.9288 -21114.7 3352.38 54598.5 1.04486
600800 297.674 97.5637 -21104.5 3330.07 54554 1.04571
600900 302.347 -152.127 -21053.9 3382.35 54704 1.04284
601000 298.368 207.308 -21050.4 3337.83 54881.4 1.03947
601100 303.842 -446.823 -21003.8 3399.08 55105.4 1.03524
601200 300.54 42.4499 -20938.1 3362.13 54867.5 1.03974
601300 299.377 297.702 -21035.2 3349.12 54342 1.04979
601400 294.563 364.777 -21113.3 3295.27 54157.6 1.05336
601500 297.316 -97.3501 -21133.5 3326.06 54323.5 1.05015
601600 300.383 -38.3354 -21076.1 3360.38 54557.6 1.04564
601700 296.889 -379.517 -21071 3321.29 54657.3 1.04373
601800 300.465 -85.5262 -21016 3361.3 54400.5 1.04866
601900 300.763 273.338 -21011.5 3364.63 54144.4 1.05362
602000 298.36 263.848 -21051.7 3337.74 54165.4 1.05321
602100 299.751 -106.357 -21033 3353.31 54603.9 1.04476
602200 302.432 -224.085 -20984.2 3383.3 54803.6 1.04095
602300 299.963 113.895 -21012.4 3355.68 54612.6 1.04458
602400 298.575 173.224 -21057.8 3340.15 54450.3 1.0477
602500 300.898 168.983 -21048.4 3366.13 54383.4 1.04899
602600 298.353 101.635 -21050.1 3337.67 54574.3 1.04532
602700 295.893 -337.705 -21072.3 3310.15 54941.7 1.03833
602800 301.754 -103.18 -20982.7 3375.71 54887 1.03937
602900 301.117 43.383 -21039.3 3368.59 54630.6 1.04424
603000 298.91 266.112 -21100 3343.9 54560.9 1.04557
603100 304.703 236.519 -21059 3408.71 54750.2 1.04196
603200 300.003 -644.735 -21020.3 3356.12 55014.6 1.03695
603300 301.434 76.6272 -21082.9 3372.14 54638.8 1.04409
603400 297.17 38.4188 -21116.2 3324.44 54310 1.0504
603500 294.938 73.9946 -21169.5 3299.46 54284.5 1.0509
603600 300.682 -65.773 -21113.1 3363.73 54276.7 1.05105
603700 300.572 -82.2776 -21045 3362.5 54184.6 1.05284
603800 304.953 228.64 -20986.6 3411.51 54178.2 1.05296
603900 300.293 -299.658 -20991 3359.37 54420 1.04828
604000 299.937 129.307 -21008.9 3355.39 54402.3 1.04862
604100 295 -71.9843 -21034.1 3300.16 54398.3 1.0487
604200 303.084 137.596 -21014.9 3390.59 54312.6 1.05035
604300 298.094 -50.253 -21034.1 3334.77 54262.8 1.05132
604400 300.415 296.093 -20972.6 3360.74 54181.2 1.0529
604500 301.423 -243.428 -20929 3372.02 54383.1 1.04899
604600 297.194 81.9363 -20994.9 3324.7 54428.9 1.04811
604700 306.228 -126.991 -21053.8 3425.76 54504.8 1.04665
604800 298.063 -150.382 -20981.6 3334.43 54478.6 1.04716
604900 298.649 349.884 -21065.4 3340.98 54218.7 1.05217
605000 297.487 200.388 -21052.2 3327.98 54348.1 1.04967
605100 299.868 -383.963 -20994.8 3354.62 54745.8 1.04204
605200 300.652 5.40611 -20955.1 3363.39 54746.8 1.04202
605300 304.364 150.838 -20880.2 3404.92 54602.9 1.04477
605400 300.325 -48.4885 -20941.9 3359.73 54621.9 1.04441
605500 303.743 80.2734 -21075.9 3397.97 54564.7 1.0455
605600 297.738 107.04 -21053.9 3330.79 54497.3 1.04679
605700 300.9 113.85 -21027.6 3366.16 54526.3 1.04624
605800 296.221 -200.292 -21106.2 3313.81 54641 1.04404
605900 300.715 69.1021 -21074.9 3364.09 54520.6 1.04635
606000 301.185 -27.7148 -21004.1 3369.35 54497.7 1.04679
606100 296.202 -160.163 -21037.7 3313.6 54451.8 1.04767
606200 295.836 186.982 -21174.9 3309.51 54204.6 1.05245
606300 298.313 36.8552 -21151 3337.23 54133.9 1.05382
606400 301.967 185.215 -21110.6 3378.1 54043.1 1.05559
606500 297.649 -51.8099 -21176.9 3329.79 54139.7 1.05371
606600 298.805 110.294 -21169.1 3342.72 54312.6 1.05036
606700 300.033 -64.0391 -21094.7 3356.46 54500.9 1.04673
606800 300.134 81.3523 -21110.7 3357.59 54568.3 1.04543
606900 301.762 -206.095 -21049.1 3375.81 54656.9 1.04374
607000 301.205 272.51 -20999.8 3369.57 54650.9 1.04385
607100 297.475 -74.9634 -21059.4 3327.85 54764 1.0417
607200 306.074 -108.009 -21058.8 3424.04 54761.4 1.04175
607300 300.473 103.135 -21038.2 3361.39 54568.3 1.04543
607400 298.243 228.943 -21051 3336.44 54443.6 1.04783
607500 303.249 93.6271 -20999.9 3392.44 54573.5 1.04533
607600 296.727 -428.998 -21042.3 3319.48 54832.5 1.0404
607700 302.348 19.8486 -21082.8 3382.37 54649 1.04389
607800 297.807 23.2119 -21054.9 3331.56 54438.8 1.04792
607900 297.787 59.1641 -21127.6 3331.34 54224.4 1.05206
608000 302.345 548.671 -21068.3 3382.33 54200.1 1.05254
608100 301.243 -524.741 -20990.8 3370 54716.8 1.0426
608200 306.844 -363.681 -20993.5 3432.65 54804.7 1.04092
608300 300.203 61.6697 -21060.6 3358.37 54546.8 1.04585
608400 296.774 193.89 -21105.3 3320 54347.6 1.04968
608500 301.529 33.308 -21032.9 3373.19 54402.3 1.04862
608600 300.909 -59.0107 -21025.2 3366.27 54451.7 1.04767
608700 300.183 -212.478 -21098.8 3358.15 54457.7 1.04756
608800 296.571 133.649 -21150.2 3317.73 54291.1 1.05077
608900 300.718 361.188 -21086.3 3364.13 54167.3 1.05317
609000 299.521 -184.111 -21047.9 3350.74 54393.4 1.0488
609100 301.601 73.8597 -20962.5 3374 54424.4 1.0482
609200 299.275 -31.9528 -20954 3347.98 54488.9 1.04696
609300 301.594 -246.594 -21028.7 3373.93 54545.1 1.04588
609400 293.877 8.18547 -21086.5 3287.6 54285.4 1.05089
609500 300.373 333.334 -21126.7 3360.27 53936.1 1.05769
