# Time-averaged data for fix rdf_CC_avg
# TimeStep Number-of-rows
# Row c_rdf_CC[1] c_rdf_CC[2] c_rdf_CC[3]
610000 150
129 10.5449 0.559577 44.6933
130 10.6269 0.620791 44.9311
131 10.709 0.642827 45.1811
132 10.7911 0.65822 45.4411
133 10.8731 0.615307 45.6878
134 10.9552 0.742352 45.99
135 11.0372 0.712426 46.2844
136 11.1193 0.675703 46.5678
137 11.2014 0.83028 46.9211
138 11.2834 0.741005 47.2411
139 11.3655 0.86257 47.6189
140 11.4476 0.85013 47.9967
141 11.5296 0.865153 48.3867
142 11.6117 0.787239 48.7467
143 11.6937 0.804947 49.12
144 11.7758 0.871877 49.53
145 11.8579 0.834201 49.9278
146 11.9399 0.94447 50.3844
147 12.022 0.943142 50.8467
148 12.104 0.958991 51.3233
149 12.1861 0.955196 51.8044
150 12.2682 0.994799 52.3122
630000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0.0918636 0.00222222
34 2.74905 0.086205 0.00444444
35 2.83112 0.366295 0.0144444
36 2.91318 1.03803 0.0444444
37 2.99524 2.65311 0.125556
38 3.0773 4.85762 0.282222
39 3.15936 6.8638 0.515556
40 3.24142 9.50216 0.855556
41 3.32348 11.4315 1.28556
42 3.40555 13.6999 1.82667
43 3.48761 14.0525 2.40889
44 3.56967 15.1793 3.06778
45 3.65173 15.3178 3.76333
46 3.73379 16.3591 4.54
47 3.81585 15.5085 5.30889
48 3.89791 14.9672 6.08333
49 3.97997 15.7321 6.93222
50 4.06204 16.1143 7.83778
51 4.1441 17.0354 8.83444
52 4.22616 16.1112 9.81444
53 4.30822 15.96 10.8233
54 4.39028 16.3344 11.8956
55 4.47234 16.116 12.9933
56 4.5544 16.4526 14.1556
57 4.63647 15.2811 15.2744
58 4.71853 15.4597 16.4467
59 4.80059 15.6413 17.6744
60 4.88265 15.3285 18.9189
61 4.96471 15.168 20.1922
62 5.04677 15.306 21.52
63 5.12883 14.114 22.7844
64 5.21089 13.8551 24.0656
65 5.29296 14.4172 25.4411
66 5.37502 12.7247 26.6933
67 5.45708 13.0603 28.0178
68 5.53914 12.417 29.3156
69 5.6212 11.9037 30.5967
70 5.70326 10.9241 31.8067
71 5.78532 10.4198 32.9944
72 5.86739 9.4769 34.1056
73 5.94945 8.98572 35.1889
74 6.03151 8.40248 36.23
75 6.11357 7.55068 37.1911
76 6.19563 6.54465 38.0467
77 6.27769 5.77805 38.8222
78 6.35975 4.8062 39.4844
79 6.44181 3.7969 40.0211
80 6.52388 3.31934 40.5022
81 6.60594 2.57912 40.8856
82 6.688 1.92574 41.1789
83 6.77006 1.45952 41.4067
84 6.85212 1.19529 41.5978
85 6.93418 0.820688 41.7322
86 7.01624 0.570015 41.8278
87 7.09831 0.329953 41.8844
88 7.18037 0.246379 41.9278
89 7.26243 0.142208 41.9533
90 7.34449 0.114863 41.9744
91 7.42655 0.0590764 41.9856
92 7.50861 0.0462741 41.9944
93 7.59067 0.0170285 41.9978
94 7.67273 0.0166344 42.0011
95 7.7548 0.00545259 42.0022
96 7.83686 0.00527811 42.0033
97 7.91892 0.0259576 42.0089
98 8.00098 0.00507871 42.01
99 8.08304 0.0299624 42.0167
100 8.1651 0.00975978 42.0189
101 8.24716 0.0287981 42.0256
102 8.32923 0.0281788 42.0322
103 8.41129 0.0461372 42.0433
104 8.49335 0.0271016 42.05
105 8.57541 0.0843895 42.0711
106 8.65747 0.0609153 42.0867
107 8.73953 0.0812196 42.1078
108 8.82159 0.109105 42.1367
109 8.90365 0.164734 42.1811
110 8.98572 0.121316 42.2144
111 9.06778 0.114983 42.2467
112 9.14984 0.159866 42.2922
113 9.2319 0.156953 42.3378
114 9.31396 0.255845 42.4133
115 9.39602 0.255051 42.49
116 9.47808 0.294074 42.58
117 9.56015 0.267734 42.6633
118 9.64221 0.333312 42.7689
119 9.72427 0.338099 42.8778
120 9.80633 0.373099 43
121 9.88839 0.367193 43.1222
122 9.97045 0.387321 43.2533
123 10.0525 0.351768 43.3744
124 10.1346 0.362151 43.5011
125 10.2166 0.437527 43.6567
126 10.2987 0.504427 43.8389
127 10.3808 0.502486 44.0233
128 10.4628 0.503677 44.2111
129 10.5449 0.531141 44.4122
130 10.6269 0.609708 44.6467
131 10.709 0.520505 44.85
132 10.7911 0.521019 45.0567
133 10.8731 0.659307 45.3222
134 10.9552 0.584509 45.5611
135 11.0372 0.61865 45.8178
136 11.1193 0.731005 46.1256
137 11.2014 0.624051 46.3922
138 11.2834 0.743208 46.7144
139 11.3655 0.805538 47.0689
140 11.4476 0.774266 47.4144
141 11.5296 0.795174 47.7744
142 11.6117 0.883277 48.18
143 11.6937 0.822977 48.5633
144 11.7758 0.773938 48.9289
145 11.8579 0.853727 49.3378
146 11.9399 0.871774 49.7611
147 12.022 0.857811 50.1833
148 12.104 0.77936 50.5722
149 12.1861 0.929482 51.0422
150 12.2682 0.89515 51.5011
640000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0 0
35 2.83112 0.245202 0.00666667
36 2.91318 1.34798 0.0455556
37 2.99524 2.22448 0.113333
38 3.0773 4.07855 0.244444
39 3.15936 7.14897 0.486667
40 3.24142 8.32068 0.783333
41 3.32348 11.4393 1.21222
42 3.40555 12.3622 1.69889
43 3.48761 12.9178 2.23222
44 3.56967 16.9517 2.96556
45 3.65173 15.4168 3.66333
46 3.73379 15.7773 4.41
47 3.81585 15.4894 5.17556
48 3.89791 16.0737 6.00444
49 3.97997 15.2105 6.82222
50 4.06204 15.6898 7.70111
51 4.1441 15.5494 8.60778
52 4.22616 15.2488 9.53222
53 4.30822 16.4642 10.57
54 4.39028 16.8971 11.6756
55 4.47234 16.6274 12.8044
56 4.5544 16.3485 13.9556
57 4.63647 16.3873 15.1511
58 4.71853 15.9652 16.3578
59 4.80059 14.8865 17.5222
60 4.88265 14.9504 18.7322
61 4.96471 14.2619 19.9256
62 5.04677 14.3932 21.17
63 5.12883 14.012 22.4211
64 5.21089 13.7448 23.6878
65 5.29296 13.7651 24.9967
66 5.37502 13.1845 26.29
67 5.45708 12.9047 27.5944
68 5.53914 13.0473 28.9533
69 5.6212 12.1514 30.2567
70 5.70326 11.1289 31.4856
71 5.78532 10.6207 32.6922
72 5.86739 9.67771 33.8233
73 5.94945 9.51435 34.9667
74 6.03151 8.24145 35.9844
75 6.11357 7.76892 36.97
76 6.19563 6.73612 37.8478
77 6.27769 5.92992 38.6411
78 6.35975 5.25192 39.3622
79 6.44181 3.83239 39.9022
80 6.52388 3.59959 40.4222
81 6.60594 2.6933 40.8211
82 6.688 2.20318 41.1556
83 6.77006 1.49278 41.3878
84 6.85212 1.11558 41.5656
85 6.93418 0.837038 41.7022
86 7.01624 0.551854 41.7944
87 7.09831 0.370361 41.8578
88 7.18037 0.329973 41.9156
89 7.26243 0.223608 41.9556
90 7.34449 0.0485332 41.9644
91 7.42655 0.112699 41.9856
92 7.50861 0.0462801 41.9944
93 7.59067 0.0113488 41.9967
94 7.67273 0.0166738 42
95 7.7548 0 42
96 7.83686 0 42
97 7.91892 0 42
98 8.00098 0 42
99 8.08304 0 42
100 8.1651 0 42
101 8.24716 0.00479148 42.0011
102 8.32923 0 42.0011
103 8.41129 0 42.0011
104 8.49335 0.00903549 42.0033
105 8.57541 0.0044661 42.0044
106 8.65747 0.00869616 42.0067
107 8.73953 0.0341799 42.0156
108 8.82159 0.0168146 42.02
109 8.90365 0.00823376 42.0222
110 8.98572 0.0242283 42.0289
111 9.06778 0.0357494 42.0389
112 9.14984 0.0584592 42.0556
113 9.2319 0.0689786 42.0756
114 9.31396 0.0376739 42.0867
115 9.39602 0.070309 42.1078
116 9.47808 0.0692627 42.1289
117 9.56015 0.0679984 42.15
118 9.64221 0.0562625 42.1678
119 9.72427 0.14872 42.2156
120 9.80633 0.108757 42.2511
121 9.88839 0.0937781 42.2822
122 9.97045 0.125005 42.3244
123 10.0525 0.171648 42.3833
124 10.1346 0.111437 42.4222
125 10.2166 0.144211 42.4733
126 10.2987 0.178804 42.5378
127 10.3808 0.209508 42.6144
128 10.4628 0.212138 42.6933
129 10.5449 0.211916 42.7733
130 10.6269 0.20277 42.8511
131 10.709 0.236736 42.9433
132 10.7911 0.210784 43.0267
133 10.8731 0.301562 43.1478
134 10.9552 0.22346 43.2389
135 11.0372 0.23896 43.3378
136 11.1193 0.256645 43.4456
137 11.2014 0.271092 43.5611
138 11.2834 0.311172 43.6956
139 11.3655 0.296377 43.8256
140 11.4476 0.374503 43.9922
141 11.5296 0.349701 44.15
142 11.6117 0.400402 44.3333
143 11.6937 0.397054 44.5178
144 11.7758 0.420035 44.7156
145 11.8579 0.409506 44.9111
146 11.9399 0.431461 45.12
147 12.022 0.44367 45.3378
148 12.104 0.466728 45.57
149 12.1861 0.458358 45.8011
150 12.2682 0.500147 46.0567
650000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0.0431845 0.00111111
35 2.83112 0.365952 0.0111111
36 2.91318 0.998425 0.04
37 2.99524 2.51366 0.116667
38 3.0773 5.41121 0.291111
39 3.15936 6.31246 0.505556
40 3.24142 9.04545 0.828889
41 3.32348 10.8203 1.23556
42 3.40555 13.6562 1.77444
43 3.48761 13.9292 2.35111
44 3.56967 15.1224 3.00667
45 3.65173 14.1597 3.64889
46 3.73379 15.3233 4.37556
47 3.81585 16.1814 5.17667
48 3.89791 15.9058 5.99889
49 3.97997 16.5276 6.89
50 4.06204 15.7733 7.77556
51 4.1441 14.9081 8.64667
52 4.22616 16.8564 9.67111
53 4.30822 16.0274 10.6833
54 4.39028 15.9757 11.7311
55 4.47234 16.3925 12.8467
56 4.5544 16.0547 13.98
57 4.63647 16.3195 15.1733
58 4.71853 16.8538 16.45
59 4.80059 14.3839 17.5778
60 4.88265 14.7261 18.7722
61 4.96471 14.4997 19.9878
62 5.04677 14.4878 21.2433
63 5.12883 14.105 22.5056
64 5.21089 13.6407 23.7667
65 5.29296 13.2291 25.0278
66 5.37502 13.4531 26.35
67 5.45708 12.5538 27.6222
68 5.53914 12.3495 28.9111
69 5.6212 11.8289 30.1822
70 5.70326 11.415 31.4456
71 5.78532 10.4836 32.6389
72 5.86739 9.91329 33.8
73 5.94945 9.28213 34.9178
74 6.03151 8.28242 35.9433
75 6.11357 7.39334 36.8833
76 6.19563 6.62683 37.7489
77 6.27769 5.68472 38.5111
78 6.35975 4.86777 39.1811
79 6.44181 4.0992 39.76
80 6.52388 3.33666 40.2433
81 6.60594 2.73138 40.6489
82 6.688 2.25484 40.9922
83 6.77006 1.65958 41.2511
84 6.85212 1.33468 41.4644
85 6.93418 0.9834 41.6256
86 7.01624 0.71002 41.7444
87 7.09831 0.446614 41.8211
88 7.18037 0.348279 41.8822
89 7.26243 0.247289 41.9267
90 7.34449 0.163275 41.9567
91 7.42655 0.118232 41.9789
92 7.50861 0.046023 41.9878
93 7.59067 0.0338796 41.9944
94 7.67273 0.0275647 42
95 7.7548 0 42
96 7.83686 0 42
97 7.91892 0 42
98 8.00098 0 42
99 8.08304 0 42
100 8.1651 0 42
101 8.24716 0 42
102 8.32923 0 42
103 8.41129 0 42
104 8.49335 0 42
105 8.57541 0 42
106 8.65747 0 42
107 8.73953 0 42
108 8.82159 0 42
109 8.90365 0 42
110 8.98572 0.00409171 42.0011
111 9.06778 0.00803597 42.0033
112 9.14984 0 42.0033
113 9.2319 0 42.0033
114 9.31396 0.0113597 42.0067
115 9.39602 0.0222592 42.0133
116 9.47808 0.0253258 42.0211
117 9.56015 0.021439 42.0278
118 9.64221 0.0423366 42.0411
119 9.72427 0.0412002 42.0544
120 9.80633 0.0237999 42.0622
121 9.88839 0.0367112 42.0744
122 9.97045 0.0427024 42.0889
123 10.0525 0.0518545 42.1067
124 10.1346 0.0731435 42.1322
125 10.2166 0.0754334 42.1589
126 10.2987 0.0926423 42.1922
127 10.3808 0.0940118 42.2267
128 10.4628 0.0983684 42.2633
129 10.5449 0.0941237 42.2989
130 10.6269 0.12417 42.3467
131 10.709 0.122626 42.3944
132 10.7911 0.173836 42.4633
133 10.8731 0.151887 42.5244
134 10.9552 0.196049 42.6044
135 11.0372 0.193237 42.6844
136 11.1193 0.148019 42.7467
137 11.2014 0.184768 42.8256
138 11.2834 0.192691 42.9089
139 11.3655 0.225118 43.0078
140 11.4476 0.226886 43.1089
141 11.5296 0.245515 43.22
142 11.6117 0.273668 43.3456
143 11.6937 0.296318 43.4833
144 11.7758 0.308623 43.6289
145 11.8579 0.297279 43.7711
146 11.9399 0.309415 43.9211
147 12.022 0.311903 44.0744
148 12.104 0.357354 44.2522
149 12.1861 0.387334 44.4478
150 12.2682 0.317051 44.61
660000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0.043257 0.00111111
35 2.83112 0.244895 0.00777778
36 2.91318 1.38814 0.0477778
37 2.99524 2.15382 0.113333
38 3.0773 4.56338 0.26
39 3.15936 6.85575 0.492222
40 3.24142 8.31951 0.788889
41 3.32348 11.2373 1.21
42 3.40555 12.7073 1.71
43 3.48761 14.0245 2.28889
44 3.56967 15.4423 2.95667
45 3.65173 15.6227 3.66333
46 3.73379 15.7578 4.40889
47 3.81585 15.74 5.18667
48 3.89791 15.1941 5.97
49 3.97997 15.1719 6.78556
50 4.06204 16.4086 7.70444
51 4.1441 17.0834 8.7
52 4.22616 16.3503 9.69111
53 4.30822 15.5258 10.6689
54 4.39028 16.8546 11.7711
55 4.47234 16.0939 12.8633
56 4.5544 15.8937 13.9822
57 4.63647 15.6456 15.1233
58 4.71853 15.8246 16.3189
59 4.80059 14.6069 17.4611
60 4.88265 15.4237 18.7089
61 4.96471 15.0649 19.9689
62 5.04677 14.9398 21.26
63 5.12883 14.3886 22.5444
64 5.21089 13.6725 23.8044
65 5.29296 13.3616 25.0744
66 5.37502 12.9638 26.3456
67 5.45708 12.798 27.6389
68 5.53914 12.4766 28.9378
69 5.6212 11.8462 30.2078
70 5.70326 11.1836 31.4422
71 5.78532 10.6232 32.6489
72 5.86739 9.80543 33.7944
73 5.94945 9.02899 34.8789
74 6.03151 8.15451 35.8856
75 6.11357 7.4817 36.8344
76 6.19563 6.70599 37.7078
77 6.27769 5.7662 38.4789
78 6.35975 5.20391 39.1933
79 6.44181 4.26943 39.7944
80 6.52388 3.23921 40.2622
81 6.60594 2.69484 40.6611
82 6.688 2.21052 40.9967
83 6.77006 1.85752 41.2856
84 6.85212 1.24216 41.4833
85 6.93418 0.939836 41.6367
86 7.01624 0.771385 41.7656
87 7.09831 0.422715 41.8378
88 7.18037 0.336815 41.8967
89 7.26243 0.173867 41.9278
90 7.34449 0.157752 41.9567
91 7.42655 0.11287 41.9778
92 7.50861 0.0464235 41.9867
93 7.59067 0.028504 41.9922
94 7.67273 0.0278215 41.9978
95 7.7548 0.0054646 41.9989
96 7.83686 0.00537228 42
97 7.91892 0.00520467 42.0011
98 8.00098 0 42.0011
99 8.08304 0 42.0011
100 8.1651 0 42.0011
101 8.24716 0.00961819 42.0033
102 8.32923 0.00940905 42.0056
103 8.41129 0 42.0056
104 8.49335 0.00452447 42.0067
105 8.57541 0.0266903 42.0133
106 8.65747 0 42.0133
107 8.73953 0.0128382 42.0167
108 8.82159 0.0294016 42.0244
109 8.90365 0.0370805 42.0344
110 8.98572 0.0364644 42.0444
111 9.06778 0.0318072 42.0533
112 9.14984 0.0507633 42.0678
113 9.2319 0.0652996 42.0867
114 9.31396 0.0640681 42.1056
115 9.39602 0.0703812 42.1267
116 9.47808 0.102015 42.1578
117 9.56015 0.0500885 42.1733
118 9.64221 0.105569 42.2067
119 9.72427 0.103798 42.24
120 9.80633 0.0986382 42.2722
121 9.88839 0.137237 42.3178
122 9.97045 0.157882 42.3711
123 10.0525 0.190987 42.4367
124 10.1346 0.203762 42.5078
125 10.2166 0.144099 42.5589
126 10.2987 0.197355 42.63
127 10.3808 0.218582 42.71
128 10.4628 0.206252 42.7867
129 10.5449 0.214838 42.8678
130 10.6269 0.292606 42.98
131 10.709 0.288222 43.0922
132 10.7911 0.300751 43.2111
133 10.8731 0.315547 43.3378
134 10.9552 0.275381 43.45
135 11.0372 0.338447 43.59
136 11.1193 0.306859 43.7189
137 11.2014 0.383319 43.8822
138 11.2834 0.4216 44.0644
139 11.3655 0.428004 44.2522
140 11.4476 0.439475 44.4478
141 11.5296 0.433387 44.6433
142 11.6117 0.478308 44.8622
