# Time-averaged data for fix msd_avg
# TimeStep c_msd_water[1] c_msd_water[2] c_msd_water[3] c_msd_water[4]
601000 0.65039 0.659529 0.63201 1.94193
602000 1.40194 1.42577 1.34013 4.16784
603000 2.05776 2.22755 2.22308 6.5084
604000 2.61815 3.04769 3.1531 8.81894
605000 3.19988 3.49934 3.97568 10.6749
606000 3.88071 4.41559 4.6218 12.9181
607000 4.63585 5.25936 5.20625 15.1015
608000 5.26813 5.89583 6.3029 17.4669
609000 6.06459 6.44488 7.47431 19.9838
610000 6.76577 7.60051 8.67333 23.0396
611000 7.40659 8.72152 9.82264 25.9508
612000 8.13379 9.69944 10.9177 28.751
613000 8.92938 10.4774 11.6628 31.0696
614000 9.9464 10.707 12.7466 33.3999
615000 10.8644 11.1941 13.3922 35.4506
616000 11.4469 11.893 14.0777 37.4176
617000 11.9274 12.7432 14.942 39.6127
618000 12.8227 13.7952 15.6011 42.219
619000 13.4499 14.9442 16.3104 44.7045
620000 14.0184 16.1705 17.3056 47.4945
621000 14.3297 16.9299 17.7121 48.9717
622000 15.0771 17.6585 18.5192 51.2549
623000 15.8613 18.7178 19.5729 54.152
624000 16.4817 19.4947 20.5991 56.5755
625000 17.5914 20.1857 22.204 59.9812
626000 18.2786 21.0707 23.324 62.6733
627000 19.0303 22.132 24.3781 65.5403
628000 19.4701 22.6076 25.3436 67.4213
629000 20.1799 23.4654 26.4983 70.1436
630000 21.3934 24.5632 27.214 73.1707
631000 21.7739 25.8309 28.623 76.2279
632000 22.5521 26.4444 29.9477 78.9443
633000 23.6009 26.3923 30.7258 80.7189
634000 24.1016 26.7615 31.4468 82.31
635000 24.7227 27.681 31.9244 84.3281
636000 25.7089 29.0257 33.0798 87.8145
637000 27.1869 30.527 34.7922 92.5061
638000 27.9491 31.5995 35.9023 95.4509
639000 28.5823 32.5386 36.8845 98.0055
640000 29.0059 33.3019 37.1985 99.5064
641000 29.9338 34.3314 37.437 101.702
642000 30.4843 35.244 37.8961 103.624
643000 31.1288 36.2199 38.8933 106.242
644000 32.0874 36.8312 39.8669 108.786
645000 33.0233 37.3371 40.8936 111.254
646000 34.2497 38.6925 42.3936 115.336
647000 34.951 39.4791 42.6861 117.116
648000 34.9399 39.8566 43.5393 118.336
649000 35.521 40.3129 44.2883 120.122
650000 36.5838 40.7496 44.9637 122.297
651000 37.4724 41.5378 45.2906 124.301
652000 38.0146 42.8802 45.9791 126.874
653000 38.8321 43.694 46.3657 128.892
654000 39.3591 43.8231 46.3099 129.492
655000 39.6697 43.8519 46.8692 130.391
656000 40.3541 44.3303 48.0853 132.77
657000 41.2036 44.753 48.535 134.492
658000 42.0434 45.2864 49.5403 136.87
659000 42.5757 45.9763 49.8804 138.432
660000 43.6742 46.9501 51.4173 142.042
661000 45.0518 48.3248 51.9539 145.331
662000 45.7575 49.2214 51.9294 146.908
663000 46.9991 50.6642 52.9259 150.589
664000 47.5973 50.7344 53.5524 151.884
665000 49.032 50.6741 54.4868 154.193
666000 50.0644 51.2042 55.4849 156.753
667000 51.1575 52.2 55.9694 159.327
668000 51.5342 52.6726 56.2161 160.423
669000 51.7049 53.2556 58.0224 162.983
670000 52.1839 54.039 58.4011 164.624
671000 52.5538 55.3731 58.4571 166.384
672000 53.4378 57.0409 59.0946 169.573
673000 54.4175 57.479 59.8452 171.742
674000 55.4519 58.756 60.5427 174.751
675000 55.9761 59.8111 61.3562 177.143
676000 56.5386 60.7435 62.1778 179.46
677000 56.7784 61.4696 62.6129 180.861
678000 57.5847 62.4972 63.7241 183.806
679000 58.8524 63.0612 65.1396 187.053
680000 59.8228 63.7487 65.2865 188.858
681000 61.0331 64.9683 66.3008 192.302
682000 61.2351 65.1338 66.4631 192.832
683000 62.1709 65.8824 67.4344 195.488
684000 63.0017 66.3493 68.471 197.822
685000 63.2292 66.5051 68.7891 198.523
686000 63.6536 67.4006 69.3347 200.389
687000 64.6564 68.4879 70.3377 203.482
688000 65.5922 68.8584 70.636 205.087
689000 66.7838 70.212 72.0352 209.031
690000 67.0986 71.3451 72.7504 211.194
691000 68.1323 73.1423 73.7293 215.004
692000 69.3287 73.0175 74.1924 216.539
693000 69.4575 73.1349 74.9444 217.537
694000 69.6105 73.8804 75.384 218.875
695000 70.9994 74.3685 76.2493 221.617
696000 71.9782 75.4455 76.3771 223.801
697000 72.076 76.4291 76.5581 225.063
698000 73.6453 77.1998 78.0251 228.87
699000 74.2899 78.1953 78.5136 230.999
700000 75.5116 78.4418 78.9643 232.918
701000 76.0987 79.4471 80.024 235.57
702000 76.9018 80.4881 80.6504 238.04
703000 77.3665 80.8383 80.9925 239.197
704000 77.8969 81.7444 81.8738 241.515
705000 78.7338 82.9067 83.1176 244.758
706000 80.4307 84.0349 83.5539 248.019
707000 81.579 84.4134 84.5644 250.557
708000 81.7833 84.7881 85.7215 252.293
709000 81.968 85.5796 86.5564 254.104
710000 83.38 86.074 87.4209 256.875
711000 84.2401 86.7403 88.6523 259.633
712000 85.152 87.6005 89.3726 262.125
713000 86.4024 88.6401 90.4148 265.457
714000 86.4202 89.6551 91.3233 267.399
715000 86.3006 90.2854 91.4928 268.079
716000 87.4466 91.0759 92.6413 271.164
717000 88.868 91.6869 93.7853 274.34
718000 90.4166 92.4293 94.648 277.494
719000 90.8087 92.3062 94.3578 277.473
720000 91.676 93.123 94.8216 279.621
721000 91.4461 93.6857 95.3666 280.498
722000 92.2578 93.8329 95.9913 282.082
723000 92.649 94.6875 96.5676 283.904
724000 93.0094 95.6152 97.0914 285.716
725000 94.6501 96.4598 98.8356 289.945
726000 95.311 97.7502 100.372 293.433
727000 96.4726 98.1504 101.157 295.78
728000 96.4636 99.5296 102.007 298
729000 97.5968 101.434 102.744 301.775
730000 98.1599 101.803 103.187 303.15
731000 99.3353 102.775 104.068 306.178
732000 98.9346 103.578 104.56 307.073
733000 99.0267 105.246 105.719 309.992
734000 100.003 105.451 107.6 313.054
735000 101.33 106.074 108.368 315.773
736000 102.386 106.087 108.988 317.461
737000 103.357 105.749 110.302 319.409
738000 104.181 105.712 111.085 320.978
739000 105.177 106.366 112.7 324.242
740000 105.889 106.299 112.893 325.081
741000 106.459 106.515 113.599 326.573
742000 106.527 107.684 114.368 328.579
743000 106.965 108.375 115.807 331.147
744000 107.201 109.401 115.979 332.581
745000 107.371 110.315 116.999 334.685
746000 109.139 111.167 118.06 338.366
747000 109.587 112.35 117.735 339.671
748000 109.646 112.731 117.86 340.237
749000 109.589 113.59 118.589 341.768
750000 110.435 113.873 119.542 343.849
751000 111.921 114.052 120.73 346.703
752000 113.057 114.863 122.441 350.361
753000 114.307 116.565 123.266 354.138
754000 115.29 116.136 123.127 354.553
755000 116.686 117.277 122.905 356.868
756000 118.276 118.227 123.856 360.359
757000 119.12 119.492 124.661 363.273
758000 119.57 120.665 125.194 365.428
759000 119.993 121.563 125.345 366.9
760000 120.524 122.998 125.228 368.749
761000 121.949 125.139 126.602 373.691
762000 123.127 126.175 127.233 376.536
763000 123.236 126.222 126.798 376.256
764000 124.168 127.225 127.62 379.013
765000 124.372 127.762 127.646 379.779
766000 125.431 128.842 128.299 382.573
767000 126.949 130.372 130.389 387.709
768000 127.645 130.533 130.531 388.709
769000 127.737 131.005 131.422 390.164
770000 129.273 132.672 132.226 394.171
771000 130.071 134.474 132.984 397.529
772000 130.805 136.161 133.632 400.599
773000 131.884 136.757 135.631 404.272
774000 132.124 136.791 137.136 406.051
775000 132.811 137.431 137.523 407.765
776000 134.703 137.279 138.519 410.501
777000 135.703 138.494 139.496 413.694
778000 136.84 140.018 141.161 418.018
779000 136.649 141.222 141.886 419.758
780000 135.7 141.217 142.085 419.001
781000 136.837 142.171 142.052 421.059
782000 137.763 143.951 143.574 425.289
783000 138.808 145.363 145.18 429.351
784000 138.241 145.607 145.278 429.127
785000 138.479 147.496 146.53 432.505
786000 140.306 147.9 147.369 435.575
787000 141.148 146.543 148.191 435.882
788000 142.164 147.542 148.794 438.5
789000 142.361 147.626 148.986 438.973
790000 143.246 148.546 149.801 441.594
791000 143.801 150.261 150.494 444.556
792000 144.082 150.214 150.913 445.21
793000 146.095 151.725 152.72 450.54
794000 145.815 152.04 153.853 451.708
795000 145.143 152.229 154.295 451.667
796000 144.967 152.504 154.185 451.656
797000 145.755 153.826 155.015 454.596
798000 147.24 155.62 156.32 459.179
799000 147.792 156.784 157.617 462.194
800000 147.626 156.437 158.533 462.596
801000 149.783 157.285 160.071 467.139
802000 151.231 158.192 160.509 469.932
803000 149.506 158.109 160.601 468.216
804000 150.984 157.886 160.699 469.569
805000 153.711 158.785 162.217 474.714
806000 154.706 159.492 163.132 477.33
807000 154.806 160.358 164.425 479.59
808000 154.714 160.757 164.73 480.201
809000 155.403 161.184 165.4 481.987
810000 156.479 162.058 165.763 484.3
811000 156.756 162.163 166.998 485.917
812000 158.497 164.204 169.744 492.445
813000 159.616 166.654 170.199 496.469
814000 160.808 167.4 170.963 499.171
815000 160.717 167.776 171.885 500.379
816000 161.452 168.2 172.526 502.178
817000 162.073 168.993 173.368 504.434
818000 164.429 169.239 175.417 509.085
819000 166.246 171.396 177.273 514.915
820000 166.583 170.317 176.024 512.924
821000 166.516 171.57 176.464 514.549
822000 167.305 172.164 176.606 516.075
823000 169.346 173.935 179.267 522.548
824000 169.62 174.094 180.027 523.741
825000 171.468 175.218 180.709 527.395
826000 171.59 176.057 181.145 528.793
827000 172.689 176.998 182.144 531.831
828000 173.1 177.677 182.845 533.622
829000 175.346 180.068 184.798 540.212
830000 174.676 180.016 184.658 539.349
831000 175.183 179.186 186.118 540.488
832000 175.697 180.271 188.095 544.063
833000 177.839 182.661 189.363 549.863
834000 177.968 183.492 188.335 549.796
835000 178.273 184.749 189.505 552.526
836000 179.29 185.963 190.743 555.996
837000 180.067 188.405 192.388 560.859
838000 179.48 189.13 192.807 561.417
839000 179.613 188.662 193.382 561.657
840000 180.875 189.725 192.692 563.291
841000 183.371 190.211 193.239 566.82
842000 183.469 190.85 194.743 569.063
843000 185.103 191.842 194.502 571.447
844000 188.702 193.352 196.825 578.879
845000 187.624 193.466 197.385 578.476
846000 188.048 194.577 198.021 580.646
847000 188.904 195.646 199.834 584.384
