# Time-averaged data for fix thermo_avg
# TimeStep v_epsilon_co v_temp v_press v_pe v_ke v_etotal v_vol v_dens
601000 0.95 299.861 139.565 -22088.1 3354.54 -18733.5 53560.3 1.06512
602000 0.95 300.173 -50.5947 -22114.1 3358.03 -18756.1 53427.7 1.06776
603000 0.95 300.791 30.6595 -22101 3364.95 -18736.1 53307.9 1.07017
604000 0.95 301.3 -59.2809 -22106.7 3370.64 -18736.1 53520.9 1.0659
605000 0.95 298.29 86.6577 -21999.4 3336.96 -18662.4 53326.7 1.06978
606000 0.95 301.131 -104.833 -21995 3368.75 -18626.3 53277.9 1.07078
607000 0.95 300.744 199.569 -22038.3 3364.42 -18673.8 53520.6 1.0659
608000 0.95 298.866 86.4431 -22029.3 3343.4 -18685.9 53565.6 1.06501
609000 0.95 300.938 146.369 -22037.4 3366.59 -18670.8 53363.1 1.06906
610000 0.95 299.237 -99.7607 -22032.8 3347.56 -18685.2 53359.4 1.06914
611000 0.95 298.499 -14.0474 -22015.6 3339.3 -18676.3 53433.9 1.06764
612000 0.95 300.451 -125.711 -22078.1 3361.14 -18717 53375.4 1.06881
613000 0.95 300.567 156.982 -22050.2 3362.44 -18687.7 53523.5 1.06588
614000 0.95 301.303 121.647 -21995.8 3370.68 -18625.1 53897.7 1.05845
615000 0.95 300.217 -71.3474 -22045.1 3358.53 -18686.6 53542.7 1.06547
616000 0.95 300.449 -5.43799 -22030.3 3361.12 -18669.2 53703.3 1.06228
617000 0.95 299.173 -146.784 -22046.4 3346.85 -18699.5 53741.4 1.06155
618000 0.95 298.932 440.199 -22004.9 3344.15 -18660.8 54081.4 1.05487
619000 0.95 297.448 86.8012 -22049 3327.54 -18721.4 54026.2 1.05594
620000 0.95 300.202 140.737 -22058.7 3358.35 -18700.3 53628.7 1.06376
621000 0.95 299.158 84.5726 -22051.8 3346.68 -18705.1 53526.7 1.06579
622000 0.95 300.682 -165.496 -21993.7 3363.73 -18630 53743.9 1.06148
623000 0.95 297.163 53.1178 -21987.6 3324.36 -18663.2 53642.7 1.06348
624000 0.95 299.427 -175.762 -22006.5 3349.68 -18656.9 53786.1 1.06066
625000 0.95 300.34 201.819 -21975.6 3359.89 -18615.7 53850.4 1.05938
626000 0.95 299.376 -213.634 -22076.3 3349.12 -18727.1 53549.1 1.06534
627000 0.95 301.691 191.694 -22027.2 3375.01 -18652.2 53612.4 1.06408
628000 0.95 300.327 -167.773 -22004.9 3359.75 -18645.1 53425.4 1.06781
629000 0.95 302.336 -37.7678 -21968.3 3382.23 -18586.1 53094.7 1.07446
630000 0.95 300.495 55.968 -21969.7 3361.63 -18608.1 53476.2 1.06679
631000 0.95 298.9 75.6505 -22029.5 3343.79 -18685.7 53306.3 1.07022
632000 0.95 300.627 -8.51211 -22022.8 3363.11 -18659.7 53542.1 1.06548
633000 0.95 299.436 -10.2189 -22020.8 3349.78 -18671 53721.7 1.06191
634000 0.95 300.356 -67.9947 -22088.2 3360.08 -18728.2 53614.5 1.06404
635000 0.95 297.799 -87.2687 -21995.5 3331.47 -18664 53554.9 1.06524
636000 0.95 300.375 -178.953 -21973.7 3360.29 -18613.4 53628.3 1.06377
637000 0.95 300.639 -118.135 -22003 3363.24 -18639.7 53720.7 1.06194
638000 0.95 298.798 69.6892 -22015.4 3342.65 -18672.8 53504.2 1.06628
639000 0.95 300.48 -93.838 -21980.5 3361.46 -18619 53518.9 1.06596
640000 0.95 299.201 162.497 -22051.2 3347.15 -18704 53364.1 1.06903
641000 0.95 301.949 32.1778 -22071.4 3377.9 -18693.5 53455.8 1.0672
642000 0.95 299.091 91.3178 -22060.9 3345.93 -18714.9 53344.7 1.06943
643000 0.95 301.601 78.5758 -22004.6 3374 -18630.6 53393.1 1.06845
644000 0.95 300.626 -186.51 -22002.3 3363.1 -18639.2 53784.7 1.06069
645000 0.95 296.875 14.1171 -22043.5 3321.14 -18722.3 53752.6 1.06133
646000 0.95 301.278 -55.5717 -22047 3370.39 -18676.6 53924.3 1.05793
647000 0.95 301.228 -154.043 -22072.3 3369.83 -18702.5 53842.6 1.05953
648000 0.95 298.706 57.8022 -22061.4 3341.62 -18719.8 53567.5 1.065
649000 0.95 300.731 174.836 -22024.1 3364.28 -18659.8 53351.8 1.06928
650000 0.95 301.278 -9.96613 -22032.2 3370.39 -18661.8 53495 1.06643
651000 0.95 298.104 -96.5564 -22077.6 3334.89 -18742.7 53457.8 1.06716
652000 0.95 301.245 -201.96 -22052.9 3370.02 -18682.9 53749 1.06139
653000 0.95 299.946 218.934 -22098.9 3355.49 -18743.4 53489.8 1.06652
654000 0.95 300.791 -118.292 -22057.5 3364.94 -18692.5 53605.2 1.06423
655000 0.95 299.765 -265.326 -21963.6 3353.47 -18610.1 53566.3 1.065
656000 0.95 301.12 16.6715 -22054 3368.62 -18685.4 53453.8 1.06726
657000 0.95 299.856 -135.084 -22054.7 3354.49 -18700.2 53339 1.06954
658000 0.95 301.114 -55.4475 -22043.5 3368.55 -18675 53220 1.07196
659000 0.95 298.578 160.62 -22103.6 3340.18 -18763.4 53198.5 1.07238
660000 0.95 299.516 -16.2956 -22065.3 3350.68 -18714.6 53354.9 1.06922
