# Time-averaged data for fix rdf_OO_avg
# TimeStep Number-of-rows
# Row c_rdf_OO[1] c_rdf_OO[2] c_rdf_OO[3]
610000 150
130 10.6269 1.00425 167.983
131 10.709 1.00548 171.935
132 10.7911 0.993388 175.9
133 10.8731 0.997052 179.94
134 10.9552 0.99869 184.048
135 11.0372 0.99831 188.217
136 11.1193 1.01013 192.498
137 11.2014 0.997812 196.788
138 11.2834 0.993021 201.122
139 11.3655 1.00757 205.583
140 11.4476 1.00389 210.093
141 11.5296 1.00157 214.656
142 11.6117 1.00533 219.302
143 11.6937 1.00208 223.999
144 11.7758 1.00683 228.785
145 11.8579 0.995562 233.583
146 11.9399 0.997883 238.459
147 12.022 1.00916 243.458
148 12.104 1.00016 248.481
149 12.1861 1.0005 253.573
150 12.2682 1.00372 258.751
630000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0.000554867 0.000111919
31 2.50287 0.047792 0.0104085
32 2.58493 0.592788 0.146614
33 2.66699 2.10699 0.661891
34 2.74905 3.094 1.46581
35 2.83112 2.99482 2.29099
36 2.91318 2.20365 2.93386
37 2.99524 1.53646 3.40772
38 3.0773 1.16394 3.78668
39 3.15936 0.94688 4.11158
40 3.24142 0.844901 4.41679
41 3.32348 0.82835 4.73139
42 3.40555 0.818512 5.05775
43 3.48761 0.830539 5.40504
44 3.56967 0.895557 5.79743
45 3.65173 0.90379 6.21175
46 3.73379 0.908117 6.64701
47 3.81585 0.931141 7.11315
48 3.89791 1.00195 7.63649
49 3.97997 1.00648 8.18456
50 4.06204 1.03053 8.76911
51 4.1441 1.06206 9.39619
52 4.22616 1.07391 10.0555
53 4.30822 1.07143 10.7391
54 4.39028 1.09598 11.4654
55 4.47234 1.1119 12.2299
56 4.5544 1.09704 13.0122
57 4.63647 1.09552 13.8218
58 4.71853 1.07054 14.6412
59 4.80059 1.05923 15.4804
60 4.88265 1.02872 16.3234
61 4.96471 0.998536 17.1696
62 5.04677 1.00153 18.0464
63 5.12883 0.961764 18.9162
64 5.21089 0.954222 19.8068
65 5.29296 0.947961 20.7198
66 5.37502 0.938788 21.6522
67 5.45708 0.90078 22.5744
68 5.53914 0.885712 23.5086
69 5.6212 0.929486 24.5182
70 5.70326 0.913516 25.5397
71 5.78532 0.932184 26.6122
72 5.86739 0.934922 27.7186
73 5.94945 0.935743 28.8574
74 6.03151 0.9622 30.0608
75 6.11357 0.980861 31.3211
76 6.19563 0.978923 32.6129
77 6.27769 1.00498 33.9745
78 6.35975 1.01462 35.3853
79 6.44181 1.04243 36.8725
80 6.52388 1.04818 38.4063
81 6.60594 1.04097 39.9679
82 6.688 1.05203 41.5856
83 6.77006 1.05038 43.2405
84 6.85212 1.05191 44.9383
85 6.93418 1.04705 46.6692
86 7.01624 1.03402 48.419
87 7.09831 1.04362 50.2267
88 7.18037 1.02659 52.0463
89 7.26243 1.00861 53.875
90 7.34449 1.02123 55.7687
91 7.42655 1.0024 57.6693
92 7.50861 1.00768 59.6223
93 7.59067 0.98302 61.5693
94 7.67273 0.977625 63.5477
95 7.7548 0.975944 65.5653
96 7.83686 0.970113 67.6135
97 7.91892 0.977674 69.7212
98 8.00098 0.9657 71.8463
99 8.08304 0.975733 74.0379
100 8.1651 0.978205 76.28
101 8.24716 0.996463 78.6098
102 8.32923 0.981151 80.9499
103 8.41129 0.988442 83.3538
104 8.49335 0.985795 85.7984
105 8.57541 0.998614 88.323
106 8.65747 1.00643 90.9162
107 8.73953 1.00275 93.549
108 8.82159 0.995404 96.2119
109 8.90365 1.00689 98.956
110 8.98572 1.00665 101.75
111 9.06778 1.00117 104.58
112 9.14984 1.00251 107.466
113 9.2319 0.996797 110.386
114 9.31396 0.992426 113.346
115 9.39602 0.990623 116.352
116 9.47808 0.992912 119.419
117 9.56015 0.9921 122.536
118 9.64221 0.999879 125.731
119 9.72427 0.994471 128.964
120 9.80633 1.00179 132.276
121 9.88839 1.00314 135.648
122 9.97045 1.0069 139.089
123 10.0525 0.99796 142.556
124 10.1346 0.993314 146.063
125 10.2166 1.00934 149.685
126 10.2987 0.997759 153.323
127 10.3808 0.995155 157.009
128 10.4628 0.999985 160.772
129 10.5449 0.995737 164.579
130 10.6269 1.00705 168.488
131 10.709 0.992904 172.403
132 10.7911 1.00583 176.429
133 10.8731 1.00549 180.516
134 10.9552 1.0057 184.665
135 11.0372 1.00251 188.863
136 11.1193 0.999943 193.113
137 11.2014 1.00251 197.437
138 11.2834 1.00396 201.832
139 11.3655 0.999025 206.268
140 11.4476 0.991324 210.734
141 11.5296 1.01155 215.356
142 11.6117 0.993909 219.963
143 11.6937 1.00201 224.674
144 11.7758 1.00622 229.47
145 11.8579 0.99342 234.272
146 11.9399 0.995283 239.15
147 12.022 1.00316 244.134
148 12.104 1.00424 249.192
149 12.1861 1.00544 254.325
150 12.2682 1.00269 259.513
640000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0.0487974 0.0105204
32 2.58493 0.613966 0.151763
33 2.66699 2.03571 0.650252
34 2.74905 3.12883 1.46424
35 2.83112 2.92785 2.27208
36 2.91318 2.25744 2.93162
37 2.99524 1.54306 3.40817
38 3.0773 1.16068 3.78657
39 3.15936 0.982047 4.12401
40 3.24142 0.85859 4.43458
41 3.32348 0.831598 4.75076
42 3.40555 0.830057 5.08215
43 3.48761 0.829754 5.42955
44 3.56967 0.872509 5.81231
45 3.65173 0.88876 6.22026
46 3.73379 0.926222 6.6648
47 3.81585 0.945631 7.13878
48 3.89791 0.983011 7.65294
49 3.97997 1.00634 8.20168
50 4.06204 1.04711 8.79642
51 4.1441 1.04729 9.41556
52 4.22616 1.07623 10.0772
53 4.30822 1.10004 10.7801
54 4.39028 1.10316 11.512
55 4.47234 1.10595 12.2735
56 4.5544 1.0832 13.047
57 4.63647 1.06619 13.836
58 4.71853 1.0653 14.6525
59 4.80059 1.04995 15.4855
60 4.88265 1.01945 16.3221
61 4.96471 1.00974 17.1788
62 5.04677 0.990893 18.0476
63 5.12883 0.970946 18.9268
64 5.21089 0.956722 19.821
65 5.29296 0.946242 20.7336
66 5.37502 0.929406 21.6579
67 5.45708 0.920051 22.601
68 5.53914 0.90212 23.5539
69 5.6212 0.927218 24.5624
70 5.70326 0.917776 25.59
71 5.78532 0.916952 26.6464
72 5.86739 0.918905 27.7354
73 5.94945 0.952838 28.8964
74 6.03151 0.945657 30.0806
75 6.11357 0.970339 31.329
76 6.19563 0.989883 32.637
77 6.27769 1.0305 34.0351
78 6.35975 1.03066 35.4701
79 6.44181 1.04441 36.9618
80 6.52388 1.05915 38.5136
81 6.60594 1.03788 40.0726
82 6.688 1.0374 41.6699
83 6.77006 1.05287 43.3312
84 6.85212 1.04993 45.0281
85 6.93418 1.04088 46.751
86 7.01624 1.03957 48.5127
87 7.09831 1.05118 50.3359
88 7.18037 1.01221 52.1323
89 7.26243 1.02333 53.9902
90 7.34449 1.00826 55.8623
91 7.42655 0.997852 57.7568
92 7.50861 0.969488 59.6384
93 7.59067 0.996952 61.6158
94 7.67273 0.980991 63.6038
95 7.7548 0.980245 65.633
96 7.83686 0.970344 67.6844
97 7.91892 0.985545 69.8118
98 8.00098 0.969747 71.9487
99 8.08304 0.975692 74.1431
100 8.1651 0.969774 76.3687
101 8.24716 0.995807 78.7003
102 8.32923 0.985204 81.053
103 8.41129 0.981992 83.4445
104 8.49335 0.990575 85.9044
105 8.57541 0.99531 88.424
106 8.65747 0.995299 90.9918
107 8.73953 1.00888 93.6444
108 8.82159 1.00571 96.3386
109 8.90365 0.995091 99.0541
110 8.98572 1.00331 101.843
111 9.06778 1.01588 104.718
112 9.14984 0.992778 107.579
113 9.2319 0.991062 110.487
114 9.31396 1.01022 113.503
115 9.39602 1.00161 116.547
116 9.47808 1.00025 119.64
117 9.56015 0.995177 122.771
118 9.64221 0.994957 125.956
119 9.72427 0.991203 129.182
120 9.80633 0.993535 132.471
121 9.88839 0.997984 135.83
122 9.97045 1.00222 139.26
123 10.0525 0.999223 142.735
124 10.1346 0.98867 146.231
125 10.2166 0.997006 149.813
126 10.2987 1.00056 153.466
127 10.3808 0.99282 157.149
128 10.4628 1.00821 160.948
129 10.5449 0.997411 164.766
130 10.6269 1.00515 168.674
131 10.709 1.00213 172.63
132 10.7911 1.00476 176.657
133 10.8731 1.00907 180.764
134 10.9552 1.01038 184.938
135 11.0372 1.00135 189.137
136 11.1193 1.00885 193.431
137 11.2014 0.998102 197.742
138 11.2834 1.00623 202.152
139 11.3655 0.987891 206.544
140 11.4476 0.991917 211.019
141 11.5296 1.00005 215.595
142 11.6117 0.99974 220.235
143 11.6937 1.00206 224.952
144 11.7758 1.01412 229.793
145 11.8579 1.00195 234.642
146 11.9399 1.00063 239.553
147 12.022 1.00299 244.543
148 12.104 1.00823 249.628
149 12.1861 1.00247 254.752
150 12.2682 0.996064 259.913
650000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0.0483641 0.0104085
32 2.58493 0.619529 0.152546
33 2.66699 2.08642 0.662227
34 2.74905 3.14843 1.47924
35 2.83112 2.93104 2.28595
36 2.91318 2.20503 2.92848
37 2.99524 1.53218 3.40045
38 3.0773 1.15828 3.77706
39 3.15936 0.980947 4.11326
40 3.24142 0.875954 4.42932
41 3.32348 0.853088 4.75288
42 3.40555 0.804117 5.0732
43 3.48761 0.834704 5.42182
44 3.56967 0.846079 5.79205
45 3.65173 0.892365 6.20067
46 3.73379 0.92541 6.64376
47 3.81585 0.976038 7.13173
48 3.89791 0.977449 7.64163
49 3.97997 0.990067 8.18019
50 4.06204 1.02054 8.75848
51 4.1441 1.05443 9.38019
52 4.22616 1.08549 10.0459
53 4.30822 1.09035 10.7408
54 4.39028 1.08838 11.4611
55 4.47234 1.10435 12.2195
56 4.5544 1.1082 13.0087
57 4.63647 1.09129 13.8142
58 4.71853 1.07233 14.634
59 4.80059 1.07147 15.4819
60 4.88265 1.03354 16.3279
61 4.96471 0.993403 17.1688
62 5.04677 0.985965 18.031
63 5.12883 0.94656 18.886
64 5.21089 0.948937 19.7707
65 5.29296 0.931987 20.6672
66 5.37502 0.922606 21.5823
67 5.45708 0.925279 22.5285
68 5.53914 0.906569 23.4835
69 5.6212 0.909251 24.4699
70 5.70326 0.918621 25.4959
71 5.78532 0.92236 26.5559
72 5.86739 0.938963 27.6659
73 5.94945 0.957969 28.8302
74 6.03151 0.96584 30.0367
75 6.11357 0.973233 31.2856
76 6.19563 0.999235 32.6027
77 6.27769 1.01 33.9694
78 6.35975 1.02242 35.3894
79 6.44181 1.03728 36.8674
80 6.52388 1.06224 38.4198
81 6.60594 1.05119 39.9949
82 6.688 1.04627 41.6018
83 6.77006 1.0453 43.2469
84 6.85212 1.05658 44.9503
85 6.93418 1.03196 46.6539
86 7.01624 1.03551 48.4045
87 7.09831 1.03041 50.187
88 7.18037 1.01621 51.986
89 7.26243 1.00931 53.8139
90 7.34449 1.00615 55.6776
91 7.42655 0.994307 57.5605
92 7.50861 0.977333 59.4525
93 7.59067 0.976973 61.3852
94 7.67273 0.989295 63.385
95 7.7548 0.973454 65.3951
96 7.83686 0.977859 67.4571
97 7.91892 0.993812 69.5969
98 8.00098 0.980658 71.7523
99 8.08304 0.97803 73.9464
100 8.1651 0.971315 76.1699
101 8.24716 0.98538 78.4711
102 8.32923 0.987715 80.824
103 8.41129 0.994931 83.2409
104 8.49335 0.997392 85.7111
105 8.57541 0.993638 88.22
106 8.65747 0.989199 90.7659
107 8.73953 0.998159 93.3837
108 8.82159 1.00518 96.0696
109 8.90365 1.00341 98.8011
110 8.98572 0.988542 101.542
111 9.06778 1.00241 104.372
112 9.14984 1.0062 107.264
113 9.2319 1.00117 110.194
114 9.31396 1.01648 113.222
115 9.39602 0.991627 116.228
116 9.47808 1.01216 119.35
117 9.56015 0.993997 122.469
118 9.64221 0.999906 125.661
119 9.72427 0.994098 128.889
120 9.80633 0.998138 132.185
121 9.88839 0.990568 135.511
122 9.97045 0.995168 138.908
123 10.0525 0.990309 142.344
124 10.1346 0.997941 145.863
125 10.2166 0.992382 149.42
126 10.2987 0.993331 153.037
127 10.3808 0.998516 156.732
128 10.4628 0.996733 160.478
129 10.5449 0.995213 164.278
130 10.6269 1.00813 168.187
131 10.709 1.00206 172.133
132 10.7911 0.993161 176.104
133 10.8731 1.01207 180.212
134 10.9552 1.00243 184.342
135 11.0372 1.0206 188.611
136 11.1193 1.00865 192.893
137 11.2014 0.995179 197.181
138 11.2834 1.00491 201.574
139 11.3655 1.00532 206.033
140 11.4476 1.00557 210.558
141 11.5296 0.994064 215.095
142 11.6117 1.00003 219.725
143 11.6937 1.00418 224.44
144 11.7758 1.00208 229.211
145 11.8579 1.00141 234.046
146 11.9399 0.997855 238.93
147 12.022 1.00053 243.896
148 12.104 1.00463 248.949
149 12.1861 1.00529 254.075
150 12.2682 1.00083 259.247
660000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0.000552519 0.000111919
31 2.50287 0.0409097 0.00895355
32 2.58493 0.613573 0.15042
33 2.66699 2.08642 0.662675
34 2.74905 3.12563 1.47801
35 2.83112 2.95971 2.29692
36 2.91318 2.23501 2.95165
37 2.99524 1.56882 3.43749
38 3.0773 1.12247 3.80436
39 3.15936 0.947069 4.13072
40 3.24142 0.887795 4.45271
41 3.32348 0.836684 4.77168
42 3.40555 0.838731 5.10744
43 3.48761 0.85203 5.46525
44 3.56967 0.849045 5.83872
45 3.65173 0.890406 6.24857
46 3.73379 0.91125 6.68707
47 3.81585 0.92269 7.15087
48 3.89791 0.971484 7.66032
49 3.97997 0.997342 8.20571
50 4.06204 1.02191 8.78758
51 4.1441 1.07652 9.42574
52 4.22616 1.07163 10.0863
53 4.30822 1.09544 10.788
54 4.39028 1.12065 11.5336
55 4.47234 1.10056 12.2936
56 4.5544 1.11441 13.0913
57 4.63647 1.07562 13.8893
58 4.71853 1.05766 14.7022
59 4.80059 1.04981 15.5372
60 4.88265 1.03856 16.3919
61 4.96471 1.01275 17.2534
62 5.04677 0.984201 18.1186
63 5.12883 0.962606 18.9927
64 5.21089 0.946113 19.8792
65 5.29296 0.949323 20.7972
66 5.37502 0.938355 21.733
67 5.45708 0.913544 22.6721
68 5.53914 0.916803 23.6431
69 5.6212 0.908563 24.634
70 5.70326 0.906364 25.6516
71 5.78532 0.923039 26.7179
72 5.86739 0.926182 27.8185
73 5.94945 0.959719 28.991
74 6.03151 0.951762 30.1861
75 6.11357 0.99304 31.4673
76 6.19563 0.99495 32.7857
77 6.27769 1.00662 34.1548
78 6.35975 1.02302 35.5829
79 6.44181 1.03116 37.0598
80 6.52388 1.02587 38.5669
81 6.60594 1.05648 40.1583
82 6.688 1.05293 41.7839
83 6.77006 1.04619 43.4389
84 6.85212 1.05498 45.1486
85 6.93418 1.04144 46.877
86 7.01624 1.03621 48.6377
87 7.09831 1.02876 50.4266
88 7.18037 1.02756 52.2553
89 7.26243 1.01366 54.1006
90 7.34449 0.996572 55.956
91 7.42655 0.991807 57.8441
92 7.50861 1.00658 59.803
93 7.59067 0.977257 61.7465
94 7.67273 0.982073 63.7419
95 7.7548 0.980584 65.7772
96 7.83686 0.978543 67.8514
97 7.91892 0.977413 69.967
98 8.00098 0.975663 72.1229
99 8.08304 0.979931 74.3326
100 8.1651 0.976019 76.5785
101 8.24716 0.985632 78.8924
102 8.32923 0.993511 81.2715
103 8.41129 1.00401 83.7233
104 8.49335 0.989359 86.1869
105 8.57541 1.00483 88.7373
106 8.65747 0.991754 91.3031
107 8.73953 0.99291 93.9206
108 8.82159 1.00239 96.613
109 8.90365 0.99344 99.3313
110 8.98572 1.01078 102.148
111 9.06778 1.00446 104.999
112 9.14984 1.00393 107.9
113 9.2319 1.0026 110.849
114 9.31396 0.994165 113.826
115 9.39602 0.993246 116.853
116 9.47808 0.990261 119.923
117 9.56015 0.991191 123.05
118 9.64221 0.992896 126.236
119 9.72427 0.993383 129.479
120 9.80633 0.993499 132.776
121 9.88839 1.00196 136.158
122 9.97045 0.990169 139.555
123 10.0525 1.00108 143.047
124 10.1346 0.998094 146.585
125 10.2166 1.0115 150.23
126 10.2987 1.00031 153.892
127 10.3808 1.00137 157.616
128 10.4628 1.00305 161.406
129 10.5449 0.999448 165.241
130 10.6269 1.00195 169.147
131 10.709 1.00538 173.126
132 10.7911 1.00116 177.15
133 10.8731 0.998283 181.224
134 10.9552 1.01882 185.444
135 11.0372 1.00269 189.66
136 11.1193 1.00429 193.946
137 11.2014 1.00255 198.288
138 11.2834 0.993943 202.655
139 11.3655 1.00147 207.121
140 11.4476 1.00127 211.649
141 11.5296 0.997177 216.225
142 11.6117 0.999647 220.877
