# Time-averaged data for fix rdf_CO_avg
# TimeStep Number-of-rows
# Row c_rdf_CO[1] c_rdf_CO[2] c_rdf_CO[3]
610000 150
135 11.0372 1.05084 194.842
136 11.1193 1.04895 199.29
137 11.2014 1.0593 203.848
138 11.2834 1.05062 208.436
139 11.3655 1.07922 213.217
140 11.4476 1.06305 217.994
141 11.5296 1.05657 222.811
142 11.6117 1.07629 227.788
143 11.6937 1.04184 232.673
144 11.7758 1.02929 237.569
145 11.8579 1.01224 242.45
146 11.9399 1.02277 247.451
147 12.022 0.999877 252.407
148 12.104 0.999853 257.431
149 12.1861 0.989671 262.471
150 12.2682 1.00002 267.632
630000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0 0
35 2.83112 0 0
36 2.91318 0 0
37 2.99524 0.0161913 0.005
38 3.0773 0.0853953 0.0327778
39 3.15936 0.313863 0.140556
40 3.24142 0.691846 0.390556
41 3.32348 0.946282 0.75
42 3.40555 1.07374 1.17833
43 3.48761 1.01993 1.605
44 3.56967 0.953116 2.02278
45 3.65173 0.950611 2.45889
46 3.73379 0.916306 2.89833
47 3.81585 0.817614 3.30778
48 3.89791 0.80262 3.72722
49 3.97997 0.803417 4.165
50 4.06204 0.807476 4.62333
51 4.1441 0.843671 5.12167
52 4.22616 0.839131 5.63722
53 4.30822 0.849235 6.17944
54 4.39028 0.868302 6.755
55 4.47234 0.872934 7.35556
56 4.5544 0.892479 7.99222
57 4.63647 0.891272 8.65111
58 4.71853 0.811097 9.27222
59 4.80059 0.816733 9.91944
60 4.88265 0.796537 10.5728
61 4.96471 0.737811 11.1983
62 5.04677 0.781169 11.8828
63 5.12883 0.747874 12.5594
64 5.21089 0.691712 13.2056
65 5.29296 0.722981 13.9022
66 5.37502 0.759627 14.6572
67 5.45708 0.789134 15.4656
68 5.53914 0.800738 16.3106
69 5.6212 0.836379 17.2194
70 5.70326 0.827314 18.145
71 5.78532 0.910343 19.1928
72 5.86739 0.916725 20.2783
73 5.94945 1.01669 21.5161
74 6.03151 0.971171 22.7311
75 6.11357 1.00184 24.0189
76 6.19563 1.02617 25.3739
77 6.27769 1.06469 26.8172
78 6.35975 1.03419 28.2561
79 6.44181 1.0659 29.7778
80 6.52388 1.05659 31.3244
81 6.60594 1.074 32.9367
82 6.688 1.05362 34.5578
83 6.77006 1.15349 36.3761
84 6.85212 1.07534 38.1128
85 6.93418 1.08486 39.9067
86 7.01624 1.07076 41.7194
87 7.09831 1.12322 43.6661
88 7.18037 1.10707 45.6294
89 7.26243 1.09358 47.6133
90 7.34449 1.13945 49.7272
91 7.42655 1.1133 51.8394
92 7.50861 1.07763 53.9289
93 7.59067 1.14419 56.1967
94 7.67273 1.11188 58.4483
95 7.7548 1.16586 60.86
96 7.83686 1.15329 63.2961
97 7.91892 1.17013 65.82
98 8.00098 1.17979 68.4178
99 8.08304 1.1699 71.0472
100 8.1651 1.16727 73.7233
101 8.24716 1.18214 76.4889
102 8.32923 1.16239 79.2628
103 8.41129 1.2087 82.2044
104 8.49335 1.21457 85.2178
105 8.57541 1.17163 88.1811
106 8.65747 1.19341 91.2578
107 8.73953 1.17585 94.3472
108 8.82159 1.20867 97.5822
109 8.90365 1.20468 100.867
110 8.98572 1.16463 104.102
111 9.06778 1.15797 107.376
112 9.14984 1.11377 110.583
113 9.2319 1.10195 113.813
114 9.31396 1.08607 117.054
115 9.39602 1.05242 120.25
116 9.47808 1.03308 123.442
117 9.56015 1.00086 126.589
118 9.64221 1.01527 129.836
119 9.72427 0.986985 133.046
120 9.80633 0.992539 136.329
121 9.88839 0.975924 139.611
122 9.97045 0.98972 142.996
123 10.0525 0.988822 146.433
124 10.1346 0.97316 149.871
125 10.2166 0.990053 153.426
126 10.2987 0.987293 157.028
127 10.3808 1.00216 160.742
128 10.4628 1.006 164.53
129 10.5449 1.01865 168.426
130 10.6269 1.02183 172.396
131 10.709 1.01856 176.413
132 10.7911 1.03137 180.544
133 10.8731 1.03524 184.754
134 10.9552 1.05309 189.102
135 11.0372 1.05769 193.533
136 11.1193 1.05666 198.027
137 11.2014 1.04224 202.526
138 11.2834 1.04777 207.114
139 11.3655 1.07448 211.888
140 11.4476 1.07215 216.721
141 11.5296 1.05469 221.543
142 11.6117 1.05476 226.434
143 11.6937 1.04025 231.326
144 11.7758 1.04224 236.297
145 11.8579 1.05249 241.388
146 11.9399 1.00932 246.338
147 12.022 1.01527 251.385
148 12.104 1.00185 256.434
149 12.1861 1.0106 261.596
150 12.2682 0.980241 266.671
640000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0 0
35 2.83112 0 0
36 2.91318 0 0
37 2.99524 0.0143596 0.00444444
38 3.0773 0.105617 0.0388889
39 3.15936 0.36839 0.165556
40 3.24142 0.697021 0.417778
41 3.32348 0.909746 0.763889
42 3.40555 1.08592 1.19778
43 3.48761 1.08719 1.65333
44 3.56967 0.939455 2.06556
45 3.65173 0.936305 2.49556
46 3.73379 0.867708 2.91222
47 3.81585 0.795365 3.31111
48 3.89791 0.78998 3.72444
49 3.97997 0.785001 4.15278
50 4.06204 0.813366 4.615
51 4.1441 0.852896 5.11944
52 4.22616 0.85319 5.64444
53 4.30822 0.844796 6.18444
54 4.39028 0.875361 6.76556
55 4.47234 0.854712 7.35444
56 4.5544 0.91461 8.00778
57 4.63647 0.847063 8.635
58 4.71853 0.84919 9.28611
59 4.80059 0.79296 9.91556
60 4.88265 0.761114 10.5406
61 4.96471 0.766253 11.1911
62 5.04677 0.770083 11.8667
63 5.12883 0.691064 12.4928
64 5.21089 0.725954 13.1717
65 5.29296 0.773263 13.9178
66 5.37502 0.715718 14.63
67 5.45708 0.797382 15.4478
68 5.53914 0.785374 16.2778
69 5.6212 0.814191 17.1639
70 5.70326 0.858936 18.1261
71 5.78532 0.900729 19.1644
72 5.86739 0.986223 20.3339
73 5.94945 0.977146 21.525
74 6.03151 1.02902 22.8144
75 6.11357 1.06201 24.1817
76 6.19563 1.0451 25.5633
77 6.27769 1.076 27.0239
78 6.35975 1.06566 28.5083
79 6.44181 1.04749 30.0056
80 6.52388 1.05027 31.545
81 6.60594 1.0594 33.1372
82 6.688 1.04465 34.7467
83 6.77006 1.08922 36.4661
84 6.85212 1.1183 38.2744
85 6.93418 1.07115 40.0483
86 7.01624 1.09175 41.8994
87 7.09831 1.093 43.7961
88 7.18037 1.10988 45.7672
89 7.26243 1.09767 47.7611
90 7.34449 1.1398 49.8789
91 7.42655 1.10496 51.9778
92 7.50861 1.15137 54.2133
93 7.59067 1.13289 56.4617
94 7.67273 1.12397 58.7406
95 7.7548 1.09594 61.0106
96 7.83686 1.14927 63.4417
97 7.91892 1.14515 65.915
98 8.00098 1.14503 68.4394
99 8.08304 1.13312 70.9894
100 8.1651 1.17038 73.6767
101 8.24716 1.20787 76.5061
102 8.32923 1.17127 79.305
103 8.41129 1.19209 82.21
104 8.49335 1.20811 85.2117
105 8.57541 1.22718 88.32
106 8.65747 1.1841 91.3767
107 8.73953 1.20142 94.5372
108 8.82159 1.17855 97.6961
109 8.90365 1.15727 100.856
110 8.98572 1.18562 104.153
111 9.06778 1.13515 107.368
112 9.14984 1.1449 110.669
113 9.2319 1.11573 113.944
114 9.31396 1.08073 117.173
115 9.39602 1.03614 120.323
116 9.47808 1.03169 123.516
117 9.56015 1.02642 126.747
118 9.64221 0.975759 129.871
119 9.72427 0.990044 133.096
120 9.80633 0.982619 136.35
121 9.88839 0.98951 139.682
122 9.97045 0.961834 142.976
123 10.0525 0.971918 146.358
124 10.1346 1.00314 149.907
125 10.2166 0.997997 153.494
126 10.2987 0.994831 157.128
127 10.3808 1.00041 160.842
128 10.4628 1.03393 164.74
129 10.5449 1.03029 168.686
130 10.6269 1.02432 172.67
131 10.709 1.00414 176.636
132 10.7911 1.04253 180.817
133 10.8731 1.01999 184.971
134 10.9552 1.0281 189.221
135 11.0372 1.05434 193.644
136 11.1193 1.03728 198.062
137 11.2014 1.06091 202.646
138 11.2834 1.06401 207.312
139 11.3655 1.06214 212.037
140 11.4476 1.04314 216.746
141 11.5296 1.06361 221.615
142 11.6117 1.03173 226.406
143 11.6937 1.04949 231.349
144 11.7758 1.03359 236.286
145 11.8579 1.02478 241.248
146 11.9399 1.00418 246.179
147 12.022 0.999913 251.156
148 12.104 1.00291 256.217
149 12.1861 0.989917 261.28
150 12.2682 0.974084 266.329
650000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0 0
35 2.83112 0 0
36 2.91318 0.00189907 0.000555556
37 2.99524 0.0252057 0.00833333
38 3.0773 0.105956 0.0427778
39 3.15936 0.349889 0.162778
40 3.24142 0.6495 0.397222
41 3.32348 0.926737 0.748889
42 3.40555 1.15032 1.20722
43 3.48761 0.965327 1.61056
44 3.56967 0.954341 2.02833
45 3.65173 0.93616 2.45722
46 3.73379 0.87901 2.87833
47 3.81585 0.81422 3.28556
48 3.89791 0.803515 3.705
49 3.97997 0.88096 4.18444
50 4.06204 0.827402 4.65333
51 4.1441 0.810617 5.13167
52 4.22616 0.819266 5.63444
53 4.30822 0.89905 6.20778
54 4.39028 0.883496 6.79278
55 4.47234 0.879825 7.39722
56 4.5544 0.849598 8.00278
57 4.63647 0.832248 8.61722
58 4.71853 0.824265 9.24778
59 4.80059 0.835754 9.90944
60 4.88265 0.801616 10.5661
61 4.96471 0.768807 11.2172
62 5.04677 0.769444 11.8906
63 5.12883 0.724193 12.545
64 5.21089 0.742224 13.2372
65 5.29296 0.737734 13.9472
66 5.37502 0.718653 14.6606
67 5.45708 0.8069 15.4861
68 5.53914 0.796374 16.3256
69 5.6212 0.842875 17.2406
70 5.70326 0.888587 18.2333
71 5.78532 0.888457 19.255
72 5.86739 0.980816 20.415
73 5.94945 0.974414 21.6
74 6.03151 0.997388 22.8467
75 6.11357 1.04864 24.1933
76 6.19563 1.07718 25.6139
77 6.27769 1.06981 27.0622
78 6.35975 1.06374 28.5406
79 6.44181 1.07484 30.0728
80 6.52388 1.07369 31.6428
81 6.60594 1.05349 33.2222
82 6.688 1.10663 34.9228
83 6.77006 1.11491 36.6783
84 6.85212 1.10289 38.4572
85 6.93418 1.13055 40.3244
86 7.01624 1.11738 42.2144
87 7.09831 1.1205 44.1539
88 7.18037 1.12328 46.1433
89 7.26243 1.11531 48.1644
90 7.34449 1.12547 50.2506
91 7.42655 1.12767 52.3872
92 7.50861 1.13975 54.595
93 7.59067 1.12082 56.8139
94 7.67273 1.14581 59.1311
95 7.7548 1.1348 61.4756
96 7.83686 1.16243 63.9283
97 7.91892 1.1432 66.3911
98 8.00098 1.16285 68.9483
99 8.08304 1.16531 71.5639
100 8.1651 1.16902 74.2417
101 8.24716 1.18005 76.9989
102 8.32923 1.20648 79.8744
103 8.41129 1.17645 82.7339
104 8.49335 1.22429 85.7683
105 8.57541 1.18859 88.7717
106 8.65747 1.20718 91.88
107 8.73953 1.21151 95.0589
108 8.82159 1.20858 98.29
109 8.90365 1.18714 101.523
110 8.98572 1.18445 104.808
111 9.06778 1.15062 108.058
112 9.14984 1.16515 111.409
113 9.2319 1.10769 114.653
114 9.31396 1.06484 117.826
115 9.39602 1.06232 121.048
116 9.47808 1.03146 124.231
117 9.56015 0.988534 127.335
118 9.64221 1.00293 130.538
119 9.72427 0.981374 133.727
120 9.80633 0.97159 136.936
121 9.88839 0.966308 140.182
122 9.97045 0.978324 143.523
123 10.0525 0.987481 146.952
124 10.1346 0.985791 150.43
125 10.2166 0.98962 153.979
126 10.2987 1.00484 157.641
127 10.3808 1.0123 161.388
128 10.4628 1.01179 165.194
129 10.5449 1.03521 169.148
130 10.6269 1.05236 173.231
131 10.709 1.01735 177.239
132 10.7911 1.02429 181.337
133 10.8731 1.04669 185.588
134 10.9552 1.04931 189.914
135 11.0372 1.05769 194.341
136 11.1193 1.06814 198.878
137 11.2014 1.05376 203.421
138 11.2834 1.065 208.079
139 11.3655 1.06214 212.793
140 11.4476 1.06246 217.576
141 11.5296 1.05386 222.389
142 11.6117 1.0369 227.192
143 11.6937 1.04794 232.114
144 11.7758 1.03836 237.061
145 11.8579 1.01842 241.981
146 11.9399 0.994525 246.851
147 12.022 0.999843 251.816
148 12.104 0.989279 256.794
149 12.1861 0.989809 261.845
150 12.2682 0.993452 266.982
660000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0 0
35 2.83112 0 0
36 2.91318 0 0
37 2.99524 0.0233999 0.00722222
38 3.0773 0.100265 0.04
39 3.15936 0.338356 0.156667
40 3.24142 0.675335 0.401667
41 3.32348 0.888174 0.740556
42 3.40555 1.06568 1.16722
43 3.48761 1.02267 1.59667
44 3.56967 1.04529 2.05667
45 3.65173 0.904643 2.47333
46 3.73379 0.869095 2.89167
47 3.81585 0.843122 3.31556
48 3.89791 0.82038 3.74611
49 3.97997 0.804971 4.18667
50 4.06204 0.791392 4.63778
51 4.1441 0.844941 5.13889
52 4.22616 0.853193 5.665
53 4.30822 0.914626 6.25111
54 4.39028 0.875649 6.83389
55 4.47234 0.846429 7.41833
56 4.5544 0.87884 8.04778
57 4.63647 0.864165 8.68944
58 4.71853 0.818619 9.31889
59 4.80059 0.812373 9.96556
60 4.88265 0.800994 10.625
61 4.96471 0.732128 11.2483
62 5.04677 0.744529 11.9033
63 5.12883 0.763473 12.5967
64 5.21089 0.73339 13.2844
65 5.29296 0.748399 14.0083
66 5.37502 0.768896 14.7756
67 5.45708 0.747543 15.5444
68 5.53914 0.770315 16.3606
69 5.6212 0.818197 17.2533
70 5.70326 0.893975 18.2578
71 5.78532 0.897541 19.295
72 5.86739 0.969611 20.4478
73 5.94945 0.98374 21.65
74 6.03151 1.01208 22.9217
75 6.11357 1.04741 24.2733
76 6.19563 1.08454 25.7111
77 6.27769 1.08035 27.1817
78 6.35975 1.05871 28.6606
79 6.44181 1.07721 30.2039
80 6.52388 1.05194 31.75
81 6.60594 1.0765 33.3722
82 6.688 1.07752 35.0372
83 6.77006 1.09792 36.775
84 6.85212 1.09003 38.5422
85 6.93418 1.13304 40.4233
86 7.01624 1.09219 42.28
87 7.09831 1.119 44.2272
88 7.18037 1.12046 46.2222
89 7.26243 1.10923 48.2422
90 7.34449 1.10888 50.3078
91 7.42655 1.11131 52.4244
92 7.50861 1.12633 54.6172
93 7.59067 1.12219 56.85
94 7.67273 1.16986 59.2283
95 7.7548 1.12123 61.5567
96 7.83686 1.12714 63.9478
97 7.91892 1.18814 66.5206
98 8.00098 1.16193 69.0894
99 8.08304 1.15472 71.6944
100 8.1651 1.17124 74.3906
101 8.24716 1.20245 77.215
102 8.32923 1.1705 80.0189
103 8.41129 1.19688 82.9433
104 8.49335 1.20038 85.9339
105 8.57541 1.18999 88.9556
106 8.65747 1.19908 92.0589
107 8.73953 1.20076 95.2261
108 8.82159 1.22365 98.5144
109 8.90365 1.21422 101.838
110 8.98572 1.19543 105.172
111 9.06778 1.17633 108.512
112 9.14984 1.121 111.753
113 9.2319 1.08084 114.934
114 9.31396 1.09533 118.216
115 9.39602 1.04437 121.4
116 9.47808 1.03335 124.606
117 9.56015 0.984728 127.715
118 9.64221 0.985313 130.879
119 9.72427 0.968642 134.042
120 9.80633 0.973885 137.276
121 9.88839 0.992194 140.627
122 9.97045 0.954347 143.903
123 10.0525 0.965512 147.272
124 10.1346 0.990666 150.786
125 10.2166 0.992779 154.365
126 10.2987 0.996651 158.016
127 10.3808 0.99884 161.732
128 10.4628 1.01728 165.578
129 10.5449 1.00213 169.426
130 10.6269 1.03039 173.444
131 10.709 1.02572 177.506
132 10.7911 1.02841 181.642
133 10.8731 1.03179 185.854
134 10.9552 1.05951 190.246
135 11.0372 1.04436 194.639
136 11.1193 1.06341 199.179
137 11.2014 1.06632 203.799
138 11.2834 1.06409 208.477
139 11.3655 1.07884 213.289
140 11.4476 1.06175 218.094
141 11.5296 1.06473 222.982
142 11.6117 1.0473 227.858
143 11.6937 1.03717 232.757
144 11.7758 1.01694 237.627
145 11.8579 1.0337 242.646
146 11.9399 1.02074 247.671
147 12.022 1.00855 252.705
148 12.104 1.00532 257.792
149 12.1861 0.95962 262.713
150 12.2682 0.964502 267.726
670000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
