# Time-averaged data for fix rdf_OO_avg
# TimeStep Number-of-rows
# Row c_rdf_OO[1] c_rdf_OO[2] c_rdf_OO[3]
610000 150
130 10.6269 1.00415 164.846
131 10.709 1.00869 168.733
132 10.7911 0.99967 172.644
133 10.8731 1.01043 176.658
134 10.9552 1.00559 180.713
135 11.0372 1.0033 184.82
136 11.1193 1.00196 188.982
137 11.2014 0.990412 193.157
138 11.2834 1.0049 197.456
139 11.3655 1.00102 201.8
140 11.4476 1.00134 206.209
141 11.5296 1.00303 210.689
142 11.6117 1.0008 215.223
143 11.6937 1.00044 219.82
144 11.7758 0.998635 224.473
145 11.8579 0.990341 229.151
146 11.9399 1.00478 233.964
147 12.022 0.997907 238.81
148 12.104 1.00213 243.743
149 12.1861 0.990894 248.687
150 12.2682 0.995171 253.719
630000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0.000566784 0.000111919
31 2.50287 0.0462226 0.00984891
32 2.58493 0.590452 0.142697
33 2.66699 2.03023 0.628987
34 2.74905 3.12455 1.42406
35 2.83112 3.00921 2.23615
36 2.91318 2.22461 2.87185
37 2.99524 1.55591 3.34191
38 3.0773 1.15013 3.70867
39 3.15936 0.894413 4.00929
40 3.24142 0.81867 4.29894
41 3.32348 0.786222 4.59138
42 3.40555 0.785263 4.89804
43 3.48761 0.837465 5.24107
44 3.56967 0.822757 5.59407
45 3.65173 0.897443 5.99709
46 3.73379 0.895851 6.41757
47 3.81585 0.968416 6.89233
48 3.89791 0.978579 7.39295
49 3.97997 0.98961 7.92076
50 4.06204 1.05306 8.50576
51 4.1441 1.08835 9.13509
52 4.22616 1.11246 9.80403
53 4.30822 1.11911 10.5034
54 4.39028 1.12964 11.2365
55 4.47234 1.14135 12.0051
56 4.5544 1.12576 12.7914
57 4.63647 1.10979 13.5946
58 4.71853 1.10865 14.4256
59 4.80059 1.05981 15.2479
60 4.88265 1.04412 16.0861
61 4.96471 1.04742 16.9553
62 5.04677 0.988132 17.8028
63 5.12883 0.962576 18.6553
64 5.21089 0.93701 19.512
65 5.29296 0.948288 20.4066
66 5.37502 0.925279 21.3067
67 5.45708 0.930183 22.2393
68 5.53914 0.900111 23.1692
69 5.6212 0.897676 24.1242
70 5.70326 0.916536 25.128
71 5.78532 0.889892 26.1309
72 5.86739 0.928243 27.2069
73 5.94945 0.920754 28.3042
74 6.03151 0.961814 29.4824
75 6.11357 0.975895 30.7105
76 6.19563 0.980937 31.9782
77 6.27769 1.00312 33.3093
78 6.35975 1.01505 34.6918
79 6.44181 1.03821 36.1422
80 6.52388 1.0473 37.643
81 6.60594 1.07223 39.2184
82 6.688 1.05417 40.806
83 6.77006 1.06565 42.4506
84 6.85212 1.06533 44.1346
85 6.93418 1.05859 45.8485
86 7.01624 1.05235 47.5928
87 7.09831 1.04405 49.3641
88 7.18037 1.02772 51.1483
89 7.26243 1.0293 52.9762
90 7.34449 0.992668 54.779
91 7.42655 0.997739 56.6316
92 7.50861 0.994044 58.5187
93 7.59067 0.989666 60.4385
94 7.67273 0.985648 62.3922
95 7.7548 0.989787 64.3962
96 7.83686 0.98363 66.4302
97 7.91892 0.978867 68.4968
98 8.00098 0.991394 70.6337
99 8.08304 0.982542 72.7951
100 8.1651 0.97738 74.989
101 8.24716 0.978569 77.2301
102 8.32923 0.983859 79.5283
103 8.41129 0.996494 81.9022
104 8.49335 0.986101 84.2971
105 8.57541 0.992915 86.7556
106 8.65747 1.00212 89.2846
107 8.73953 0.997472 91.8498
108 8.82159 1.00134 94.4735
109 8.90365 1.00733 97.1623
110 8.98572 1.00489 99.8942
111 9.06778 1.00896 102.687
112 9.14984 0.994748 105.491
113 9.2319 0.996014 108.35
114 9.31396 1.0056 111.287
115 9.39602 1.00183 114.265
116 9.47808 1.00336 117.3
117 9.56015 0.994228 120.359
118 9.64221 0.995773 123.476
119 9.72427 0.986019 126.616
120 9.80633 0.993926 129.834
121 9.88839 0.98707 133.084
122 9.97045 0.996429 136.419
123 10.0525 0.997887 139.814
124 10.1346 1.00676 143.296
125 10.2166 0.998061 146.803
126 10.2987 0.999901 150.374
127 10.3808 1.00647 154.026
128 10.4628 1.01423 157.764
129 10.5449 1.00768 161.537
130 10.6269 0.999073 165.335
131 10.709 0.991745 169.165
132 10.7911 1.00571 173.108
133 10.8731 0.993118 177.061
134 10.9552 1.00808 181.135
135 11.0372 1.00026 185.237
136 11.1193 1.00349 189.414
137 11.2014 1.00114 193.644
138 11.2834 1.00308 197.943
139 11.3655 1.00209 202.302
140 11.4476 1.0021 206.723
141 11.5296 1.00264 211.211
142 11.6117 0.996627 215.735
143 11.6937 0.993693 220.31
144 11.7758 1.00529 225.004
145 11.8579 0.994003 229.71
146 11.9399 0.998286 234.502
147 12.022 1.00093 239.372
148 12.104 0.988635 244.249
149 12.1861 0.996865 249.234
150 12.2682 1.00186 254.311
640000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0.0415263 0.00872971
32 2.58493 0.582512 0.13934
33 2.66699 2.03566 0.625294
34 2.74905 3.14704 1.42339
35 2.83112 3.03915 2.24085
36 2.91318 2.27359 2.8883
37 2.99524 1.5424 3.35266
38 3.0773 1.13187 3.71237
39 3.15936 0.879448 4.00694
40 3.24142 0.814139 4.29401
41 3.32348 0.756361 4.57437
42 3.40555 0.784074 4.87957
43 3.48761 0.810455 5.21041
44 3.56967 0.816845 5.55971
45 3.65173 0.850848 5.94046
46 3.73379 0.912648 6.36743
47 3.81585 0.951062 6.83212
48 3.89791 0.966097 7.32468
49 3.97997 1.01132 7.86223
50 4.06204 1.08118 8.46088
51 4.1441 1.09921 9.09435
52 4.22616 1.11461 9.7624
53 4.30822 1.12412 10.4626
54 4.39028 1.12783 11.1921
55 4.47234 1.15041 11.9642
56 4.5544 1.09423 12.7258
57 4.63647 1.12134 13.5346
58 4.71853 1.12991 14.3788
59 4.80059 1.07856 15.213
60 4.88265 1.02553 16.0334
61 4.96471 1.04407 16.8969
62 5.04677 0.994965 17.7473
63 5.12883 0.965306 18.5993
64 5.21089 0.969304 19.4825
65 5.29296 0.917788 20.3453
66 5.37502 0.940533 21.2571
67 5.45708 0.903263 22.1597
68 5.53914 0.905371 23.0919
69 5.6212 0.891291 24.0369
70 5.70326 0.883865 25.0017
71 5.78532 0.905633 26.0189
72 5.86739 0.914704 27.0757
73 5.94945 0.92992 28.1802
74 6.03151 0.956238 29.3475
75 6.11357 0.975095 30.5705
76 6.19563 1.0061 31.8664
77 6.27769 1.01931 33.2143
78 6.35975 1.01815 34.5962
79 6.44181 1.02974 36.0301
80 6.52388 1.05819 37.5415
81 6.60594 1.0552 39.0866
82 6.688 1.0601 40.6778
83 6.77006 1.04766 42.2892
84 6.85212 1.07138 43.9772
85 6.93418 1.04778 45.6677
86 7.01624 1.03787 47.3822
87 7.09831 1.02956 49.1229
88 7.18037 1.03389 50.9116
89 7.26243 1.02388 52.7237
90 7.34449 1.02056 54.571
91 7.42655 1.00598 56.4328
92 7.50861 1.002 58.3284
93 7.59067 0.986027 60.2348
94 7.67273 0.987617 62.1858
95 7.7548 0.983692 64.1709
96 7.83686 0.986708 66.2044
97 7.91892 0.97178 68.2492
98 8.00098 0.971667 70.3364
99 8.08304 0.977289 72.4791
100 8.1651 0.985017 74.6828
101 8.24716 0.994535 76.9528
102 8.32923 0.979785 79.2338
103 8.41129 0.991087 81.5868
104 8.49335 1.005 84.0195
105 8.57541 1.00646 86.503
106 8.65747 0.997317 89.0113
107 8.73953 0.990672 91.5504
108 8.82159 0.993327 94.1444
109 8.90365 1.00236 96.8107
110 8.98572 0.99482 99.5061
111 9.06778 1.00451 102.278
112 9.14984 0.996947 105.079
113 9.2319 1.00239 107.945
114 9.31396 0.999116 110.854
115 9.39602 1.00733 113.838
116 9.47808 1.00113 116.856
117 9.56015 1.00625 119.942
118 9.64221 1.00474 123.077
119 9.72427 0.994143 126.231
120 9.80633 0.985148 129.41
121 9.88839 0.996649 132.68
122 9.97045 0.995398 136.001
123 10.0525 0.990145 139.358
124 10.1346 1.00163 142.81
125 10.2166 0.998571 146.308
126 10.2987 1.00067 149.869
127 10.3808 1.0005 153.487
128 10.4628 0.993918 157.138
129 10.5449 0.999008 160.865
130 10.6269 1.00811 164.686
131 10.709 0.996239 168.52
132 10.7911 0.999358 172.425
133 10.8731 0.997419 176.381
134 10.9552 1.01073 180.452
135 11.0372 1.0015 184.546
136 11.1193 0.996263 188.679
137 11.2014 1.01329 192.946
138 11.2834 1.00745 197.25
139 11.3655 1.00274 201.597
140 11.4476 0.995929 205.976
141 11.5296 1.00064 210.439
142 11.6117 0.997244 214.951
143 11.6937 0.99317 219.509
144 11.7758 0.99834 224.154
145 11.8579 0.999099 228.868
146 11.9399 0.999244 233.648
147 12.022 0.994357 238.471
148 12.104 0.996942 243.372
149 12.1861 0.995908 248.335
150 12.2682 1.00824 253.427
650000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0.0463518 0.00973699
32 2.58493 0.559403 0.135199
33 2.66699 2.04606 0.623615
34 2.74905 3.15558 1.42384
35 2.83112 3.00415 2.2319
36 2.91318 2.23463 2.86827
37 2.99524 1.57091 3.34124
38 3.0773 1.11624 3.69591
39 3.15936 0.898274 3.99687
40 3.24142 0.781832 4.27252
41 3.32348 0.799488 4.56889
42 3.40555 0.7852 4.87454
43 3.48761 0.808509 5.20459
44 3.56967 0.817843 5.55434
45 3.65173 0.875649 5.94617
46 3.73379 0.921982 6.3775
47 3.81585 0.954978 6.8441
48 3.89791 0.986907 7.34729
49 3.97997 1.02087 7.88987
50 4.06204 1.03693 8.46402
51 4.1441 1.09442 9.09468
52 4.22616 1.09864 9.75311
53 4.30822 1.11054 10.4448
54 4.39028 1.14064 11.1825
55 4.47234 1.13685 11.9456
56 4.5544 1.14472 12.7424
57 4.63647 1.13584 13.5617
58 4.71853 1.097 14.3813
59 4.80059 1.06904 15.2079
60 4.88265 1.05389 16.051
61 4.96471 1.04536 16.9156
62 5.04677 1.00504 17.7746
63 5.12883 0.984492 18.6436
64 5.21089 0.950793 19.51
65 5.29296 0.944416 20.3979
66 5.37502 0.924503 21.2941
67 5.45708 0.89538 22.1889
68 5.53914 0.8969 23.1124
69 5.6212 0.865893 24.0304
70 5.70326 0.896996 25.0095
71 5.78532 0.900349 26.0207
72 5.86739 0.905482 27.0667
73 5.94945 0.920219 28.1597
74 6.03151 0.969859 29.3437
75 6.11357 0.954385 30.5407
76 6.19563 0.994846 31.8222
77 6.27769 1.00536 33.1517
78 6.35975 1.01983 34.5359
79 6.44181 1.04827 35.9956
80 6.52388 1.04816 37.4927
81 6.60594 1.06521 39.0525
82 6.688 1.05653 40.6383
83 6.77006 1.05822 42.2658
84 6.85212 1.06376 43.9418
85 6.93418 1.06918 45.6669
86 7.01624 1.05507 47.4096
87 7.09831 1.04144 49.1705
88 7.18037 1.02697 50.9473
89 7.26243 1.01295 52.74
90 7.34449 1.00812 54.5647
91 7.42655 1.00144 56.4182
92 7.50861 1.00756 58.3243
93 7.59067 0.995327 60.2487
94 7.67273 0.991166 62.2067
95 7.7548 0.985339 64.1951
96 7.83686 0.973316 66.2009
97 7.91892 0.976057 68.2547
98 8.00098 0.974233 70.3475
99 8.08304 0.984436 72.5059
100 8.1651 0.981953 74.7026
101 8.24716 0.977459 76.9334
102 8.32923 0.980751 79.2166
103 8.41129 0.99618 81.5816
104 8.49335 0.994821 83.9898
105 8.57541 0.983773 86.4173
106 8.65747 0.999799 88.932
107 8.73953 0.992747 91.4763
108 8.82159 0.996978 94.0797
109 8.90365 1.00406 96.7506
110 8.98572 1.00465 99.4727
111 9.06778 1.00613 102.249
112 9.14984 1.00078 105.06
113 9.2319 1.01116 107.952
114 9.31396 1.00258 110.87
115 9.39602 1.0139 113.874
116 9.47808 1.00676 116.909
117 9.56015 0.986472 119.935
118 9.64221 0.992619 123.031
119 9.72427 0.996187 126.192
120 9.80633 1.00359 129.431
121 9.88839 0.983885 132.659
122 9.97045 0.997164 135.985
123 10.0525 0.993027 139.353
124 10.1346 1.00108 142.803
125 10.2166 1.00078 146.308
126 10.2987 1.00865 149.898
127 10.3808 0.991905 153.485
128 10.4628 1.00956 157.193
129 10.5449 0.998099 160.917
130 10.6269 1.00736 164.735
131 10.709 1.00494 168.602
132 10.7911 0.994258 172.487
133 10.8731 0.99974 176.453
134 10.9552 1.00554 180.503
135 11.0372 1.00073 184.593
136 11.1193 1.00046 188.744
137 11.2014 0.999087 192.951
138 11.2834 0.997835 197.214
139 11.3655 1.0009 201.552
140 11.4476 0.994831 205.927
141 11.5296 1.00208 210.396
142 11.6117 0.989309 214.872
143 11.6937 1.00287 219.474
144 11.7758 0.997621 224.116
145 11.8579 1.00583 228.862
146 11.9399 0.997015 233.632
147 12.022 0.996255 238.463
148 12.104 0.996591 243.363
149 12.1861 1.00438 248.368
150 12.2682 0.999419 253.415
660000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0.000571326 0.000111919
31 2.50287 0.036763 0.00783436
32 2.58493 0.570495 0.135758
33 2.66699 2.07837 0.631785
34 2.74905 3.14198 1.42832
35 2.83112 3.01012 2.23772
36 2.91318 2.23518 2.87409
37 2.99524 1.53778 3.33688
38 3.0773 1.1082 3.68898
39 3.15936 0.917879 3.99631
40 3.24142 0.8103 4.28193
41 3.32348 0.767208 4.5662
42 3.40555 0.764014 4.86346
43 3.48761 0.812794 5.19519
44 3.56967 0.849278 5.55825
45 3.65173 0.87115 5.94796
46 3.73379 0.906368 6.37191
47 3.81585 0.929309 6.82585
48 3.89791 0.980417 7.32557
49 3.97997 0.999643 7.85686
50 4.06204 1.07019 8.44924
51 4.1441 1.11131 9.08954
52 4.22616 1.10137 9.74941
53 4.30822 1.12911 10.4525
54 4.39028 1.13286 11.185
55 4.47234 1.13845 11.9487
56 4.5544 1.13569 12.739
57 4.63647 1.13237 13.5556
58 4.71853 1.11165 14.3858
59 4.80059 1.06686 15.2105
60 4.88265 1.0565 16.0555
61 4.96471 1.02341 16.9017
62 5.04677 1.00472 17.7602
63 5.12883 0.972425 18.6182
64 5.21089 0.939248 19.4738
65 5.29296 0.939137 20.3565
66 5.37502 0.926897 21.2547
67 5.45708 0.89951 22.1533
68 5.53914 0.917907 23.098
69 5.6212 0.871055 24.0215
70 5.70326 0.878866 24.9804
71 5.78532 0.884125 25.9731
72 5.86739 0.933229 27.0509
73 5.94945 0.930118 28.1553
74 6.03151 0.970518 29.3398
75 6.11357 0.967681 30.553
76 6.19563 0.996076 31.8357
77 6.27769 1.00871 33.1692
78 6.35975 1.01773 34.5502
79 6.44181 1.03714 35.9941
80 6.52388 1.0448 37.4857
81 6.60594 1.05099 39.0244
82 6.688 1.06592 40.6237
83 6.77006 1.06049 42.2543
84 6.85212 1.06836 43.937
85 6.93418 1.05729 45.6425
86 7.01624 1.05189 47.3795
87 7.09831 1.04762 49.1503
88 7.18037 1.03172 50.9346
89 7.26243 1.02404 52.7465
90 7.34449 1.00796 54.5703
91 7.42655 0.999099 56.4189
92 7.50861 0.991315 58.2938
93 7.59067 0.987799 60.2032
94 7.67273 0.991948 62.1623
95 7.7548 0.980067 64.1395
96 7.83686 0.994188 66.1877
97 7.91892 0.981927 68.2532
98 8.00098 0.983421 70.365
99 8.08304 0.990587 72.5361
100 8.1651 0.974614 74.7157
101 8.24716 0.972498 76.9348
102 8.32923 0.990582 79.2401
103 8.41129 0.977059 81.5589
104 8.49335 0.993439 83.9628
105 8.57541 0.999599 86.4289
106 8.65747 0.999663 88.9424
107 8.73953 0.996932 91.4967
108 8.82159 0.987945 94.0758
109 8.90365 1.00739 96.7548
110 8.98572 1.00106 99.4664
111 9.06778 0.999891 102.224
112 9.14984 1.0001 105.033
113 9.2319 1.0027 107.9
114 9.31396 1.00011 110.81
115 9.39602 1.00087 113.775
116 9.47808 0.993136 116.768
117 9.56015 1.0015 119.838
118 9.64221 0.998028 122.951
119 9.72427 1.00119 126.127
120 9.80633 1.00146 129.358
121 9.88839 0.990032 132.605
122 9.97045 0.991657 135.912
123 10.0525 1.00572 139.322
124 10.1346 1.00357 142.779
125 10.2166 0.997417 146.272
126 10.2987 0.997703 149.821
127 10.3808 1.00621 153.459
128 10.4628 1.00762 157.159
129 10.5449 1.00232 160.898
130 10.6269 1.00397 164.701
131 10.709 1.00382 168.563
132 10.7911 1.0086 172.503
133 10.8731 1.00048 176.471
134 10.9552 1.00262 180.507
135 11.0372 0.989615 184.551
136 11.1193 0.994515 188.676
137 11.2014 0.993659 192.858
138 11.2834 1.00385 197.145
139 11.3655 1.00094 201.483
140 11.4476 1.00118 205.884
141 11.5296 1.00483 210.366
