# Time-averaged data for fix rdf_CC_avg
# TimeStep Number-of-rows
# Row c_rdf_CC[1] c_rdf_CC[2] c_rdf_CC[3]
610000 150
130 10.6269 1.66652 57.5822
131 10.709 1.71832 58.2522
132 10.7911 1.76429 58.9511
133 10.8731 1.81526 59.6811
134 10.9552 1.81498 60.4222
135 11.0372 1.80425 61.17
136 11.1193 1.79374 61.9244
137 11.2014 1.8045 62.6944
138 11.2834 1.82698 63.4856
139 11.3655 1.82858 64.2889
140 11.4476 1.85751 65.1167
141 11.5296 1.9656 66.0056
142 11.6117 1.85609 66.8567
143 11.6937 1.89417 67.7378
144 11.7758 1.98363 68.6733
145 11.8579 1.88394 69.5744
146 11.9399 1.89549 70.4933
147 12.022 1.94371 71.4489
148 12.104 1.92672 72.4089
149 12.1861 2.00206 73.42
150 12.2682 1.86637 74.3756
630000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0.0459619 0.00111111
34 2.74905 0.129632 0.00444444
35 2.83112 0.407003 0.0155556
36 2.91318 0.999261 0.0444444
37 2.99524 2.58126 0.123333
38 3.0773 4.30571 0.262222
39 3.15936 7.58147 0.52
40 3.24142 10.3047 0.888889
41 3.32348 11.9852 1.34
42 3.40555 13.4709 1.87222
43 3.48761 14.7438 2.48333
44 3.56967 15.7154 3.16556
45 3.65173 16.068 3.89556
46 3.73379 15.6986 4.64111
47 3.81585 16.0846 5.43889
48 3.89791 15.4806 6.24
49 3.97997 16.3283 7.12111
50 4.06204 15.2772 7.98
51 4.1441 15.0786 8.86222
52 4.22616 16.6724 9.87667
53 4.30822 16.3745 10.9122
54 4.39028 15.8707 11.9544
55 4.47234 17.1012 13.12
56 4.5544 17.044 14.3244
57 4.63647 15.9902 15.4956
58 4.71853 16.6457 16.7578
59 4.80059 15.4537 17.9711
60 4.88265 14.9806 19.1878
61 4.96471 14.0265 20.3656
62 5.04677 14.0466 21.5844
63 5.12883 14.516 22.8856
64 5.21089 14.1601 24.1956
65 5.29296 13.7378 25.5067
66 5.37502 13.2279 26.8089
67 5.45708 13.0213 28.13
68 5.53914 12.6835 29.4556
69 5.6212 11.8494 30.7311
70 5.70326 11.4522 32
71 5.78532 10.5218 33.2
72 5.86739 9.98599 34.3711
73 5.94945 8.69038 35.4189
74 6.03151 8.28337 36.4456
75 6.11357 7.66231 37.4211
76 6.19563 6.56784 38.28
77 6.27769 5.79379 39.0578
78 6.35975 5.27311 39.7844
79 6.44181 4.18995 40.3767
80 6.52388 3.63866 40.9044
81 6.60594 2.7568 41.3144
82 6.688 2.27516 41.6611
83 6.77006 1.73573 41.9322
84 6.85212 1.55518 42.1811
85 6.93418 1.34318 42.4011
86 7.01624 1.10672 42.5867
87 7.09831 1.02906 42.7633
88 7.18037 1.11367 42.9589
89 7.26243 0.779264 43.0989
90 7.34449 0.894609 43.2633
91 7.42655 0.84035 43.4211
92 7.50861 0.775485 43.57
93 7.59067 0.911844 43.7489
94 7.67273 0.808612 43.9111
95 7.7548 0.889477 44.0933
96 7.83686 1.02492 44.3078
97 7.91892 1.04529 44.5311
98 8.00098 0.958084 44.74
99 8.08304 0.913719 44.9433
100 8.1651 1.08621 45.19
101 8.24716 1.06487 45.4367
102 8.32923 1.18926 45.7178
103 8.41129 1.17983 46.0022
104 8.49335 1.24306 46.3078
105 8.57541 1.19771 46.6078
106 8.65747 1.22334 46.92
107 8.73953 1.07211 47.1989
108 8.82159 1.38769 47.5667
109 8.90365 1.34935 47.9311
110 8.98572 1.36129 48.3056
111 9.06778 1.4234 48.7044
112 9.14984 1.28953 49.0722
113 9.2319 1.3929 49.4767
114 9.31396 1.5077 49.9222
115 9.39602 1.48876 50.37
116 9.47808 1.41927 50.8044
117 9.56015 1.52756 51.28
118 9.64221 1.54717 51.77
119 9.72427 1.41408 52.2256
120 9.80633 1.55982 52.7367
121 9.88839 1.63776 53.2822
122 9.97045 1.56179 53.8111
123 10.0525 1.67533 54.3878
124 10.1346 1.6325 54.9589
125 10.2166 1.55325 55.5111
126 10.2987 1.7558 56.1456
127 10.3808 1.74961 56.7878
128 10.4628 1.69738 57.4211
129 10.5449 1.74539 58.0822
130 10.6269 1.75615 58.7578
131 10.709 1.75142 59.4422
132 10.7911 1.75347 60.1378
133 10.8731 1.78773 60.8578
134 10.9552 1.78 61.5856
135 11.0372 1.80207 62.3333
136 11.1193 1.87806 63.1244
137 11.2014 1.81939 63.9022
138 11.2834 1.92694 64.7378
139 11.3655 1.91975 65.5822
140 11.4476 1.96361 66.4589
141 11.5296 1.98414 67.3578
142 11.6117 1.86949 68.2167
143 11.6937 1.85095 69.0789
144 11.7758 1.97817 70.0133
145 11.8579 1.86019 70.9044
146 11.9399 1.92618 71.84
147 12.022 1.94499 72.7978
148 12.104 1.94536 73.7689
149 12.1861 1.87778 74.7189
150 12.2682 1.89186 75.6889
640000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0.0430627 0.00111111
35 2.83112 0.408012 0.0122222
36 2.91318 0.808633 0.0355556
37 2.99524 2.58566 0.114444
38 3.0773 5.21001 0.282222
39 3.15936 8.08626 0.556667
40 3.24142 10.4768 0.931111
41 3.32348 11.6282 1.36778
42 3.40555 15.185 1.96667
43 3.48761 15.4226 2.60444
44 3.56967 14.8215 3.24667
45 3.65173 15.1164 3.93222
46 3.73379 16.5729 4.71778
47 3.81585 15.7119 5.49556
48 3.89791 14.7952 6.26
49 3.97997 16.2958 7.13778
50 4.06204 15.6268 8.01444
51 4.1441 16.1162 8.95556
52 4.22616 16.1349 9.93556
53 4.30822 16.5645 10.9811
54 4.39028 16.3767 12.0544
55 4.47234 17.2522 13.2278
56 4.5544 16.3363 14.38
57 4.63647 15.812 15.5356
58 4.71853 15.4982 16.7089
59 4.80059 15.7694 17.9444
60 4.88265 14.8319 19.1467
61 4.96471 14.967 20.4011
62 5.04677 15.2277 21.72
63 5.12883 14.5097 23.0178
64 5.21089 14.1401 24.3233
65 5.29296 13.3687 25.5967
66 5.37502 13.1203 26.8856
67 5.45708 13.3203 28.2344
68 5.53914 12.5475 29.5433
69 5.6212 12.2421 30.8589
70 5.70326 11.3609 32.1156
71 5.78532 10.9245 33.3589
72 5.86739 9.77812 34.5033
73 5.94945 9.56225 35.6544
74 6.03151 8.52705 36.7089
75 6.11357 8.11367 37.74
76 6.19563 6.55544 38.5956
77 6.27769 5.90437 39.3867
78 6.35975 5.00116 40.0744
79 6.44181 3.84383 40.6167
80 6.52388 3.47045 41.1189
81 6.60594 2.62017 41.5078
82 6.688 2.12626 41.8311
83 6.77006 1.76082 42.1056
84 6.85212 1.41349 42.3311
85 6.93418 1.31848 42.5467
86 7.01624 1.12194 42.7344
87 7.09831 0.946926 42.8967
88 7.18037 0.918804 43.0578
89 7.26243 0.854467 43.2111
90 7.34449 0.938856 43.3833
91 7.42655 0.764194 43.5267
92 7.50861 0.823135 43.6844
93 7.59067 0.878632 43.8567
94 7.67273 0.98793 44.0544
95 7.7548 0.956224 44.25
96 7.83686 0.989366 44.4567
97 7.91892 0.948642 44.6589
98 8.00098 1.04628 44.8867
99 8.08304 1.06529 45.1233
100 8.1651 1.17169 45.3889
101 8.24716 1.17214 45.66
102 8.32923 1.20559 45.9444
103 8.41129 1.21955 46.2378
104 8.49335 1.17766 46.5267
105 8.57541 1.24841 46.8389
106 8.65747 1.11552 47.1233
107 8.73953 1.33522 47.47
108 8.82159 1.33912 47.8244
109 8.90365 1.31901 48.18
110 8.98572 1.42444 48.5711
111 9.06778 1.33581 48.9444
112 9.14984 1.43214 49.3522
113 9.2319 1.43027 49.7667
114 9.31396 1.45392 50.1956
115 9.39602 1.5404 50.6578
116 9.47808 1.36413 51.0744
117 9.56015 1.48363 51.5356
118 9.64221 1.56385 52.03
119 9.72427 1.64801 52.56
120 9.80633 1.6133 53.0878
121 9.88839 1.6376 53.6322
122 9.97045 1.72553 54.2156
123 10.0525 1.69144 54.7967
124 10.1346 1.63585 55.3678
125 10.2166 1.80035 56.0067
126 10.2987 1.59603 56.5822
127 10.3808 1.76493 57.2289
128 10.4628 1.6506 57.8433
129 10.5449 1.73982 58.5011
130 10.6269 1.73896 59.1689
131 10.709 1.7404 59.8478
132 10.7911 1.87756 60.5911
133 10.8731 1.74962 61.2944
134 10.9552 1.75337 62.01
135 11.0372 1.85104 62.7767
136 11.1193 1.85799 63.5578
137 11.2014 1.99497 64.4089
138 11.2834 1.97898 65.2656
139 11.3655 2.02124 66.1533
140 11.4476 2.01753 67.0522
141 11.5296 1.97839 67.9467
142 11.6117 1.85873 68.7989
143 11.6937 1.87135 69.6689
144 11.7758 1.84268 70.5378
145 11.8579 1.79638 71.3967
146 11.9399 1.99214 72.3622
147 12.022 2.01646 73.3533
148 12.104 1.98064 74.34
149 12.1861 1.92321 75.3111
150 12.2682 1.82173 76.2433
650000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0 0
35 2.83112 0.203934 0.00555556
36 2.91318 1.03702 0.0355556
37 2.99524 2.79717 0.121111
38 3.0773 5.54506 0.3
39 3.15936 6.6299 0.525556
40 3.24142 10.2402 0.892222
41 3.32348 11.6618 1.33111
42 3.40555 13.3747 1.86
43 3.48761 15.1162 2.48667
44 3.56967 15.0141 3.13889
45 3.65173 15.3494 3.83667
46 3.73379 15.9245 4.59333
47 3.81585 15.8783 5.38111
48 3.89791 16.3269 6.22667
49 3.97997 15.3081 7.05333
50 4.06204 15.7892 7.94111
51 4.1441 15.8447 8.86889
52 4.22616 16.2284 9.85667
53 4.30822 16.8738 10.9244
54 4.39028 15.9452 11.9722
55 4.47234 15.7097 13.0433
56 4.5544 15.0991 14.1111
57 4.63647 16.9237 15.3511
58 4.71853 15.6493 16.5389
59 4.80059 15.3761 17.7467
60 4.88265 14.5891 18.9322
61 4.96471 14.7181 20.1689
62 5.04677 15.2465 21.4922
63 5.12883 14.6759 22.8078
64 5.21089 13.3255 24.0411
65 5.29296 14.2887 25.4056
66 5.37502 13.4484 26.73
67 5.45708 12.5211 28.0011
68 5.53914 12.3093 29.2889
69 5.6212 11.7924 30.5589
70 5.70326 11.6131 31.8467
71 5.78532 10.323 33.0244
72 5.86739 9.88469 34.1844
73 5.94945 8.74828 35.24
74 6.03151 8.178 36.2544
75 6.11357 7.48147 37.2078
76 6.19563 6.6507 38.0778
77 6.27769 5.83001 38.8611
78 6.35975 5.23839 39.5833
79 6.44181 4.27215 40.1878
80 6.52388 3.5307 40.7
81 6.60594 2.84585 41.1233
82 6.688 2.1927 41.4578
83 6.77006 1.9767 41.7667
84 6.85212 1.55558 42.0156
85 6.93418 1.25352 42.2211
86 7.01624 1.17845 42.4189
87 7.09831 0.899706 42.5733
88 7.18037 0.986416 42.7467
89 7.26243 0.754176 42.8822
90 7.34449 0.646221 43.0011
91 7.42655 0.632364 43.12
92 7.50861 0.745857 43.2633
93 7.59067 0.830834 43.4267
94 7.67273 0.797587 43.5867
95 7.7548 0.824347 43.7556
96 7.83686 0.864941 43.9367
97 7.91892 0.846857 44.1178
98 8.00098 0.921352 44.3189
99 8.08304 0.972728 44.5356
100 8.1651 0.899713 44.74
101 8.24716 0.953939 44.9611
102 8.32923 1.04237 45.2078
103 8.41129 1.03635 45.4578
104 8.49335 1.10698 45.73
105 8.57541 0.961908 45.9711
106 8.65747 1.13069 46.26
107 8.73953 1.36129 46.6144
108 8.82159 1.21034 46.9356
109 8.90365 1.13825 47.2433
110 8.98572 1.2032 47.5744
111 9.06778 1.22149 47.9167
112 9.14984 1.25294 48.2744
113 9.2319 1.30862 48.6544
114 9.31396 1.38644 49.0644
115 9.39602 1.39943 49.4856
116 9.47808 1.2624 49.8722
117 9.56015 1.34144 50.29
118 9.64221 1.43408 50.7444
119 9.72427 1.36131 51.1833
120 9.80633 1.38571 51.6378
121 9.88839 1.51713 52.1433
122 9.97045 1.49197 52.6489
123 10.0525 1.48347 53.16
124 10.1346 1.49425 53.6833
125 10.2166 1.66096 54.2744
126 10.2987 1.62249 54.8611
127 10.3808 1.63659 55.4622
128 10.4628 1.48281 56.0156
129 10.5449 1.56535 56.6089
130 10.6269 1.60205 57.2256
131 10.709 1.62879 57.8622
132 10.7911 1.69023 58.5333
133 10.8731 1.62397 59.1878
134 10.9552 1.71377 59.8889
135 11.0372 1.69638 60.5933
136 11.1193 1.72977 61.3222
137 11.2014 1.75343 62.0722
138 11.2834 1.81184 62.8589
139 11.3655 1.7793 63.6422
140 11.4476 1.90514 64.4933
141 11.5296 1.8485 65.3311
142 11.6117 1.91689 66.2122
143 11.6937 1.75661 67.0311
144 11.7758 1.69276 67.8311
145 11.8579 1.78281 68.6856
146 11.9399 1.93146 69.6244
147 12.022 1.81115 70.5167
148 12.104 1.804 71.4178
149 12.1861 2.02546 72.4433
150 12.2682 1.85002 73.3922
660000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0.0430817 0.00111111
35 2.83112 0.650931 0.0188889
36 2.91318 1.14998 0.0522222
37 2.99524 3.23183 0.151111
38 3.0773 3.40538 0.261111
39 3.15936 7.43921 0.514444
40 3.24142 9.3593 0.85
41 3.32348 11.939 1.3
42 3.40555 14.5716 1.87667
43 3.48761 14.9096 2.49556
44 3.56967 15.4315 3.16667
45 3.65173 17.4986 3.96333
46 3.73379 14.3606 4.64667
47 3.81585 16.1259 5.44778
48 3.89791 16.1321 6.28444
49 3.97997 15.455 7.12
50 4.06204 15.942 8.01778
51 4.1441 14.5626 8.87111
52 4.22616 15.6452 9.82444
53 4.30822 16.591 10.8756
54 4.39028 16.119 11.9356
55 4.47234 16.0961 13.0344
56 4.5544 16.1836 14.18
57 4.63647 16.8549 15.4167
58 4.71853 16.074 16.6378
59 4.80059 15.2138 17.8344
60 4.88265 15.0349 19.0578
61 4.96471 14.7412 20.2978
62 5.04677 14.8413 21.5878
63 5.12883 14.5954 22.8978
64 5.21089 13.9426 24.19
65 5.29296 13.2155 25.4533
66 5.37502 13.3767 26.7722
67 5.45708 13.0986 28.1033
68 5.53914 12.9225 29.4567
69 5.6212 11.4671 30.6933
70 5.70326 10.7593 31.8878
71 5.78532 10.7187 33.1122
72 5.86739 10.1251 34.3022
73 5.94945 9.05148 35.3956
74 6.03151 8.08167 36.3989
75 6.11357 7.80256 37.3944
76 6.19563 6.93728 38.3033
77 6.27769 5.48623 39.0411
78 6.35975 4.5481 39.6689
79 6.44181 4.61366 40.3222
80 6.52388 3.3045 40.8022
81 6.60594 2.66381 41.1989
82 6.688 2.24193 41.5411
83 6.77006 1.77582 41.8189
84 6.85212 1.6576 42.0844
85 6.93418 1.23294 42.2867
86 7.01624 0.926834 42.4422
87 7.09831 1.00165 42.6144
88 7.18037 0.650821 42.7289
89 7.26243 0.777261 42.8689
90 7.34449 0.712559 43
91 7.42655 0.68501 43.1289
92 7.50861 0.7099 43.2656
93 7.59067 0.785588 43.42
94 7.67273 0.896031 43.6
95 7.7548 0.876878 43.78
96 7.83686 0.826957 43.9533
97 7.91892 0.851358 44.1356
98 8.00098 0.925834 44.3378
99 8.08304 0.952613 44.55
100 8.1651 1.00109 44.7778
101 8.24716 0.914184 44.99
102 8.32923 0.981344 45.2222
103 8.41129 1.00814 45.4656
104 8.49335 1.06961 45.7289
105 8.57541 1.0358 45.9889
106 8.65747 1.04687 46.2567
107 8.73953 1.21033 46.5722
108 8.82159 1.2846 46.9133
109 8.90365 1.24066 47.2489
110 8.98572 1.27416 47.6
111 9.06778 1.30652 47.9667
112 9.14984 1.2522 48.3244
113 9.2319 1.28388 48.6978
114 9.31396 1.35907 49.1
115 9.39602 1.23561 49.4722
116 9.47808 1.39182 49.8989
117 9.56015 1.41414 50.34
118 9.64221 1.28839 50.7489
119 9.72427 1.37111 51.1911
120 9.80633 1.513 51.6878
121 9.88839 1.46505 52.1767
122 9.97045 1.61124 52.7233
123 10.0525 1.65274 53.2933
124 10.1346 1.55325 53.8378
125 10.2166 1.64014 54.4222
126 10.2987 1.49508 54.9633
127 10.3808 1.67689 55.58
128 10.4628 1.63242 56.19
129 10.5449 1.51356 56.7644
130 10.6269 1.61212 57.3856
131 10.709 1.61822 58.0189
132 10.7911 1.73993 58.71
133 10.8731 1.61354 59.3611
134 10.9552 1.71216 60.0622
135 11.0372 1.7636 60.7956
136 11.1193 1.82216 61.5644
137 11.2014 1.73527 62.3078
138 11.2834 1.9564 63.1578
139 11.3655 1.82163 63.9611
