# Time-averaged data for fix thermo_avg_npt
# TimeStep v_epsilon_co v_temp v_press v_pe v_ke v_etotal v_vol v_dens
101000 0.75 299.952 191.396 -21544.3 3355.56 -18188.8 53773.3 1.06089
102000 0.75 302.245 -35.0131 -21544.8 3381.21 -18163.6 53876.8 1.05885
103000 0.75 300.322 -58.937 -21588.4 3359.7 -18228.7 54094.8 1.0546
104000 0.75 300.495 -53.4576 -21557.4 3361.64 -18195.7 53862.8 1.05915
105000 0.75 300.626 159.85 -21608.4 3363.1 -18245.3 53472.5 1.06686
106000 0.75 301.516 -186.25 -21637.7 3373.05 -18264.7 53976.9 1.05689
107000 0.75 299.457 -310.393 -21534.9 3350.01 -18184.9 54386.3 1.04894
108000 0.75 300.529 -155.821 -21596.7 3362.01 -18234.7 53883.9 1.05877
109000 0.75 301.593 90.8286 -21625.9 3373.92 -18252 53158.2 1.07317
110000 0.75 300.12 -150.738 -21572.7 3357.44 -18215.3 53468.7 1.06693
111000 0.75 300.667 75.1821 -21553.8 3363.55 -18190.2 53849.4 1.05941
112000 0.75 303.863 -397.749 -21497.2 3399.31 -18097.9 54186.9 1.0528
113000 0.75 299.992 194.26 -21582.8 3356 -18226.8 53539.9 1.06552
114000 0.75 301.052 151.117 -21630 3367.87 -18262.2 53548.8 1.06534
115000 0.75 300.888 -409.289 -21582.2 3366.03 -18216.2 54069.9 1.05507
116000 0.75 298.476 -121.465 -21588.3 3339.05 -18249.3 54004.7 1.05635
117000 0.75 300.342 112.024 -21577.6 3359.92 -18217.7 53676.7 1.0628
118000 0.75 298.573 78.6856 -21613.5 3340.13 -18273.4 53720.5 1.06193
119000 0.75 298.488 -35.8403 -21567.1 3339.18 -18228 53870.5 1.05897
120000 0.75 301.062 -65.1526 -21579.7 3367.97 -18211.8 54219.3 1.05217
121000 0.75 300.328 -50.9929 -21559.3 3359.76 -18199.5 54019.4 1.05608
122000 0.75 299.791 162.683 -21597.2 3353.75 -18243.5 53525.6 1.0658
123000 0.75 299.39 -268.707 -21577.3 3349.27 -18228 54262.7 1.05133
124000 0.75 300.303 -38.5352 -21586.3 3359.48 -18226.8 54365.1 1.04934
125000 0.75 299.368 284.092 -21584.1 3349.02 -18235.1 53702.1 1.06231
126000 0.75 298.426 74.6678 -21511.1 3338.48 -18172.6 53985.1 1.05675
