# Time-averaged data for fix thermo_avg
# TimeStep v_epsilon_co v_temp v_press v_pe v_ke v_etotal v_vol v_dens
601000 0.75 300.958 -289.488 -21577.7 3366.81 -18210.9 54056.8 1.05536
602000 0.75 300.346 73.1562 -21582 3359.96 -18222.1 54142.3 1.05368
603000 0.75 300.524 7.76007 -21504 3361.95 -18142.1 54064.7 1.05517
604000 0.75 299.934 -84.4815 -21594.2 3355.35 -18238.8 53942.1 1.05759
605000 0.75 299.271 61.495 -21634.1 3347.94 -18286.1 53816.6 1.06004
606000 0.75 298.609 -348.206 -21584.6 3340.54 -18244.1 53723.2 1.06189
607000 0.75 298.967 -161.613 -21588.2 3344.54 -18243.7 53816.1 1.06007
608000 0.75 299.642 -9.56842 -21595.7 3352.08 -18243.6 53418 1.06797
609000 0.75 300.524 54.221 -21584.6 3361.96 -18222.6 53780.1 1.06076
610000 0.75 303.167 -68.9399 -21507.7 3391.53 -18116.2 53649.9 1.06335
611000 0.75 301.013 34.5096 -21578.1 3367.43 -18210.6 53693.4 1.0625
612000 0.75 297.36 15.643 -21656.4 3326.55 -18329.9 53617.9 1.06399
613000 0.75 300.114 -83.974 -21643.8 3357.37 -18286.5 54232 1.05193
614000 0.75 297.83 -117.301 -21627.1 3331.82 -18295.3 54274.2 1.0511
615000 0.75 302.008 55.8786 -21596.4 3378.56 -18217.9 54010.8 1.05623
616000 0.75 297.778 -129.772 -21577.7 3331.23 -18246.5 53839.8 1.05959
617000 0.75 300.079 209.793 -21536 3356.97 -18179 53871.8 1.05896
618000 0.75 300.547 -102.152 -21521.7 3362.21 -18159.5 53556.4 1.06521
619000 0.75 298.286 9.31494 -21543.4 3336.92 -18206.4 53375.8 1.06882
620000 0.75 298.803 139.246 -21566.7 3342.7 -18224 53695.9 1.06243
621000 0.75 300.107 -58.8706 -21592.7 3357.29 -18235.4 54043 1.05563
622000 0.75 301.307 -26.3168 -21585.5 3370.71 -18214.8 54278.4 1.05103
623000 0.75 301.484 39.977 -21570.4 3372.69 -18197.7 54145.6 1.05361
624000 0.75 303.788 87.0055 -21605.2 3398.47 -18206.8 53772.9 1.06093
