# Time-averaged data for fix thermo_detailed
# TimeStep v_temp v_press v_pe v_ke v_vol v_dens
600100 296.513 93.9401 -21602.6 3317.09 53459.2 1.06712
600200 300.893 7.72686 -21563 3366.09 53593.2 1.06446
600300 296.497 -148.407 -21539.7 3316.91 53757.7 1.0612
600400 302.751 398.082 -21509.8 3386.87 53797.5 1.06041
600500 301.556 -98.427 -21530.1 3373.5 54266.1 1.05126
600600 298.489 -397.946 -21544.5 3339.19 54468.7 1.04735
600700 302.447 197.255 -21623.2 3383.46 54185 1.05283
600800 297.726 21.8118 -21678.7 3330.65 54138.5 1.05373
600900 300.243 96.4971 -21592.4 3358.81 54254.3 1.05148
601000 302.901 -230.973 -21565.4 3388.55 54276.1 1.05106
601100 298.058 -150.602 -21568.4 3334.37 54078.1 1.05491
601200 300.266 135.514 -21606 3359.07 53913.1 1.05814
601300 301.629 207.184 -21587.8 3374.32 53919.4 1.05801
601400 298.203 -152.285 -21606.2 3335.99 54009.2 1.05625
601500 299.328 438.074 -21638.3 3348.58 54201.7 1.05251
601600 301.383 -539.9 -21521 3371.57 54582.8 1.04516
601700 300.338 -85.535 -21528.3 3359.87 54430.4 1.04808
601800 298.594 -78.831 -21647.7 3340.36 54051.9 1.05542
601900 300.186 560.645 -21662.5 3358.17 53838.5 1.0596
602000 302.633 -130.939 -21520.6 3385.55 54275.9 1.05107
602100 301.025 -506.962 -21425.5 3367.56 54432.3 1.04805
602200 302.699 195.971 -21517.7 3386.29 54096 1.05456
602300 300.112 -1.41203 -21577 3357.34 53932.1 1.05776
602400 299.256 143.575 -21505.8 3347.77 53867 1.05904
602500 301.697 -31.2339 -21467.5 3375.08 53997.3 1.05649
602600 298.232 -118.13 -21543 3336.31 54053.1 1.0554
602700 302.269 33.7682 -21495.7 3381.48 54098.4 1.05451
602800 301.348 59.561 -21443.4 3371.18 54106.7 1.05435
602900 298.691 -175.502 -21522.7 3341.45 54087.9 1.05472
603000 299.025 313.174 -21521.6 3345.19 54107.7 1.05433
603100 299.995 -222.425 -21560 3356.04 54328.6 1.05005
603200 297.916 -380.76 -21599 3332.78 54370 1.04925
603300 301.527 360.651 -21593.1 3373.17 54022.5 1.05599
603400 296.22 142.243 -21609.7 3313.8 53923.5 1.05793
603500 297.721 -121.652 -21552.9 3330.6 53790.7 1.06055
603600 301.757 467.643 -21562.1 3375.74 53558 1.06515
603700 298.385 -55.9823 -21635.6 3338.03 53685.9 1.06262
603800 302.535 77.7502 -21601.4 3384.45 53783.9 1.06068
603900 303.754 111.169 -21542 3398.09 53895.2 1.05849
604000 300.025 -453.011 -21620.3 3356.37 54139.8 1.05371
604100 297.044 81.8695 -21697.5 3323.02 53943.4 1.05754
604200 293.048 39.1768 -21749.8 3278.33 53754.8 1.06125
604300 299.506 189.124 -21664 3350.56 53691.1 1.06251
604400 302.854 122.266 -21583.7 3388.02 53816.2 1.06005
604500 297.803 -353.57 -21598 3331.52 54100 1.05448
