# Time-averaged data for fix rdf_CC_avg
# TimeStep Number-of-rows
# Row c_rdf_CC[1] c_rdf_CC[2] c_rdf_CC[3]
610000 150
129 10.5449 1.35261 65.9933
130 10.6269 1.16261 66.4289
131 10.709 1.28824 66.9189
132 10.7911 1.13666 67.3578
133 10.8731 1.15636 67.8111
134 10.9552 1.26151 68.3133
135 11.0372 1.05289 68.7389
136 11.1193 1.17824 69.2222
137 11.2014 1.13172 69.6933
138 11.2834 1.03385 70.13
139 11.3655 1.08615 70.5956
140 11.4476 0.981502 71.0222
141 11.5296 0.960217 71.4456
142 11.6117 0.837861 71.82
143 11.6937 0.979897 72.2644
144 11.7758 0.944704 72.6989
145 11.8579 0.860731 73.1
146 11.9399 0.890702 73.5211
147 12.022 0.954411 73.9789
148 12.104 0.864931 74.3989
149 12.1861 0.793967 74.79
150 12.2682 0.876779 75.2278
630000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0 0
35 2.83112 0.249721 0.00666667
36 2.91318 1.25417 0.0422222
37 2.99524 2.78587 0.125556
38 3.0773 3.69707 0.242222
39 3.15936 6.5755 0.461111
40 3.24142 8.40343 0.755556
41 3.32348 11.6463 1.18444
42 3.40555 12.6432 1.67333
43 3.48761 13.0448 2.20222
44 3.56967 15.199 2.84778
45 3.65173 15.5919 3.54111
46 3.73379 16.0541 4.28667
47 3.81585 17.217 5.12222
48 3.89791 17.7103 6.01889
49 3.97997 16.1874 6.87333
50 4.06204 18.2416 7.87667
51 4.1441 17.3309 8.86889
52 4.22616 17.8184 9.93
53 4.30822 17.3121 11.0011
54 4.39028 18.3493 12.18
55 4.47234 17.866 13.3711
56 4.5544 16.6994 14.5256
57 4.63647 17.3862 15.7711
58 4.71853 16.3977 16.9878
59 4.80059 17.2593 18.3133
60 4.88265 16.8805 19.6544
61 4.96471 15.7015 20.9444
62 5.04677 16.3355 22.3311
63 5.12883 15.3813 23.68
64 5.21089 15.0856 25.0456
65 5.29296 14.7453 26.4222
66 5.37502 14.1245 27.7822
67 5.45708 14.8985 29.2611
68 5.53914 13.7946 30.6722
69 5.6212 13.4504 32.0889
70 5.70326 13.4522 33.5467
71 5.78532 11.8058 34.8633
72 5.86739 11.0811 36.1344
73 5.94945 10.9663 37.4278
74 6.03151 9.93303 38.6322
75 6.11357 9.32846 39.7944
76 6.19563 8.37092 40.8656
77 6.27769 7.56406 41.8589
78 6.35975 6.53589 42.74
79 6.44181 6.65873 43.6611
80 6.52388 5.42308 44.43
81 6.60594 4.7476 45.12
82 6.688 4.0848 45.7289
83 6.77006 3.81679 46.3122
84 6.85212 3.15793 46.8067
85 6.93418 2.85583 47.2644
86 7.01624 2.2951 47.6411
87 7.09831 2.25536 48.02
88 7.18037 2.33582 48.4211
89 7.26243 2.2561 48.8178
90 7.34449 2.06366 49.1889
91 7.42655 1.80808 49.5211
92 7.50861 1.81007 49.8611
93 7.59067 1.77591 50.2022
94 7.67273 1.95834 50.5867
95 7.7548 1.81776 50.9511
96 7.83686 1.79695 51.3189
97 7.91892 1.93001 51.7222
98 8.00098 1.8631 52.12
99 8.08304 1.90729 52.5356
100 8.1651 1.8042 52.9367
101 8.24716 1.8388 53.3533
102 8.32923 1.94718 53.8033
103 8.41129 1.92709 54.2578
104 8.49335 1.7333 54.6744
105 8.57541 1.99485 55.1633
106 8.65747 1.8952 55.6367
107 8.73953 1.91199 56.1233
108 8.82159 1.64019 56.5489
109 8.90365 2.01867 57.0822
110 8.98572 1.80866 57.5689
111 9.06778 1.85298 58.0767
112 9.14984 1.81546 58.5833
113 9.2319 1.72508 59.0733
114 9.31396 1.863 59.6122
115 9.39602 1.77079 60.1333
116 9.47808 1.78161 60.6667
117 9.56015 1.612 61.1578
118 9.64221 1.70067 61.6844
119 9.72427 1.62555 62.1967
120 9.80633 1.59491 62.7078
121 9.88839 1.57154 63.22
122 9.97045 1.49339 63.7144
123 10.0525 1.33963 64.1656
124 10.1346 1.42102 64.6522
125 10.2166 1.43746 65.1522
126 10.2987 1.2294 65.5867
127 10.3808 1.37676 66.0811
128 10.4628 1.29726 66.5544
129 10.5449 1.18424 66.9933
130 10.6269 1.21013 67.4489
131 10.709 1.16595 67.8944
132 10.7911 1.14536 68.3389
133 10.8731 1.13585 68.7867
134 10.9552 1.06144 69.2111
135 11.0372 1.06243 69.6422
136 11.1193 1.07833 70.0867
137 11.2014 1.00718 70.5078
138 11.2834 0.940019 70.9067
139 11.3655 1.03228 71.3511
140 11.4476 0.913142 71.75
141 11.5296 0.911052 72.1533
142 11.6117 0.845631 72.5333
143 11.6937 0.92912 72.9567
144 11.7758 0.74307 73.3
145 11.8579 0.85835 73.7022
146 11.9399 0.757734 74.0622
147 12.022 0.738147 74.4178
148 12.104 0.755792 74.7867
149 12.1861 0.687125 75.1267
150 12.2682 0.637968 75.4467
640000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0.0442871 0.00111111
35 2.83112 0.20751 0.00666667
36 2.91318 0.707517 0.0266667
37 2.99524 2.15425 0.0911111
38 3.0773 4.3627 0.228889
39 3.15936 5.53876 0.413333
40 3.24142 9.54477 0.747778
41 3.32348 10.2873 1.12667
42 3.40555 12.012 1.59111
43 3.48761 13.9429 2.15667
44 3.56967 13.7797 2.74222
45 3.65173 16.0874 3.45778
46 3.73379 16.6141 4.23
47 3.81585 15.5388 4.98444
48 3.89791 17.7188 5.88222
49 3.97997 17.6668 6.81556
50 4.06204 17.1051 7.75667
51 4.1441 16.1449 8.68111
52 4.22616 16.6772 9.67444
53 4.30822 17.8598 10.78
54 4.39028 17.981 11.9356
55 4.47234 18.3243 13.1578
56 4.5544 17.5867 14.3744
57 4.63647 16.9581 15.59
58 4.71853 17.0642 16.8567
59 4.80059 16.5674 18.13
60 4.88265 16.1899 19.4167
61 4.96471 15.3838 20.6811
62 5.04677 16.2081 22.0578
63 5.12883 15.4256 23.4111
64 5.21089 15.6213 24.8256
65 5.29296 14.9611 26.2233
66 5.37502 14.4731 27.6178
67 5.45708 13.5714 28.9656
68 5.53914 13.3798 30.3344
69 5.6212 13.29 31.7344
70 5.70326 12.0976 33.0467
71 5.78532 11.5974 34.3411
72 5.86739 11.4106 35.6511
73 5.94945 10.179 36.8522
74 6.03151 9.77403 38.0378
75 6.11357 9.01974 39.1622
76 6.19563 8.21742 40.2144
77 6.27769 7.45141 41.1933
78 6.35975 6.738 42.1022
79 6.44181 6.20578 42.9611
80 6.52388 5.91965 43.8011
81 6.60594 4.84274 44.5056
82 6.688 4.55952 45.1856
83 6.77006 3.50488 45.7211
84 6.85212 3.44051 46.26
85 6.93418 2.76468 46.7033
86 7.01624 2.86996 47.1744
87 7.09831 2.53235 47.6
88 7.18037 2.08094 47.9578
89 7.26243 1.92129 48.2956
90 7.34449 1.93967 48.6444
91 7.42655 1.71649 48.96
92 7.50861 1.74936 49.2889
93 7.59067 1.83973 49.6422
94 7.67273 1.66409 49.9689
95 7.7548 1.78417 50.3267
96 7.83686 1.61107 50.6567
97 7.91892 1.73787 51.02
98 8.00098 1.80623 51.4056
99 8.08304 1.82584 51.8033
100 8.1651 2.12873 52.2767
101 8.24716 1.92491 52.7133
102 8.32923 1.9116 53.1556
103 8.41129 1.64853 53.5444
104 8.49335 1.69157 53.9511
105 8.57541 1.73143 54.3756
106 8.65747 1.79681 54.8244
107 8.73953 1.99819 55.3333
108 8.82159 1.90487 55.8278
109 8.90365 1.79551 56.3022
110 8.98572 1.83636 56.7967
111 9.06778 1.79137 57.2878
112 9.14984 1.66809 57.7533
113 9.2319 1.80233 58.2656
114 9.31396 1.84378 58.7989
115 9.39602 1.75439 59.3156
116 9.47808 1.61754 59.8
117 9.56015 1.68086 60.3122
118 9.64221 1.6879 60.8356
119 9.72427 1.64529 61.3544
120 9.80633 1.56598 61.8567
121 9.88839 1.49623 62.3444
122 9.97045 1.47531 62.8333
123 10.0525 1.45738 63.3244
124 10.1346 1.62551 63.8811
125 10.2166 1.42673 64.3778
126 10.2987 1.3007 64.8378
127 10.3808 1.26149 65.2911
128 10.4628 1.35744 65.7867
129 10.5449 1.17763 66.2233
130 10.6269 1.28576 66.7078
131 10.709 1.24673 67.1844
132 10.7911 1.04459 67.59
133 10.8731 1.18995 68.0589
134 10.9552 1.11594 68.5056
135 11.0372 1.10774 68.9556
136 11.1193 1.0209 69.3767
137 11.2014 1.04401 69.8133
138 11.2834 1.02875 70.25
139 11.3655 1.05769 70.7056
140 11.4476 0.892359 71.0956
141 11.5296 0.942171 71.5133
142 11.6117 0.847861 71.8944
143 11.6937 0.837868 72.2767
144 11.7758 0.896225 72.6911
145 11.8579 0.893406 73.11
146 11.9399 0.731698 73.4578
147 12.022 0.765936 73.8267
148 12.104 0.695946 74.1667
149 12.1861 0.729234 74.5278
150 12.2682 0.721613 74.89
650000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0.0443369 0.00111111
35 2.83112 0.333871 0.01
36 2.91318 0.943555 0.0366667
37 2.99524 2.1572 0.101111
38 3.0773 4.05566 0.228889
39 3.15936 6.08595 0.431111
40 3.24142 7.85045 0.705556
41 3.32348 9.93648 1.07111
42 3.40555 12.1467 1.54
43 3.48761 13.3951 2.08222
44 3.56967 14.7289 2.70667
45 3.65173 15.8447 3.41
46 3.73379 15.9434 4.15
47 3.81585 16.9144 4.97
48 3.89791 17.0363 5.83111
49 3.97997 17.5362 6.75556
50 4.06204 16.9325 7.68556
51 4.1441 16.7326 8.64222
52 4.22616 17.3781 9.67556
53 4.30822 16.4951 10.6944
54 4.39028 18.7566 11.8978
55 4.47234 17.7893 13.0822
56 4.5544 17.5931 14.2967
57 4.63647 16.8331 15.5011
58 4.71853 16.0134 16.6878
59 4.80059 16.4393 17.9489
60 4.88265 16.7926 19.2811
61 4.96471 15.7633 20.5744
62 5.04677 15.285 21.87
63 5.12883 15.588 23.2344
64 5.21089 15.6113 24.6456
65 5.29296 15.2858 26.0711
66 5.37502 14.4069 27.4567
67 5.45708 14.3165 28.8756
68 5.53914 13.972 30.3022
69 5.6212 13.2323 31.6944
70 5.70326 13.1659 33.12
71 5.78532 12.6987 34.5344
72 5.86739 11.7624 35.8822
73 5.94945 9.85348 37.0433
74 6.03151 9.64474 38.2111
75 6.11357 9.46936 39.3889
76 6.19563 8.7411 40.5056
77 6.27769 7.55015 41.4956
78 6.35975 7.33055 42.4822
79 6.44181 6.5478 43.3867
80 6.52388 5.35763 44.1456
81 6.60594 4.77405 44.8389
82 6.688 4.42509 45.4978
83 6.77006 3.65447 46.0556
84 6.85212 3.28377 46.5689
85 6.93418 2.88898 47.0311
86 7.01624 2.70617 47.4744
87 7.09831 2.28536 47.8578
88 7.18037 2.02798 48.2056
89 7.26243 1.79721 48.5211
90 7.34449 1.94414 48.87
91 7.42655 1.90084 49.2189
92 7.50861 1.7999 49.5567
93 7.59067 1.94736 49.93
94 7.67273 1.75321 50.2733
95 7.7548 1.75406 50.6244
96 7.83686 1.82634 50.9978
97 7.91892 1.96472 51.4078
98 8.00098 1.80855 51.7933
99 8.08304 1.7475 52.1733
100 8.1651 1.74189 52.56
101 8.24716 1.84602 52.9778
102 8.32923 1.74663 53.3811
103 8.41129 1.83551 53.8133
104 8.49335 1.72615 54.2278
105 8.57541 1.78861 54.6656
106 8.65747 1.80461 55.1156
107 8.73953 1.80992 55.5756
108 8.82159 1.96888 56.0856
109 8.90365 2.03864 56.6233
110 8.98572 1.79091 57.1044
111 9.06778 1.82666 57.6044
112 9.14984 1.78587 58.1022
113 9.2319 1.66853 58.5756
114 9.31396 1.8244 59.1022
115 9.39602 1.6749 59.5944
116 9.47808 1.69144 60.1
117 9.56015 1.55595 60.5733
118 9.64221 1.53276 61.0478
119 9.72427 1.5326 61.53
120 9.80633 1.58277 62.0367
121 9.88839 1.54317 62.5389
122 9.97045 1.48069 63.0289
123 10.0525 1.46356 63.5211
124 10.1346 1.54984 64.0511
125 10.2166 1.38853 64.5333
126 10.2987 1.43177 65.0389
127 10.3808 1.24189 65.4844
128 10.4628 1.26605 65.9456
129 10.5449 1.23021 66.4011
130 10.6269 1.20583 66.8544
131 10.709 1.1738 67.3022
132 10.7911 1.27026 67.7944
133 10.8731 1.05062 68.2078
134 10.9552 1.17108 68.6756
135 11.0372 1.08489 69.1156
136 11.1193 1.02334 69.5367
137 11.2014 1.17341 70.0267
138 11.2834 1.02259 70.46
139 11.3655 0.974352 70.8789
140 11.4476 0.95258 71.2944
141 11.5296 0.974245 71.7256
142 11.6117 0.839423 72.1022
143 11.6937 0.903372 72.5133
144 11.7758 0.88634 72.9222
145 11.8579 0.858911 73.3244
146 11.9399 0.885358 73.7444
147 12.022 0.833909 74.1456
148 12.104 0.75866 74.5156
149 12.1861 0.755725 74.8889
150 12.2682 0.756476 75.2678
660000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0.0877945 0.00222222
35 2.83112 0.249466 0.00888889
36 2.91318 1.02021 0.0377778
37 2.99524 2.00897 0.0977778
38 3.0773 3.77099 0.216667
39 3.15936 5.51291 0.4
40 3.24142 9.12016 0.718889
41 3.32348 10.6346 1.11
42 3.40555 12.1039 1.57778
43 3.48761 13.603 2.12889
44 3.56967 15.0288 2.76667
45 3.65173 15.6676 3.46222
46 3.73379 16.609 4.23333
47 3.81585 16.6445 5.04
48 3.89791 17.5009 5.92556
49 3.97997 16.1559 6.77778
50 4.06204 18.1047 7.77222
51 4.1441 16.6879 8.72667
52 4.22616 17.8214 9.78667
53 4.30822 17.8554 10.89
54 4.39028 16.8661 11.9722
55 4.47234 17.0501 13.1078
56 4.5544 16.7278 14.2633
57 4.63647 17.2486 15.4978
58 4.71853 17.5055 16.7956
59 4.80059 16.895 18.0922
60 4.88265 15.9308 19.3567
61 4.96471 16.8579 20.74
62 5.04677 16.1157 22.1067
63 5.12883 14.8797 23.41
64 5.21089 15.1801 24.7822
65 5.29296 15.1862 26.1989
66 5.37502 14.8078 27.6233
67 5.45708 13.344 28.9467
68 5.53914 13.3119 30.3067
69 5.6212 13.9627 31.7756
70 5.70326 11.8678 33.0611
71 5.78532 12.841 34.4922
72 5.86739 11.3419 35.7922
73 5.94945 10.4101 37.0189
74 6.03151 9.99133 38.2289
75 6.11357 8.66241 39.3067
76 6.19563 8.35483 40.3744
77 6.27769 7.64804 41.3778
78 6.35975 6.86291 42.3022
79 6.44181 6.49903 43.2
80 6.52388 5.33009 43.9556
81 6.60594 4.62846 44.6278
82 6.688 3.99922 45.2233
83 6.77006 3.48866 45.7556
84 6.85212 3.27112 46.2667
85 6.93418 2.72764 46.7033
86 7.01624 2.4736 47.1089
87 7.09831 2.29099 47.4933
88 7.18037 2.04517 47.8444
89 7.26243 1.78379 48.1578
90 7.34449 1.71303 48.4656
91 7.42655 1.90484 48.8156
92 7.50861 1.71573 49.1378
93 7.59067 1.77859 49.4789
94 7.67273 1.55227 49.7833
95 7.7548 1.76974 50.1378
96 7.83686 1.72695 50.4911
97 7.91892 1.61798 50.8289
98 8.00098 1.88705 51.2311
99 8.08304 1.79774 51.6222
100 8.1651 1.75715 52.0122
101 8.24716 1.77581 52.4144
102 8.32923 1.82172 52.8356
103 8.41129 1.87736 53.2778
104 8.49335 1.51634 53.6422
105 8.57541 1.79199 54.0811
106 8.65747 1.75392 54.5189
107 8.73953 1.90389 55.0033
108 8.82159 1.89019 55.4933
109 8.90365 1.76433 55.9589
110 8.98572 1.62751 56.3967
111 9.06778 1.76535 56.88
112 9.14984 1.8615 57.3989
113 9.2319 1.71062 57.8844
114 9.31396 1.63104 58.3556
115 9.39602 1.85976 58.9022
116 9.47808 1.61165 59.3844
117 9.56015 1.66495 59.8911
118 9.64221 1.69797 60.4167
119 9.72427 1.52429 60.8967
120 9.80633 1.46477 61.3656
121 9.88839 1.44663 61.8367
122 9.97045 1.54036 62.3467
123 10.0525 1.58875 62.8811
124 10.1346 1.45876 63.38
125 10.2166 1.34629 63.8478
126 10.2987 1.42913 64.3522
127 10.3808 1.279 64.8111
128 10.4628 1.37559 65.3122
129 10.5449 1.21249 65.7611
130 10.6269 1.32117 66.2578
131 10.709 1.36833 66.78
132 10.7911 1.18115 67.2378
133 10.8731 1.24148 67.7267
134 10.9552 1.19909 68.2056
135 11.0372 1.20288 68.6933
136 11.1193 1.12586 69.1567
137 11.2014 1.10986 69.62
138 11.2834 1.10359 70.0878
