# Time-averaged data for fix thermo_detailed
# TimeStep v_temp v_press v_pe v_ke v_vol v_dens
607900 301.753 160.366 -20302.8 3375.7 55340.8 1.03084
608000 299.801 -670.047 -20409.7 3353.87 55546.1 1.02703
608100 301.473 531.798 -20394 3372.57 55123.5 1.03491
608200 296.961 -100.45 -20404.6 3322.1 55081.9 1.03569
608300 299.921 28.8907 -20450.8 3355.21 55152.6 1.03436
608400 303.851 49.7649 -20356.3 3399.17 55203.6 1.0334
608500 297.602 -164.8 -20349.8 3329.26 55300.4 1.03159
608600 301.845 136.851 -20397.5 3376.74 55157.2 1.03427
608700 297.094 228.296 -20387.4 3323.58 55198.6 1.0335
608800 297.9 -101.105 -20315.1 3332.6 55584.1 1.02633
608900 301.332 -219.287 -20257.3 3371 55651.7 1.02508
609000 297.663 -8.07754 -20290.3 3329.95 55317.1 1.03129
609100 297.17 238.535 -20380.1 3324.43 54894.2 1.03923
609200 302.778 568.647 -20316.6 3387.17 54946.2 1.03825
609300 298.877 -687.674 -20294.6 3343.53 55567.9 1.02663
609400 303.031 240.709 -20277.9 3390 55508 1.02774
609500 304.622 -2.27814 -20296.4 3407.8 55539 1.02716
609600 299.413 -156.725 -20346.7 3349.53 55670.5 1.02473
609700 301.26 -48.1662 -20308.8 3370.19 55507.5 1.02775
609800 299.805 148.111 -20279.8 3353.91 55405.3 1.02964
609900 300.194 -321.834 -20284.2 3358.26 55477.8 1.02829
610000 305.587 82.2333 -20207.7 3418.6 55325.4 1.03113
610100 304.022 84.7358 -20271.9 3401.08 55327.3 1.03109
610200 298.15 -147.315 -20314.1 3335.4 55528.3 1.02736
610300 302.724 66.763 -20276.3 3386.57 55505.1 1.02779
610400 298.544 -167.378 -20234 3339.81 55418.2 1.0294
610500 297.117 436.384 -20353.9 3323.84 55238 1.03276
610600 300.385 -202.144 -20326.9 3360.41 55367.3 1.03035
610700 300.476 -176.357 -20239.6 3361.42 55331.7 1.03101
610800 303.754 152.974 -20211.1 3398.08 55238.8 1.03274
610900 303.592 -58.9321 -20195.2 3396.27 55367.2 1.03035
611000 298.471 -158.079 -20256.7 3338.99 55461 1.02861
611100 297.741 -7.0798 -20290.5 3330.83 55389.2 1.02994
611200 298.468 -9.19293 -20250.3 3338.96 55134.7 1.03469
611300 301.52 219.095 -20189.1 3373.1 55003.8 1.03715
611400 299.5 -28.4267 -20268.8 3350.5 55147.6 1.03445
611500 299.256 -81.2311 -20277.9 3347.77 55345.8 1.03075
611600 302.664 -246.725 -20261.8 3385.9 55388.6 1.02995
611700 300.712 188.17 -20288.5 3364.06 55182.6 1.03379
611800 296.716 414.453 -20281.4 3319.35 55252.6 1.03249
611900 300.968 -174.289 -20232.5 3366.93 55778.3 1.02277
612000 298.238 -192.046 -20242.5 3336.38 56181.2 1.01542
612100 296.999 -319.913 -20309.4 3322.52 56146.1 1.01606
612200 303.423 212.106 -20273.6 3394.39 55858.2 1.02129
612300 297.711 -125.853 -20289.2 3330.49 55723.4 1.02376
612400 296.111 167.46 -20427.8 3312.59 55530.6 1.02732
612500 297.603 209.851 -20364.9 3329.28 55492.7 1.02802
612600 300.804 -41.3223 -20297.3 3365.09 55599.6 1.02604
612700 299.508 23.4742 -20257 3350.59 55615 1.02576
612800 295.879 -85.6268 -20276 3309.99 55731.9 1.02361
612900 302.252 -89.861 -20253 3381.29 55852.1 1.0214
613000 300.372 90.6306 -20286.7 3360.25 55683.4 1.0245
613100 294.641 57.0042 -20325.5 3296.14 55622.3 1.02562
613200 300.584 -18.5767 -20261.7 3362.63 55745.1 1.02336
613300 301.437 34.5999 -20238.1 3372.17 55946.9 1.01967
613400 297.85 -383.007 -20302.8 3332.05 56143.8 1.0161
613500 296.804 275.834 -20306 3320.34 55912.6 1.0203
613600 302.151 -60.3883 -20226.9 3380.16 56006.9 1.01858
613700 301.359 -132.73 -20223 3371.3 56116.9 1.01658
613800 298.763 46.0181 -20325.2 3342.25 55948.4 1.01965
613900 302.421 200.774 -20333 3383.18 55774.2 1.02283
614000 295.239 -331.903 -20316.2 3302.83 55789.9 1.02254
614100 301.879 263.893 -20287 3377.12 55398.7 1.02977
614200 299.85 217.7 -20312.8 3354.41 55177.2 1.0339
614300 300.402 304.074 -20356.1 3360.59 55414.6 1.02947
614400 298.225 -575.572 -20289 3336.24 55951.8 1.01959
614500 301.213 70.8156 -20250.9 3369.66 55835 1.02172
614600 299.442 304.591 -20315.6 3349.85 55576.8 1.02646
614700 297.232 -74.0706 -20329.2 3325.13 55682.6 1.02451
614800 302.388 -167.818 -20248.1 3382.8 55857.3 1.02131
614900 301.67 122.314 -20267.6 3374.78 55778.3 1.02275
615000 298.297 -190.453 -20323.6 3337.05 55601.7 1.026
615100 303.099 630.13 -20302.8 3390.76 55393.4 1.02986
615200 296.988 -493.814 -20287.7 3322.4 55798 1.0224
615300 299.724 40.8001 -20307.9 3353 55809.4 1.02218
615400 299.726 64.6588 -20247.4 3353.03 55831.2 1.02179
615500 300.563 -204.328 -20224.7 3362.39 55957.1 1.01949
615600 307.603 93.494 -20202.4 3441.15 55897.8 1.02057
615700 302.016 -305.776 -20294.6 3378.65 55869.7 1.02108
615800 299.927 150.637 -20380.8 3355.28 55495.5 1.02797
615900 295.261 287.103 -20451.7 3303.08 55242.3 1.03268
616000 296.043 -162.979 -20408.1 3311.83 55260.4 1.03234
616100 299.928 115.742 -20352.2 3355.28 55188.7 1.03368
616200 303.401 -1.76918 -20305.4 3394.14 55286.8 1.03185
616300 296.006 -237.057 -20328.9 3311.42 55485.7 1.02815
616400 298.394 226.056 -20374.8 3338.13 55426.4 1.02925
616500 300.9 16.5093 -20356 3366.17 55520.3 1.02751
616600 303.153 -130.491 -20277.2 3391.36 55627.5 1.02553
616700 300.985 -76.1175 -20272.4 3367.11 55615.2 1.02575
616800 298.039 304.901 -20310.6 3334.16 55575.8 1.02648
616900 303.006 -94.3417 -20279 3389.72 55821.7 1.02196
617000 307.092 -89.8549 -20254.4 3435.43 56134.5 1.01627
617100 298.749 -225.562 -20299.5 3342.1 56441.4 1.01074
617200 301.782 -165.492 -20292.4 3376.03 56289 1.01348
617300 300.818 328.426 -20356 3365.25 55820 1.02199
617400 298.268 -23.7214 -20374.5 3336.72 55610 1.02585
617500 302.837 2.99005 -20326.8 3387.83 55576.1 1.02647
617600 297.566 -66.4173 -20322.6 3328.86 55654.8 1.02502
617700 299.079 -66.2715 -20308.7 3345.79 55556.4 1.02684
617800 301.559 97.4219 -20270.6 3373.53 55362.2 1.03044
617900 300.873 -43.8139 -20265.4 3365.86 55312.8 1.03136
618000 297.328 -259.526 -20307.9 3326.2 55259.2 1.03236
618100 302.762 280.514 -20325.4 3386.99 54956.1 1.03806
618200 297.782 126.336 -20413.5 3331.28 54876.6 1.03956
618300 300.435 -45.6423 -20376.2 3360.96 54942.3 1.03832
618400 302.009 267.003 -20296.7 3378.57 55132.7 1.03473
618500 303.805 -409.09 -20244 3398.66 55569.6 1.0266
618600 296.642 -165.526 -20267.2 3318.53 55622.2 1.02563
618700 300.253 90.5877 -20238.7 3358.92 55320.9 1.03121
618800 301.622 416.973 -20260.7 3374.24 55277.3 1.03203
618900 298.318 -656.109 -20272.5 3337.27 55601.9 1.026
619000 307.118 312.107 -20263.6 3435.72 55270.7 1.03215
619100 298.873 31.2625 -20317.7 3343.49 55217.1 1.03315
619200 302.435 59.9796 -20316.4 3383.33 55294.7 1.0317
619300 298.991 67.0423 -20297.1 3344.81 55523 1.02746
619400 299.331 -208.56 -20310.8 3348.61 55787.7 1.02258
619500 299.617 -8.73249 -20168.4 3351.81 55797.9 1.02239
619600 303.476 98.821 -20240.6 3394.98 55708 1.02404
619700 300.38 -35.3699 -20315.8 3360.35 55693.8 1.0243
619800 299.779 53.6801 -20355.4 3353.62 55734.6 1.02356
619900 296.373 -196.077 -20342.8 3315.52 56043.6 1.01791
620000 299.495 -382.385 -20258 3350.44 56171.5 1.0156
620100 304.073 203.912 -20207.7 3401.66 55777.2 1.02278
620200 300.846 12.5578 -20283.1 3365.56 55511.1 1.02768
620300 299.67 56.317 -20275 3352.41 55549.5 1.02697
620400 304.401 169.92 -20274.9 3405.32 55649.4 1.02512
620500 296.817 -255.738 -20315.5 3320.49 55948.5 1.01965
620600 300.146 -104.154 -20248.2 3357.73 56003.2 1.01865
620700 302.74 -110.551 -20204.1 3386.75 55817.2 1.02204
620800 301.595 235.525 -20241.4 3373.94 55648.4 1.02514
620900 299.537 -26.3041 -20327.6 3350.91 55722.8 1.02377
621000 298.228 177.924 -20335 3336.27 55720.3 1.02382
621100 300.518 -299.024 -20265.9 3361.89 55984.8 1.01899
621200 303.745 -173.44 -20171.7 3397.99 55955.7 1.01951
621300 300.99 -40.8268 -20174.6 3367.17 55430 1.0292
621400 300.683 589.554 -20329.2 3363.74 54912.1 1.03889
621500 296.325 219.448 -20282.1 3314.98 55124.4 1.03489
621600 300.797 -347.13 -20279.4 3365.02 55458.1 1.02866
621700 300.834 56.0615 -20252 3365.42 55468.4 1.02847
621800 303.42 47.0622 -20226.6 3394.35 55424 1.02929
621900 298.55 -357.176 -20213.9 3339.87 55386 1.03
622000 302.034 24.2263 -20174.8 3378.84 54965.7 1.03788
622100 301 103.135 -20174.6 3367.28 54728.8 1.04237
622200 299.415 277.525 -20235.4 3349.55 54767.4 1.04163
622300 298.217 -209.108 -20234 3336.15 55031.4 1.03664
622400 302.665 -218.745 -20239 3385.91 55023 1.03679
622500 299.388 83.1572 -20284.5 3349.25 54853.2 1.04
622600 295.336 43.5982 -20353.5 3303.92 54897.9 1.03916
622700 300.35 56.9363 -20345 3360 55052.8 1.03623
622800 300.727 -81.7391 -20283.2 3364.22 55238 1.03276
622900 298.054 -285.432 -20297.5 3334.32 55257.8 1.03239
623000 299.279 348.454 -20357.1 3348.03 54993.5 1.03735
623100 303.639 156.264 -20297.8 3396.81 55079.2 1.03574
623200 301.695 -134.658 -20251.9 3375.05 55492.1 1.02804
623300 298.758 -48.8713 -20294 3342.2 55643 1.02524
623400 301.796 19.8607 -20399.9 3376.18 55535.3 1.02723
623500 298.2 103.293 -20406.1 3335.96 55618.8 1.02569
623600 302.223 -98.1494 -20378.1 3380.96 55815.5 1.02207
623700 295.363 -186.64 -20405.5 3304.22 55848.2 1.02147
623800 300.275 89.7662 -20391.8 3359.17 55691.1 1.02436
623900 301.119 -184.272 -20353.1 3368.61 55619.6 1.02567
624000 298.922 387.512 -20346.8 3344.03 55640.1 1.0253
624100 297.32 -427.197 -20304.1 3326.12 56019.4 1.01835
624200 302.889 -46.8886 -20242.2 3388.41 55963.8 1.01936
624300 298.323 87.0421 -20282 3337.33 55831.3 1.02178
624400 297.095 -307.735 -20329.5 3323.6 55725.4 1.02373
624500 302.758 101.376 -20295.3 3386.95 55426.1 1.02926
624600 297.318 -7.9912 -20334.7 3326.1 55331.6 1.03101
624700 298.74 24.1231 -20344.8 3342 55255.7 1.03243
624800 301.216 108.559 -20282.3 3369.7 55153.5 1.03434
624900 300.467 3.16393 -20289.4 3361.32 55221.9 1.03306
625000 300.738 -55.4758 -20261.5 3364.35 55334.9 1.03095
625100 300.668 -42.0199 -20272.9 3363.57 55319.9 1.03123
625200 297.529 162.869 -20348.1 3328.45 55237.2 1.03277
625300 302.767 -157.279 -20317.4 3387.05 55387.5 1.02997
625400 301.238 -22.0486 -20244.1 3369.94 55503.1 1.02783
625500 295.261 52.6719 -20305.2 3303.07 55417.3 1.02942
625600 300.472 219.95 -20274 3361.37 55353.1 1.03061
625700 300.554 -175.646 -20282.7 3362.29 55621.6 1.02564
625800 297.19 -64.3283 -20390.1 3324.66 55722 1.02379
625900 298.014 -82.3607 -20296.7 3333.88 55693.5 1.02431
626000 300.562 23.158 -20200 3362.38 55600.4 1.02603
626100 300.924 151.867 -20268 3366.43 55580.2 1.0264
626200 297.412 -301.794 -20276.5 3327.15 55577.5 1.02645
626300 302.777 79.18 -20283.9 3387.17 55224.9 1.03301
626400 298.839 258.951 -20397.9 3343.1 54890 1.03931
626500 300.631 91.8672 -20425.3 3363.16 54968.9 1.03782
626600 297.854 -70.7013 -20338.2 3332.09 55519.2 1.02754
626700 301.53 -425.745 -20237.1 3373.21 55972.2 1.01921
626800 300.298 -181.185 -20296.6 3359.42 55862.6 1.02121
626900 297.753 252.645 -20344.8 3330.95 55391.5 1.0299
627000 302.546 125.697 -20425.1 3384.58 54988.1 1.03745
627100 297.275 219.414 -20487.2 3325.61 54861.2 1.03985
627200 299.57 336.389 -20416.2 3351.28 55139.1 1.03462
627300 298.815 -221.772 -20316.3 3342.83 55741.3 1.02344
627400 300.396 -499.547 -20318.8 3360.53 56023.7 1.01828
627500 297.068 127.56 -20413.3 3323.29 55612.3 1.02582
627600 301.185 169.297 -20447.4 3369.35 55408.6 1.02958
627700 299.183 9.96672 -20402.4 3346.96 55491.9 1.02803
627800 302.651 -45.0472 -20373.1 3385.75 55631.1 1.02546
627900 297.029 -78.1327 -20381.5 3322.85 55680.7 1.02455
628000 300.921 138.109 -20411.6 3366.4 55629.7 1.02548
628100 304.478 174.52 -20324.7 3406.19 55706.4 1.02407
628200 299.656 -561.517 -20376.8 3352.25 55936.2 1.01987
628300 300.992 215.021 -20406.1 3367.19 55821.9 1.02196
628400 298.004 149.517 -20393.1 3333.77 55641.5 1.02527
628500 302.221 197.397 -20397.1 3380.94 55673.1 1.02469
628600 297.082 -483.256 -20424.2 3323.45 55809.5 1.02218
628700 297.497 284.624 -20435.2 3328.1 55358.3 1.03052
628800 300.733 404.099 -20378.2 3364.29 55310.5 1.03141
628900 303.727 -287.939 -20355.9 3397.79 55574 1.02651
629000 300.873 1.85776 -20266 3365.86 55362.7 1.03044
629100 299.179 63.2548 -20410.6 3346.91 55121.8 1.03493
629200 299.246 266.331 -20439.3 3347.66 55255.8 1.03243
629300 301.649 -248.471 -20318.8 3374.54 55678.3 1.02459
629400 300.09 -18.7257 -20267 3357.11 55707.2 1.02406
629500 298.355 -178.415 -20342.3 3337.69 55686.8 1.02443
629600 300.202 -278.603 -20321.1 3358.36 55605.5 1.02593
629700 304.507 514.993 -20348.1 3406.51 55261.4 1.03232
629800 300.665 -36.4428 -20399.6 3363.54 55416.9 1.02943
629900 297.363 9.99511 -20431.1 3326.59 55678.5 1.02459
630000 299.223 -81.5646 -20418.1 3347.4 55862 1.02122
630100 302.574 -126.955 -20334.5 3384.89 55881.4 1.02087
630200 298.457 22.1379 -20391 3338.83 55749.9 1.02327
630300 298.533 310.718 -20386.5 3339.68 55690.1 1.02437
630400 299.946 -371.462 -20299.6 3355.49 55854.6 1.02136
630500 305.255 -12.58 -20225.7 3414.88 55629.9 1.02549
630600 303.887 212.927 -20310.6 3399.58 55334.8 1.03095
630700 298.567 11.4043 -20393.2 3340.06 55377 1.03017
630800 300.108 -53.4516 -20380.7 3357.3 55468.1 1.02847
630900 302.677 -106.88 -20331.5 3386.04 55399.2 1.02975
631000 299.76 76.902 -20372.6 3353.41 55210.5 1.03327
631100 299.416 474.264 -20404.1 3349.56 55154.6 1.03432
631200 297.865 -187.571 -20369.3 3332.21 55674.3 1.02467
631300 302.012 -360.7 -20296.5 3378.61 55986.5 1.01895
631400 300.008 171.242 -20265.7 3356.18 55685.6 1.02446
631500 303.873 56.5853 -20197.2 3399.42 55447.7 1.02885
631600 303.231 -14.6247 -20234.5 3392.24 55431.5 1.02915
631700 299.189 -122.091 -20311.4 3347.03 55389.9 1.02993
631800 297.963 81.2323 -20390 3333.31 55203.4 1.0334
631900 295.213 151.577 -20427.3 3302.54 55119.5 1.03498
632000 298.703 139.305 -20350.5 3341.58 55203.1 1.03341
632100 300.404 -115.048 -20287.9 3360.61 55338.2 1.03089
632200 305.884 -48.3621 -20195.4 3421.91 55334.6 1.03095
632300 302.307 66.297 -20229.6 3381.9 55212.6 1.03323
632400 297.618 -221.939 -20305.2 3329.44 55248 1.03257
632500 301.906 127.292 -20315.4 3377.42 54962.1 1.03795
632600 296.807 348.867 -20391.8 3320.37 54745.7 1.04204
632700 299.522 94.7943 -20400.9 3350.75 55044.8 1.03639
632800 302.378 -122.501 -20356.8 3382.7 55536 1.02722
632900 296.104 -186.609 -20417.4 3312.51 55751.8 1.02324
633000 299.441 -82.6693 -20346.7 3349.84 55707.3 1.02406
633100 301.139 -1.39972 -20341.3 3368.84 55543.2 1.02708
633200 295.24 -14.4884 -20381.1 3302.85 55351 1.03065
633300 298.507 260.296 -20330 3339.39 55283.3 1.03191
633400 300.177 -135.728 -20242.8 3358.07 55489.3 1.02808
633500 301.728 -140.786 -20251 3375.42 55660.2 1.02492
633600 299.151 -118.677 -20276.9 3346.59 55512.1 1.02766
633700 299.379 135.242 -20309.4 3349.15 55215.2 1.03318
633800 299.696 99.6251 -20393.3 3352.69 55074 1.03583
633900 301.009 67.8306 -20313.9 3367.38 55124 1.03489
634000 302.431 -107.93 -20199.8 3383.29 55257 1.0324
634100 299.095 -14.0155 -20245.3 3345.97 55261.7 1.03232
634200 300.713 -29.9777 -20300 3364.07 55242.2 1.03268
634300 302.704 111.154 -20242.6 3386.35 55153.2 1.03435
634400 303.346 -188.958 -20273.1 3393.53 55160.2 1.03421
634500 301.194 26.2894 -20328.6 3369.46 55051.6 1.03626
634600 299.173 -146.635 -20399.6 3346.84 55114 1.03508
634700 297.473 211.337 -20405 3327.83 55154.1 1.03433
634800 299.628 -22.8134 -20350.2 3351.93 55336.8 1.03091
634900 299.128 -77.371 -20283.7 3346.34 55465.6 1.02852
635000 300.736 -107.043 -20324.1 3364.32 55359.7 1.03049
635100 299.013 -74.1217 -20432.7 3345.05 55126.6 1.03485
635200 297.206 186.595 -20447.7 3324.84 54971.9 1.03776
635300 301.428 374.251 -20397.2 3372.07 55150.3 1.03441
635400 303.739 -206.068 -20349.5 3397.92 55656.7 1.02499
635500 294.208 -273.066 -20319.6 3291.3 55833.3 1.02175
635600 301.445 -71.3686 -20329.6 3372.26 55657.7 1.02497
635700 299.693 -96.2526 -20339.4 3352.66 55408.2 1.02959
635800 295.257 465.421 -20427.7 3303.03 55231.3 1.03288
635900 298.002 -86.8368 -20360 3333.75 55556.7 1.02684
636000 300.367 175.878 -20398.2 3360.2 55784.8 1.02263
636100 298.182 -197.415 -20421.4 3335.76 55916.9 1.02022
636200 302.272 -222.255 -20326.9 3381.51 55879.8 1.0209
636300 302.989 166.244 -20411.5 3389.53 55752.9 1.02322
636400 300.198 -155.442 -20436.6 3358.31 55752.1 1.02323
636500 300.57 140.226 -20414.8 3362.47 55587.3 1.02627
636600 300.562 70.7819 -20312.4 3362.38 55507.6 1.02774
636700 301.006 -51.0911 -20276.3 3367.35 55495 1.02798
636800 296.747 31.6115 -20357.5 3319.7 55438.8 1.02902
636900 301.57 93.7174 -20340.2 3373.66 55462.3 1.02858
637000 294.972 -185.39 -20374.1 3299.84 55597.8 1.02607
637100 299.39 -214.077 -20410.6 3349.27 55427.7 1.02923
637200 299.046 261.757 -20361.8 3345.42 55119.7 1.03498
637300 302.646 -70.1747 -20307.4 3385.69 55058.9 1.03612
637400 301.011 26.0702 -20193.9 3367.4 55095.6 1.03543
637500 303.766 208.961 -20192.7 3398.22 55223.4 1.03303
637600 299.267 -268.942 -20246.8 3347.89 55416 1.02944
637700 297.773 -75.8192 -20297.7 3331.18 55345.4 1.03075
637800 297.108 -207.883 -20352.5 3323.74 55252.2 1.03249
637900 301.473 38.2613 -20327.7 3372.57 55031.9 1.03663
638000 301.947 212.588 -20373.7 3377.87 54879.4 1.03951
638100 294.926 108.784 -20386.7 3299.33 54953.7 1.0381
638200 300.316 112.304 -20339.8 3359.63 55124 1.03489
638300 301.007 -57.615 -20273.7 3367.36 55599.5 1.02606
638400 302.026 -486.48 -20196.4 3378.76 55998.1 1.01874
638500 300.62 84.9236 -20257.8 3363.03 55657.7 1.02497
638600 301.565 -122.041 -20299.6 3373.61 55396.6 1.0298
638700 297.019 94.0582 -20297.2 3322.74 55155.9 1.0343
638800 300.899 365.068 -20297.2 3366.15 55000.6 1.03721
638900 298.841 -303.398 -20264.7 3343.13 55281 1.03196
639000 298.799 -64.6737 -20291.5 3342.66 55277.7 1.03202
639100 303.578 80.8749 -20221.3 3396.12 55176.4 1.03391
639200 297.345 -45.6569 -20235.1 3326.4 55300 1.0316
639300 300.399 61.5077 -20289.4 3360.55 55347 1.03072
639400 304.287 -154.98 -20215.2 3404.05 55442.9 1.02894
639500 297.489 -50.1863 -20230.6 3328.01 55436.3 1.02906
639600 302.837 240.963 -20211.6 3387.83 55250.1 1.03253
639700 301.469 115.934 -20248.4 3372.53 55367.7 1.03034
639800 297.395 -256.853 -20281.4 3326.95 55567.3 1.02664
639900 301.633 47.8571 -20220.7 3374.36 55545.3 1.02704
640000 302.532 -165.031 -20241.1 3384.42 55504.6 1.0278
640100 298.393 11.6955 -20252.1 3338.12 55178 1.03389
640200 301.481 74.0406 -20256.4 3372.66 54825.5 1.04053
640300 297.718 172.66 -20323.4 3330.57 54635.1 1.04416
640400 297.689 340.931 -20331.9 3330.24 54617.1 1.0445
640500 301.933 204.065 -20249.9 3377.72 55128.7 1.03482
640600 298.421 -410.612 -20247.1 3338.43 55743.9 1.02339
640700 301.371 -367.573 -20290.8 3371.43 55727.5 1.02369
640800 301.86 19.9953 -20240.2 3376.9 55406.9 1.02961
640900 301.758 -80.0199 -20234.5 3375.76 55241.6 1.03269
641000 298.237 187.453 -20308.2 3336.37 55132.2 1.03474
641100 300.778 -211.91 -20306.5 3364.79 55207.2 1.03333
641200 303.579 17.9544 -20271.5 3396.14 55129.8 1.03479
641300 299.477 111.101 -20349.6 3350.25 54984.3 1.03752
641400 298.971 184.823 -20323.6 3344.58 55112.3 1.03512
641500 303.326 -404.704 -20230.3 3393.3 55499 1.0279
641600 298.525 17.1637 -20261.9 3339.59 55454.6 1.02872
641700 298.835 13.6579 -20334.3 3343.06 55327.4 1.03109
641800 299.017 121.999 -20319.6 3345.1 55202.6 1.03342
641900 300.308 -60.4833 -20218.2 3359.54 55273.3 1.0321
642000 299.929 -139.484 -20170 3355.3 55347.9 1.03071
642100 300.696 -130.999 -20237.2 3363.88 55319.2 1.03124
642200 297.987 119.369 -20304.7 3333.58 55138.9 1.03461
642300 302.358 429.43 -20221.7 3382.48 55095.7 1.03543
642400 300.604 -209.318 -20260.6 3362.85 55411.7 1.02952
642500 301.798 34.0203 -20268.7 3376.2 55541.5 1.02712
642600 296.497 53.7596 -20308.3 3316.91 55588 1.02625
642700 297.277 -147.602 -20277.6 3325.63 55564.4 1.02669
642800 299.06 69.9903 -20245.7 3345.57 55342.2 1.03081
642900 304.442 117.472 -20213.3 3405.78 55139.9 1.0346
