# Time-averaged data for fix thermo_avg
# TimeStep v_epsilon_co v_temp v_press v_pe v_ke v_etotal v_vol v_dens
601000 1.05 299.77 -149.79 -22315.1 3353.52 -18961.5 53641.7 1.06352
602000 1.05 299.103 -203.848 -22208.1 3346.06 -18862.1 53459.2 1.06713
603000 1.05 298.933 70.6472 -22292.9 3344.16 -18948.7 53149 1.07336
604000 1.05 300.863 96.4785 -22220 3365.74 -18854.2 53242.6 1.07148
605000 1.05 302.45 -139.684 -22270.1 3383.5 -18886.6 53441.8 1.06749
606000 1.05 299.136 -35.5836 -22331 3346.42 -18984.6 53441.1 1.06751
607000 1.05 301.226 230.855 -22246 3369.81 -18876.2 53208.2 1.07218
608000 1.05 297.572 -217.182 -22266 3328.94 -18937 53135.9 1.07362
609000 1.05 299.309 -67.8584 -22282 3348.36 -18933.7 53219.8 1.07193
610000 1.05 299.549 -96.5334 -22249.4 3351.04 -18898.4 53491.3 1.06652
611000 1.05 301.429 61.4957 -22278.8 3372.08 -18906.8 53405 1.06822
612000 1.05 299.128 78.5661 -22282.5 3346.34 -18936.2 53642.9 1.06348
613000 1.05 300.872 -24.1985 -22235.1 3365.85 -18869.2 53343.8 1.06945
614000 1.05 299.561 50.0793 -22227.9 3351.18 -18876.7 53340 1.06952
615000 1.05 299.088 -138.265 -22235.5 3345.89 -18889.6 53207 1.07222
616000 1.05 299.709 133.742 -22262.8 3352.84 -18909.9 53547.3 1.06538
617000 1.05 299.598 186.949 -22243.6 3351.6 -18892 53421.8 1.06789
618000 1.05 299.082 71.2018 -22248.6 3345.83 -18902.8 53454.2 1.06724
619000 1.05 301.876 -40.7405 -22295.7 3377.08 -18918.6 53502.7 1.06629
620000 1.05 300.98 -15.8354 -22218.1 3367.06 -18851 53506 1.0662
621000 1.05 301.406 51.752 -22265.3 3371.82 -18893.5 53580.2 1.06472
622000 1.05 300.219 -116.324 -22266.3 3358.54 -18907.8 53225.8 1.07182
623000 1.05 299.238 -106.468 -22282.4 3347.57 -18934.8 53491.4 1.0665
624000 1.05 299.57 -93.504 -22244.2 3351.28 -18893 53024.6 1.07589
625000 1.05 301.899 -59.1403 -22263.8 3377.34 -18886.5 53401.8 1.06828
626000 1.05 299.292 -70.8441 -22305 3348.17 -18956.8 53171.8 1.0729
627000 1.05 300.744 108.154 -22262.7 3364.42 -18898.3 53277.3 1.07079
628000 1.05 299.077 -115.162 -22268.2 3345.77 -18922.5 53414.2 1.06803
629000 1.05 299.386 35.0958 -22351.1 3349.22 -19001.9 53155.1 1.07324
630000 1.05 299.96 105.912 -22268.9 3355.64 -18913.2 53175.5 1.07282
631000 1.05 300.392 47.6188 -22252.5 3360.48 -18892 53279.9 1.07074
632000 1.05 299.472 -45.6592 -22299.6 3350.18 -18949.5 53561 1.06512
633000 1.05 298.755 -45.1661 -22271 3342.17 -18928.8 53603 1.06428
634000 1.05 298.691 116.111 -22231.7 3341.45 -18890.3 53337.8 1.06956
635000 1.05 298.8 -22.1031 -22246.3 3342.67 -18903.7 53503.1 1.06627
636000 1.05 300.648 -115.445 -22267.7 3363.34 -18904.3 53498.4 1.06636
637000 1.05 299.689 -39.7324 -22285.3 3352.61 -18932.7 53530.9 1.0657
638000 1.05 298.971 170.802 -22210.6 3344.58 -18866 53689.6 1.06256
639000 1.05 302.513 -63.8429 -22262.9 3384.21 -18878.7 53279.2 1.07075
640000 1.05 299.758 -35.8396 -22239.3 3353.38 -18886 53309.3 1.07014
641000 1.05 300.752 61.8435 -22239.5 3364.51 -18875 53343.6 1.06946
642000 1.05 299.089 317.586 -22241.3 3345.91 -18895.4 53068.2 1.07502
643000 1.05 299.336 -210.866 -22270.3 3348.67 -18921.6 53347 1.06937
644000 1.05 298.963 -5.90946 -22279.2 3344.5 -18934.8 52997.7 1.07643
645000 1.05 300.115 -53.6329 -22260.6 3357.38 -18903.2 52915.3 1.07809
646000 1.05 297.988 -194.393 -22278.8 3333.59 -18945.2 52994.1 1.0765
647000 1.05 301.553 200.688 -22278.6 3373.46 -18905.2 53155.8 1.07325
648000 1.05 300.163 32.6599 -22229.5 3357.92 -18871.6 53549.7 1.06534
649000 1.05 298.103 -80.0087 -22234.1 3334.87 -18899.3 53525.9 1.06581
650000 1.05 300.034 5.08149 -22294.7 3356.48 -18938.2 53327.8 1.06976
651000 1.05 298.366 -112.329 -22244.1 3337.82 -18906.3 53213.7 1.07206
652000 1.05 301.567 -43.7585 -22271.4 3373.63 -18897.8 53170.8 1.07294
653000 1.05 300.144 105.984 -22272.7 3357.7 -18915 53300.5 1.07033
654000 1.05 300.089 -36.0444 -22312.4 3357.09 -18955.3 53449.3 1.06734
655000 1.05 301.545 252.288 -22261 3373.38 -18887.6 53536.9 1.06558
656000 1.05 301.513 56.3799 -22229.7 3373.03 -18856.6 53374.3 1.06883
657000 1.05 300.058 77.7241 -22252.4 3356.74 -18895.7 52982.9 1.07673
658000 1.05 298.027 -181.123 -22214.2 3334.03 -18880.1 53409.7 1.06812
