# Time-averaged data for fix thermo_avg_npt
# TimeStep v_epsilon_co v_temp v_press v_pe v_ke v_etotal v_vol v_dens
101000 1.05 299.604 144.681 -22298 3351.67 -18946.4 53326.1 1.06979
102000 1.05 297.389 169.087 -22237.8 3326.89 -18910.9 53463.2 1.06704
103000 1.05 300.823 -98.2076 -22229.5 3365.3 -18864.2 53460.1 1.06711
104000 1.05 300.973 44.7982 -22319.4 3366.98 -18952.4 53372.2 1.06886
105000 1.05 299.62 -2.07904 -22274.7 3351.85 -18922.8 53547.2 1.06537
106000 1.05 301.774 -76.5361 -22264.2 3375.95 -18888.3 53414.1 1.06803
107000 1.05 301.45 -33.1898 -22283 3372.32 -18910.6 53103.2 1.07428
108000 1.05 299.358 52.0993 -22254 3348.91 -18905.1 53213.2 1.07206
109000 1.05 300.203 -143.133 -22232.8 3358.36 -18874.4 53310.6 1.0701
110000 1.05 299.978 233.203 -22306.4 3355.85 -18950.5 53134.1 1.07366
111000 1.05 298.784 -271.601 -22254 3342.49 -18911.5 53679.8 1.06274
112000 1.05 297.867 -3.97749 -22283.9 3332.24 -18951.6 53304.8 1.07023
113000 1.05 300.586 -42.436 -22254.4 3362.65 -18891.8 52815.1 1.08014
114000 1.05 298.7 108.26 -22249.3 3341.55 -18907.7 52918.5 1.07804
115000 1.05 301.898 -157.654 -22279.8 3377.32 -18902.5 53694.7 1.06246
116000 1.05 297.775 -230.638 -22234.3 3331.21 -18903.1 53757.8 1.0612
117000 1.05 299.847 -175.567 -22240.5 3354.38 -18886.2 53289.3 1.07053
118000 1.05 300.27 481.003 -22297.9 3359.12 -18938.8 52726.7 1.08195
119000 1.05 299.737 -74.9849 -22262.2 3353.15 -18909 53263.5 1.07106
120000 1.05 300.033 -319.945 -22301.8 3356.47 -18945.3 53484.3 1.06662
121000 1.05 299.961 -202.74 -22282.9 3355.65 -18927.2 53442.5 1.06746
122000 1.05 300.628 23.6927 -22304.6 3363.12 -18941.5 53285.9 1.07059
123000 1.05 299.287 39.7368 -22270.1 3348.11 -18922 53225.9 1.0718
124000 1.05 298.428 -24.4283 -22322.6 3338.51 -18984.1 53260.4 1.0711
125000 1.05 300.084 -133.288 -22312.7 3357.03 -18955.7 53367.5 1.06896
