# Time-averaged data for fix rdf_OO_avg
# TimeStep Number-of-rows
# Row c_rdf_OO[1] c_rdf_OO[2] c_rdf_OO[3]
610000 150
129 10.5449 1.00021 164.799
130 10.6269 0.998485 168.681
131 10.709 1.00839 172.662
132 10.7911 1.00675 176.698
133 10.8731 0.998619 180.762
134 10.9552 1.00685 184.922
135 11.0372 0.999956 189.115
136 11.1193 1.00386 193.388
137 11.2014 1.00447 197.726
138 11.2834 1.00398 202.127
139 11.3655 1.00742 206.607
140 11.4476 0.999373 211.115
141 11.5296 1.00367 215.708
142 11.6117 0.998497 220.343
143 11.6937 1.00233 225.061
144 11.7758 1.01116 229.888
145 11.8579 1.00249 234.74
146 11.9399 0.996132 239.629
147 12.022 1.00535 244.631
148 12.104 1.00718 249.71
149 12.1861 1.00122 254.829
150 12.2682 1.00321 260.026
630000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0.0475763 0.0102966
32 2.58493 0.598007 0.148293
33 2.66699 2.06972 0.656743
34 2.74905 3.13028 1.47375
35 2.83112 2.98037 2.29871
36 2.91318 2.20983 2.94639
37 2.99524 1.58692 3.43805
38 3.0773 1.13456 3.80907
39 3.15936 0.970349 4.14359
40 3.24142 0.854655 4.45372
41 3.32348 0.83496 4.77224
42 3.40555 0.828731 5.1042
43 3.48761 0.814531 5.44633
44 3.56967 0.849426 5.82015
45 3.65173 0.89221 6.231
46 3.73379 0.898625 6.66368
47 3.81585 0.955073 7.14393
48 3.89791 0.991769 7.66435
49 3.97997 1.01048 8.21712
50 4.06204 1.04057 8.81007
51 4.1441 1.04855 9.4319
52 4.22616 1.07415 10.0945
53 4.30822 1.11448 10.8088
54 4.39028 1.10012 11.5411
55 4.47234 1.08998 12.294
56 4.5544 1.08259 13.0695
57 4.63647 1.09391 13.8816
58 4.71853 1.07324 14.7068
59 4.80059 1.0377 15.5326
60 4.88265 1.03708 16.3865
61 4.96471 0.998315 17.2361
62 5.04677 0.992869 18.1095
63 5.12883 0.948293 18.9709
64 5.21089 0.950401 19.8621
65 5.29296 0.961362 20.7923
66 5.37502 0.922326 21.7125
67 5.45708 0.925681 22.6645
68 5.53914 0.933675 23.6537
69 5.6212 0.912644 24.6496
70 5.70326 0.922415 25.6857
71 5.78532 0.908046 26.7353
72 5.86739 0.934065 27.8458
73 5.94945 0.947191 29.0036
74 6.03151 0.963143 30.2135
75 6.11357 0.988278 31.4892
76 6.19563 0.988043 32.799
77 6.27769 1.0032 34.1643
78 6.35975 1.01203 35.5778
79 6.44181 1.0335 37.0589
80 6.52388 1.04643 38.5969
81 6.60594 1.04908 40.1778
82 6.688 1.04543 41.7927
83 6.77006 1.06295 43.4752
84 6.85212 1.05267 45.1821
85 6.93418 1.0464 46.9196
86 7.01624 1.02679 48.6651
87 7.09831 1.02847 50.4547
88 7.18037 1.0141 52.2604
89 7.26243 1.00807 54.0965
90 7.34449 0.999063 55.9576
91 7.42655 0.994414 57.8516
92 7.50861 0.992459 59.7839
93 7.59067 0.988322 61.7504
94 7.67273 0.99283 63.7689
95 7.7548 0.9818 65.8078
96 7.83686 0.984358 67.8956
97 7.91892 0.989499 70.0384
98 8.00098 0.982415 72.2101
99 8.08304 0.978764 74.4185
100 8.1651 0.97892 76.6723
101 8.24716 0.981914 78.9786
102 8.32923 0.987034 81.3433
103 8.41129 0.997555 83.7806
104 8.49335 0.989798 86.2464
105 8.57541 0.996703 88.7775
106 8.65747 0.985124 91.3274
107 8.73953 1.00527 93.979
108 8.82159 0.998439 96.6621
109 8.90365 0.9989 99.3966
110 8.98572 1.00264 102.192
111 9.06778 0.996901 105.023
112 9.14984 0.999098 107.912
113 9.2319 1.00327 110.864
114 9.31396 1.0074 113.882
115 9.39602 1.00049 116.933
116 9.47808 0.989278 120.002
117 9.56015 0.991996 123.133
118 9.64221 0.999248 126.341
119 9.72427 0.999833 129.606
120 9.80633 0.998465 132.922
121 9.88839 0.999392 136.297
122 9.97045 1.00069 139.732
123 10.0525 0.995187 143.205
124 10.1346 1.00258 146.761
125 10.2166 0.995331 150.349
126 10.2987 1.00008 154.012
127 10.3808 0.998528 157.728
128 10.4628 1.00386 161.523
129 10.5449 1.00618 165.386
130 10.6269 1.00659 169.312
131 10.709 0.999807 173.272
132 10.7911 0.998023 177.285
133 10.8731 0.997901 181.359
134 10.9552 1.00077 185.507
135 11.0372 1.01026 189.757
136 11.1193 0.99862 194.021
137 11.2014 1.00089 198.358
138 11.2834 1.00521 202.777
139 11.3655 0.999663 207.236
140 11.4476 0.99805 211.753
141 11.5296 1.00279 216.356
142 11.6117 1.00251 221.024
143 11.6937 0.996592 225.731
144 11.7758 1.00294 230.533
145 11.8579 1.0064 235.42
146 11.9399 1.00824 240.384
147 12.022 0.998148 245.366
148 12.104 1.00125 250.431
149 12.1861 0.996338 255.541
150 12.2682 1.0067 260.773
640000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0.000559398 0.000111919
31 2.50287 0.0446463 0.00973699
32 2.58493 0.621195 0.152658
33 2.66699 2.09377 0.665361
34 2.74905 3.18211 1.49334
35 2.83112 2.89744 2.29289
36 2.91318 2.18175 2.93027
37 2.99524 1.57477 3.41668
38 3.0773 1.16874 3.79776
39 3.15936 0.951659 4.12479
40 3.24142 0.851149 4.43268
41 3.32348 0.827906 4.74751
42 3.40555 0.827301 5.0779
43 3.48761 0.823065 5.42261
44 3.56967 0.860729 5.80022
45 3.65173 0.893169 6.2103
46 3.73379 0.925007 6.65428
47 3.81585 0.955567 7.1333
48 3.89791 0.944886 7.62753
49 3.97997 0.998658 8.17224
50 4.06204 1.04564 8.7662
51 4.1441 1.06761 9.39743
52 4.22616 1.105 10.0769
53 4.30822 1.072 10.7618
54 4.39028 1.10439 11.4947
55 4.47234 1.07832 12.2372
56 4.5544 1.09731 13.0207
57 4.63647 1.09202 13.8288
58 4.71853 1.054 14.6367
59 4.80059 1.05235 15.4716
60 4.88265 1.03487 16.321
61 4.96471 0.994537 17.1649
62 5.04677 0.982981 18.0267
63 5.12883 0.972566 18.9076
64 5.21089 0.96092 19.8058
65 5.29296 0.934431 20.707
66 5.37502 0.938652 21.6406
67 5.45708 0.923956 22.5879
68 5.53914 0.928502 23.5687
69 5.6212 0.927997 24.5782
70 5.70326 0.899328 25.5852
71 5.78532 0.930618 26.6575
72 5.86739 0.922787 27.7513
73 5.94945 0.943267 28.9007
74 6.03151 0.953629 30.0951
75 6.11357 0.974298 31.3487
76 6.19563 1.00523 32.6771
77 6.27769 1.01773 34.058
78 6.35975 1.01766 35.475
79 6.44181 1.026 36.9408
80 6.52388 1.03668 38.4598
81 6.60594 1.04186 40.025
82 6.688 1.05467 41.6491
83 6.77006 1.06413 43.3283
84 6.85212 1.04208 45.0126
85 6.93418 1.04714 46.7461
86 7.01624 1.04013 48.5088
87 7.09831 1.02235 50.2823
88 7.18037 1.00774 52.0708
89 7.26243 1.02597 53.9336
90 7.34449 1.00332 55.7968
91 7.42655 0.991332 57.679
92 7.50861 0.993543 59.6074
93 7.59067 0.987125 61.5654
94 7.67273 0.994062 63.5801
95 7.7548 0.990818 65.6314
96 7.83686 0.972264 67.6872
97 7.91892 0.976868 69.7962
98 8.00098 0.975532 71.9462
99 8.08304 0.977942 74.1458
100 8.1651 0.982246 76.4002
101 8.24716 0.9749 78.683
102 8.32923 0.978962 81.0212
103 8.41129 0.992079 83.4375
104 8.49335 0.991033 85.8986
105 8.57541 1.00401 88.4403
106 8.65747 0.998608 91.0171
107 8.73953 1.00001 93.6467
108 8.82159 0.993018 96.307
109 8.90365 1.0025 99.0429
110 8.98572 1.008 101.845
111 9.06778 1.00156 104.68
112 9.14984 1.00195 107.568
113 9.2319 1.00273 110.51
114 9.31396 1.0064 113.516
115 9.39602 1.00129 116.559
116 9.47808 1.00348 119.662
117 9.56015 0.993005 122.787
118 9.64221 0.989882 125.955
119 9.72427 1.00077 129.213
120 9.80633 0.994219 132.504
121 9.88839 0.996342 135.858
122 9.97045 0.995678 139.265
123 10.0525 0.991297 142.714
124 10.1346 0.997594 146.242
125 10.2166 0.995287 149.818
126 10.2987 1.00903 153.503
127 10.3808 0.995815 157.197
128 10.4628 1.00234 160.974
129 10.5449 1.00621 164.826
130 10.6269 0.997111 168.703
131 10.709 1.0049 172.67
132 10.7911 1.00971 176.718
133 10.8731 1.00727 180.818
134 10.9552 1.00897 184.987
135 11.0372 1.00335 189.195
136 11.1193 0.996756 193.437
137 11.2014 1.00632 197.784
138 11.2834 0.999805 202.166
139 11.3655 0.995485 206.593
140 11.4476 1.00213 211.114
141 11.5296 1.00547 215.715
142 11.6117 1.00261 220.369
143 11.6937 0.995258 225.054
144 11.7758 0.995228 229.805
145 11.8579 1.01005 234.695
146 11.9399 1.00322 239.618
147 12.022 1.00047 244.596
148 12.104 1.00139 249.647
149 12.1861 1.00713 254.796
150 12.2682 0.996049 259.957
650000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0.000549844 0.000111919
31 2.50287 0.0521131 0.0114158
32 2.58493 0.6112 0.15277
33 2.66699 2.01388 0.648573
34 2.74905 3.14135 1.47029
35 2.83112 2.95241 2.28931
36 2.91318 2.21479 2.9399
37 2.99524 1.55803 3.42373
38 3.0773 1.13438 3.79552
39 3.15936 0.994102 4.139
40 3.24142 0.888894 4.46223
41 3.32348 0.842527 4.78433
42 3.40555 0.843608 5.123
43 3.48761 0.868229 5.48853
44 3.56967 0.872013 5.8732
45 3.65173 0.91126 6.29379
46 3.73379 0.936358 6.74561
47 3.81585 0.915593 7.20705
48 3.89791 0.954502 7.70901
49 3.97997 1.00144 8.25809
50 4.06204 1.03821 8.85104
51 4.1441 1.03734 9.4676
52 4.22616 1.08495 10.1382
53 4.30822 1.09696 10.8429
54 4.39028 1.10612 11.5807
55 4.47234 1.1055 12.3461
56 4.5544 1.06899 13.1135
57 4.63647 1.08783 13.9229
58 4.71853 1.06271 14.7418
59 4.80059 1.03319 15.5659
60 4.88265 1.02172 16.409
61 4.96471 0.995636 17.2583
62 5.04677 0.995201 18.1356
63 5.12883 0.970457 19.0191
64 5.21089 0.951802 19.9136
65 5.29296 0.937602 20.8227
66 5.37502 0.932477 21.7551
67 5.45708 0.905723 22.6886
68 5.53914 0.906264 23.651
69 5.6212 0.914289 24.6509
70 5.70326 0.908783 25.6741
71 5.78532 0.937826 26.7605
72 5.86739 0.933615 27.8729
73 5.94945 0.961095 29.0503
74 6.03151 0.954574 30.2522
75 6.11357 0.992505 31.5361
76 6.19563 0.998728 32.863
77 6.27769 1.02034 34.2548
78 6.35975 1.03233 35.6999
79 6.44181 1.03632 37.1884
80 6.52388 1.04048 38.7211
81 6.60594 1.03755 40.2882
82 6.688 1.04645 41.9082
83 6.77006 1.04904 43.5724
84 6.85212 1.0565 45.2892
85 6.93418 1.05233 47.0404
86 7.01624 1.03691 48.8071
87 7.09831 1.0233 50.5915
88 7.18037 1.02209 52.4154
89 7.26243 1.01577 54.2697
90 7.34449 1.00554 56.1471
91 7.42655 0.997544 58.0513
92 7.50861 0.976026 59.9558
93 7.59067 0.98083 61.9117
94 7.67273 0.996466 63.942
95 7.7548 0.974873 65.971
96 7.83686 0.987303 68.0696
97 7.91892 0.979971 70.1965
98 8.00098 0.982265 72.3728
99 8.08304 0.969736 74.5656
100 8.1651 0.970352 76.8046
101 8.24716 0.990023 79.1352
102 8.32923 0.985523 81.5015
103 8.41129 0.980776 83.9031
104 8.49335 0.995879 86.3895
105 8.57541 0.999532 88.9334
106 8.65747 0.987502 91.495
107 8.73953 0.992234 94.1181
108 8.82159 1.00967 96.8376
109 8.90365 1.01161 99.6132
110 8.98572 1.00823 102.431
111 9.06778 0.996972 105.268
112 9.14984 1.00726 108.187
113 9.2319 1.00617 111.155
114 9.31396 1.00295 114.166
115 9.39602 1.0027 117.23
116 9.47808 0.993967 120.32
117 9.56015 0.998448 123.479
118 9.64221 0.998638 126.692
119 9.72427 0.983907 129.912
120 9.80633 1.0006 133.243
121 9.88839 0.990884 136.596
122 9.97045 0.999408 140.035
123 10.0525 0.996728 143.521
124 10.1346 1.00204 147.083
125 10.2166 1.00513 150.714
126 10.2987 0.991507 154.353
127 10.3808 1.00898 158.117
128 10.4628 1.00003 161.905
129 10.5449 1.00544 165.775
130 10.6269 0.994071 169.66
131 10.709 0.994009 173.606
132 10.7911 1.00362 177.65
133 10.8731 1.00177 181.749
134 10.9552 1.0022 185.912
135 11.0372 1.00115 190.133
136 11.1193 0.998862 194.408
137 11.2014 1.00194 198.759
138 11.2834 1.00262 203.177
139 11.3655 1.00842 207.685
140 11.4476 1.00986 212.265
141 11.5296 1.009 216.907
142 11.6117 0.996547 221.558
143 11.6937 1.00262 226.303
144 11.7758 1.01066 231.153
145 11.8579 0.995928 236
146 11.9399 1.00169 240.942
147 12.022 0.996971 245.929
148 12.104 1.00783 251.04
149 12.1861 1.0004 256.181
150 12.2682 1.00131 261.397
660000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0.00276047 0.000559597
31 2.50287 0.0459693 0.0105204
32 2.58493 0.597529 0.148517
33 2.66699 2.07798 0.659429
34 2.74905 3.18708 1.49211
35 2.83112 2.93001 2.30397
36 2.91318 2.18504 2.94505
37 2.99524 1.57842 3.43458
38 3.0773 1.1274 3.80369
39 3.15936 0.956718 4.13386
40 3.24142 0.875474 4.45193
41 3.32348 0.832707 4.76989
42 3.40555 0.849254 5.11046
43 3.48761 0.847198 5.4667
44 3.56967 0.854992 5.84331
45 3.65173 0.894282 6.25562
46 3.73379 0.940812 6.70901
47 3.81585 0.927225 7.17571
48 3.89791 0.964544 7.68237
49 3.97997 0.996005 8.22776
50 4.06204 1.04564 8.82417
51 4.1441 1.06581 9.45686
52 4.22616 1.06752 10.1159
53 4.30822 1.09208 10.8167
54 4.39028 1.09689 11.5475
55 4.47234 1.08597 12.2984
56 4.5544 1.06142 13.0594
57 4.63647 1.08193 13.8635
58 4.71853 1.07819 14.6932
59 4.80059 1.05739 15.5356
60 4.88265 1.04133 16.3938
61 4.96471 1.0015 17.2471
62 5.04677 0.985298 18.1146
63 5.12883 0.962432 18.9898
64 5.21089 0.95455 19.8857
65 5.29296 0.94034 20.7964
66 5.37502 0.933059 21.7284
67 5.45708 0.94085 22.6969
68 5.53914 0.910259 23.6623
69 5.6212 0.915186 24.662
70 5.70326 0.909166 25.6843
71 5.78532 0.936594 26.768
72 5.86739 0.925505 27.8695
73 5.94945 0.955029 29.0382
74 6.03151 0.97982 30.2704
75 6.11357 0.975758 31.5312
76 6.19563 0.983337 32.8359
77 6.27769 1.02117 34.2271
78 6.35975 1.02094 35.6546
79 6.44181 1.03534 37.1398
80 6.52388 1.03434 38.6616
81 6.60594 1.05003 40.2456
82 6.688 1.04831 41.8665
83 6.77006 1.04644 43.5246
84 6.85212 1.03913 45.211
85 6.93418 1.03512 46.9314
86 7.01624 1.02784 48.6805
87 7.09831 1.03567 50.4844
88 7.18037 1.01672 52.2966
89 7.26243 1.01098 54.1399
90 7.34449 1.01312 56.0289
91 7.42655 1.0018 57.939
92 7.50861 0.997705 59.8834
93 7.59067 0.975111 61.8256
94 7.67273 0.980701 63.8215
95 7.7548 0.979163 65.8571
96 7.83686 0.985809 67.9501
97 7.91892 0.991999 70.1005
98 8.00098 0.971943 72.2514
99 8.08304 0.979175 74.4629
100 8.1651 0.987912 76.7397
101 8.24716 0.982636 79.0498
102 8.32923 0.988629 81.4207
103 8.41129 0.988109 83.8374
104 8.49335 0.988066 86.3012
105 8.57541 0.996359 88.8339
106 8.65747 1.00478 91.4373
107 8.73953 0.99784 94.072
108 8.82159 0.993808 96.7453
109 8.90365 0.993027 99.4666
110 8.98572 1.00117 102.261
111 9.06778 1.00833 105.127
112 9.14984 1.00545 108.037
113 9.2319 0.995795 110.971
114 9.31396 1.007 113.991
115 9.39602 0.998378 117.038
116 9.47808 1.00338 120.154
117 9.56015 1.00136 123.318
118 9.64221 0.999119 126.529
119 9.72427 0.995651 129.783
120 9.80633 0.995442 133.092
121 9.88839 0.997796 136.465
122 9.97045 0.988495 139.862
123 10.0525 1.00109 143.359
124 10.1346 0.998514 146.904
125 10.2166 0.99351 150.489
126 10.2987 1.00655 154.18
127 10.3808 0.999578 157.903
128 10.4628 0.999773 161.686
129 10.5449 0.996711 165.518
130 10.6269 1.00046 169.423
131 10.709 1.0033 173.4
132 10.7911 1.00839 177.46
133 10.8731 1.01109 181.592
134 10.9552 1.0085 185.776
135 11.0372 1.00526 190.009
136 11.1193 1.0057 194.308
137 11.2014 0.998271 198.637
138 11.2834 0.994282 203.013
139 11.3655 1.0012 207.484
140 11.4476 0.994218 211.988
141 11.5296 1.00706 216.616
