# Time-averaged data for fix thermo_avg_npt
# TimeStep v_epsilon_co v_temp v_press v_pe v_ke v_etotal v_vol v_dens
101000 0 300.887 -120.609 -20322.3 3366.02 -16956.3 54136 1.05379
102000 0 300.08 198.742 -20344.1 3356.99 -16987.1 53857.9 1.05922
103000 0 300.558 349.025 -20349.4 3362.33 -16987.1 53743.8 1.06148
104000 0 299.824 -342.262 -20362.2 3354.13 -17008.1 54270.3 1.05118
105000 0 301.689 101.941 -20374.7 3374.99 -16999.7 53882.9 1.05874
106000 0 299.629 -2.34002 -20355.4 3351.94 -17003.4 53523.7 1.06584
107000 0 302.34 268.929 -20362.5 3382.27 -16980.2 53357.2 1.06916
108000 0 301.378 375.555 -20311.7 3371.51 -16940.2 53565.6 1.06501
109000 0 299.221 -194.306 -20345.6 3347.38 -16998.2 53901 1.05838
110000 0 299.063 294.002 -20384.3 3345.61 -17038.7 53684.4 1.06265
111000 0 300.402 -86.1333 -20364 3360.59 -17003.4 53641.5 1.0635
112000 0 300.222 -146.342 -20270.6 3358.58 -16912.1 53836.7 1.05964
113000 0 298.834 -182.699 -20317.4 3343.05 -16974.4 53751.9 1.06131
114000 0 299.794 246.235 -20308.4 3353.79 -16954.6 53712.9 1.06208
115000 0 300.462 34.7494 -20342 3361.27 -16980.8 53901.1 1.05837
116000 0 302.093 48.9397 -20364.8 3379.51 -16985.3 53813.4 1.0601
117000 0 298.848 -380.166 -20345.3 3343.2 -17002.1 53984 1.05675
118000 0 298.747 389.365 -20356.3 3342.07 -17014.2 53727.8 1.06179
119000 0 300.545 -259.922 -20333.3 3362.2 -16971.1 53996 1.05651
120000 0 299.333 143.114 -20408.5 3348.64 -17059.9 53455.5 1.06721
121000 0 299.148 150.544 -20414.9 3346.56 -17068.4 53534.7 1.06564
122000 0 300.005 -131.911 -20341.4 3356.15 -16985.2 54323.4 1.05015
123000 0 299.623 -108.392 -20368.4 3351.87 -17016.5 54172.5 1.05308
124000 0 300.483 -99.8114 -20378.2 3361.5 -17016.7 53789.6 1.06057
125000 0 300.049 116.806 -20401.6 3356.65 -17044.9 53476.9 1.06677
126000 0 300.5 10.9616 -20368.9 3361.69 -17007.2 53685.4 1.06263
127000 0 298.857 -46.1816 -20336.1 3343.3 -16992.8 54216 1.05223
128000 0 300.558 165.341 -20341.5 3362.34 -16979.2 54097.7 1.05453
129000 0 298.278 55.7665 -20268.6 3336.83 -16931.7 53956.5 1.05729
130000 0 301.365 -93.6586 -20346.4 3371.37 -16975 53789.8 1.06056
131000 0 298.958 264.116 -20358.4 3344.44 -17014 53718.1 1.06198
132000 0 300.012 186.617 -20319.3 3356.23 -16963 54115.5 1.05419
133000 0 300.832 -347.149 -20365.8 3365.4 -17000.4 54302.2 1.05056
134000 0 298.99 -5.79071 -20355.8 3344.8 -17011 53829.8 1.05979
135000 0 299.095 66.2009 -20342.8 3345.96 -16996.8 53554.8 1.06522
136000 0 299.956 -70.1501 -20317.7 3355.6 -16962.1 54068.1 1.05511
