# Time-averaged data for fix rdf_OO_avg
# TimeStep Number-of-rows
# Row c_rdf_OO[1] c_rdf_OO[2] c_rdf_OO[3]
610000 150
130 10.6269 0.998526 168.172
131 10.709 1.01207 172.15
132 10.7911 1.01019 176.182
133 10.8731 0.999954 180.234
134 10.9552 0.998442 184.342
135 11.0372 1.01968 188.6
136 11.1193 0.998508 192.831
137 11.2014 1.00598 197.158
138 11.2834 0.996622 201.507
139 11.3655 0.999793 205.934
140 11.4476 0.999071 210.421
141 11.5296 0.995012 214.955
142 11.6117 0.987946 219.521
143 11.6937 0.997498 224.196
144 11.7758 0.988771 228.896
145 11.8579 0.996183 233.697
146 11.9399 1.00335 238.6
147 12.022 0.99412 243.525
148 12.104 0.997243 248.532
149 12.1861 1.00335 253.639
150 12.2682 1.01217 258.861
630000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0.0360473 0.00772244
32 2.58493 0.541287 0.131505
33 2.66699 1.96215 0.609065
34 2.74905 3.09373 1.40918
35 2.83112 2.99475 2.23044
36 2.91318 2.16114 2.85797
37 2.99524 1.53299 3.3286
38 3.0773 1.08877 3.68137
39 3.15936 0.886234 3.984
40 3.24142 0.793956 4.2695
41 3.32348 0.759634 4.55658
42 3.40555 0.77826 4.86547
43 3.48761 0.791975 5.19508
44 3.56967 0.823158 5.554
45 3.65173 0.840433 5.93755
46 3.73379 0.90957 6.37146
47 3.81585 0.922641 6.83123
48 3.89791 0.991461 7.34661
49 3.97997 1.03809 7.90923
50 4.06204 1.04601 8.49983
51 4.1441 1.10719 9.15042
52 4.22616 1.09313 9.81847
53 4.30822 1.1162 10.5274
54 4.39028 1.14655 11.2835
55 4.47234 1.12651 12.0545
56 4.5544 1.12012 12.8495
57 4.63647 1.09723 13.6564
58 4.71853 1.08774 14.4849
59 4.80059 1.08477 15.3401
60 4.88265 1.04165 16.1898
61 4.96471 1.03364 17.0617
62 5.04677 1.00298 17.9356
63 5.12883 0.956359 18.7963
64 5.21089 0.95054 19.6794
65 5.29296 0.943767 20.5841
66 5.37502 0.904145 21.4779
67 5.45708 0.897375 22.3922
68 5.53914 0.889431 23.3259
69 5.6212 0.909545 24.3092
70 5.70326 0.873979 25.2819
71 5.78532 0.888247 26.299
72 5.86739 0.905388 27.3656
73 5.94945 0.927909 28.4894
74 6.03151 0.95457 29.6777
75 6.11357 0.972477 30.9214
76 6.19563 0.969359 32.1946
77 6.27769 1.00162 33.5453
78 6.35975 1.02937 34.9699
79 6.44181 1.03438 36.4385
80 6.52388 1.05462 37.9744
81 6.60594 1.0625 39.5608
82 6.688 1.06339 41.1884
83 6.77006 1.05903 42.849
84 6.85212 1.05402 44.5424
85 6.93418 1.05722 46.2817
86 7.01624 1.05225 48.0538
87 7.09831 1.03645 49.8407
88 7.18037 1.0269 51.6522
89 7.26243 1.03132 53.5133
90 7.34449 1.01729 55.3908
91 7.42655 1.00476 57.2868
92 7.50861 1.00452 59.2244
93 7.59067 0.999602 61.1951
94 7.67273 0.976534 63.1622
95 7.7548 0.985857 65.1906
96 7.83686 0.978897 67.2479
97 7.91892 0.970363 69.3301
98 8.00098 0.98046 71.4776
99 8.08304 0.988155 73.6866
100 8.1651 0.992518 75.9503
101 8.24716 0.992079 78.2591
102 8.32923 0.994616 80.6201
103 8.41129 0.985767 83.0063
104 8.49335 0.991125 85.4527
105 8.57541 0.993598 87.9528
106 8.65747 0.998703 90.5138
107 8.73953 1.00027 93.1279
108 8.82159 1.00592 95.8062
109 8.90365 1.00338 98.5276
110 8.98572 0.996831 101.282
111 9.06778 1.00734 104.116
112 9.14984 0.999191 106.978
113 9.2319 0.994502 109.878
114 9.31396 1.00244 112.853
115 9.39602 1.00474 115.888
116 9.47808 1.00121 118.966
117 9.56015 1.00602 122.111
118 9.64221 0.995001 125.277
119 9.72427 1.01091 128.548
120 9.80633 0.989523 131.803
121 9.88839 1.00287 135.158
122 9.97045 0.984827 138.508
123 10.0525 0.995372 141.95
124 10.1346 1.00535 145.483
125 10.2166 0.999295 149.052
126 10.2987 1.00604 152.703
127 10.3808 0.999526 156.388
128 10.4628 1.00821 160.164
129 10.5449 1.00283 163.98
130 10.6269 1.00476 167.862
131 10.709 1.00584 171.809
132 10.7911 1.01042 175.835
133 10.8731 1.00833 179.914
134 10.9552 1.00008 184.02
135 11.0372 1.00526 188.211
136 11.1193 0.999788 192.44
137 11.2014 1.00802 196.767
138 11.2834 0.994862 201.101
139 11.3655 0.99575 205.502
140 11.4476 1.00009 209.986
141 11.5296 0.996665 214.519
142 11.6117 0.998532 219.125
143 11.6937 0.997921 223.794
144 11.7758 1.00032 228.541
145 11.8579 1.00141 233.358
146 11.9399 0.998084 238.227
147 12.022 1.0037 243.19
148 12.104 0.990582 248.156
149 12.1861 0.986228 253.167
150 12.2682 0.999153 258.312
640000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0.0318952 0.00682708
32 2.58493 0.523917 0.126469
33 2.66699 2.02298 0.618355
34 2.74905 3.11457 1.42294
35 2.83112 2.93242 2.22641
36 2.91318 2.24688 2.87823
37 2.99524 1.50223 3.339
38 3.0773 1.07062 3.68562
39 3.15936 0.886245 3.98802
40 3.24142 0.769122 4.26424
41 3.32348 0.738843 4.54326
42 3.40555 0.769786 4.84846
43 3.48761 0.805856 5.18355
44 3.56967 0.819021 5.54035
45 3.65173 0.848555 5.92714
46 3.73379 0.896923 6.35456
47 3.81585 0.95476 6.82977
48 3.89791 0.947484 7.32188
49 3.97997 1.0169 7.87252
50 4.06204 1.03916 8.45865
51 4.1441 1.07587 9.09021
52 4.22616 1.1197 9.77381
53 4.30822 1.14107 10.4977
54 4.39028 1.13305 11.2442
55 4.47234 1.14082 12.0242
56 4.5544 1.14621 12.8369
57 4.63647 1.09394 13.6409
58 4.71853 1.10448 14.4815
59 4.80059 1.07533 15.3286
60 4.88265 1.05134 16.1853
61 4.96471 1.04103 17.0625
62 5.04677 0.986381 17.9212
63 5.12883 0.970592 18.794
64 5.21089 0.960603 19.6855
65 5.29296 0.916715 20.5634
66 5.37502 0.92169 21.4736
67 5.45708 0.899285 22.389
68 5.53914 0.896119 23.3288
69 5.6212 0.879235 24.2785
70 5.70326 0.88551 25.2631
71 5.78532 0.886857 26.2778
72 5.86739 0.910184 27.3489
73 5.94945 0.92508 28.4682
74 6.03151 0.942875 29.6406
75 6.11357 0.961606 30.8692
76 6.19563 0.994254 32.1738
77 6.27769 1.00313 33.5251
78 6.35975 1.0323 34.9523
79 6.44181 1.02936 36.4124
80 6.52388 1.03685 37.9209
81 6.60594 1.0606 39.503
82 6.688 1.07515 41.1468
83 6.77006 1.07157 42.8256
84 6.85212 1.05033 44.5112
85 6.93418 1.05516 46.2456
86 7.01624 1.04492 48.0038
87 7.09831 1.03677 49.7895
88 7.18037 1.03601 51.6153
89 7.26243 1.02944 53.4713
90 7.34449 1.01611 55.3449
91 7.42655 1.01618 57.2608
92 7.50861 0.995995 59.1803
93 7.59067 0.994988 61.14
94 7.67273 0.983845 63.1199
95 7.7548 0.984563 65.1438
96 7.83686 0.991073 67.2243
97 7.91892 0.983694 69.333
98 8.00098 0.979732 71.4768
99 8.08304 0.980967 73.6676
100 8.1651 0.975797 75.8912
101 8.24716 0.988115 78.1885
102 8.32923 0.977502 80.5065
103 8.41129 0.996761 82.9171
104 8.49335 0.986997 85.351
105 8.57541 0.986891 87.8318
106 8.65747 1.00046 90.395
107 8.73953 0.989452 92.9783
108 8.82159 1.01096 95.6674
109 8.90365 1.01245 98.4107
110 8.98572 0.996615 101.161
111 9.06778 1.01021 104.001
112 9.14984 1.00154 106.867
113 9.2319 1.01052 109.811
114 9.31396 0.994651 112.76
115 9.39602 1.00386 115.79
116 9.47808 0.998322 118.855
117 9.56015 0.997224 121.971
118 9.64221 1.00603 125.168
119 9.72427 0.999595 128.399
120 9.80633 0.998653 131.682
121 9.88839 1.00469 135.04
122 9.97045 0.997696 138.43
123 10.0525 1.00041 141.886
124 10.1346 0.996272 145.384
125 10.2166 1.00154 148.957
126 10.2987 1.00304 152.593
127 10.3808 0.998617 156.272
128 10.4628 1.00661 160.038
129 10.5449 1.00055 163.841
130 10.6269 1.00168 167.708
131 10.709 0.990416 171.59
132 10.7911 0.999096 175.567
133 10.8731 1.01046 179.651
134 10.9552 1.00014 183.754
135 11.0372 1.0117 187.967
136 11.1193 1.00373 192.209
137 11.2014 1.00874 196.535
138 11.2834 1.00672 200.916
139 11.3655 1.00133 205.338
140 11.4476 1.0067 209.847
141 11.5296 0.98993 214.345
142 11.6117 1.0045 218.975
143 11.6937 1.00555 223.675
144 11.7758 1.00474 228.437
145 11.8579 0.999926 233.243
146 11.9399 0.990975 238.073
147 12.022 0.985304 242.94
148 12.104 0.995016 247.923
149 12.1861 0.99628 252.981
150 12.2682 0.997628 258.113
650000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0.000562418 0.000111919
31 2.50287 0.0423035 0.00917739
32 2.58493 0.533248 0.13117
33 2.66699 1.98597 0.614773
34 2.74905 3.0827 1.41231
35 2.83112 2.97681 2.22921
36 2.91318 2.25369 2.88405
37 2.99524 1.4971 3.34393
38 3.0773 1.09008 3.69737
39 3.15936 0.884171 3.99955
40 3.24142 0.783267 4.28137
41 3.32348 0.745372 4.56329
42 3.40555 0.755108 4.86312
43 3.48761 0.805772 5.19866
44 3.56967 0.819907 5.55635
45 3.65173 0.844273 5.9418
46 3.73379 0.901522 6.37213
47 3.81585 0.953641 6.84757
48 3.89791 0.964756 7.34941
49 3.97997 0.993727 7.8883
50 4.06204 1.03135 8.47084
51 4.1441 1.08617 9.10946
52 4.22616 1.12073 9.79474
53 4.30822 1.12546 10.5099
54 4.39028 1.14659 11.2665
55 4.47234 1.14395 12.0498
56 4.5544 1.13904 12.8585
57 4.63647 1.12703 13.688
58 4.71853 1.10256 14.5284
59 4.80059 1.0553 15.3609
60 4.88265 1.05078 16.2185
61 4.96471 1.01614 17.0759
62 5.04677 0.985995 17.9358
63 5.12883 0.964571 18.8043
64 5.21089 0.955248 19.6923
65 5.29296 0.922306 20.5769
66 5.37502 0.903129 21.4703
67 5.45708 0.902803 22.3907
68 5.53914 0.884895 23.3203
69 5.6212 0.888613 24.2816
70 5.70326 0.878643 25.2601
71 5.78532 0.896669 26.2875
72 5.86739 0.922449 27.3746
73 5.94945 0.932017 28.504
74 6.03151 0.96655 29.7077
75 6.11357 0.985344 30.9684
76 6.19563 0.981987 32.259
77 6.27769 1.00114 33.6097
78 6.35975 1.02507 35.0293
79 6.44181 1.0376 36.5034
80 6.52388 1.05432 38.0395
81 6.60594 1.05232 39.6115
82 6.688 1.06767 41.2466
83 6.77006 1.06413 42.9163
84 6.85212 1.05602 44.6135
85 6.93418 1.04531 46.3342
86 7.01624 1.03176 48.0731
87 7.09831 1.04636 49.878
88 7.18037 1.03078 51.6974
89 7.26243 1.02054 53.5401
90 7.34449 1.02068 55.425
91 7.42655 1.01434 57.3403
92 7.50861 0.99325 59.2575
93 7.59067 0.992672 61.2158
94 7.67273 0.9836 63.198
95 7.7548 0.971636 65.1984
96 7.83686 0.965246 67.2281
97 7.91892 0.991325 69.3561
98 8.00098 0.979177 71.5022
99 8.08304 0.995475 73.7288
100 8.1651 0.981719 75.9696
101 8.24716 0.982849 78.2582
102 8.32923 0.996367 80.6246
103 8.41129 0.986461 83.0138
104 8.49335 1.0005 85.4845
105 8.57541 0.99941 88.0006
106 8.65747 0.998012 90.5615
107 8.73953 0.998487 93.1724
108 8.82159 1.00819 95.8581
109 8.90365 1.007 98.5908
110 8.98572 0.989474 101.326
111 9.06778 1.01275 104.177
112 9.14984 1.00005 107.043
113 9.2319 1.00238 109.968
114 9.31396 1.00637 112.957
115 9.39602 1.00177 115.985
116 9.47808 1.00614 119.079
117 9.56015 0.996456 122.197
118 9.64221 0.994698 125.363
119 9.72427 1.00552 128.618
120 9.80633 1.00374 131.923
121 9.88839 1.0028 135.279
122 9.97045 0.979042 138.612
123 10.0525 0.999462 142.069
124 10.1346 0.993791 145.564
125 10.2166 1.00262 149.146
126 10.2987 0.994775 152.758
127 10.3808 1.00216 156.455
128 10.4628 1.01029 160.242
129 10.5449 0.996999 164.037
130 10.6269 1.00348 167.916
131 10.709 1.01005 171.882
132 10.7911 1.00783 175.9
133 10.8731 1.00565 179.97
134 10.9552 1.01111 184.124
135 11.0372 1.00326 188.308
136 11.1193 1.00238 192.551
137 11.2014 1.00942 196.887
138 11.2834 1.00422 201.264
139 11.3655 0.993126 205.656
140 11.4476 0.996893 210.128
141 11.5296 1.0021 214.689
142 11.6117 1.00447 219.325
143 11.6937 0.99592 223.988
144 11.7758 0.989884 228.687
145 11.8579 0.994623 233.475
146 11.9399 1.00269 238.369
147 12.022 1.00011 243.317
148 12.104 1.00753 248.371
149 12.1861 0.995946 253.434
150 12.2682 0.992712 258.549
660000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0.000557895 0.000111919
31 2.50287 0.0422972 0.00917739
32 2.58493 0.53686 0.131953
33 2.66699 2.0018 0.619362
34 2.74905 3.1297 1.4291
35 2.83112 3.03118 2.26077
36 2.91318 2.15685 2.88741
37 2.99524 1.49822 3.34762
38 3.0773 1.08954 3.70084
39 3.15936 0.844308 3.98937
40 3.24142 0.759098 4.26245
41 3.32348 0.778104 4.55669
42 3.40555 0.758004 4.85764
43 3.48761 0.771163 5.17874
44 3.56967 0.801118 5.52826
45 3.65173 0.877644 5.92893
46 3.73379 0.884449 6.35109
47 3.81585 0.930388 6.81489
48 3.89791 0.971341 7.32009
49 3.97997 1.01762 7.87196
50 4.06204 1.04981 8.46491
51 4.1441 1.09147 9.10655
52 4.22616 1.12634 9.79519
53 4.30822 1.13477 10.5162
54 4.39028 1.15653 11.2792
55 4.47234 1.13426 12.0558
56 4.5544 1.12933 12.8578
57 4.63647 1.14694 13.7017
58 4.71853 1.09989 14.54
59 4.80059 1.08032 15.3923
60 4.88265 1.0404 16.2413
61 4.96471 1.00393 17.0884
62 5.04677 0.992474 17.9538
63 5.12883 0.974823 18.8317
64 5.21089 0.938762 19.7043
65 5.29296 0.932236 20.5983
66 5.37502 0.898924 21.4874
67 5.45708 0.910669 22.4158
68 5.53914 0.894725 23.3555
69 5.6212 0.883399 24.311
70 5.70326 0.882603 25.2938
71 5.78532 0.899008 26.3239
72 5.86739 0.898372 27.3827
73 5.94945 0.913927 28.49
74 6.03151 0.941841 29.6629
75 6.11357 0.978162 30.9144
76 6.19563 0.983448 32.2067
77 6.27769 0.998258 33.5534
78 6.35975 1.02199 34.9684
79 6.44181 1.02604 36.426
80 6.52388 1.03941 37.9403
81 6.60594 1.07581 39.5475
82 6.688 1.0579 41.1673
83 6.77006 1.06481 42.8379
84 6.85212 1.06696 44.5528
85 6.93418 1.06414 46.3043
86 7.01624 1.04589 48.0668
87 7.09831 1.05764 49.8911
88 7.18037 1.03447 51.7168
89 7.26243 1.02245 53.563
90 7.34449 1.02373 55.4534
91 7.42655 0.991617 57.3256
92 7.50861 1.00231 59.26
93 7.59067 0.982449 61.1978
94 7.67273 0.995136 63.2032
95 7.7548 0.979908 65.2206
96 7.83686 0.979632 67.2802
97 7.91892 0.990409 69.4063
98 8.00098 0.96494 71.5209
99 8.08304 0.977393 73.7069
100 8.1651 0.987311 75.9602
101 8.24716 0.993931 78.2743
102 8.32923 0.997805 80.6439
103 8.41129 0.976348 83.0084
104 8.49335 0.993681 85.4621
105 8.57541 0.999652 87.9785
106 8.65747 1.00716 90.5626
107 8.73953 0.997136 93.1698
108 8.82159 1.00561 95.8487
109 8.90365 0.997894 98.5568
110 8.98572 1.00927 101.347
111 9.06778 1.00123 104.165
112 9.14984 1.00212 107.037
113 9.2319 0.997463 109.947
114 9.31396 0.999403 112.915
115 9.39602 1.00285 115.946
116 9.47808 0.997813 119.014
117 9.56015 0.999522 122.141
118 9.64221 1.00917 125.353
119 9.72427 0.989068 128.555
120 9.80633 0.997323 131.838
121 9.88839 1.00186 135.191
122 9.97045 0.994898 138.577
123 10.0525 0.995782 142.021
124 10.1346 0.990026 145.502
125 10.2166 1.00528 149.094
126 10.2987 1.00694 152.75
127 10.3808 0.999303 156.437
128 10.4628 1.01371 160.235
129 10.5449 1.00119 164.046
130 10.6269 1.00177 167.919
131 10.709 1.01262 171.894
132 10.7911 1.00184 175.888
133 10.8731 0.997632 179.925
134 10.9552 1.00048 184.036
135 11.0372 1.01375 188.263
136 11.1193 1.00567 192.52
137 11.2014 1.00831 196.851
138 11.2834 1.0107 201.256
139 11.3655 1.00664 205.707
140 11.4476 0.989231 210.145
141 11.5296 1.00275 214.708
