# Time-averaged data for fix rdf_CC_avg
# TimeStep Number-of-rows
# Row c_rdf_CC[1] c_rdf_CC[2] c_rdf_CC[3]
610000 150
132 10.7911 3.44506 117.624
133 10.8731 3.46598 119.032
134 10.9552 3.11535 120.317
135 11.0372 2.93624 121.546
136 11.1193 2.99771 122.819
137 11.2014 3.05978 124.138
138 11.2834 3.05827 125.476
139 11.3655 2.9079 126.766
140 11.4476 2.74945 128.003
141 11.5296 2.64279 129.21
142 11.6117 2.77376 130.494
143 11.6937 2.45037 131.646
144 11.7758 2.44723 132.811
145 11.8579 2.26581 133.906
146 11.9399 2.30762 135.036
147 12.022 2.34067 136.198
148 12.104 2.20048 137.306
149 12.1861 2.12736 138.391
150 12.2682 2.06914 139.461
630000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0.0453369 0.00111111
34 2.74905 0.0866266 0.00333333
35 2.83112 0.484223 0.0166667
36 2.91318 0.914884 0.0433333
37 2.99524 2.23875 0.112222
38 3.0773 3.66065 0.231111
39 3.15936 6.52212 0.454444
40 3.24142 7.88945 0.738889
41 3.32348 10.4685 1.13556
42 3.40555 12.4495 1.63111
43 3.48761 13.2905 2.18556
44 3.56967 15.1759 2.84889
45 3.65173 17.3256 3.64111
46 3.73379 16.4315 4.42667
47 3.81585 17.8903 5.32
48 3.89791 18.6141 6.29
49 3.97997 17.9923 7.26667
50 4.06204 16.8224 8.21889
51 4.1441 17.5324 9.25111
52 4.22616 19.3316 10.4356
53 4.30822 19.4262 11.6722
54 4.39028 18.9342 12.9233
55 4.47234 19.0669 14.2311
56 4.5544 18.5223 15.5489
57 4.63647 17.937 16.8711
58 4.71853 19.0477 18.3256
59 4.80059 18.1662 19.7611
60 4.88265 17.8858 21.2233
61 4.96471 17.4555 22.6989
62 5.04677 17.6086 24.2367
63 5.12883 16.8735 25.7589
64 5.21089 17.5751 27.3956
65 5.29296 16.5011 28.9811
66 5.37502 16.6753 30.6333
67 5.45708 16.1223 32.28
68 5.53914 15.6136 33.9222
69 5.6212 15.7392 35.6278
70 5.70326 14.9135 37.2911
71 5.78532 14.339 38.9367
72 5.86739 13.5192 40.5333
73 5.94945 12.9621 42.1067
74 6.03151 11.9753 43.6
75 6.11357 11.2177 45.0378
76 6.19563 11.0004 46.4856
77 6.27769 9.92318 47.8267
78 6.35975 9.29966 49.1167
79 6.44181 8.55705 50.3344
80 6.52388 8.12186 51.52
81 6.60594 7.43316 52.6322
82 6.688 7.51772 53.7856
83 6.77006 7.02813 54.89
84 6.85212 6.26402 55.8989
85 6.93418 5.59282 56.8211
86 7.01624 5.6786 57.78
87 7.09831 5.27232 58.6911
88 7.18037 5.50508 59.6644
89 7.26243 5.09138 60.5856
90 7.34449 5.19441 61.5467
91 7.42655 4.85808 62.4656
92 7.50861 5.1423 63.46
93 7.59067 5.05011 64.4578
94 7.67273 4.88603 65.4444
95 7.7548 5.04708 66.4856
96 7.83686 5.01017 67.5411
97 7.91892 5.1311 68.6444
98 8.00098 5.17349 69.78
99 8.08304 5.376 70.9844
100 8.1651 5.27572 72.1911
101 8.24716 5.33076 73.4344
102 8.32923 5.63194 74.7744
103 8.41129 5.2339 76.0444
104 8.49335 4.94075 77.2667
105 8.57541 5.18974 78.5756
106 8.65747 5.30852 79.94
107 8.73953 5.23462 81.3111
108 8.82159 5.41113 82.7556
109 8.90365 5.18219 84.1644
110 8.98572 5.21195 85.6078
111 9.06778 5.37796 87.1244
112 9.14984 5.25722 88.6333
113 9.2319 5.19058 90.15
114 9.31396 5.03141 91.6467
115 9.39602 4.91159 93.1333
116 9.47808 4.99603 94.6722
117 9.56015 4.95282 96.2244
118 9.64221 4.61009 97.6944
119 9.72427 4.62903 99.1956
120 9.80633 4.53269 100.69
121 9.88839 4.55223 102.217
122 9.97045 4.32176 103.69
123 10.0525 4.41201 105.219
124 10.1346 4.05222 106.646
125 10.2166 4.00819 108.08
126 10.2987 3.82148 109.47
127 10.3808 3.96954 110.937
128 10.4628 3.62539 112.298
129 10.5449 3.49816 113.631
130 10.6269 3.43727 114.962
131 10.709 3.73564 116.431
132 10.7911 3.53686 117.843
133 10.8731 3.39011 119.218
134 10.9552 3.23666 120.55
135 11.0372 3.3008 121.929
136 11.1193 3.00124 123.201
137 11.2014 3.09149 124.531
138 11.2834 3.02566 125.852
139 11.3655 2.83999 127.11
140 11.4476 2.68326 128.316
141 11.5296 2.7403 129.564
142 11.6117 2.62619 130.779
143 11.6937 2.5357 131.968
144 11.7758 2.49129 133.152
145 11.8579 2.36989 134.294
146 11.9399 2.2981 135.418
147 12.022 2.3278 136.571
148 12.104 2.25013 137.701
149 12.1861 2.14925 138.796
150 12.2682 2.0326 139.844
640000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0.0456493 0.00111111
34 2.74905 0.0429648 0.00222222
35 2.83112 0.485745 0.0155556
36 2.91318 1.22262 0.0511111
37 2.99524 2.96616 0.142222
38 3.0773 5.64926 0.325556
39 3.15936 6.0743 0.533333
40 3.24142 8.20648 0.828889
41 3.32348 9.98209 1.20667
42 3.40555 11.6078 1.66778
43 3.48761 13.4925 2.23
44 3.56967 15.0142 2.88556
45 3.65173 16.5583 3.64222
46 3.73379 17.0107 4.45444
47 3.81585 17.7504 5.34
48 3.89791 18.1016 6.28222
49 3.97997 18.442 7.28333
50 4.06204 18.5346 8.33111
51 4.1441 18.0928 9.39556
52 4.22616 18.5393 10.53
53 4.30822 18.7136 11.72
54 4.39028 19.0147 12.9756
55 4.47234 17.9955 14.2089
56 4.5544 18.2929 15.5089
57 4.63647 18.3739 16.8622
58 4.71853 18.6024 18.2811
59 4.80059 18.9278 19.7756
60 4.88265 18.1761 21.26
61 4.96471 17.1985 22.7122
62 5.04677 18.1198 24.2933
63 5.12883 17.1969 25.8433
64 5.21089 16.9743 27.4222
65 5.29296 17.0523 29.0589
66 5.37502 16.8834 30.73
67 5.45708 16.2996 32.3933
68 5.53914 15.1588 33.9867
69 5.6212 15.231 35.6356
70 5.70326 14.9866 37.3056
71 5.78532 14.4762 38.9656
72 5.86739 13.6899 40.58
73 5.94945 13.3112 42.1944
74 6.03151 12.6306 43.7689
75 6.11357 11.5303 45.2456
76 6.19563 11.3316 46.7356
77 6.27769 10.4361 48.1444
78 6.35975 9.50344 49.4611
79 6.44181 8.76953 50.7078
80 6.52388 8.5122 51.9489
81 6.60594 7.67007 53.0956
82 6.688 7.02539 54.1722
83 6.77006 6.81347 55.2422
84 6.85212 6.06345 56.2178
85 6.93418 6.48111 57.2856
86 7.01624 5.48716 58.2111
87 7.09831 5.50857 59.1622
88 7.18037 5.27659 60.0944
89 7.26243 5.33502 61.0589
90 7.34449 5.21841 62.0233
91 7.42655 5.3564 63.0356
92 7.50861 4.97547 63.9967
93 7.59067 4.87433 64.9589
94 7.67273 4.84817 65.9367
95 7.7548 5.11794 66.9911
96 7.83686 5.0362 68.0511
97 7.91892 4.96461 69.1178
98 8.00098 5.05089 70.2256
99 8.08304 5.20681 71.3911
100 8.1651 5.39571 72.6233
101 8.24716 5.31522 73.8622
102 8.32923 5.0807 75.07
103 8.41129 5.23427 76.3389
104 8.49335 5.12465 77.6056
105 8.57541 5.12047 78.8956
106 8.65747 5.36042 80.2722
107 8.73953 5.12884 81.6144
108 8.82159 5.25116 83.0144
109 8.90365 5.08038 84.3944
110 8.98572 5.17772 85.8267
111 9.06778 4.99733 87.2344
112 9.14984 5.12066 88.7033
113 9.2319 5.08396 90.1878
114 9.31396 5.14426 91.7167
115 9.39602 5.01068 93.2322
116 9.47808 4.84858 94.7244
117 9.56015 4.83699 96.2389
118 9.64221 4.95274 97.8167
119 9.72427 4.638 99.3189
120 9.80633 4.4823 100.796
121 9.88839 4.32199 102.243
122 9.97045 4.44753 103.758
123 10.0525 4.02416 105.151
124 10.1346 4.28879 106.66
125 10.2166 4.08208 108.12
126 10.2987 3.98175 109.567
127 10.3808 3.72695 110.942
128 10.4628 3.70598 112.332
129 10.5449 3.74513 113.759
130 10.6269 3.60188 115.152
131 10.709 3.47338 116.517
132 10.7911 3.47368 117.902
133 10.8731 3.20467 119.2
134 10.9552 3.36438 120.583
135 11.0372 3.01886 121.843
136 11.1193 3.05869 123.139
137 11.2014 3.04977 124.45
138 11.2834 2.8814 125.707
139 11.3655 2.81212 126.951
140 11.4476 2.81439 128.214
141 11.5296 2.74554 129.464
142 11.6117 2.53041 130.633
143 11.6937 2.56938 131.837
144 11.7758 2.48188 133.016
145 11.8579 2.35054 134.148
146 11.9399 2.34768 135.294
147 12.022 2.2104 136.389
148 12.104 2.00985 137.398
149 12.1861 1.98801 138.409
150 12.2682 2.08415 139.483
650000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0.213542 0.00555556
35 2.83112 0.241409 0.0122222
36 2.91318 1.02916 0.0422222
37 2.99524 2.44915 0.117778
38 3.0773 4.85618 0.275556
39 3.15936 6.1303 0.485556
40 3.24142 8.84202 0.804444
41 3.32348 9.87673 1.17889
42 3.40555 12.4521 1.67444
43 3.48761 13.6114 2.24222
44 3.56967 15.1487 2.90444
45 3.65173 16.075 3.64
46 3.73379 15.6804 4.39
47 3.81585 18.7682 5.32778
48 3.89791 17.588 6.24444
49 3.97997 17.1127 7.17444
50 4.06204 19.2102 8.26222
51 4.1441 17.896 9.31667
52 4.22616 18.8937 10.4744
53 4.30822 19.0879 11.69
54 4.39028 19.0233 12.9478
55 4.47234 18.4739 14.2156
56 4.5544 18.3583 15.5222
57 4.63647 18.6051 16.8944
58 4.71853 17.4551 18.2278
59 4.80059 17.3422 19.5989
60 4.88265 19.1061 21.1622
61 4.96471 16.9883 22.5989
62 5.04677 18.0805 24.1789
63 5.12883 17.4255 25.7511
64 5.21089 17.5799 27.3889
65 5.29296 17.7529 29.0956
66 5.37502 16.9619 30.7767
67 5.45708 16.2674 32.4389
68 5.53914 15.5123 34.0722
69 5.6212 15.0993 35.7089
70 5.70326 13.7981 37.2489
71 5.78532 14.3491 38.8967
72 5.86739 13.4155 40.4811
73 5.94945 13.3489 42.1022
74 6.03151 12.695 43.6867
75 6.11357 11.2271 45.1267
76 6.19563 10.8054 46.55
77 6.27769 9.86093 47.8833
78 6.35975 9.82367 49.2467
79 6.44181 9.03193 50.5322
80 6.52388 8.56807 51.7833
81 6.60594 7.88867 52.9644
82 6.688 7.00032 54.0389
83 6.77006 6.48823 55.0589
84 6.85212 6.24339 56.0644
85 6.93418 5.77529 57.0167
86 7.01624 5.39759 57.9278
87 7.09831 5.52896 58.8833
88 7.18037 5.39659 59.8378
89 7.26243 5.17235 60.7733
90 7.34449 5.05601 61.7089
91 7.42655 5.10817 62.6756
92 7.50861 4.9222 63.6278
93 7.59067 5.04778 64.6256
94 7.67273 5.03414 65.6422
95 7.7548 5.02469 66.6789
96 7.83686 5.13179 67.76
97 7.91892 4.76707 68.7856
98 8.00098 5.12939 69.9122
99 8.08304 4.90655 71.0122
100 8.1651 5.16359 72.1933
101 8.24716 5.24891 73.4178
102 8.32923 5.18766 74.6522
103 8.41129 5.3507 75.9511
104 8.49335 5.0684 77.2056
105 8.57541 5.26368 78.5333
106 8.65747 5.11638 79.8489
107 8.73953 5.37786 81.2578
108 8.82159 5.3358 82.6822
109 8.90365 5.33572 84.1333
110 8.98572 5.35828 85.6178
111 9.06778 5.15234 87.0711
112 9.14984 5.03245 88.5167
113 9.2319 5.18251 90.0322
114 9.31396 5.04492 91.5333
115 9.39602 5.02156 93.0544
116 9.47808 4.78034 94.5278
117 9.56015 4.81509 96.0378
118 9.64221 4.61525 97.51
119 9.72427 4.56439 98.9911
120 9.80633 4.82318 100.582
121 9.88839 4.23708 102.003
122 9.97045 4.42335 103.512
123 10.0525 4.38708 105.033
124 10.1346 4.02575 106.452
125 10.2166 3.98718 107.88
126 10.2987 3.89778 109.299
127 10.3808 3.72408 110.676
128 10.4628 3.84583 112.12
129 10.5449 3.57427 113.483
130 10.6269 3.62679 114.889
131 10.709 3.5754 116.296
132 10.7911 3.29287 117.611
133 10.8731 3.39838 118.99
134 10.9552 3.29983 120.349
135 11.0372 3.08631 121.639
136 11.1193 3.12213 122.963
137 11.2014 2.93497 124.227
138 11.2834 2.89118 125.49
139 11.3655 2.79332 126.728
140 11.4476 2.79945 127.987
141 11.5296 2.64103 129.191
142 11.6117 2.63308 130.409
143 11.6937 2.53834 131.6
144 11.7758 2.49859 132.789
145 11.8579 2.39037 133.942
146 11.9399 2.37121 135.102
147 12.022 2.34144 136.263
148 12.104 2.06389 137.301
149 12.1861 2.15045 138.397
150 12.2682 2.12174 139.492
660000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0.171756 0.00444444
35 2.83112 0.525849 0.0188889
36 2.91318 1.37357 0.0588889
37 2.99524 2.74332 0.143333
38 3.0773 4.37787 0.285556
39 3.15936 6.10196 0.494444
40 3.24142 7.98167 0.782222
41 3.32348 11.8714 1.23222
42 3.40555 11.9791 1.70889
43 3.48761 14.5047 2.31444
44 3.56967 14.5345 2.95
45 3.65173 16.222 3.69222
46 3.73379 17.9069 4.54889
47 3.81585 17.3546 5.41556
48 3.89791 17.4629 6.32556
49 3.97997 18.775 7.34556
50 4.06204 18.1729 8.37444
51 4.1441 18.6502 9.47333
52 4.22616 18.2015 10.5889
53 4.30822 19.6645 11.8411
54 4.39028 19.07 13.1022
55 4.47234 18.3441 14.3611
56 4.5544 18.2965 15.6633
57 4.63647 18.187 17.0044
58 4.71853 18.6038 18.4256
59 4.80059 17.7336 19.8278
60 4.88265 18.1754 21.3144
61 4.96471 17.4648 22.7911
62 5.04677 17.0797 24.2833
63 5.12883 17.4219 25.8556
64 5.21089 16.6152 27.4033
65 5.29296 16.9211 29.03
66 5.37502 17.3534 30.75
67 5.45708 15.812 32.3656
68 5.53914 16.023 34.0522
69 5.6212 14.5843 35.6333
70 5.70326 14.1591 37.2133
71 5.78532 13.8875 38.8078
72 5.86739 13.0779 40.3522
73 5.94945 12.4801 41.8678
74 6.03151 12.6513 43.4467
75 6.11357 11.4383 44.9133
76 6.19563 10.3357 46.2744
77 6.27769 9.83863 47.6044
78 6.35975 8.91112 48.8411
79 6.44181 8.84932 50.1011
80 6.52388 7.88434 51.2522
81 6.60594 7.49587 52.3744
82 6.688 7.11572 53.4667
83 6.77006 6.45215 54.4811
84 6.85212 6.01537 55.45
85 6.93418 5.73824 56.3967
86 7.01624 5.53294 57.3311
87 7.09831 5.07797 58.2089
88 7.18037 5.00739 59.0944
89 7.26243 4.90741 59.9822
90 7.34449 5.05058 60.9167
91 7.42655 4.79741 61.8244
92 7.50861 4.72656 62.7389
93 7.59067 4.75523 63.6789
94 7.67273 4.8732 64.6633
95 7.7548 4.71665 65.6367
96 7.83686 4.94726 66.6789
97 7.91892 5.20597 67.7989
98 8.00098 5.02868 68.9033
99 8.08304 4.86811 69.9944
100 8.1651 5.15014 71.1722
101 8.24716 4.90911 72.3178
102 8.32923 5.22854 73.5622
103 8.41129 5.10392 74.8011
104 8.49335 5.37073 76.13
105 8.57541 4.98648 77.3878
106 8.65747 4.8867 78.6444
107 8.73953 5.44311 80.0711
108 8.82159 5.31008 81.4889
109 8.90365 4.98821 82.8456
110 8.98572 5.41827 84.3467
111 9.06778 5.12788 85.7933
112 9.14984 4.94396 87.2133
113 9.2319 5.09233 88.7022
114 9.31396 4.92107 90.1667
115 9.39602 4.64434 91.5733
116 9.47808 5.05775 93.1322
117 9.56015 4.77638 94.63
118 9.64221 4.79384 96.1589
119 9.72427 4.43881 97.5989
120 9.80633 4.66513 99.1378
121 9.88839 4.48447 100.642
122 9.97045 4.46816 102.167
123 10.0525 4.15658 103.608
124 10.1346 4.09294 105.05
125 10.2166 4.16764 106.542
126 10.2987 3.98136 107.991
127 10.3808 3.87966 109.426
128 10.4628 3.89664 110.889
129 10.5449 3.7564 112.322
130 10.6269 3.63888 113.732
131 10.709 3.55588 115.131
132 10.7911 3.47925 116.521
133 10.8731 3.26279 117.844
134 10.9552 3.11381 119.127
135 11.0372 3.1931 120.461
136 11.1193 3.17714 121.809
137 11.2014 3.05046 123.122
138 11.2834 2.96853 124.419
139 11.3655 2.87031 125.691
140 11.4476 2.81741 126.958
141 11.5296 2.60418 128.146
142 11.6117 2.69083 129.39
143 11.6937 2.63098 130.624
144 11.7758 2.45232 131.791
145 11.8579 2.48294 132.989
146 11.9399 2.37408 134.15
