# Time-averaged data for fix rdf_CO_avg
# TimeStep Number-of-rows
# Row c_rdf_CO[1] c_rdf_CO[2] c_rdf_CO[3]
610000 150
102 8.32923 1.0119 83.3189
103 8.41129 0.988496 85.7133
104 8.49335 0.99763 88.1772
105 8.57541 0.996459 90.6861
106 8.65747 1.0226 93.3106
107 8.73953 0.994081 95.9106
108 8.82159 1.02129 98.6322
109 8.90365 0.993036 101.328
110 8.98572 0.996792 104.084
111 9.06778 1.00076 106.902
112 9.14984 1.00374 109.779
113 9.2319 1.00261 112.704
114 9.31396 1.01491 115.719
115 9.39602 1.00847 118.767
116 9.47808 1.03929 121.964
117 9.56015 0.990062 125.062
118 9.64221 0.976628 128.171
119 9.72427 0.994144 131.39
120 9.80633 1.0141 134.729
121 9.88839 1.01079 138.113
122 9.97045 0.999966 141.517
123 10.0525 1.01317 145.023
124 10.1346 0.987019 148.494
125 10.2166 0.983947 152.011
126 10.2987 1.00146 155.647
127 10.3808 1.01609 159.396
128 10.4628 1.0082 163.175
129 10.5449 1.01286 167.031
130 10.6269 1.02612 170.999
131 10.709 1.00139 174.932
132 10.7911 0.989125 178.876
133 10.8731 0.99397 182.899
134 10.9552 1.0046 187.028
135 11.0372 1.01002 191.241
136 11.1193 1.00304 195.487
137 11.2014 1.01248 199.837
138 11.2834 0.987339 204.141
139 11.3655 0.984201 208.494
140 11.4476 1.00306 212.995
141 11.5296 0.990052 217.501
142 11.6117 1.02083 222.214
143 11.6937 1.00763 226.932
144 11.7758 1.02711 231.808
145 11.8579 0.997553 236.611
146 11.9399 0.992523 241.456
147 12.022 0.981602 246.313
148 12.104 1.00629 251.362
149 12.1861 0.982291 256.356
150 12.2682 0.999886 261.509
620000 150
1 0.0410307 7.1489 0.000555556
2 0.123092 0 0.000555556
3 0.205153 0.762464 0.00166667
4 0.287215 1.75302 0.00666667
5 0.369276 0.592258 0.00944444
6 0.451337 0.475578 0.0127778
7 0.533399 1.36436 0.0261111
8 0.61546 1.36792 0.0438889
9 0.697521 0.798953 0.0572222
10 0.779583 0.772469 0.0733333
11 0.861644 0.893954 0.0961111
12 0.943705 1.01835 0.127222
13 1.02577 0.70824 0.152778
14 1.10783 1.13518 0.200556
15 1.18989 1.15494 0.256667
16 1.27195 1.16139 0.321111
17 1.35401 1.00646 0.384444
18 1.43607 0.848585 0.444444
19 1.51813 1.05378 0.527778
20 1.6002 0.986508 0.614444
21 1.68226 0.932562 0.705
22 1.76432 1.1288 0.825556
23 1.84638 0.86022 0.926111
24 1.92844 0.971204 1.05
25 2.0105 1.07365 1.19889
26 2.09256 0.887428 1.33222
27 2.17463 0.972946 1.49
28 2.25669 0.989191 1.66278
29 2.33875 1.03051 1.85611
30 2.42081 1.03389 2.06389
31 2.50287 1.10674 2.30167
32 2.58493 0.960054 2.52167
33 2.66699 1.02724 2.77222
34 2.74905 1.06499 3.04833
35 2.83112 0.972161 3.31556
36 2.91318 1.03437 3.61667
37 2.99524 0.88625 3.88944
38 3.0773 1.02763 4.22333
39 3.15936 0.949519 4.54833
40 3.24142 1.05432 4.92833
41 3.32348 0.979539 5.29944
42 3.40555 0.995595 5.69556
43 3.48761 1.00278 6.11389
44 3.56967 1.01719 6.55833
45 3.65173 0.941483 6.98889
46 3.73379 0.963197 7.44944
47 3.81585 0.988824 7.94333
48 3.89791 1.00107 8.465
49 3.97997 0.990702 9.00333
50 4.06204 1.04758 9.59611
51 4.1441 0.970409 10.1678
52 4.22616 0.95336 10.7517
53 4.30822 0.960609 11.3633
54 4.39028 1.07856 12.0761
55 4.47234 0.985777 12.7522
56 4.5544 0.947203 13.4261
57 4.63647 1.00764 14.1689
58 4.71853 1.01431 14.9433
59 4.80059 1.00856 15.7406
60 4.88265 0.994296 16.5533
61 4.96471 1.05012 17.4411
62 5.04677 0.966129 18.285
63 5.12883 1.01672 19.2022
64 5.21089 0.997421 20.1311
65 5.29296 1.02924 21.12
66 5.37502 1.03153 22.1422
67 5.45708 1.01057 23.1744
68 5.53914 1.01974 24.2472
69 5.6212 1.0112 25.3433
70 5.70326 1.01122 26.4717
71 5.78532 0.976075 27.5922
72 5.86739 0.963334 28.7294
73 5.94945 0.998595 29.9417
74 6.03151 0.974826 31.1578
75 6.11357 0.957369 32.385
76 6.19563 1.03823 33.7517
77 6.27769 1.00604 35.1117
78 6.35975 1.00738 36.5089
79 6.44181 1.02289 37.9644
80 6.52388 1.03337 39.4728
81 6.60594 1.00414 40.9756
82 6.688 0.993396 42.4994
83 6.77006 1.00094 44.0728
84 6.85212 0.997817 45.6794
85 6.93418 1.01139 47.3472
86 7.01624 1.01645 49.0633
87 7.09831 0.989228 50.7728
88 7.18037 0.989992 52.5233
89 7.26243 1.01794 54.3644
90 7.34449 1.00424 56.2222
91 7.42655 0.97956 58.075
92 7.50861 0.99349 59.9961
93 7.59067 0.981494 61.9356
94 7.67273 0.988177 63.9306
95 7.7548 1.0368 66.0689
96 7.83686 0.983064 68.1394
97 7.91892 0.994723 70.2789
98 8.00098 0.9937 72.4606
99 8.08304 1.00116 74.7039
100 8.1651 0.995665 76.9806
101 8.24716 0.998214 79.3089
102 8.32923 1.01481 81.7233
103 8.41129 1.00211 84.155
104 8.49335 1.0066 86.645
105 8.57541 1.01248 89.1983
106 8.65747 0.991039 91.7461
107 8.73953 1.00651 94.3822
108 8.82159 0.984278 97.0089
109 8.90365 0.972399 99.6528
110 8.98572 1.01313 102.458
111 9.06778 1.02176 105.34
112 9.14984 1.01218 108.246
113 9.2319 1.00897 111.195
114 9.31396 1.00419 114.183
115 9.39602 1.041 117.334
116 9.47808 0.994467 120.398
117 9.56015 1.00246 123.541
118 9.64221 0.992512 126.705
119 9.72427 1.01696 130.003
120 9.80633 0.978846 133.231
121 9.88839 1.00188 136.591
122 9.97045 1.00826 140.028
123 10.0525 1.01373 143.541
124 10.1346 0.991068 147.032
125 10.2166 0.995399 150.595
126 10.2987 0.992948 154.207
127 10.3808 1.01523 157.959
128 10.4628 1.00967 161.749
129 10.5449 1.00152 165.569
130 10.6269 1.00615 169.466
131 10.709 1.01367 173.452
132 10.7911 1.00488 177.465
133 10.8731 1.00406 181.536
134 10.9552 0.974551 185.547
135 11.0372 0.986329 189.668
136 11.1193 1.0025 193.919
137 11.2014 0.976969 198.123
138 11.2834 1.00054 202.492
139 11.3655 0.997842 206.912
140 11.4476 0.993864 211.379
141 11.5296 0.993023 215.906
142 11.6117 0.999057 220.525
143 11.6937 1.01426 225.281
144 11.7758 1.0036 230.054
145 11.8579 1.01083 234.928
146 11.9399 1.0037 239.836
147 12.022 0.985047 244.718
148 12.104 0.995348 249.719
149 12.1861 1.00572 254.841
150 12.2682 0.990519 259.954
630000 150
1 0.0410307 0 0
2 0.123092 1.04427 0.000555556
3 0.205153 1.90132 0.00333333
4 0.287215 0.781268 0.00555556
5 0.369276 1.06654 0.0105556
6 0.451337 0.714908 0.0155556
7 0.533399 0.567832 0.0211111
8 0.61546 1.11219 0.0355556
9 0.697521 1.00053 0.0522222
10 0.779583 1.01269 0.0733333
11 0.861644 1.15786 0.102778
12 0.943705 1.16416 0.138333
13 1.02577 0.955713 0.172778
14 1.10783 0.991376 0.214444
15 1.18989 1.20141 0.272778
16 1.27195 1.01345 0.328889
17 1.35401 0.938733 0.387778
18 1.43607 1.01483 0.459444
19 1.51813 1.09096 0.545556
20 1.6002 0.969576 0.630556
21 1.68226 0.956248 0.723333
22 1.76432 0.912089 0.820556
23 1.84638 0.922987 0.928333
24 1.92844 1.00856 1.05667
25 2.0105 0.902741 1.18167
26 2.09256 1.00033 1.33167
27 2.17463 1.01918 1.49667
28 2.25669 1.04811 1.67944
29 2.33875 1.0353 1.87333
30 2.42081 0.999524 2.07389
31 2.50287 0.969196 2.28167
32 2.58493 1.02713 2.51667
33 2.66699 0.977959 2.755
34 2.74905 1.08023 3.03444
35 2.83112 0.930947 3.29
36 2.91318 0.97711 3.57389
37 2.99524 0.992991 3.87889
38 3.0773 1.02168 4.21
39 3.15936 0.952349 4.53556
40 3.24142 0.968963 4.88389
41 3.32348 1.02359 5.27111
42 3.40555 1.02104 5.67667
43 3.48761 0.994995 6.09111
44 3.56967 1.03642 6.54333
45 3.65173 0.940782 6.97278
46 3.73379 1.01265 7.45611
47 3.81585 0.962754 7.93611
48 3.89791 0.965383 8.43833
49 3.97997 0.96941 8.96389
50 4.06204 0.968883 9.51111
51 4.1441 0.991603 10.0939
52 4.22616 1.00577 10.7089
53 4.30822 0.964162 11.3217
54 4.39028 0.994801 11.9783
55 4.47234 0.992217 12.6578
56 4.5544 0.986712 13.3583
57 4.63647 0.975071 14.0761
58 4.71853 0.977188 14.8211
59 4.80059 1.03628 15.6389
60 4.88265 0.992531 16.4489
61 4.96471 0.989496 17.2839
62 5.04677 1.019 18.1722
63 5.12883 0.994253 19.0678
64 5.21089 1.01593 20.0122
65 5.29296 0.991109 20.9628
66 5.37502 0.989652 21.9417
67 5.45708 1.02602 22.9878
68 5.53914 0.963573 24
69 5.6212 1.00528 25.0878
70 5.70326 0.983437 26.1828
71 5.78532 1.01338 27.3439
72 5.86739 0.997739 28.52
73 5.94945 1.02833 29.7661
74 6.03151 0.988835 30.9978
75 6.11357 1.00338 32.2817
76 6.19563 1.01152 33.6111
77 6.27769 0.984652 34.9394
78 6.35975 0.983598 36.3011
79 6.44181 0.98413 37.6994
80 6.52388 0.963637 39.1033
81 6.60594 0.986236 40.5767
82 6.688 1.02632 42.1483
83 6.77006 1.02789 43.7611
84 6.85212 1.01399 45.3911
85 6.93418 0.994254 47.0278
86 7.01624 1.02069 48.7478
87 7.09831 0.994428 50.4633
88 7.18037 0.982689 52.1978
89 7.26243 0.986344 53.9789
90 7.34449 1.00878 55.8417
91 7.42655 1.00433 57.7378
92 7.50861 1.00671 59.6811
93 7.59067 0.991849 61.6378
94 7.67273 0.975553 63.6039
95 7.7548 1.00578 65.675
96 7.83686 0.995477 67.7678
97 7.91892 0.969142 69.8483
98 8.00098 1.00033 72.0406
99 8.08304 1.00725 74.2933
100 8.1651 1.0294 76.6433
101 8.24716 0.995964 78.9617
102 8.32923 0.965831 81.2556
103 8.41129 1.01594 83.7161
104 8.49335 0.987076 86.1539
105 8.57541 0.986911 88.6383
106 8.65747 1.01539 91.2439
107 8.73953 1.00662 93.8761
108 8.82159 1.00019 96.5411
109 8.90365 1.00929 99.2806
110 8.98572 0.992202 102.023
111 9.06778 0.995729 104.827
112 9.14984 1.01623 107.739
113 9.2319 1.00325 110.666
114 9.31396 1.00468 113.65
115 9.39602 1.0127 116.711
116 9.47808 1.00238 119.794
117 9.56015 1.00568 122.941
118 9.64221 0.993058 126.102
119 9.72427 0.979939 129.274
120 9.80633 1.00377 132.578
121 9.88839 1.03466 136.042
122 9.97045 0.999816 139.444
123 10.0525 0.991342 142.873
124 10.1346 0.990298 146.356
125 10.2166 1.0185 149.994
126 10.2987 1.00235 153.634
127 10.3808 1.0091 157.357
128 10.4628 1.02063 161.183
129 10.5449 1.00621 165.013
130 10.6269 1.00477 168.897
131 10.709 1.00282 172.835
132 10.7911 0.992899 176.793
133 10.8731 1.00339 180.854
134 10.9552 0.99408 184.938
135 11.0372 0.996339 189.093
136 11.1193 1.00649 193.354
137 11.2014 1.01051 197.694
138 11.2834 1.01483 202.117
139 11.3655 1.01559 206.608
140 11.4476 0.992086 211.059
141 11.5296 0.987638 215.553
142 11.6117 0.979645 220.075
143 11.6937 1.00485 224.779
144 11.7758 0.986572 229.463
145 11.8579 1.00196 234.286
146 11.9399 1.00842 239.208
147 12.022 1.01184 244.216
148 12.104 0.996887 249.215
149 12.1861 0.998971 254.294
150 12.2682 0.998145 259.437
640000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0.763653 0.00111111
4 0.287215 1.36989 0.005
5 0.369276 0.829942 0.00888889
6 0.451337 0.955614 0.0155556
7 0.533399 1.25262 0.0277778
8 0.61546 1.07029 0.0416667
9 0.697521 1.10082 0.06
10 0.779583 0.667266 0.0738889
11 0.861644 1.00617 0.0994444
12 0.943705 1.02069 0.130556
13 1.02577 1.00325 0.166667
14 1.10783 1.23023 0.218333
15 1.18989 1.05486 0.269444
16 1.27195 1.03349 0.326667
17 1.35401 0.947519 0.386111
18 1.43607 1.00799 0.457222
19 1.51813 0.986866 0.535
20 1.6002 0.98338 0.621111
21 1.68226 0.986909 0.716667
22 1.76432 0.908124 0.813333
23 1.84638 0.971638 0.926667
24 1.92844 1.16128 1.07444
25 2.0105 0.855848 1.19278
26 2.09256 0.879313 1.32444
27 2.17463 0.971912 1.48167
28 2.25669 1.0431 1.66333
29 2.33875 0.992005 1.84889
30 2.42081 1.01401 2.05222
31 2.50287 0.969248 2.26
32 2.58493 1.02585 2.49444
33 2.66699 1.04111 2.74778
34 2.74905 0.964958 2.99722
35 2.83112 1.00749 3.27333
36 2.91318 1.00688 3.56556
37 2.99524 1.02852 3.88111
38 3.0773 0.935041 4.18389
39 3.15936 1.01697 4.53111
40 3.24142 1.06848 4.915
41 3.32348 1.06473 5.31722
42 3.40555 0.987692 5.70889
43 3.48761 0.98633 6.11944
44 3.56967 1.00705 6.55833
45 3.65173 0.962165 6.99722
46 3.73379 1.00776 7.47778
47 3.81585 1.00276 7.97722
48 3.89791 1.01568 8.505
49 3.97997 0.943368 9.01611
50 4.06204 1.06137 9.615
51 4.1441 1.02093 10.2144
52 4.22616 0.971109 10.8078
53 4.30822 0.999293 11.4422
54 4.39028 0.998737 12.1006
55 4.47234 0.970545 12.7644
56 4.5544 1.04087 13.5028
57 4.63647 1.04652 14.2722
58 4.71853 1.0097 15.0411
59 4.80059 0.9937 15.8244
60 4.88265 0.955273 16.6033
61 4.96471 0.956886 17.41
62 5.04677 0.982707 18.2661
63 5.12883 1.02009 19.1839
64 5.21089 0.97044 20.085
65 5.29296 0.983925 21.0278
66 5.37502 1.0349 22.0506
67 5.45708 1.02605 23.0956
68 5.53914 1.04035 24.1872
69 5.6212 1.00648 25.275
70 5.70326 1.01672 26.4061
71 5.78532 1.02357 27.5778
72 5.86739 1.02812 28.7883
73 5.94945 1.0339 30.04
74 6.03151 1.04177 31.3361
75 6.11357 0.986971 32.5978
76 6.19563 1.00342 33.915
77 6.27769 0.981328 35.2378
78 6.35975 1.02861 36.6606
79 6.44181 1.00794 38.0911
80 6.52388 1.00716 39.5572
81 6.60594 1.02284 41.0839
82 6.688 0.994804 42.6056
83 6.77006 0.996243 44.1672
84 6.85212 0.965908 45.7183
85 6.93418 1.02286 47.4006
86 7.01624 0.984749 49.0583
87 7.09831 1.01234 50.8028
88 7.18037 0.994053 52.5556
89 7.26243 0.999058 54.3578
90 7.34449 1.00899 56.2194
91 7.42655 0.985889 58.0789
92 7.50861 1.00694 60.0206
93 7.59067 1.01887 62.0283
94 7.67273 0.984097 64.01
95 7.7548 0.974653 66.0144
96 7.83686 1.00964 68.135
97 7.91892 1.01446 70.3106
98 8.00098 1.00689 72.515
99 8.08304 1.00122 74.7522
100 8.1651 1.02663 77.0933
101 8.24716 0.992105 79.4011
102 8.32923 0.995033 81.7622
103 8.41129 1.01866 84.2272
104 8.49335 1.00767 86.7133
105 8.57541 1.00609 89.2439
106 8.65747 1.00921 91.8311
107 8.73953 0.983304 94.3994
108 8.82159 0.965781 96.97
109 8.90365 1.01423 99.72
110 8.98572 1.01417 102.521
111 9.06778 0.998066 105.327
112 9.14984 0.986098 108.151
113 9.2319 1.01661 111.114
114 9.31396 0.996679 114.071
115 9.39602 1.03145 117.186
116 9.47808 1.01183 120.294
117 9.56015 1.01215 123.458
118 9.64221 1.00668 126.659
119 9.72427 0.992874 129.871
120 9.80633 0.980844 133.097
121 9.88839 0.96573 136.326
122 9.97045 0.993553 139.704
123 10.0525 0.99564 143.145
124 10.1346 1.0033 146.669
125 10.2166 1.00067 150.242
126 10.2987 0.990819 153.836
127 10.3808 0.989624 157.483
128 10.4628 1.02148 161.307
129 10.5449 1.00195 165.118
130 10.6269 1.0007 168.983
131 10.709 0.983261 172.839
132 10.7911 0.988575 176.777
133 10.8731 0.998918 180.816
134 10.9552 0.996302 184.906
135 11.0372 0.996362 189.057
136 11.1193 1.01136 193.333
137 11.2014 1.00171 197.632
138 11.2834 0.995917 201.968
139 11.3655 0.993352 206.356
140 11.4476 0.997156 210.826
141 11.5296 0.992425 215.338
142 11.6117 1.00042 219.951
143 11.6937 0.983116 224.549
144 11.7758 1.02624 229.416
145 11.8579 0.994873 234.201
146 11.9399 0.998309 239.068
147 12.022 0.984603 243.934
148 12.104 1.0029 248.96
149 12.1861 0.996099 254.019
150 12.2682 0.983318 259.081
650000 150
1 0.0410307 0 0
2 0.123092 1.03825 0.000555556
3 0.205153 0.381508 0.00111111
4 0.287215 1.16911 0.00444444
5 0.369276 0.949255 0.00888889
6 0.451337 0.951765 0.0155556
7 0.533399 1.07601 0.0261111
8 0.61546 0.81379 0.0366667
9 0.697521 0.799686 0.05
10 0.779583 0.881179 0.0683333
11 0.861644 0.786588 0.0883333
12 0.943705 1.10868 0.122222
13 1.02577 0.954097 0.156667
14 1.10783 1.12277 0.203889
15 1.18989 0.882702 0.246667
16 1.27195 0.97196 0.300556
17 1.35401 0.982322 0.362222
18 1.43607 1.02941 0.435
19 1.51813 0.943503 0.509444
20 1.6002 1.10746 0.606667
21 1.68226 1.07693 0.711111
22 1.76432 1.06804 0.825
23 1.84638 1.03212 0.945556
24 1.92844 1.09067 1.08444
25 2.0105 0.999532 1.22278
26 2.09256 0.959702 1.36667
27 2.17463 1.0796 1.54167
28 2.25669 0.98048 1.71278
29 2.33875 0.957965 1.89222
30 2.42081 1.00188 2.09333
31 2.50287 0.99919 2.30778
32 2.58493 1.10191 2.56
33 2.66699 1.09175 2.82611
34 2.74905 0.938128 3.06889
35 2.83112 1.03826 3.35389
36 2.91318 1.02625 3.65222
37 2.99524 1.03562 3.97056
38 3.0773 0.941811 4.27611
39 3.15936 1.04147 4.63222
40 3.24142 1.05899 5.01333
41 3.32348 0.970426 5.38056
42 3.40555 0.97205 5.76667
43 3.48761 1.08955 6.22056
44 3.56967 0.968618 6.64333
45 3.65173 0.935404 7.07056
46 3.73379 1.02269 7.55889
47 3.81585 1.03571 8.07556
48 3.89791 1.02279 8.60778
49 3.97997 1.04645 9.17556
50 4.06204 0.9906 9.73556
51 4.1441 1.05771 10.3578
52 4.22616 0.957883 10.9439
53 4.30822 1.02751 11.5972
54 4.39028 1.03323 12.2794
55 4.47234 1.0135 12.9739
56 4.5544 0.96727 13.6611
57 4.63647 0.979184 14.3822
58 4.71853 1.02963 15.1672
59 4.80059 0.986645 15.9461
60 4.88265 1.0055 16.7672
61 4.96471 1.04368 17.6483
62 5.04677 1.0011 18.5217
63 5.12883 1.01107 19.4328
64 5.21089 0.980212 20.3444
65 5.29296 0.992275 21.2967
66 5.37502 1.05363 22.3394
67 5.45708 0.976253 23.3356
68 5.53914 1.03049 24.4183
69 5.6212 0.944887 25.4411
70 5.70326 1.01679 26.5739
71 5.78532 1.01945 27.7428
72 5.86739 0.98493 28.9044
73 5.94945 0.97523 30.0867
74 6.03151 1.00924 31.3444
75 6.11357 0.997612 32.6217
76 6.19563 1.00308 33.9406
77 6.27769 1.02907 35.33
78 6.35975 0.994932 36.7083
79 6.44181 0.994808 38.1222
80 6.52388 1.0283 39.6217
81 6.60594 1.00327 41.1211
82 6.688 0.973655 42.6128
83 6.77006 0.983118 44.1561
84 6.85212 0.953524 45.69
85 6.93418 1.04477 47.4106
86 7.01624 1.0061 49.1072
87 7.09831 1.00801 50.8467
88 7.18037 0.994389 52.6028
89 7.26243 1.00063 54.4106
90 7.34449 1.02738 56.3089
91 7.42655 1.0422 58.2783
92 7.50861 1.01711 60.2428
93 7.59067 0.98679 62.1906
94 7.67273 0.988975 64.185
95 7.7548 1.02693 66.3006
96 7.83686 1.03054 68.4683
97 7.91892 0.997754 70.6117
98 8.00098 1.00376 72.8128
99 8.08304 0.980863 75.0078
100 8.1651 1.00084 77.2933
101 8.24716 1.01686 79.6622
102 8.32923 0.98251 81.9972
103 8.41129 1.00614 84.4356
104 8.49335 0.995632 86.8956
105 8.57541 1.01162 89.4439
106 8.65747 1.02589 92.0778
107 8.73953 0.994447 94.68
108 8.82159 0.991748 97.3233
109 8.90365 1.01551 100.081
110 8.98572 1.01682 102.893
111 9.06778 0.997725 105.703
112 9.14984 0.990972 108.546
113 9.2319 1.00669 111.484
114 9.31396 0.997081 114.447
115 9.39602 1.0101 117.502
116 9.47808 0.982632 120.525
117 9.56015 1.0009 123.658
118 9.64221 0.999282 126.841
119 9.72427 1.00447 130.094
120 9.80633 1.02085 133.457
121 9.88839 1.00579 136.826
122 9.97045 1.01165 140.271
123 10.0525 1.00652 143.755
124 10.1346 1.02373 147.357
125 10.2166 1.00016 150.933
126 10.2987 1.01775 154.631
127 10.3808 1.01586 158.381
128 10.4628 0.994337 162.109
129 10.5449 1.00075 165.921
130 10.6269 1.0248 169.885
131 10.709 0.999546 173.812
132 10.7911 1.0025 177.811
133 10.8731 0.993049 181.833
134 10.9552 1.00435 185.962
135 11.0372 0.997585 190.124
136 11.1193 1.01059 194.404
137 11.2014 1.00941 198.743
138 11.2834 0.99229 203.071
139 11.3655 0.999778 207.494
140 11.4476 1.00269 211.995
141 11.5296 1.00283 216.562
142 11.6117 1.00046 221.182
143 11.6937 1.01704 225.946
144 11.7758 0.992935 230.662
145 11.8579 1.00348 235.496
146 11.9399 0.998204 240.37
147 12.022 1.01852 245.412
148 12.104 1.00848 250.473
149 12.1861 0.993584 255.528
150 12.2682 0.98572 260.611
660000 150
1 0.0410307 0 0
2 0.123092 1.03403 0.000555556
3 0.205153 1.13615 0.00222222
4 0.287215 0.390744 0.00333333
5 0.369276 1.186 0.00888889
6 0.451337 0.792758 0.0144444
7 0.533399 1.02361 0.0244444
8 0.61546 0.813293 0.035
9 0.697521 0.932207 0.0505556
10 0.779583 1.14739 0.0744444
11 0.861644 1.3522 0.108889
12 0.943705 0.855648 0.135
13 1.02577 0.847593 0.165556
14 1.10783 0.779683 0.198333
15 1.18989 0.973773 0.245556
16 1.27195 1.02245 0.302222
17 1.35401 0.955001 0.362222
18 1.43607 0.810186 0.419444
19 1.51813 0.921637 0.492222
20 1.6002 0.981221 0.578333
21 1.68226 1.03735 0.678889
22 1.76432 1.02114 0.787778
23 1.84638 1.01805 0.906667
24 1.92844 1.05134 1.04056
25 2.0105 0.995137 1.17833
26 2.09256 1.16661 1.35333
27 2.17463 0.915206 1.50167
28 2.25669 0.984188 1.67333
29 2.33875 1.01415 1.86333
30 2.42081 0.99052 2.06222
31 2.50287 0.991592 2.275
32 2.58493 1.00032 2.50389
33 2.66699 0.966819 2.73944
34 2.74905 0.997909 2.99778
35 2.83112 0.932906 3.25389
36 2.91318 0.999769 3.54444
37 2.99524 1.04138 3.86444
38 3.0773 1.01072 4.19222
39 3.15936 1.01731 4.54
40 3.24142 1.01132 4.90389
41 3.32348 0.961694 5.26778
42 3.40555 1.04466 5.68278
43 3.48761 1.01227 6.10444
44 3.56967 0.973695 6.52944
45 3.65173 1.01545 6.99333
46 3.73379 0.991279 7.46667
47 3.81585 1.01053 7.97056
48 3.89791 0.978765 8.48
49 3.97997 1.03209 9.04
50 4.06204 0.972485 9.58944
51 4.1441 1.02377 10.1917
52 4.22616 1.05801 10.8389
53 4.30822 1.00647 11.4789
54 4.39028 0.998021 12.1378
55 4.47234 0.973312 12.8044
56 4.5544 1.02602 13.5333
57 4.63647 0.999768 14.2694
58 4.71853 1.00904 15.0389
59 4.80059 1.03953 15.8594
60 4.88265 0.987213 16.6656
61 4.96471 0.970022 17.4844
62 5.04677 1.01005 18.3656
63 5.12883 1.01663 19.2817
64 5.21089 1.05633 20.2639
65 5.29296 0.984298 21.2083
66 5.37502 0.981915 22.18
67 5.45708 0.94705 23.1461
68 5.53914 0.989679 24.1861
69 5.6212 1.00188 25.2706
70 5.70326 1.00191 26.3867
71 5.78532 1.0271 27.5639
72 5.86739 0.995172 28.7372
73 5.94945 0.960863 29.9022
74 6.03151 1.02637 31.1811
75 6.11357 1.03145 32.5017
76 6.19563 1.01717 33.8389
77 6.27769 1.0035 35.1933
78 6.35975 1.0303 36.6206
79 6.44181 1.02552 38.0783
