# Time-averaged data for fix thermo_avg
# TimeStep v_epsilon_co v_temp v_press v_pe v_ke v_etotal v_vol v_dens
601000 0 302.284 130.575 -20383.6 3381.64 -17001.9 53549.3 1.06535
602000 0 300.496 -16.6932 -20360.5 3361.64 -16998.9 53921.6 1.058
603000 0 299.666 151.532 -20357.1 3352.36 -17004.7 53724.3 1.06188
604000 0 302.704 244.209 -20317.2 3386.35 -16930.8 54146.4 1.05359
605000 0 300.353 -35.1315 -20338.6 3360.04 -16978.6 54265.3 1.05129
606000 0 299.834 -61.8957 -20346.4 3354.24 -16992.2 53868.6 1.05902
607000 0 299.23 -130.96 -20278.2 3347.48 -16930.7 53763.1 1.06112
608000 0 299.778 -34.052 -20339.3 3353.62 -16985.7 53707.1 1.06223
609000 0 298.559 205.504 -20293.1 3339.97 -16953.1 53835 1.05968
610000 0 299.411 -34.9759 -20368.9 3349.51 -17019.4 53634.7 1.06364
611000 0 298.383 34.622 -20349.6 3338.01 -17011.6 53778.4 1.06082
612000 0 300.068 131.142 -20327.2 3356.85 -16970.3 53827.3 1.05983
613000 0 299.72 27.3398 -20319.1 3352.96 -16966.1 53760.7 1.06114
614000 0 300.773 75.2644 -20404.3 3364.74 -17039.5 54183 1.05288
615000 0 300.378 92.8446 -20434.6 3360.32 -17074.3 53750.8 1.06134
616000 0 301.426 -349.434 -20349.1 3372.05 -16977.1 54017 1.05611
617000 0 299.464 -38.417 -20330.2 3350.1 -16980.1 53874.1 1.05894
618000 0 299.24 -251.011 -20352.9 3347.6 -17005.3 53854.2 1.05933
619000 0 300.214 -84.965 -20339.2 3358.48 -16980.7 54063.3 1.05523
620000 0 299.79 -132.202 -20325.8 3353.75 -16972.1 53456.8 1.06718
621000 0 300.835 217.099 -20300.5 3365.43 -16935.1 53701 1.06235
622000 0 298.582 -81.6054 -20368.7 3340.23 -17028.5 53636.4 1.06362
623000 0 300.706 118.474 -20317.7 3363.99 -16953.7 54003.2 1.0564
624000 0 299.753 -139.933 -20326.9 3353.33 -16973.6 53783.8 1.06069
625000 0 300.81 -204.408 -20259.5 3365.16 -16894.3 53866.7 1.05906
626000 0 299.482 171.066 -20233.3 3350.3 -16883 53844.1 1.05954
627000 0 301.471 140.239 -20274.3 3372.55 -16901.8 53924 1.05795
628000 0 301.254 -118.407 -20309.8 3370.12 -16939.7 53818.9 1.06002
629000 0 299.258 226.213 -20331.3 3347.79 -16983.5 53573 1.06486
630000 0 300.875 -85.2025 -20342.5 3365.89 -16976.6 53513.2 1.06606
631000 0 299.987 -237.907 -20318.9 3355.95 -16962.9 53724.6 1.06186
632000 0 300.407 145.865 -20384.2 3360.64 -17023.5 53820 1.06
